pair,sigma_scatt,sigma_res,theta_d,n_trk,solver,n_true,n_false,auc,youden_J,tau_J,eer,tau_EER,tau_wp99,eff_abs,far_abs,eff_J,far_J,eff_EER,far_EER,eff_wp99,far_wp99,tau_m99,eff_m99,far_m99,tau_m999,eff_m999,far_m999,n_solves,n_excluded,excluded_frac
heavy,0.0005,0.02,1e-06,100,quantum,4000,396000,0.9984727102272728,0.9945454545454545,0.47050000000000014,0.0031022727272727035,0.51,0.5155000000000001,1.0,0.35086011035378123,1.0,0.35064935064935066,0.99925,0.35082020464511937,0.99925,0.35082020464511937,0.5155000000000001,0.99925,0.35082020464511937,0.5155000000000001,0.99925,0.35082020464511937,20,10,0.5
heavy,0.0005,0.02,1e-06,200,classical,10066,2069397,0.9894697670309767,0.9883571413789775,0.8,0.010481986403750199,0.5,0.15749999999999997,0.9897675342737929,0.6845754448173241,0.9889727796542818,0.11345622940600232,0.9894695012914763,0.6843206237520205,0.9900655672561097,0.9952069808981404,0.15749999999999997,0.9900655672561097,0.9952069808981404,-1.0,1.0,0.9951593271916837,20,7,0.35
heavy,0.0005,0.02,1e-06,200,quantum,10400,2069600,0.9962147928994083,0.9893936026285273,0.22550000000000003,0.008282759953614216,0.516,0.5175000000000001,0.9998076923076923,0.6785581797947323,1.0,0.6785261661154215,0.9940384615384615,0.6797794573163177,0.9940384615384615,0.6797794573163177,0.5175000000000001,0.9940384615384615,0.6797794573163177,0.48449999999999993,0.9997115384615385,0.6785493445461291,20,7,0.35
heavy,0.0005,0.02,1e-06,400,classical,11888,5106280,0.9755207312853279,0.9706808880661463,0.808,0.021694577424314576,0.25049999999999994,-0.5005,0.9756056527590848,0.8955887648541592,0.9724091520861373,0.43291636006867795,0.9761103633916555,0.8956230773382265,0.9910834454912517,0.9976978910947346,-0.5005,0.9910834454912517,0.9976978910947346,-0.971,0.9990746971736204,0.9976794231636436,20,12,0.6
heavy,0.0005,0.02,1e-06,400,quantum,12800,5107200,0.99339107416674,0.9802333959899749,0.2370000000000001,0.01847460447994992,0.45399999999999996,0.45100000000000007,0.9996875,0.8875017583345055,1.0,0.8874745059427527,0.9828125,0.889169830935537,0.994921875,0.8879582625832505,0.45100000000000007,0.994921875,0.8879582625832505,0.43999999999999995,0.999296875,0.8875259399950758,20,12,0.6
heavy,0.0005,0.02,1e-06,700,classical,9749,7825210,0.9480953470365203,0.9415173504410363,0.7630000000000001,0.04123663360773805,0.25049999999999994,-0.6255,0.9491229869730229,0.9646724190592547,0.9462508975279516,0.800609518869148,0.9498410093342907,0.964673477640524,0.9905631346804801,0.9987673852983542,-0.6255,0.9905631346804801,0.9987673852983542,-1.0,1.0,0.9987557050394265,20,16,0.8
heavy,0.0005,0.02,1e-06,700,quantum,11200,7828800,0.9861309503451998,0.9670088647046802,0.0004999999999999449,0.03202502299202942,0.46650000000000014,0.44599999999999995,0.9996428571428572,0.9583424801777031,0.9999107142857143,0.9583341084377244,0.9688392857142857,0.9595617418525351,0.9996428571428572,0.9583365894501814,0.44599999999999995,0.9996428571428572,0.9583365894501815,0.44599999999999995,0.9996428571428572,0.9583365894501815,20,16,0.8
heavy,0.0005,0.02,1e-06,1000,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,1e-06,1000,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,1e-05,10,classical,800,7200,1.0,1.0,0.5005,0.0,0.5005,1.0,1.0,0.004975124378109453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0.0
heavy,0.0005,0.02,1e-05,10,quantum,800,7200,0.9998611111111111,0.9994444444444445,0.0004999999999999449,0.0002777777777778212,0.0004999999999999449,0.5529999999999999,1.0,0.004975124378109453,1.0,0.004975124378109453,1.0,0.004975124378109453,1.0,0.004975124378109453,0.5529999999999999,1.0,0.004975124378109453,0.5529999999999999,1.0,0.004975124378109453,20,0,0.0
heavy,0.0005,0.02,1e-05,20,classical,1440,27360,0.9999271544022093,0.9999269005847953,0.5005,3.6549707602362425e-05,0.5005,1.0,1.0,0.01907356948228883,1.0,0.0013869625520110957,1.0,0.0013869625520110957,1.0,0.0013869625520110957,1.0,1.0,0.0013869625520110957,1.0,1.0,0.0013869625520110957,20,2,0.1
heavy,0.0005,0.02,1e-05,20,quantum,1440,27360,0.9997177550357375,0.9989766081871345,0.0004999999999999449,0.0005116959064327409,0.0004999999999999449,0.5505,1.0,0.01907356948228883,1.0,0.01907356948228883,1.0,0.01907356948228883,1.0,0.01907356948228883,0.5505,1.0,0.019073569482288832,0.5505,1.0,0.019073569482288832,20,2,0.1
heavy,0.0005,0.02,1e-05,50,classical,3384,166590,0.9966791000455955,0.99637123502343,0.6005,0.003074962355023747,0.25049999999999994,0.9995,0.9967494089834515,0.12457825071372956,0.9967494089834515,0.018335273573923165,0.9967494089834515,0.12525933609958506,0.9958628841607565,0.012888107791446984,0.9995,0.9958628841607565,0.012888107791446984,-0.917,0.9994089834515366,0.9801026051349634,20,3,0.15
heavy,0.0005,0.02,1e-05,50,quantum,3400,166600,0.9989617170397571,0.9966926770708284,0.0004999999999999449,0.0018007202881152318,0.4930000000000001,0.5330000000000001,0.9997058823529412,0.1286849525762625,0.9997058823529412,0.1286849525762625,0.9994117647058823,0.12871794871794873,0.9994117647058823,0.12871794871794873,0.5330000000000001,0.9994117647058823,0.1287179487179487,0.5330000000000001,0.9994117647058823,0.1287179487179487,20,3,0.15
heavy,0.0005,0.02,1e-05,100,classical,3956,395976,0.9935149145525318,0.9928440960348263,0.75,0.005843000759531702,0.25049999999999994,0.9995,0.993680485338726,0.3493876199933797,0.9931749241658241,0.03226600985221675,0.993680485338726,0.35089167767503304,0.9924165824064712,0.022896963663514187,0.9995,0.9924165824064712,0.022896963663514187,-0.8335,0.9992416582406471,0.9901155972524711,20,10,0.5
heavy,0.0005,0.02,1e-05,100,quantum,4000,396000,0.9984402424242425,0.9944166666666666,0.47050000000000014,0.003166666666666651,0.51,0.5150000000000001,1.0,0.3561886367294383,1.0,0.3559813234583803,0.99925,0.35615335051546393,0.99925,0.35615335051546393,0.5150000000000001,0.99925,0.35615335051546393,0.5150000000000001,0.99925,0.35615335051546393,20,10,0.5
heavy,0.0005,0.02,1e-05,200,classical,11685,2387821,0.9926512418112218,0.9915265293720683,0.8,0.00883512307923734,0.5,1.0,0.992811296534018,0.6806155879195,0.9921266581086864,0.11001074773529863,0.9925545571245186,0.6779496293005304,0.991099700470689,0.10433101314771849,1.0,0.991099700470689,0.10433101314771849,-0.7224999999999999,0.999058622165169,0.9951347852849968,20,5,0.25
heavy,0.0005,0.02,1e-05,200,quantum,12000,2388000,0.9960676666143216,0.9893517587939699,0.22449999999999992,0.007614321608040209,0.5035000000000001,0.514,0.9998333333333334,0.6794121576486306,1.0,0.6793844180827188,0.9954166666666666,0.6803243590429803,0.9954166666666666,0.6803243590429803,0.514,0.9954166666666666,0.6803243590429803,0.4810000000000001,0.9998333333333334,0.6793778894203789,20,5,0.25
heavy,0.0005,0.02,1e-05,400,classical,1469,638295,0.9788864353043661,0.9745026273539493,0.8660000000000001,0.020139822589719025,0.25049999999999994,-0.5005,0.9788972089857045,0.897351702476979,0.9761742682096665,0.4266293482606957,0.9795779441797141,0.8980444948278306,0.9904697072838666,0.9977256065440006,-0.5005,0.9904697072838666,0.9977256065440006,-1.0,1.0,0.9977038407912918,20,19,0.95
heavy,0.0005,0.02,1e-05,400,quantum,1600,638400,0.9940300649083647,0.9797540726817042,0.1885000000000001,0.011997180451127798,0.4159999999999999,0.43900000000000006,0.9975,0.8900902141725776,1.0,0.8898450946643718,0.99625,0.890205262432842,0.99625,0.890205262432842,0.43900000000000006,0.99625,0.890205262432842,0.264,0.999375,0.8899063618837786,20,19,0.95
heavy,0.0005,0.02,1e-05,700,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,1e-05,700,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,1e-05,1000,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,1e-05,1000,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,5e-05,10,classical,800,7200,1.0,1.0,0.5005,0.0,0.5005,1.0,1.0,0.004975124378109453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0.0
heavy,0.0005,0.02,5e-05,10,quantum,800,7200,0.9998611111111111,0.9994444444444445,0.0004999999999999449,0.0002777777777778212,0.0004999999999999449,0.5529999999999999,1.0,0.004975124378109453,1.0,0.004975124378109453,1.0,0.004975124378109453,1.0,0.004975124378109453,0.5529999999999999,1.0,0.004975124378109453,0.5529999999999999,1.0,0.004975124378109453,20,0,0.0
heavy,0.0005,0.02,5e-05,20,classical,1520,28880,0.9998278037979297,0.9998268698060941,0.5005,8.656509695292858e-05,0.5005,1.0,1.0,0.021249195106245976,1.0,0.003278688524590164,1.0,0.003278688524590164,1.0,0.003278688524590164,1.0,1.0,0.003278688524590164,1.0,1.0,0.003278688524590164,20,1,0.05
heavy,0.0005,0.02,5e-05,20,quantum,1520,28880,0.9995639283240998,0.9987880886426593,0.0004999999999999449,0.000605955678670389,0.0004999999999999449,0.5505,1.0,0.022508038585209004,1.0,0.022508038585209004,1.0,0.022508038585209004,1.0,0.022508038585209004,0.5505,1.0,0.022508038585209004,0.5505,1.0,0.022508038585209004,20,1,0.05
heavy,0.0005,0.02,5e-05,50,classical,3382,166590,0.9972908563959527,0.9970327119250727,0.75,0.002729217001026907,0.494,1.0,0.9973388527498521,0.12480539699014011,0.9973388527498521,0.014894859813084112,0.9973388527498521,0.121385777546236,0.9958604376108812,0.010866372980910427,1.0,0.9958604376108812,0.010866372980910427,-0.7755,0.9991129509166173,0.9801195533224292,20,3,0.15
heavy,0.0005,0.02,5e-05,50,quantum,3400,166600,0.9989266621354425,0.9965786314525811,0.0004999999999999449,0.00215186074429774,0.5265,0.532,0.9997058823529412,0.13290816326530613,0.9997058823529412,0.13290816326530613,0.9988235294117647,0.13300995659943834,0.9988235294117647,0.13300995659943834,0.532,0.9988235294117647,0.13300995659943834,0.526,0.9991176470588236,0.13297600816743235,20,3,0.15
heavy,0.0005,0.02,5e-05,100,classical,4348,435571,0.9940817663536782,0.9936046927008819,0.5310000000000001,0.005641368540005021,0.25049999999999994,0.9995,0.9942502299908004,0.3475701780863266,0.9940202391904324,0.04019542527204086,0.9942502299908004,0.35793851180751524,0.9931002759889604,0.022855849739760126,0.9995,0.9931002759889604,0.022855849739760126,-0.871,0.9990800367985281,0.9901252753397847,20,9,0.45
heavy,0.0005,0.02,5e-05,100,quantum,4400,435600,0.9983652089072543,0.9940909090909091,0.47350000000000003,0.003522727272727233,0.51,0.5150000000000001,1.0,0.36926605504587157,1.0,0.36908517350157727,0.9988636363636364,0.36934997847610845,0.9988636363636364,0.36934997847610845,0.5150000000000001,0.9988636363636364,0.36934997847610845,0.5095000000000001,0.9995454545454545,0.36919104991394147,20,9,0.45
heavy,0.0005,0.02,5e-05,200,classical,5455,1114327,0.9916618590574987,0.9912140406594978,0.9995,0.008359499372277535,0.5,0.9995,0.9919340054995417,0.6780891189243857,0.9917506874427131,0.09953395472703062,0.9917506874427131,0.6356411637931034,0.9917506874427131,0.09953395472703062,0.9995,0.9917506874427131,0.09953395472703062,-0.723,0.999083409715857,0.9951329377766188,20,13,0.65
heavy,0.0005,0.02,5e-05,200,quantum,5600,1114400,0.9963861232982514,0.9886629576453697,0.24249999999999994,0.009149766690595862,0.5015000000000001,0.5145,1.0,0.6928814302950532,1.0,0.6928814302950532,0.9930357142857142,0.6943329852140934,0.9930357142857142,0.6943329852140934,0.5145,0.9930357142857142,0.6943329852140934,0.48150000000000004,0.9996428571428572,0.6929405956886622,20,13,0.65
heavy,0.0005,0.02,5e-05,400,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,5e-05,400,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,5e-05,700,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,5e-05,700,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,5e-05,1000,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,5e-05,1000,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0001,10,classical,800,7200,1.0,1.0,0.5005,0.0,0.5005,1.0,1.0,0.004975124378109453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0.0
heavy,0.0005,0.02,0.0001,10,quantum,800,7200,0.9997916666666666,0.9991666666666666,0.0004999999999999449,0.0004166666666666208,0.0004999999999999449,0.5525,1.0,0.007444168734491315,1.0,0.007444168734491315,1.0,0.007444168734491315,1.0,0.007444168734491315,0.5525,1.0,0.007444168734491315,0.5525,1.0,0.007444168734491315,20,0,0.0
heavy,0.0005,0.02,0.0001,20,classical,1520,28880,0.9998278379683628,0.9998268698060941,0.5005,8.656509695292858e-05,0.5005,1.0,1.0,0.021249195106245976,1.0,0.003278688524590164,1.0,0.003278688524590164,1.0,0.003278688524590164,1.0,1.0,0.003278688524590164,1.0,1.0,0.003278688524590164,20,1,0.05
heavy,0.0005,0.02,0.0001,20,quantum,1520,28880,0.999515349358507,0.9984764542936289,0.0004999999999999449,0.0010907202216066114,0.516,0.5505,1.0,0.028132992327365727,1.0,0.028132992327365727,0.9993421052631579,0.02815099168266155,0.9993421052631579,0.02815099168266155,0.5505,0.9993421052631579,0.02815099168266155,0.5505,0.9993421052631579,0.02815099168266155,20,1,0.05
heavy,0.0005,0.02,0.0001,50,classical,3382,166590,0.9973089365638057,0.9970207064025324,0.75,0.002675192149595218,0.49950000000000006,0.9995,0.9973388527498521,0.12480539699014011,0.9973388527498521,0.015469935785172213,0.9973388527498521,0.11724679403297567,0.9952690715552928,0.01145374449339207,0.9995,0.9952690715552928,0.01145374449339207,-0.3005,0.9991129509166173,0.9801197872540713,20,3,0.15
heavy,0.0005,0.02,0.0001,50,quantum,3400,166600,0.9989684008897677,0.9965186074429772,0.0004999999999999449,0.002623049219687812,0.5255000000000001,0.53,1.0,0.1457286432160804,1.0,0.1457286432160804,0.9982352941176471,0.1459486663311525,0.9982352941176471,0.1459486663311525,0.53,0.9982352941176471,0.1459486663311525,0.512,0.9991176470588236,0.14583857178777973,20,3,0.15
heavy,0.0005,0.02,0.0001,100,classical,4340,435569,0.9965935783262178,0.9960846093017182,0.5275000000000001,0.0029540931644124746,0.5,0.9995,0.9967741935483871,0.3486901535682023,0.9965437788018433,0.04419889502762431,0.9965437788018433,0.19803448915260524,0.9963133640552996,0.023486901535682024,0.9995,0.9963133640552996,0.023486901535682024,-0.7484999999999999,0.9990783410138249,0.9901432591804539,20,9,0.45
heavy,0.0005,0.02,0.0001,100,quantum,4400,435600,0.9981973604850154,0.993528466483012,0.27900000000000014,0.003917584940312191,0.5095000000000001,0.5270000000000001,1.0,0.39049729879484696,1.0,0.39049729879484696,0.9986363636363637,0.3908221267156523,0.9986363636363637,0.3908221267156523,0.5270000000000001,0.9986363636363637,0.3908221267156523,0.5090000000000001,0.9993181818181818,0.390659645232816,20,9,0.45
heavy,0.0005,0.02,0.0001,200,classical,4699,955146,0.992293601959468,0.9914284303688613,0.9995,0.008124047550427227,0.5,0.9995,0.9925516067248351,0.673320725642642,0.9919131730155352,0.09035909445745512,0.9925516067248351,0.6431249521769072,0.9919131730155352,0.09035909445745512,0.9995,0.9919131730155352,0.09035909445745512,-0.8005,0.9991487550542668,0.9951085444716135,20,14,0.7
heavy,0.0005,0.02,0.0001,200,quantum,4800,955200,0.995152081588498,0.9877721943048576,0.0004999999999999449,0.0081967127303183,0.5245,0.532,1.0,0.7087378640776699,1.0,0.7087378640776699,0.9958333333333333,0.7095813840452032,0.9958333333333333,0.7095813840452032,0.532,0.9958333333333333,0.7095813840452032,0.498,0.9997916666666666,0.7087808726257662,20,14,0.7
heavy,0.0005,0.02,0.0001,400,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0001,400,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0001,700,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0001,700,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0001,1000,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0001,1000,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.00014159802,10,classical,800,7200,1.0,1.0,0.5005,0.0,0.5005,1.0,1.0,0.004975124378109453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0.0
heavy,0.0005,0.02,0.00014159802,10,quantum,800,7200,0.9997916666666666,0.9991666666666666,0.0004999999999999449,0.0004166666666666208,0.0004999999999999449,0.5525,1.0,0.007444168734491315,1.0,0.007444168734491315,1.0,0.007444168734491315,1.0,0.007444168734491315,0.5525,1.0,0.007444168734491315,0.5525,1.0,0.007444168734491315,20,0,0.0
heavy,0.0005,0.02,0.00014159802,20,classical,1520,28880,0.9998279404796618,0.9998268698060941,0.5005,8.656509695292858e-05,0.5005,1.0,1.0,0.021249195106245976,1.0,0.003278688524590164,1.0,0.003278688524590164,1.0,0.003278688524590164,1.0,1.0,0.003278688524590164,1.0,1.0,0.003278688524590164,20,1,0.05
heavy,0.0005,0.02,0.00014159802,20,quantum,1520,28880,0.9994819762356029,0.998303324099723,0.0004999999999999449,0.00117728531855954,0.516,0.5505,1.0,0.03123008285532186,1.0,0.03123008285532186,0.9993421052631579,0.03125,0.9993421052631579,0.03125,0.5505,0.9993421052631579,0.03125,0.5505,0.9993421052631579,0.03125,20,1,0.05
heavy,0.0005,0.02,0.00014159802,50,classical,3782,186190,0.9976047472758662,0.9972765718215607,0.7505,0.0024869087828122693,0.49950000000000006,0.9995,0.9976203067160233,0.1258109360518999,0.9976203067160233,0.01667969768047954,0.9976203067160233,0.11348684210526316,0.9952406134320465,0.015175300889586603,0.9995,0.9952406134320465,0.015175300889586605,-0.3005,0.9992067689053411,0.9801071759454224,20,1,0.05
heavy,0.0005,0.02,0.00014159802,50,quantum,3800,186200,0.9987548723783142,0.9963211600429646,0.0004999999999999449,0.002760472610096709,0.518,0.53,1.0,0.1527313266443701,1.0,0.1527313266443701,0.9981578947368421,0.15297007592675302,0.9981578947368421,0.15297007592675302,0.53,0.9981578947368421,0.15297007592675302,0.512,0.9992105263157894,0.15283355644801427,20,1,0.05
heavy,0.0005,0.02,0.00014159802,100,classical,5934,593964,0.9949275275500045,0.9941778685214647,0.7850000000000001,0.005083516311607417,0.42599999999999993,0.9995,0.9951129086619481,0.3459962343559641,0.9944388270980788,0.02559445178335535,0.9949443882709808,0.3395973154362416,0.9942703067071116,0.02301705580394105,0.9995,0.9942703067071116,0.02301705580394105,-0.7635,0.9991573980451635,0.9901164884111701,20,5,0.25
heavy,0.0005,0.02,0.00014159802,100,quantum,6000,594000,0.9978597926487093,0.9931498316498316,0.48449999999999993,0.003925084175084137,0.5095000000000001,0.5275000000000001,1.0,0.40428911834789516,1.0,0.4041116297546926,0.999,0.4043525787538507,0.999,0.4043525787538507,0.5275000000000001,0.999,0.4043525787538507,0.5275000000000001,0.999,0.4043525787538507,20,5,0.25
heavy,0.0005,0.02,0.00014159802,200,classical,3122,636759,0.9914853317503572,0.9912542646611023,0.9970000000000001,0.00877563229468381,0.49950000000000006,1.0,0.9916720051249199,0.6793371310201968,0.9916720051249199,0.07911957168352171,0.9916720051249199,0.6548110157208161,0.9903907751441384,0.06359781950333132,1.0,0.9903907751441384,0.06359781950333132,-0.75,0.9990390775144138,0.9951256104707951,20,16,0.8
heavy,0.0005,0.02,0.00014159802,200,quantum,3200,636800,0.9957054584445666,0.9865059673366834,0.0004999999999999449,0.013464981155778877,0.5165,0.516,1.0,0.7286525905197999,1.0,0.7286525905197999,0.9865625,0.7312962805345136,0.993125,0.7299915038232795,0.516,0.993125,0.7299915038232795,0.4950000000000001,1.0,0.7286525905197999,20,16,0.8
heavy,0.0005,0.02,0.00014159802,400,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.00014159802,400,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.00014159802,700,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.00014159802,700,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.00014159802,1000,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.00014159802,1000,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0005,10,classical,800,7200,1.0,1.0,0.5005,0.0,0.5005,0.9995,1.0,0.004975124378109453,1.0,0.0,1.0,0.0,0.9925,0.0,0.9995,0.9925,0.0,0.9975,1.0,0.0,20,0,0.0
heavy,0.0005,0.02,0.0005,10,quantum,800,7200,0.9997222222222223,0.9988888888888889,0.0004999999999999449,0.0005555555555555314,0.0004999999999999449,0.552,1.0,0.009900990099009901,1.0,0.009900990099009901,1.0,0.009900990099009901,1.0,0.009900990099009901,0.552,1.0,0.009900990099009901,0.552,1.0,0.009900990099009901,20,0,0.0
heavy,0.0005,0.02,0.0005,20,classical,1520,28880,0.9998281910628373,0.9998268698060941,0.5005,8.656509695292858e-05,0.5005,0.9995,1.0,0.021879021879021878,1.0,0.003278688524590164,1.0,0.003278688524590164,0.9921052631578947,0.003304692663582287,0.9995,0.9921052631578947,0.003304692663582287,0.9750000000000001,0.9993421052631579,0.0032808398950131233,20,1,0.05
heavy,0.0005,0.02,0.0005,20,quantum,1520,28880,0.9991431194416096,0.9972645429362881,0.3285,0.003341412742382255,0.5155000000000001,0.5469999999999999,1.0,0.04940587867417136,1.0,0.04940587867417136,0.9960526315789474,0.04959196484620213,0.9953947368421052,0.04962311557788945,0.5469999999999999,0.9953947368421052,0.04962311557788945,0.512,1.0,0.04940587867417136,20,1,0.05
heavy,0.0005,0.02,0.0005,50,classical,3388,166592,0.9968550612563448,0.9964050907793705,0.651,0.002952458474714259,0.345,0.9935,0.9970484061393152,0.1266804550155119,0.9967532467532467,0.016885007278020378,0.9970484061393152,0.12713178294573643,0.9902597402597403,0.011490866234531527,0.9935,0.9902597402597403,0.011490866234531527,-0.5155000000000001,0.9991145218417946,0.9800855409849568,20,3,0.15
heavy,0.0005,0.02,0.0005,50,quantum,3400,166600,0.998106589400466,0.9939975990396158,0.2670000000000001,0.005789315726290489,0.5245,0.528,0.9997058823529412,0.22732439190725165,1.0,0.22727272727272727,0.9944117647058823,0.2279059145923727,0.9944117647058823,0.2279059145923727,0.528,0.9944117647058823,0.2279059145923727,0.5065,0.9991176470588236,0.22707622298065985,20,3,0.15
heavy,0.0005,0.02,0.0005,100,classical,4730,475163,0.9970955109967627,0.9967160698241132,0.7404999999999999,0.0031677572897773065,0.49950000000000006,0.9995,0.9970401691331924,0.3459991679378727,0.9970401691331924,0.03162217659137577,0.9970401691331924,0.2537974683544304,0.9911205073995771,0.01945199749006484,0.9995,0.9911205073995771,0.01945199749006484,-0.723,0.999154334038055,0.9901518482476083,20,8,0.4
heavy,0.0005,0.02,0.0005,100,quantum,4800,475200,0.996493928433642,0.9886889730639731,0.4225000000000001,0.007843013468013527,0.49849999999999994,0.5195000000000001,1.0,0.528348236218925,1.0,0.5282555282555282,0.995625,0.5293480401812094,0.995625,0.5293480401812094,0.5195000000000001,0.995625,0.5293480401812094,0.48649999999999993,1.0,0.5282555282555282,20,8,0.4
heavy,0.0005,0.02,0.0005,200,classical,1579,318387,0.9954305373499864,0.9951930554606658,0.7630000000000001,0.004671152796824285,0.5,0.9944999999999999,0.9955668144395187,0.6752737037802107,0.9955668144395187,0.0703725606150207,0.9955668144395187,0.49856459330143543,0.9905003166561115,0.04575960951799878,0.9944999999999999,0.9905003166561115,0.04575960951799878,-0.8634999999999999,0.999366687777074,0.9950682105855327,20,18,0.9
heavy,0.0005,0.02,0.0005,200,quantum,1600,318400,0.9932630643451633,0.9774403266331658,0.3620000000000001,0.025029836683417017,0.45850000000000013,0.45799999999999996,1.0,0.8178506375227687,1.0,0.8178298986678811,0.9725,0.821947591257581,0.999375,0.8179230243680256,0.45799999999999996,0.999375,0.8179230243680256,0.45799999999999996,0.999375,0.8179230243680256,20,18,0.9
heavy,0.0005,0.02,0.0005,400,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0005,400,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0005,700,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0005,700,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0005,1000,classical,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.0005,1000,quantum,0,0,,,,,,,,,,,,,,,,,,,,,20,20,1.0
heavy,0.0005,0.02,0.001,10,classical,800,7200,1.0,1.0,0.5,0.0,0.5,0.95,1.0,0.0024937655860349127,1.0,0.0,1.0,0.0,0.99125,0.0,0.9535,0.99,0.0,0.8680000000000001,1.0,0.0,20,0,0.0
heavy,0.0005,0.02,0.001,10,quantum,800,7200,0.9996513888888889,0.99875,0.0004999999999999449,0.0012499999999999734,0.5135000000000001,0.5475000000000001,1.0,0.011124845488257108,1.0,0.011124845488257108,0.99875,0.011138613861386138,0.99875,0.011138613861386138,0.5475000000000001,0.99875,0.011138613861386138,0.5130000000000001,1.0,0.011124845488257108,20,0,0.0
heavy,0.0005,0.02,0.001,20,classical,1600,30400,0.9997394428453947,0.9997368421052631,0.506,0.0001315789473683715,0.506,0.9335,1.0,0.024984765386959172,1.0,0.004975124378109453,1.0,0.004975124378109453,0.990625,0.005021971123666039,0.9335,0.990625,0.005021971123666039,0.7765,0.999375,0.004978220286247666,20,0,0.0
heavy,0.0005,0.02,0.001,20,quantum,1600,30400,0.9982589226973685,0.994703947368421,0.0004999999999999449,0.004835526315789429,0.5130000000000001,0.542,1.0,0.09142532651902328,1.0,0.09142532651902328,0.995625,0.09179019384264538,0.991875,0.09210526315789473,0.542,0.991875,0.09210526315789473,0.5075000000000001,1.0,0.09142532651902328,20,0,0.0
heavy,0.0005,0.02,0.001,50,classical,3586,176391,0.9980797339321174,0.9975547418623111,0.563,0.0019511242868543999,0.48,0.9000000000000001,0.9983268265476855,0.1272549975621648,0.998047964305633,0.023731587561374796,0.998047964305633,0.08768799388223299,0.990239821528165,0.016615895873719193,0.9000000000000001,0.990239821528165,0.016615895873719193,-0.15849999999999997,0.9991634132738427,0.9800913475429511,20,2,0.1
heavy,0.0005,0.02,0.001,50,quantum,3600,176400,0.9967106938145628,0.9898526077097506,0.47,0.010629251700680298,0.5090000000000001,0.5085,1.0,0.33246801409234195,1.0,0.3320964749536178,0.9888888888888889,0.33457943925233646,0.9908333333333333,0.3341422437931678,0.5085,0.9908333333333333,0.3341422437931678,0.4950000000000001,1.0,0.3320964749536178,20,2,0.1
