regime,T,rep,family,degree,eps,far_e990,eff_e990,tau_e990,far_e995,eff_e995,tau_e995,far_e999,eff_e999,tau_e999,eff_f001,eff_f010,eff_fixed,far_fixed,cos_C,notes
moderate,200,1,band_inverse,16.0,0.0031777035588293387,0.9950009972270654,1.0,0.003141164895929624,0.9950009972270654,1.0,0.003141164895929624,0.9950009972270654,1.0,0.003141164895929624,0.0,0.0,0.9588159588159588,0.31462741490340385,0.9836777317927023,
moderate,200,1,band_inverse,20.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.0027040060122785897,0.9950074309500678,0.9987129987129987,0.0027040060122785897,0.9950010293890575,1.0,0.0022368683807397942,0.006435006435006435,0.006435006435006435,0.9652509652509652,0.31631722880583407,0.98131888107459,
moderate,200,1,band_inverse,24.0,0.0031777035588293387,0.9950010293890575,1.0,0.0018977163963376231,0.9950010293890575,1.0,0.0018977163963376231,0.9950010293890575,1.0,0.0018977163963376231,0.0,0.0,0.9588159588159588,0.31462741490340385,0.9857761094338028,
moderate,200,1,band_inverse,28.0,0.0031777035588293387,0.9950010293890575,1.0,0.001970973124732503,0.9950010293890575,1.0,0.001970973124732503,0.9950010293890575,1.0,0.001970973124732503,0.0,0.0,0.9523809523809523,0.31608133086876156,0.9848060997186419,
moderate,200,1,band_inverse,32.0,0.0031777035588293387,0.9950010293890575,1.0,0.0014275955166796472,0.9950010293890575,1.0,0.0014275955166796472,0.9950010293890575,1.0,0.0014275955166796472,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.982747925575098,
moderate,200,1,band_inverse,36.0,0.0031777035588293387,0.9950010293890575,1.0,0.0010650221428158274,0.9950010293890575,1.0,0.0010650221428158274,0.9950010293890575,1.0,0.0010650221428158274,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.9815621279066462,
moderate,200,1,band_inverse,40.0,0.0031777035588293387,0.9950010293890575,1.0,0.0010019151359768746,0.9950010293890575,1.0,0.0010019151359768746,0.9950010293890575,1.0,0.0010019151359768746,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.9815304137706925,
moderate,200,1,band_inverse,44.0,0.0031777035588293387,0.9950010293890575,1.0,0.0006611250632187343,0.9950010293890575,1.0,0.0006611250632187343,0.9950010293890575,1.0,0.0006611250632187343,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.981317145585235,
moderate,200,1,band_inverse,48.0,0.0031777035588293387,0.9950010293890575,1.0,0.00045479847998132483,0.9950010293890575,1.0,0.00045479847998132483,0.9950010293890575,1.0,0.00045479847998132483,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.981468409878768,
moderate,200,1,band_inverse,52.0,0.0031777035588293387,0.9950010293890575,1.0,0.0004045148159354667,0.9950010293890575,1.0,0.0004045148159354667,0.9950010293890575,1.0,0.0004045148159354667,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.9815138620767164,
moderate,200,1,band_inverse,64.0,0.0031777035588293387,0.9950010293890575,1.0,0.00010721784139371138,0.9950010293890575,1.0,0.00010721784139371138,0.9950010293890575,1.0,0.00010721784139371138,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.9813165252709497,
moderate,200,1,band_inverse,68.0,0.0031777035588293387,0.9950394399907352,0.9922779922779923,5.7594789011641834e-05,0.9950202343192068,0.9961389961389961,5.591916517439975e-05,0.9950010293890575,1.0,5.59191651743996e-05,0.46332046332046334,0.46332046332046334,0.9395109395109396,0.31902985074626866,0.981292740999391,
moderate,200,1,sharp_comb,80.0,0.0031777035588293387,0.9950458101708873,0.990990990990991,0.0020294152237960716,0.9950138005134177,0.9974259974259975,0.0018506711856057317,0.9950010293890575,1.0,0.0001441421787353962,0.9266409266409267,0.9523809523809523,0.9266409266409267,0.0,0.9640412020651988,
moderate,200,1,sharp_comb,84.0,0.0031777035588293387,0.9950010293890575,1.0,0.0009567964262074157,0.9950010293890575,1.0,0.0009567964262074157,0.9950010293890575,1.0,0.0009567964262074157,0.9266409266409267,0.9523809523809523,0.9266409266409267,0.0,0.9637171213663095,
moderate,200,1,sharp_comb,120.0,0.0031777035588293387,0.9950010293890575,1.0,0.000749082333753332,0.9950010293890575,1.0,0.000749082333753332,0.9950010293890575,1.0,0.000749082333753332,0.9266409266409267,0.9498069498069498,0.9266409266409267,0.0,0.9633277118594722,
moderate,200,1,sharp_comb,124.0,0.0031777035588293387,0.9950010293890575,1.0,0.0006960390448110533,0.9950010293890575,1.0,0.0006960390448110533,0.9950010293890575,1.0,0.0006960390448110533,0.9266409266409267,0.9407979407979408,0.9266409266409267,0.0,0.9632431230781956,
moderate,200,1,normalized_half_comb,12.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.08020362296315355,0.9950074309500678,0.9987129987129987,0.08020362296315355,0.9950010293890575,1.0,0.0649740999276236,0.4723294723294723,0.4774774774774775,0.5057915057915058,0.47248322147651006,0.8946243519409072,
moderate,200,1,normalized_half_comb,16.0,0.0031777035588293387,0.9950010293890575,1.0,0.0396357325604747,0.9950010293890575,1.0,0.0396357325604747,0.9950010293890575,1.0,0.0396357325604747,0.4723294723294723,0.47619047619047616,0.5057915057915058,0.47248322147651006,0.8971983402526079,
moderate,200,1,normalized_half_comb,20.0,0.0031777035588293387,0.9950330060607621,0.9935649935649936,0.04736936249822316,0.9950138005134177,0.9974259974259975,0.047369362498223135,0.9950010293890575,1.0,0.02490229718324001,0.47361647361647363,0.47619047619047616,0.4749034749034749,0.005390835579514825,0.835356275161039,
moderate,200,1,normalized_half_comb,24.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.0104251242611018,0.9950074309500678,0.9987129987129987,0.0104251242611018,0.9950010293890575,1.0,0.009239320423483202,0.4723294723294723,0.4774774774774775,0.47361647361647363,0.0027100271002710027,0.7732930859078117,
moderate,200,1,normalized_half_comb,28.0,0.0031777035588293387,0.9950010293890575,1.0,0.009966377476869015,0.9950010293890575,1.0,0.009966377476869015,0.9950010293890575,1.0,0.009966377476869015,0.47361647361647363,0.47619047619047616,0.4749034749034749,0.002702702702702703,0.8441587903620217,
moderate,200,1,normalized_half_comb,32.0,0.0031777035588293387,0.9950394399907352,0.9922779922779923,0.0011506850119273047,0.9950202343192068,0.9961389961389961,0.0011506850119271015,0.9950010293890575,1.0,0.0011506850119270963,0.9446589446589446,0.9588159588159588,0.4723294723294723,0.0,0.9473538756233884,
moderate,200,1,normalized_half_comb,36.0,0.0031777035588293387,0.9950010293890575,1.0,0.0002532070331426606,0.9950010293890575,1.0,0.0002532070331426606,0.9950010293890575,1.0,0.0002532070331426606,0.9382239382239382,0.9575289575289575,0.4723294723294723,0.0,0.9335820969711575,
moderate,200,1,normalized_half_comb,40.0,0.0031777035588293387,0.9950010293890575,1.0,0.0009467978606871597,0.9950010293890575,1.0,0.0009467978606871597,0.9950010293890575,1.0,0.0009467978606871597,0.9446589446589446,0.9588159588159588,0.4723294723294723,0.0,0.9445309042775698,
moderate,200,1,normalized_half_comb,44.0,0.0031777035588293387,0.9950010293890575,1.0,0.00016115427388085912,0.9950010293890575,1.0,0.00016115427388085912,0.9950010293890575,1.0,0.00016115427388085912,0.9446589446589446,0.9588159588159588,0.4723294723294723,0.0,0.9480009665556121,
moderate,200,1,fitted_binned,,0.0031777035588293387,0.9950010293890575,1.0,0.0009724816676571794,0.9950010293890575,1.0,0.0009724816676571794,0.9950010293890575,1.0,0.0009724816676571794,0.9652509652509652,0.972972972972973,0.9652509652509652,0.0,0.9969934876324714,mu=1.39 nb=225
moderate,200,1,fitted_ridge,20.0,0.0031777035588293387,0.9950010293890575,1.0,0.010326963467328126,0.9950010293890575,1.0,0.010326963467328126,0.9950010293890575,1.0,0.010326963467328126,0.001287001287001287,0.9498069498069498,0.4800514800514801,0.013227513227513227,0.9464522370605496,mu=1.39
moderate,200,1,fitted_ridge,24.0,0.0031777035588293387,0.9950010293890575,1.0,0.007376855100243253,0.9950010293890575,1.0,0.007376855100243253,0.9950010293890575,1.0,0.007376855100243253,0.005148005148005148,0.005148005148005148,0.047619047619047616,0.2127659574468085,0.6806628143044792,mu=1.39
moderate,200,1,fitted_ridge,28.0,0.0031777035588293387,0.9950010293890575,1.0,0.0037360790127429068,0.9950010293890575,1.0,0.0037360790127429068,0.9950010293890575,1.0,0.0037360790127429068,0.005148005148005148,0.005148005148005148,0.9665379665379665,0.013140604467805518,0.9605074827642951,mu=1.39
moderate,200,1,fitted_ridge,32.0,0.0031777035588293387,0.9950010293890575,1.0,0.020282955218876568,0.9950010293890575,1.0,0.020282955218876568,0.9950010293890575,1.0,0.020282955218876568,0.005148005148005148,0.9562419562419563,0.9498069498069498,0.006729475100942127,0.9668821539030434,mu=1.39
moderate,200,1,fitted_ridge,40.0,0.0031777035588293387,0.9950010293890575,1.0,0.03229772323125857,0.9950010293890575,1.0,0.03229772323125857,0.9950010293890575,1.0,0.03229772323125857,0.005148005148005148,0.9678249678249679,0.5045045045045045,0.012594458438287154,0.9485317551023572,mu=1.39
moderate,200,1,fitted_ridge,44.0,0.0031777035588293387,0.9950010293890575,1.0,0.0004709555682559308,0.9950010293890575,1.0,0.0004709555682559308,0.9950010293890575,1.0,0.0004709555682559308,0.005148005148005148,0.9678249678249679,0.9485199485199485,0.005398110661268556,0.9820673904720785,mu=1.39
moderate,200,1,fitted_xval,,0.0031777035588293387,0.9950010293890575,1.0,4.664361933635737e-06,0.9950010293890575,1.0,4.664361933635737e-06,0.9950010293890575,1.0,4.664361933635737e-06,0.47619047619047616,0.9601029601029601,0.9498069498069498,0.0013531799729364006,0.9856960614360385,rep0 response verbatim
moderate,200,2,classical_invA,,0.0031777035588293387,0.02360248447204969,0.9911727616645649,0.3571428571428572,0.3019366197183099,1.0,0.33333333333333326,0.3019366197183099,1.0,0.33333333333333326,0.4943253467843632,0.5031525851197982,0.9924337957124842,0.028395061728395062,1.0000000000000002,
moderate,200,2,1bqf_cos,1.0,0.0031777035588293387,0.028395061728395062,0.9924337957124842,0.4798242141097828,0.3019366197183099,1.0,0.3826834323650898,0.3019366197183099,1.0,0.3826834323650898,0.4943253467843632,0.4943253467843632,0.9861286254728878,0.02857142857142857,0.9994540585341343,
moderate,200,2,comb_prod,8.0,0.0031777035588293387,0.2998220640569395,0.9924337957124842,0.09130968159162234,0.9950186956549154,0.9962168978562421,0.06935336726562903,0.9949998738934147,1.0,0.06935336726562889,0.47414880201765447,0.47414880201765447,0.4905422446406053,0.029925187032418952,0.991040431109793,
moderate,200,2,comb_prod,12.0,0.0031777035588293387,0.9950377058690005,0.9924337957124842,0.01285299449015623,0.9950188841039351,0.9962168978562421,0.007746553914293756,0.9950000630509073,1.0,0.007746553914293712,0.9609079445145019,0.9735182849936949,0.9482976040353089,0.0,0.9816518347871317,
moderate,200,2,comb_prod,16.0,0.0031777035588293387,0.9950274846780818,0.9924337957124842,0.025533354431875318,0.9950000630509073,1.0,0.005322857209789366,0.9950000630509073,1.0,0.005322857209789366,0.9482976040353089,0.9558638083228247,0.9482976040353089,0.0,0.9784695986709145,
moderate,200,2,comb_prod,20.0,0.0031777035588293387,0.9950274846780818,0.9924337957124842,0.014122120639967354,0.9950000630509073,1.0,0.011675456944085753,0.9950000630509073,1.0,0.011675456944085753,0.9482976040353089,0.9495586380832283,0.9482976040353089,0.0,0.975456688210016,
moderate,200,2,comb_prod,24.0,0.0031777035588293387,0.3035398230088496,0.9924337957124842,0.007424912829025804,0.3027360988526037,0.9962168978562421,0.0031062698731474207,0.3019366197183099,1.0,0.0031062698731474103,0.9482976040353089,0.9495586380832283,0.9482976040353089,0.0,0.9711500228055209,
moderate,200,2,comb_prod,28.0,0.0031777035588293387,0.9950274846780818,0.9924337957124842,0.010082588529444112,0.9950000630509073,1.0,0.004194626697136292,0.9950000630509073,1.0,0.004194626697136292,0.9482976040353089,0.9495586380832283,0.9482976040353089,0.0,0.969557194160126,
moderate,200,2,comb_prod,32.0,0.0031777035588293387,0.9950376120005296,0.9924337957124842,0.00677029415330928,0.9950188841039351,0.9962168978562421,0.004985316145499387,0.9950000630509073,1.0,0.004985316145499382,0.9482976040353089,0.957124842370744,0.9482976040353089,0.0,0.9692102350693983,
moderate,200,2,comb_prod,36.0,0.0031777035588293387,0.021144278606965175,0.9924337957124842,0.006990370459882375,0.3019366197183099,1.0,0.002407734926363253,0.3019366197183099,1.0,0.002407734926363253,0.9482976040353089,0.9508196721311475,0.9482976040353089,0.0,0.9691696116801194,
moderate,200,2,comb_prod,40.0,0.0031777035588293387,0.9950274846780818,0.9924337957124842,0.002979027649012765,0.9950000630509073,1.0,0.002353510215637514,0.9950000630509073,1.0,0.002353510215637514,0.9482976040353089,0.957124842370744,0.9482976040353089,0.0,0.9688541929283834,
moderate,200,2,comb_prod,44.0,0.0031777035588293387,0.2998220640569395,0.9924337957124842,0.005303487822993012,0.2990239574090506,0.9962168978562421,0.004521850039254698,0.2982300884955752,1.0,0.004521850039254689,0.9482976040353089,0.9558638083228247,0.9482976040353089,0.0,0.9689899596192696,
moderate,200,2,comb_prod,48.0,0.0031777035588293387,0.3035398230088496,0.9924337957124842,0.00358177653647708,0.3027360988526037,0.9962168978562421,0.00347178178424566,0.3019366197183099,1.0,0.003471781784245655,0.9482976040353089,0.9558638083228247,0.9482976040353089,0.0,0.9688657463751136,
moderate,200,2,comb_prod,52.0,0.0031777035588293387,0.2998220640569395,0.9924337957124842,0.004226138355901164,0.2990239574090506,0.9962168978562421,0.004003207586849158,0.2982300884955752,1.0,0.004003207586849152,0.9482976040353089,0.957124842370744,0.9482976040353089,0.0,0.9690062134655424,
moderate,200,2,comb_prod,64.0,0.0031777035588293387,0.021144278606965175,0.9924337957124842,0.003819247675791432,0.3019366197183099,1.0,0.003725291106764727,0.3019366197183099,1.0,0.003725291106764727,0.9482976040353089,0.9558638083228247,0.9482976040353089,0.0,0.9689678591932388,
moderate,200,2,comb_prod,68.0,0.0031777035588293387,0.024783147459727387,0.9924337957124842,0.003759080062996069,0.3019366197183099,1.0,0.0037086877458464918,0.3019366197183099,1.0,0.0037086877458464918,0.9482976040353089,0.9558638083228247,0.9482976040353089,0.0,0.9689547818200158,
moderate,200,2,band_inverse,8.0,0.0031777035588293387,0.3035398230088496,0.9924337957124842,0.10548644606422158,0.3027360988526037,0.9962168978562421,0.0670504325867161,0.3019366197183099,1.0,0.0670504325867158,0.0,0.0,0.9659520807061791,0.302367941712204,0.9883730754721687,
moderate,200,2,band_inverse,12.0,0.0031777035588293387,0.3035398230088496,0.9924337957124842,0.13014097502373048,0.3027360988526037,0.9962168978562421,0.07665646755237272,0.3019366197183099,1.0,0.07665646755237245,0.0,0.0,0.9760403530895334,0.29827742520398914,0.9849852535247842,
moderate,200,2,band_inverse,16.0,0.0031777035588293387,0.3035398230088496,0.9924337957124842,0.12113472249778091,0.3027360988526037,0.9962168978562421,0.06382435298046274,0.3019366197183099,1.0,0.06382435298046243,0.0,0.0,0.9810844892812106,0.29465095194922936,0.9855521719613739,
moderate,200,2,band_inverse,20.0,0.0031777035588293387,0.30133333333333334,0.9911727616645649,0.06912662009965506,0.3027360988526037,0.9962168978562421,0.0607414177727578,0.3019366197183099,1.0,0.06074141777275745,0.0,0.0,0.9747793190416141,0.292772186642269,0.9844617737342389,
moderate,200,2,band_inverse,24.0,0.0031777035588293387,0.30133333333333334,0.9911727616645649,0.055306331993205754,0.3027360988526037,0.9962168978562421,0.04533663286572575,0.3019366197183099,1.0,0.04533663286572542,0.0,0.0,0.9621689785624212,0.29547553093259465,0.9830615532234908,
moderate,200,2,band_inverse,28.0,0.0031777035588293387,0.30133333333333334,0.9911727616645649,0.0405862201048216,0.3027360988526037,0.9962168978562421,0.004040993113383163,0.3019366197183099,1.0,0.004040993113382845,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9802399791633561,
moderate,200,2,band_inverse,32.0,0.0031777035588293387,0.30133333333333334,0.9911727616645649,0.020294344519642356,0.3027360988526037,0.9962168978562421,0.015730872025262112,0.3019366197183099,1.0,0.015730872025261827,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9788746630954772,
moderate,200,2,band_inverse,36.0,0.0031777035588293387,0.2988403211418377,0.9911727616645649,0.022226203741750317,0.3027360988526037,0.9962168978562421,0.018904405668067167,0.3019366197183099,1.0,0.01890440566806686,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9789446508887099,
moderate,200,2,band_inverse,40.0,0.0031777035588293387,0.2960644007155635,0.9924337957124842,0.026820188254265135,0.2952720785013381,0.9962168978562421,0.026820188254264844,0.3019366197183099,1.0,0.005797384622137383,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9784856447343971,
moderate,200,2,band_inverse,44.0,0.0031777035588293387,0.2960644007155635,0.9924337957124842,0.020449673336492242,0.2952720785013381,0.9962168978562421,0.020449673336491937,0.3019366197183099,1.0,0.005316554806068026,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9782873861777323,
moderate,200,2,band_inverse,48.0,0.0031777035588293387,0.2960644007155635,0.9924337957124842,0.014278042432706957,0.2952720785013381,0.9962168978562421,0.014278042432706655,0.3019366197183099,1.0,0.0031935305988192754,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9781377414796372,
moderate,200,2,band_inverse,52.0,0.0031777035588293387,0.2960644007155635,0.9924337957124842,0.02079895901517125,0.2952720785013381,0.9962168978562421,0.02079895901517095,0.3019366197183099,1.0,0.0002544248854291978,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9781878848071591,
moderate,200,2,band_inverse,64.0,0.0031777035588293387,0.2960644007155635,0.9924337957124842,0.019545392187778617,0.2952720785013381,0.9962168978562421,0.019545392187778326,0.3019366197183099,1.0,0.00023231556120265382,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9780955343487343,
moderate,200,2,band_inverse,68.0,0.0031777035588293387,0.2960644007155635,0.9924337957124842,0.01930773008510629,0.2952720785013381,0.9962168978562421,0.019307730085105983,0.3019366197183099,1.0,0.00011395258786893721,0.47414880201765447,0.47414880201765447,0.9558638083228247,0.29684601113172543,0.9781182339546862,
moderate,200,2,sharp_comb,80.0,0.0031777035588293387,0.2952720785013381,0.9962168978562421,0.0073579625359076455,0.2952720785013381,0.9962168978562421,0.0073579625359076455,0.9950000630509073,1.0,0.0026906135420446523,0.9546027742749055,0.9886506935687264,0.9482976040353089,0.0,0.9599768579927865,
moderate,200,2,sharp_comb,84.0,0.0031777035588293387,0.3035398230088496,0.9924337957124842,0.0027579656175071234,0.9950188841039351,0.9962168978562421,0.00014350124977376881,0.9950000630509073,1.0,0.000143501249773761,0.9482976040353089,0.9482976040353089,0.9482976040353089,0.0,0.959240395634285,
moderate,200,2,sharp_comb,120.0,0.0031777035588293387,0.9950314318681942,0.9936948297604036,0.00018243917108870134,0.9950000630509073,1.0,0.00012973036307217616,0.9950000630509073,1.0,0.00012973036307217616,0.9546027742749055,0.9546027742749055,0.9482976040353089,0.0,0.9586368666725712,
moderate,200,2,sharp_comb,124.0,0.0031777035588293387,0.9950314318681942,0.9936948297604036,0.0001682046819058601,0.9950000630509073,1.0,5.229186790006817e-05,0.9950000630509073,1.0,5.229186790006817e-05,0.9546027742749055,0.9546027742749055,0.9482976040353089,0.0,0.9585791293215766,
moderate,200,2,normalized_half_comb,12.0,0.0031777035588293387,0.3032714412024757,0.9936948297604036,0.1554723497112231,0.3019366197183099,1.0,0.14901658505135462,0.3019366197183099,1.0,0.14901658505135462,0.48675914249684743,0.48675914249684743,0.5056746532156369,0.45663956639566394,0.8976096163404694,
moderate,200,2,normalized_half_comb,16.0,0.0031777035588293387,0.3032714412024757,0.9936948297604036,0.17103308443375737,0.3019366197183099,1.0,0.16839726295653618,0.3019366197183099,1.0,0.16839726295653618,0.48675914249684743,0.48675914249684743,0.5056746532156369,0.45663956639566394,0.9000225696296211,
moderate,200,2,normalized_half_comb,20.0,0.0031777035588293387,0.9950436674338683,0.9911727616645649,0.04736936249822316,0.9950187898812076,0.9962168978562421,0.04577745749744892,0.9950000630509073,1.0,0.045777457497448895,0.48675914249684743,0.9735182849936949,0.48045397225725095,0.0,0.8302955634655915,
moderate,200,2,normalized_half_comb,24.0,0.0031777035588293387,0.3032714412024757,0.9936948297604036,0.035167285146086094,0.3019366197183099,1.0,0.022881815910069256,0.3019366197183099,1.0,0.022881815910069256,0.48675914249684743,0.48675914249684743,0.48045397225725095,0.0,0.7715856387315739,
moderate,200,2,normalized_half_comb,28.0,0.0031777035588293387,0.30133333333333334,0.9911727616645649,0.04707984972390733,0.3027360988526037,0.9962168978562421,0.04629266695431264,0.3019366197183099,1.0,0.046292666954312604,0.48675914249684743,0.9735182849936949,0.48045397225725095,0.0,0.8392281946973779,
moderate,200,2,normalized_half_comb,32.0,0.0031777035588293387,0.9950123587570622,0.9974779319041615,0.0011506850119273047,0.9950123587570622,0.9974779319041615,0.0011506850119273047,0.9949999369475024,1.0,0.0011506850119270963,0.9735182849936949,0.9810844892812106,0.48045397225725095,0.0,0.936612673395196,
moderate,200,2,normalized_half_comb,36.0,0.0031777035588293387,0.30133333333333334,0.9911727616645649,0.009176919475557627,0.3027360988526037,0.9962168978562421,0.007075137350000666,0.3019366197183099,1.0,0.007075137350000664,0.9735182849936949,0.9735182849936949,0.48045397225725095,0.0,0.9233246791438326,
moderate,200,2,normalized_half_comb,40.0,0.0031777035588293387,0.2975133214920071,0.9974779319041615,0.0028156303517526955,0.2975133214920071,0.9974779319041615,0.0028156303517526955,0.3019366197183099,1.0,0.0028156303517518333,0.9735182849936949,0.9735182849936949,0.48045397225725095,0.0,0.9339649775820525,
moderate,200,2,normalized_half_comb,44.0,0.0031777035588293387,0.2975133214920071,0.9974779319041615,0.0006112098660591424,0.2975133214920071,0.9974779319041615,0.0006112098660591424,0.3019366197183099,1.0,0.0006112098660589567,0.9735182849936949,0.9810844892812106,0.48045397225725095,0.0,0.9373131568694252,
moderate,200,2,fitted_binned,,0.0031777035588293387,0.02360248447204969,0.9911727616645649,0.00014220945282001976,0.3019366197183099,1.0,9.961567385061696e-06,0.3019366197183099,1.0,9.961567385061696e-06,0.9823455233291298,0.9823455233291298,0.9747793190416141,0.0,0.9795113804634503,mu=0.003 nb=202
moderate,200,2,fitted_ridge,20.0,0.0031777035588293387,0.2956989247311828,0.9911727616645649,0.06179944220146134,0.9950000630509073,1.0,0.043218515670977335,0.9950000630509073,1.0,0.043218515670977335,0.021437578814627996,0.021437578814627996,0.04287515762925599,0.9065934065934066,0.8611861374680178,mu=0.003
moderate,200,2,fitted_ridge,24.0,0.0031777035588293387,0.018726591760299626,0.9911727616645649,0.026960198228379497,0.9950000630509073,1.0,0.010619759355722257,0.9950000630509073,1.0,0.010619759355722257,0.501891551071879,0.9823455233291298,0.5081967213114754,0.014669926650366748,0.9700103181706956,mu=0.003
moderate,200,2,fitted_ridge,28.0,0.0031777035588293387,0.02360248447204969,0.9911727616645649,0.07460391070691766,0.3019366197183099,1.0,0.07441017054911316,0.3019366197183099,1.0,0.07441017054911316,0.5081967213114754,0.9823455233291298,0.5081967213114754,0.014669926650366748,0.9875334167024042,mu=0.003
moderate,200,2,fitted_ridge,32.0,0.0031777035588293387,0.2952720785013381,0.9962168978562421,0.08457537625720446,0.2952720785013381,0.9962168978562421,0.08457537625720446,0.3019366197183099,1.0,0.021467952006113393,0.5081967213114754,0.9823455233291298,0.5006305170239597,0.0,0.978070692097118,mu=0.003
moderate,200,2,fitted_ridge,40.0,0.0031777035588293387,0.2952720785013381,0.9962168978562421,0.1033871342218754,0.2952720785013381,0.9962168978562421,0.1033871342218754,0.9950000630509073,1.0,0.006210112361048185,0.9823455233291298,0.9823455233291298,0.5006305170239597,0.0,0.9822518270431443,mu=0.003
moderate,200,2,fitted_ridge,44.0,0.0031777035588293387,0.2952720785013381,0.9962168978562421,0.11443701937409836,0.2952720785013381,0.9962168978562421,0.11443701937409836,0.3019366197183099,1.0,0.045814777664882816,0.5044136191677175,0.9823455233291298,0.5081967213114754,0.014669926650366748,0.977520065894442,mu=0.003
moderate,200,2,fitted_xval,,0.0031777035588293387,0.02360248447204969,0.9911727616645649,0.0005675638378072272,0.3019366197183099,1.0,1.6296519629130643e-05,0.3019366197183099,1.0,1.6296519629130643e-05,0.9747793190416141,0.9836065573770492,0.9747793190416141,0.0,0.9795475182416677,rep0 response verbatim
