setout,regime,T,rep,family,degree,gamma,occ_alpha,kernel,eps,n_seg,n_true,lam_min,lam_max,far_e970,eff_e970,far_e980,eff_e980,far_e990,eff_e990,far_e995,eff_e995,eff_f001,eff_f010,eff_f100,cos_C,notes
base,heavy,200,8,fitted_moment,160.0,3.0,0.0,step,0.006312668537322595,157015,785,1.12328822864702,6.876711771352962,0.06041923551171394,0.9707006369426752,0.13727678571428573,0.9847133757961783,0.6292241789623989,0.9923566878980892,0.9950004776613699,1.0,0.32101910828025476,0.5248407643312102,0.9796178343949045,0.07921812897379178,mu=0.003
base,heavy,200,8,comb_prod,40.0,3.0,0.0,step,0.006312668537322595,157015,785,1.12328822864702,6.876711771352962,0.9951101499682352,0.9707006369426752,0.9950592885375494,0.9808917197452229,0.9950320053501481,0.9936305732484076,0.9950193303483285,0.9961783439490446,0.40764331210191085,0.40764331210191085,0.8229299363057325,0.8143478896705669,
base,heavy,200,8,comb_prod,44.0,3.0,0.0,step,0.006312668537322595,157015,785,1.12328822864702,6.876711771352962,0.9951102754801491,0.9707006369426752,0.9950952914798207,0.9808917197452229,0.9950447122366309,0.9910828025477707,0.9950194889562581,0.9961783439490446,0.0,0.40764331210191085,0.8484076433121019,0.5632698075063963,
base,heavy,200,8,normalized_half_comb,40.0,3.0,0.0,step,0.006312668537322595,157015,785,1.12328822864702,6.876711771352962,0.07411907654921021,0.9707006369426752,0.6125628140703517,0.9821656050955414,0.6288167938931297,0.9910828025477707,0.9950067510763508,0.9987261146496815,0.0012738853503184713,0.0012738853503184713,0.9745222929936306,0.1970682216805278,
base,heavy,200,8,normalized_half_comb,44.0,3.0,0.0,step,0.006312668537322595,157015,785,1.12328822864702,6.876711771352962,0.07411907654921021,0.9707006369426752,0.6122551481667504,0.9834394904458599,0.6288708909004288,0.9923566878980892,0.9950004776613699,1.0,0.0012738853503184713,0.0012738853503184713,0.975796178343949,0.12967919376888806,
base,heavy,200,9,classical_invA,,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.06521739130434782,0.9822335025380711,0.06521739130434782,0.9822335025380711,0.637372802960222,0.9949238578680203,0.9950002537942236,1.0,0.0025380710659898475,0.0025380710659898475,0.9822335025380711,1.0,reference only (tau_abs 0.350)
base,heavy,200,9,fitted_moment,40.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.03018867924528302,0.9784263959390863,0.06408706166868199,0.9822335025380711,0.6372049976862564,0.9949238578680203,0.9950002537942236,1.0,0.5114213197969543,0.9568527918781726,0.9822335025380711,0.11733225413029146,mu=0.3
base,heavy,200,9,fitted_moment,80.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.03018867924528302,0.9784263959390863,0.06408706166868199,0.9822335025380711,0.6372049976862564,0.9949238578680203,0.9950002220713547,1.0,0.7309644670050761,0.9568527918781726,0.9822335025380711,0.11733225640616048,mu=0.3
base,heavy,200,9,fitted_moment,84.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.03018867924528302,0.9784263959390863,0.06408706166868199,0.9822335025380711,0.6372049976862564,0.9949238578680203,0.9950002220713547,1.0,0.7309644670050761,0.9568527918781726,0.9822335025380711,0.11733225633978868,mu=0.3
base,heavy,200,9,fitted_moment,160.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.03018867924528302,0.9784263959390863,0.03731343283582089,0.9822335025380711,0.6372049976862564,0.9949238578680203,0.9950002220713547,1.0,0.5114213197969543,0.9568527918781726,0.9898477157360406,0.1173322556728028,mu=0.3
base,heavy,200,9,comb_prod,40.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.11560693641618497,0.9708121827411168,0.9950821752649279,0.983502538071066,0.9950442904642249,0.9911167512690355,0.9950191303465036,0.9961928934010152,0.6586294416243654,0.8807106598984772,0.9086294416243654,0.45550128483136887,
base,heavy,200,9,comb_prod,44.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.11560693641618497,0.9708121827411168,0.9950758609311445,0.9847715736040609,0.9950443219096811,0.9911167512690355,0.9950191619502043,0.9961928934010152,0.43908629441624364,0.8807106598984772,0.9086294416243654,0.3265101522421913,
base,heavy,200,9,normalized_half_comb,40.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.02918781725888325,0.9708121827411168,0.6260869565217392,0.9822335025380711,0.6375,0.9936548223350253,0.9950065352841897,0.998730964467005,0.0038071065989847717,0.9479695431472082,0.9771573604060914,0.1940741842560436,
base,heavy,200,9,normalized_half_comb,44.0,3.0,0.0,step,0.006312668537322595,157608,788,1.465168334834343,6.534831665165657,0.02795425667090216,0.9708121827411168,0.625965250965251,0.983502538071066,0.6336772983114447,0.9911167512690355,0.9950002537942236,1.0,0.0012690355329949238,0.9479695431472082,0.9784263959390863,0.12574061411891876,
occ_a0.05,heavy,200,0,classical_invA,,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.12471395881006865,0.9708121827411168,0.1235827664399093,0.9809644670050761,0.2119071644803229,0.9911167512690355,0.8378434207808304,0.9961928934010152,0.0012690355329949238,0.0012690355329949238,0.5038071065989848,1.0,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,0,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.08052884615384616,0.9708121827411168,0.08085612366230678,0.9809644670050761,0.49580374435119434,0.9911167512690355,0.7679574342299734,0.9961928934010152,0.03553299492385787,0.4302030456852792,0.9809644670050761,0.14875771872688381,mu=0.3
occ_a0.05,heavy,200,0,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.07496977025392987,0.9708121827411168,0.10944700460829493,0.9809644670050761,0.5370480142264374,0.9911167512690355,0.9550349410012602,0.9961928934010152,0.3401015228426396,0.47081218274111675,0.9784263959390863,0.13918402125386808,mu=0.003
occ_a0.05,heavy,200,0,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.07384987893462469,0.9708121827411168,0.11251435132032148,0.9809644670050761,0.5878627968337731,0.9911167512690355,0.9555618454571186,0.9961928934010152,0.35279187817258884,0.47081218274111675,0.9796954314720813,0.13878874627957113,mu=0.003
occ_a0.05,heavy,200,0,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.06707317073170732,0.9708121827411168,0.08412322274881516,0.9809644670050761,0.14364035087719298,0.9911167512690355,0.5009535918626827,0.9961928934010152,0.24873096446700507,0.9314720812182741,0.9822335025380711,0.13869855608096468,mu=0.3
occ_a0.05,heavy,200,0,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.6530612244897959,0.9708121827411168,0.9809877514880221,0.9809644670050761,0.994823220606366,0.9911167512690355,0.9950191619502043,0.9961928934010152,0.0,0.0,0.0,0.920283481498594,
occ_a0.05,heavy,200,0,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.6522727272727272,0.9708121827411168,0.6516448850833709,0.9809644670050761,0.9835717290702566,0.9911167512690355,0.9933523025591519,0.9961928934010152,0.0,0.0,0.0,0.7349688124310454,
occ_a0.05,heavy,200,0,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.9949738508843394,0.9708121827411168,0.994935663932493,0.9809644670050761,0.9949947127247092,0.9911167512690355,0.9949693998526066,0.9961928934010152,0.0,0.0,0.0,0.9951769168918521,
occ_a0.05,heavy,200,0,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,157609,788,0.6913005880343831,43.80095006908406,0.9949899471488542,0.9708121827411168,0.9950055888300932,0.9809644670050761,0.9949947127247092,0.9911167512690355,0.9950064883845194,0.9961928934010152,0.0,0.0,0.0,0.9597061791130372,
occ_a0.05,heavy,200,1,classical_invA,,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.107981220657277,0.9706257982120051,0.10801393728222997,0.9808429118773946,0.22322322322322322,0.9910600255427842,0.36636880584890336,0.9961685823754789,0.0,0.0,0.5031928480204342,0.9999999999999999,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,1,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.05472636815920398,0.9706257982120051,0.12627986348122866,0.9808429118773946,0.5082382762991128,0.9910600255427842,0.8876566325795765,0.9961685823754789,0.4163473818646232,0.8697318007662835,0.9782886334610472,0.14272555627078945,mu=0.139
occ_a0.05,heavy,200,1,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.058240396530359353,0.9706257982120051,0.08571428571428572,0.9808429118773946,0.1444321940463065,0.9910600255427842,0.42136498516320475,0.9961685823754789,0.4495530012771392,0.9169859514687101,0.9833971902937421,0.13339753037394564,mu=0.003
occ_a0.05,heavy,200,1,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.055900621118012424,0.9706257982120051,0.08680142687277051,0.9808429118773946,0.18487394957983194,0.9910600255427842,0.4957983193277311,0.9961685823754789,0.45338441890166026,0.9157088122605364,0.9833971902937421,0.13303007815494586,mu=0.003
occ_a0.05,heavy,200,1,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.05,0.9706257982120051,0.09753231492361927,0.9808429118773946,0.47066848567530695,0.9910600255427842,0.6148148148148148,0.9961685823754789,0.47509578544061304,0.9386973180076629,0.9808429118773946,0.13869313559675706,mu=0.3
occ_a0.05,heavy,200,1,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.6701388888888888,0.9706257982120051,0.6689655172413793,0.9808429118773946,0.9803564196030782,0.9910600255427842,0.992605723928067,0.9961685823754789,0.0,0.0,0.0,0.6472425950781175,
occ_a0.05,heavy,200,1,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.6699956578376032,0.9706257982120051,0.6685369011653,0.9808429118773946,0.9811150860285708,0.9910600255427842,0.9894370488739623,0.9961685823754789,0.0,0.0,0.0,0.5115063134533662,
occ_a0.05,heavy,200,1,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.9948660096059663,0.9706257982120051,0.9949091198345464,0.9808429118773946,0.9949408681365965,0.9910600255427842,0.9949794673086083,0.9961685823754789,0.0,0.0,0.0,0.9958192453371633,
occ_a0.05,heavy,200,1,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,156611,783,0.9843930965544477,43.70313705651843,0.9950433381812964,0.9706257982120051,0.9949914241181189,0.9808429118773946,0.9950065314054426,0.9910600255427842,0.9950078722015283,0.9961685823754789,0.0,0.0,0.0,0.9623286242460889,
occ_a0.05,heavy,200,2,classical_invA,,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.12998859749144812,0.9707379134860051,0.1288135593220339,0.9809160305343512,0.4616447823082239,0.9910941475826972,0.6306603773584906,0.9961832061068703,0.0,0.0,0.5063613231552163,0.9999999999999999,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,2,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.10655737704918032,0.9707379134860051,0.1158256880733945,0.9809160305343512,0.38613081166272656,0.9910941475826972,0.9586327134404058,0.9961832061068703,0.030534351145038167,0.030534351145038167,0.9681933842239185,0.13293752833256323,mu=0.003
occ_a0.05,heavy,200,2,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.16793893129770993,0.9707379134860051,0.2358771060455897,0.9809160305343512,0.3124448367166814,0.9910941475826972,0.8624143384290985,0.9961832061068703,0.019083969465648856,0.41348600508905853,0.9592875318066157,0.14460091417207954,mu=0.0139
occ_a0.05,heavy,200,2,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.2027168234064786,0.9707379134860051,0.3466101694915254,0.9809160305343512,0.8614372109569548,0.9910941475826972,0.9017195933224551,0.9961832061068703,0.007633587786259542,0.6577608142493638,0.9173027989821882,0.14636181405615462,mu=0.003
occ_a0.05,heavy,200,2,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.07402912621359223,0.9707379134860051,0.07775119617224881,0.9809160305343512,0.21153846153846154,0.9910941475826972,0.7323076923076923,0.9961832061068703,0.035623409669211195,0.9185750636132316,0.9821882951653944,0.13770247855809928,mu=0.03
occ_a0.05,heavy,200,2,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.6285296981499513,0.9707379134860051,0.6277160791887977,0.9809160305343512,0.993399759375053,0.9910941475826972,0.9934507678410117,0.9961832061068703,0.0,0.0,0.0,0.8710662712799478,
occ_a0.05,heavy,200,2,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.6285296981499513,0.9707379134860051,0.6282545805207329,0.9809160305343512,0.9900401462653745,0.9910941475826972,0.9934057604850934,0.9961832061068703,0.0,0.0,0.0,0.6622048339418677,
occ_a0.05,heavy,200,2,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.9947429343107939,0.9707379134860051,0.9947436596673029,0.9809160305343512,0.9948807591459607,0.9910941475826972,0.9949699998715198,0.9961832061068703,0.0,0.0,0.0,0.9963413287640932,
occ_a0.05,heavy,200,2,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,157212,786,0.89064060632979,43.90177168020129,0.9949830356908025,0.9707379134860051,0.994931999395258,0.9809160305343512,0.9949956959130446,0.9910941475826972,0.9949711951600162,0.9961832061068703,0.0,0.0,0.0,0.9692963384418706,
occ_a0.05,heavy,200,3,classical_invA,,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.1404494382022472,0.9708121827411168,0.1411111111111111,0.9809644670050761,0.21743486973947895,0.9911167512690355,0.21734795613160518,0.9961928934010152,0.0025380710659898475,0.0025380710659898475,0.5025380710659898,0.9999999999999999,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,3,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.13068181818181818,0.9708121827411168,0.1888772298006296,0.9809644670050761,0.5739225313693399,0.9911167512690355,0.9443893454236327,0.9961928934010152,0.008883248730964468,0.008883248730964468,0.9200507614213198,0.13111896087932542,mu=0.003
occ_a0.05,heavy,200,3,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.4869215291750503,0.9708121827411168,0.8057300829354109,0.9809644670050761,0.9613423748948176,0.9911167512690355,0.9855899845803656,0.9961928934010152,0.0266497461928934,0.8388324873096447,0.9213197969543148,0.1468584592070186,mu=0.00646
occ_a0.05,heavy,200,3,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.10316529894490035,0.9708121827411168,0.1533406352683461,0.9809644670050761,0.4861842105263158,0.9911167512690355,0.9068912347289764,0.9961928934010152,0.024111675126903553,0.8477157360406091,0.9682741116751269,0.1464843091322394,mu=0.0139
occ_a0.05,heavy,200,3,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.09144893111638955,0.9708121827411168,0.1411111111111111,0.9809644670050761,0.24101068999028183,0.9911167512690355,0.2656688493919551,0.9961928934010152,0.3616751269035533,0.9098984771573604,0.9708121827411168,0.14075117151190952,mu=0.00646
occ_a0.05,heavy,200,3,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.6541591320072333,0.9708121827411168,0.6530520646319569,0.9809644670050761,0.6519607843137255,0.9911167512690355,0.6511111111111111,0.9961928934010152,0.0,0.0,0.0,0.3682458143727541,
occ_a0.05,heavy,200,3,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.6535326086956522,0.9708121827411168,0.6522717049032839,0.9809644670050761,0.9744896292666994,0.9911167512690355,0.9933978132884778,0.9961928934010152,0.0,0.0,0.0,0.6628603611262254,
occ_a0.05,heavy,200,3,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.9948009759213826,0.9708121827411168,0.9949513751461359,0.9809644670050761,0.9949068760434057,0.9911167512690355,0.9949750030406033,0.9961928934010152,0.0,0.0,0.0,0.9961795925027773,
occ_a0.05,heavy,200,3,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,157608,788,1.029959833213406,43.80308712987304,0.9950061036510931,0.9708121827411168,0.9950455704964685,0.9809644670050761,0.995000480107544,0.9911167512690355,0.994975549809263,0.9961928934010152,0.0,0.0,0.0,0.9647505788658478,
occ_a0.05,heavy,200,4,classical_invA,,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.15248618784530388,0.970886075949367,0.1511500547645126,0.9810126582278481,0.15806451612903225,0.9911392405063291,0.23887814313346228,0.9962025316455696,0.0012658227848101266,0.0012658227848101266,0.5151898734177215,0.9999999999999999,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,4,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.35219594594594594,0.970886075949367,0.42677514792899407,0.9810126582278481,0.5608524957936063,0.9911392405063291,0.9222639273014619,0.9962025316455696,0.05189873417721519,0.05189873417721519,0.5177215189873418,0.13204779951438056,mu=0.003
occ_a0.05,heavy,200,4,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.19853709508881923,0.970886075949367,0.49577098243331164,0.9810126582278481,0.6526175687666371,0.9911392405063291,0.8227876604368386,0.9962025316455696,0.08354430379746836,0.41012658227848103,0.9569620253164557,0.1450753034083228,mu=0.003
occ_a0.05,heavy,200,4,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.24951076320939333,0.970886075949367,0.30180180180180183,0.9810126582278481,0.5659645232815964,0.9911392405063291,0.9658078811313378,0.9962025316455696,0.039240506329113925,0.41012658227848103,0.9354430379746835,0.1459603167606004,mu=0.003
occ_a0.05,heavy,200,4,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.08581644815256258,0.970886075949367,0.11931818181818182,0.9810126582278481,0.23684210526315788,0.9911392405063291,0.6638188808201623,0.9962025316455696,0.010126582278481013,0.9037974683544304,0.9746835443037974,0.13522609867589408,mu=0.003
occ_a0.05,heavy,200,4,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.9817189436552579,0.970886075949367,0.9934694496642034,0.9810126582278481,0.995043833275311,0.9911392405063291,0.9950189873417722,0.9962025316455696,0.0,0.0,0.0,0.9343870781765002,
occ_a0.05,heavy,200,4,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.667965367965368,0.970886075949367,0.9205209722079787,0.9810126582278481,0.9902504015639203,0.9911392405063291,0.9939977729983679,0.9962025316455696,0.0,0.0,0.0,0.7805770883657924,
occ_a0.05,heavy,200,4,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.9949384964628867,0.970886075949367,0.9949758516741759,0.9810126582278481,0.9949243843466198,0.9911392405063291,0.9949361387253483,0.9962025316455696,0.0012658227848101266,0.0012658227848101266,0.0012658227848101266,0.9936774392484201,
occ_a0.05,heavy,200,4,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,158006,790,0.576851190453087,43.902002676376625,0.9950310961388961,0.970886075949367,0.9950116823181838,0.9810126582278481,0.9949923894552385,0.9911392405063291,0.9949918546046937,0.9962025316455696,0.0012658227848101266,0.0012658227848101266,0.0012658227848101266,0.9616039043774887,
occ_a0.05,heavy,200,5,classical_invA,,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.10259433962264151,0.9706632653061225,0.10163551401869159,0.9808673469387755,0.10483870967741936,0.9910714285714286,0.6489887640449438,0.9961734693877551,0.0012755102040816326,0.0012755102040816326,0.4987244897959184,1.0000000000000002,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,5,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.053482587064676616,0.9706632653061225,0.07237635705669482,0.9808673469387755,0.07938388625592417,0.9910714285714286,0.8222576240327719,0.9961734693877551,0.0,0.8290816326530612,0.9923469387755102,0.13780684504696594,mu=0.139
occ_a0.05,heavy,200,5,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.09512485136741974,0.9706632653061225,0.10477299185098952,0.9808673469387755,0.5524193548387096,0.9910714285714286,0.6848264729620662,0.9961734693877551,0.8724489795918368,0.9323979591836735,0.9770408163265306,0.13883573911262356,mu=0.03
occ_a0.05,heavy,200,5,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.13325740318906606,0.9706632653061225,0.16230936819172112,0.9808673469387755,0.6132404181184669,0.9910714285714286,0.7456026058631922,0.9961734693877551,0.8801020408163265,0.9158163265306123,0.9579081632653061,0.1390843931970967,mu=0.0139
occ_a0.05,heavy,200,5,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.046365914786967416,0.9706632653061225,0.08669833729216152,0.9808673469387755,0.7034351145038168,0.9910714285714286,0.9326375711574952,0.9961734693877551,0.9247448979591837,0.9464285714285714,0.9821428571428571,0.13173752028274602,mu=0.003
occ_a0.05,heavy,200,5,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.9940742240426095,0.9706632653061225,0.9946124313417778,0.9808673469387755,0.995044737664458,0.9910714285714286,0.9950194820516418,0.9961734693877551,0.0,0.0,0.0,0.9629620169179416,
occ_a0.05,heavy,200,5,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.6513971598717362,0.9706632653061225,0.6506133575647433,0.9808673469387755,0.6496844003606853,0.9910714285714286,0.9751795588889595,0.9961734693877551,0.0,0.0,0.0,0.5121087722938227,
occ_a0.05,heavy,200,5,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.9948515333770829,0.9706632653061225,0.9949089705395564,0.9808673469387755,0.9948562803691298,0.9910714285714286,0.9949657724090809,0.9961734693877551,0.0,0.0,0.0,0.9967498453208582,
occ_a0.05,heavy,200,5,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,156814,784,1.3743113768258797,43.70296749265717,0.9949617997166426,0.9706632653061225,0.9949109583148588,0.9808673469387755,0.9949971669928918,0.9910714285714286,0.994971606639282,0.9961734693877551,0.0,0.0,0.0,0.9671293180383275,
occ_a0.05,heavy,200,6,classical_invA,,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.0774818401937046,0.9707006369426752,0.07673860911270983,0.9808917197452229,0.13169642857142858,0.9910828025477707,0.807104094721263,0.9961783439490446,0.0012738853503184713,0.0012738853503184713,0.9859872611464968,1.0000000000000002,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,6,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.06157635467980296,0.9707006369426752,0.45390070921985815,0.9808917197452229,0.5224063842848373,0.9910828025477707,0.9049471253190714,0.9961783439490446,0.0,0.9363057324840764,0.9770700636942675,0.13529210497738006,mu=0.0139
occ_a0.05,heavy,200,6,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.04271356783919598,0.9707006369426752,0.04938271604938271,0.9808917197452229,0.14411441144114412,0.9910828025477707,0.5378250591016549,0.9961783439490446,0.003821656050955414,0.9286624203821656,0.9859872611464968,0.13512592083105937,mu=0.3
occ_a0.05,heavy,200,6,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.04271356783919598,0.9707006369426752,0.04938271604938271,0.9808917197452229,0.08146399055489964,0.9910828025477707,0.611525086934923,0.9961783439490446,0.8802547770700637,0.9312101910828026,0.9936305732484076,0.13455649183655102,mu=0.03
occ_a0.05,heavy,200,6,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.024327784891165175,0.9707006369426752,0.0375,0.9808917197452229,0.06602641056422569,0.9910828025477707,0.6932130247155748,0.9961783439490446,0.9363057324840764,0.9528662420382166,0.9910828025477707,0.13449637384732147,mu=0.003
occ_a0.05,heavy,200,6,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.644091546006539,0.9707006369426752,0.9861573033707866,0.9808917197452229,0.9933964826509133,0.9910828025477707,0.9933628694131826,0.9961783439490446,0.0,0.0,0.48280254777070064,0.8740557622331583,
occ_a0.05,heavy,200,6,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.6444237050863276,0.9707006369426752,0.6425255338904364,0.9808917197452229,0.9367736692401463,0.9910828025477707,0.9938952512549084,0.9961783439490446,0.0,0.0,0.4573248407643312,0.5450537347229936,
occ_a0.05,heavy,200,6,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.9948181948005141,0.9707006369426752,0.9949009324009324,0.9808917197452229,0.9948597328118186,0.9910828025477707,0.994971222790264,0.9961783439490446,0.0012738853503184713,0.0012738853503184713,0.0012738853503184713,0.9960708375925126,
occ_a0.05,heavy,200,6,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,156816,785,0.8823258428677742,43.80129523044288,0.9949568820029517,0.9707006369426752,0.9949131939856777,0.9808917197452229,0.9949968167407284,0.9910828025477707,0.9949974731482014,0.9961783439490446,0.0012738853503184713,0.0012738853503184713,0.0012738853503184713,0.966162416420912,
occ_a0.05,heavy,200,7,classical_invA,,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.12386363636363637,0.9710327455919395,0.12373453318335208,0.9811083123425692,0.12458286985539488,0.9911838790931989,0.13740458015267176,0.9962216624685138,0.0025188916876574307,0.0025188916876574307,0.5062972292191436,0.9999999999999999,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,7,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.05745721271393643,0.9710327455919395,0.06818181818181818,0.9811083123425692,0.12263099219620958,0.9911838790931989,0.15219721329046088,0.9962216624685138,0.3211586901763224,0.44080604534005036,0.9848866498740554,0.1387534927365543,mu=0.3
