setout,regime,T,rep,family,degree,gamma,occ_alpha,fork_beta,kernel,eps,n_seg,n_true,lam_min,lam_max,far_e970,eff_e970,far_e980,eff_e980,far_e990,eff_e990,far_e995,eff_e995,eff_f001,eff_f010,eff_f100,cos_C,notes
fork_b0.5,clean,200,2,comb_prod,56.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,1.7587876842617132,7.175983416478211,0.0,0.99,0.0,0.99,0.0,0.99,0.0012547051442910915,0.995,0.9925,0.995,0.995,0.2941776393819223,
fork_b0.5,clean,200,2,comb_prod,64.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,1.7587876842617132,7.175983416478211,0.0,0.99,0.0,0.99,0.0,0.99,0.0012547051442910915,0.995,0.9925,0.995,0.995,0.1755031179607024,
fork_b0.5,clean,200,2,comb_prod,80.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,1.7587876842617132,7.175983416478211,0.0,0.99,0.0,0.99,0.0,0.99,0.0012547051442910915,0.995,0.9925,0.995,0.995,0.17094364012104654,
fork_b0.5,clean,200,2,comb_prod,120.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,1.7587876842617132,7.175983416478211,0.0,0.99,0.0,0.99,0.0,0.99,0.0012547051442910915,0.995,0.9925,0.995,0.995,0.16696218973321658,
fork_b0.5,clean,200,2,onebqf_cos,1.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,1.7587876842617132,7.175983416478211,0.0049813200498132005,0.99875,0.0049813200498132005,0.99875,0.0049813200498132005,0.99875,0.0049813200498132005,0.99875,0.4975,0.99875,1.0,0.4050988286009275,
fork_b0.5,clean,200,3,classical_invA,,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000002,reference only (tau_abs 0.350)
fork_b0.5,clean,200,3,fitted_moment,4.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159245812316302,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,8.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458103541474,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,12.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458104494854,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,16.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099918905,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,20.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458100919192,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,24.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458100058374,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,28.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458100231892,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,32.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099805746,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,36.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159245810003517,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,40.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099524548,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,44.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159245809964002,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,48.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099407033,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,56.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099565521,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,64.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159245809951395,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,80.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,0.9975,0.0,0.9975,0.0,0.9975,0.0,0.9975,1.0,1.0,1.0,0.11592458099465969,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,84.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099397981,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,96.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099433203,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,120.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099381404,mu=0.003
fork_b0.5,clean,200,3,fitted_moment,160.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099371161,mu=0.003
fork_b0.5,clean,200,3,comb_prod,4.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9948553797788958,
fork_b0.5,clean,200,3,comb_prod,8.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8817335778876809,
fork_b0.5,clean,200,3,comb_prod,12.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.917647662621736,
fork_b0.5,clean,200,3,comb_prod,16.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.901662832777677,
fork_b0.5,clean,200,3,comb_prod,20.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4464536445280004,
fork_b0.5,clean,200,3,comb_prod,24.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6085064595759347,
fork_b0.5,clean,200,3,comb_prod,28.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.31856075138890216,
fork_b0.5,clean,200,3,comb_prod,32.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2543215202397407,
fork_b0.5,clean,200,3,comb_prod,36.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.22026014104543784,
fork_b0.5,clean,200,3,comb_prod,40.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.12035454557666758,
fork_b0.5,clean,200,3,comb_prod,44.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.13652476728185356,
fork_b0.5,clean,200,3,comb_prod,48.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.12401922394748245,
fork_b0.5,clean,200,3,comb_prod,56.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11795773450063805,
fork_b0.5,clean,200,3,comb_prod,64.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11593762233322531,
fork_b0.5,clean,200,3,comb_prod,80.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1162582928253237,
fork_b0.5,clean,200,3,comb_prod,120.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11603841214963506,
fork_b0.5,clean,200,3,onebqf_cos,1.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250104,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3045550017457234,
fork_b0.5,clean,200,4,classical_invA,,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,reference only (tau_abs 0.350)
fork_b0.5,clean,200,4,fitted_moment,4.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290507148091,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,8.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290487527042,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,12.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290488480209,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,16.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483904286,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,20.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290484904612,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,24.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290484043803,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,28.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290484217341,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,32.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483791211,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,36.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290484020623,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,40.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483509986,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,44.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483625634,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,48.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483392503,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,56.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483551,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,64.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.115922904834994,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,80.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,0.9975,0.0,0.9975,0.0,0.9975,0.0,0.9975,1.0,1.0,1.0,0.11592290483451285,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,84.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483383445,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,96.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483418664,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,120.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,0.9975,0.0,0.9975,0.0,0.9975,0.0,0.9975,1.0,1.0,1.0,0.11592290483366847,mu=0.003
fork_b0.5,clean,200,4,fitted_moment,160.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592290483356632,mu=0.003
fork_b0.5,clean,200,4,comb_prod,4.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9948397731456793,
fork_b0.5,clean,200,4,comb_prod,8.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8817299591808305,
fork_b0.5,clean,200,4,comb_prod,12.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9176285225781144,
fork_b0.5,clean,200,4,comb_prod,16.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9016461324845498,
fork_b0.5,clean,200,4,comb_prod,20.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4464527867216424,
fork_b0.5,clean,200,4,comb_prod,24.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6084967045203233,
fork_b0.5,clean,200,4,comb_prod,28.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3185550997418785,
fork_b0.5,clean,200,4,comb_prod,32.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25431958081861444,
fork_b0.5,clean,200,4,comb_prod,36.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2202629272523606,
fork_b0.5,clean,200,4,comb_prod,40.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.12036053611985119,
fork_b0.5,clean,200,4,comb_prod,44.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.13652880885345395,
fork_b0.5,clean,200,4,comb_prod,48.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.12402327959634481,
fork_b0.5,clean,200,4,comb_prod,56.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1179621338026122,
fork_b0.5,clean,200,4,comb_prod,64.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159422808765344,
fork_b0.5,clean,200,4,comb_prod,80.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11626290801326244,
fork_b0.5,clean,200,4,comb_prod,120.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11604302351056241,
fork_b0.5,clean,200,4,onebqf_cos,1.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.381966011250106,5.618033988749898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.30452203930699134,
fork_b0.5,clean,200,5,classical_invA,,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,reference only (tau_abs 0.350)
fork_b0.5,clean,200,5,fitted_moment,4.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458123162798,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,8.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458103541496,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,12.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458104494706,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,16.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099918898,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,20.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458100919165,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,24.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458100058366,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,28.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458100231902,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,32.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099805522,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,36.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458100035168,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,40.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,0.9975,0.0,0.9975,0.0,0.9975,0.0,0.9975,1.0,1.0,1.0,0.11592458099524555,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,44.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099640021,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,48.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099407045,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,56.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159245809956552,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,64.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159245809951394,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,80.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099465815,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,84.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,0.9975,0.0,0.9975,0.0,0.9975,0.0,0.9975,1.0,1.0,1.0,0.11592458099397983,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,96.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099433185,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,120.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11592458099381395,mu=0.003
fork_b0.5,clean,200,5,fitted_moment,160.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1159245809937117,mu=0.003
fork_b0.5,clean,200,5,comb_prod,4.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9948553797788962,
fork_b0.5,clean,200,5,comb_prod,8.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8817335778876811,
fork_b0.5,clean,200,5,comb_prod,12.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9176476626217202,
fork_b0.5,clean,200,5,comb_prod,16.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9016628327776771,
fork_b0.5,clean,200,5,comb_prod,20.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4464536445280011,
fork_b0.5,clean,200,5,comb_prod,24.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6085064595759349,
fork_b0.5,clean,200,5,comb_prod,28.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3185607513889223,
fork_b0.5,clean,200,5,comb_prod,32.0,3.0,0.0,0.5,step,0.0004247940677551889,160000,800,2.3819660112501047,5.618033988749896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25432152023974597,
