setout,regime,T,rep,family,degree,gamma,occ_alpha,eps_scale,kernel,fork_beta,eps,lam_min,lam_max,far_e990,eff_e990,far_e995,eff_e995,far_e999,eff_e999,eff_f001,eff_f010,cos_C,notes,eff_fixed_tau,far_fixed_tau,tau_fixed
fork_b0.5,moderate,400,1,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8548840877262778,7.151020482647519,0.9974889932868677,0.9987236758136566,0.9974889932868677,0.9987236758136566,0.9974874331546513,0.9993618379068283,0.8864071474154436,0.8927887683471601,0.5513351617554856,,,,
fork_b0.5,moderate,400,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8548840877262778,7.151020482647519,0.9714515774833468,0.9955328653477984,0.9714515774833468,0.9955328653477984,0.9975018425107919,0.9993618379068283,0.41608168474792595,0.8781110402042118,0.21290455192193822,,,,
fork_b0.5,moderate,400,2,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.763932022500211,8.23606797749809,0.6324947096167411,0.9961759082217974,0.6324947096167411,0.9961759082217974,0.9973565075572883,1.0,0.0012746972594008922,0.0012746972594008922,1.0,fixed-tau 0.350,0.9694072657743786,0.06572481572481573,0.35
fork_b0.5,moderate,400,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.763932022500211,8.23606797749809,0.708969110532192,0.9968132568514978,0.708969110532192,0.9968132568514978,0.9974986449000415,1.0,0.9235181644359465,0.947100063734863,0.0830479344789173,mu=0.3,,,
fork_b0.5,moderate,400,2,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.763932022500211,8.23606797749809,0.9584797189396359,0.994263862332696,0.997502664887947,0.9974506054811982,0.9975000318873484,0.9993626513702996,0.9165073295092415,0.9254302103250478,0.45863465589961866,,,,
fork_b0.5,moderate,400,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.763932022500211,8.23606797749809,0.959181529247984,0.9904397705544933,0.9589802769618129,0.9968132568514978,0.9975000837025546,0.9993626513702996,0.4461440407903123,0.9120458891013384,0.205157824624563,,,,
fork_b0.5,moderate,400,3,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.7884222176794118,7.549185076239096,0.643507972665148,0.9949141767323586,0.6516129032258065,0.9955499046408137,0.9973832832891114,1.0,0.020343293070565798,0.4869675778766688,0.9999999999999998,fixed-tau 0.350,0.9802924348378894,0.07609346914319952,0.35
fork_b0.5,moderate,400,3,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.7884222176794118,7.549185076239096,0.6997703788748565,0.9974570883661793,0.6997703788748565,0.9974570883661793,0.9974986085712014,1.0,0.013350286077558804,0.954227590591227,0.08218419291921795,mu=0.139,,,
fork_b0.5,moderate,400,3,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.7884222176794118,7.549185076239096,0.9975102753079397,0.9904640813731723,0.9975003301600839,0.9987285441830897,0.9974972872694179,1.0,0.22568340750158933,0.9224411951684679,0.6413857869627698,,,,
fork_b0.5,moderate,400,3,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.7884222176794118,7.549185076239096,0.6950934579439252,0.9955499046408137,0.6950934579439252,0.9955499046408137,0.9975000477090132,0.9993642720915448,0.003814367450731087,0.9205340114431023,0.2016850875485307,,,,
fork_b0.5,moderate,400,4,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8616660234093036,7.652498367832261,0.6605887521968365,0.9903846153846154,0.9972497240008832,0.9980769230769231,0.9974697012949939,1.0,0.03141025641025641,0.03141025641025641,0.9999999999999998,fixed-tau 0.350,0.9564102564102565,0.07558859975216853,0.35
fork_b0.5,moderate,400,4,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8616660234093036,7.652498367832261,0.8242582698647266,0.9910256410256411,0.9975003765458409,1.0,0.9975003765458409,1.0,0.023076923076923078,0.9262820512820513,0.08456681628092255,mu=0.3,,,
fork_b0.5,moderate,400,4,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8616660234093036,7.652498367832261,0.9974884733378723,0.9955128205128205,0.9974884733378723,0.9955128205128205,0.9975003765458409,1.0,0.0,0.8846153846153846,0.5987624405718467,,,,
fork_b0.5,moderate,400,4,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8616660234093036,7.652498367832261,0.9752594158339739,0.9903846153846154,0.997503293153126,0.9987179487179487,0.9975016946490755,0.9993589743589744,0.003205128205128205,0.42628205128205127,0.21374918532362522,,,,
occ0.05_fork0.5,moderate,400,1,classical_invA,,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.8656184681370944,83.53882956777213,0.34707614640302903,0.990427568602425,0.568941696601271,0.9955328653477984,0.9923873043960157,0.9993618379068283,0.015315890236119975,0.015315890236119975,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,moderate,400,1,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.8656184681370944,83.53882956777213,0.9441867155752148,0.990427568602425,0.9887912514280377,0.9955328653477984,0.9970392218031253,0.9993618379068283,0.017868538608806637,0.5067007019783025,0.10720228948243134,mu=0.646,,,
occ0.05_fork0.5,moderate,400,1,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.8656184681370944,83.53882956777213,0.995034203840813,0.990427568602425,0.9950176140120024,0.9955328653477984,0.9952700396579689,0.9993618379068283,0.007657945118059987,0.007657945118059987,0.743277325608348,,,,
occ0.05_fork0.5,moderate,400,2,classical_invA,,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.7897203997939353,83.5164745514695,0.2933151432469304,0.9904397705544933,0.5171561051004637,0.9955385595920969,0.9811579225648297,0.9993626513702996,0.0012746972594008922,0.0012746972594008922,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,moderate,400,2,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.7897203997939353,83.5164745514695,0.867020366250214,0.9904397705544933,0.9244351990711625,0.9955385595920969,0.9793963444279463,0.9993626513702996,0.018483110261312937,0.49203314212874444,0.10139925144901404,mu=0.646,,,
occ0.05_fork0.5,moderate,400,2,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.7897203997939353,83.5164745514695,0.9851882916972464,0.9904397705544933,0.9900361047676154,0.9955385595920969,0.9950653339711473,0.9993626513702996,0.010197578075207138,0.010197578075207138,0.8405072917301352,,,,
occ0.05_fork0.5,moderate,400,3,classical_invA,,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.7967386687890878,83.62010497038672,0.1261918115535614,0.9904640813731723,0.32847341337907376,0.9955499046408137,0.9892805269725672,0.9993642720915448,0.007628734901462174,0.007628734901462174,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,moderate,400,3,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.7967386687890878,83.62010497038672,0.8585693536673928,0.9904640813731723,0.923080701409696,0.9955499046408137,0.9747615836624602,0.9993642720915448,0.017164653528289893,0.4907819453273999,0.09838003452026631,mu=0.139,,,
occ0.05_fork0.5,moderate,400,3,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.7967386687890878,83.62010497038672,0.5772048846675712,0.9904640813731723,0.990073718172195,0.9955499046408137,0.9913408467462075,0.9993642720915448,0.0006357279084551812,0.0006357279084551812,0.8211296081801582,,,,
occ0.05_fork0.5,moderate,400,4,classical_invA,,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.8707037140398104,83.19641419137061,0.5250537964955426,0.9903846153846154,0.9902247120287027,0.9955128205128205,0.9972632366132949,0.9993589743589744,0.026923076923076925,0.026923076923076925,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,moderate,400,4,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.8707037140398104,83.19641419137061,0.954326425636326,0.9903846153846154,0.985736197727711,0.9955128205128205,0.9898303979125896,0.9993589743589744,0.035256410256410256,0.4814102564102564,0.10249802407475637,mu=0.003,,,
occ0.05_fork0.5,moderate,400,4,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.0031777035588293387,1.8707037140398104,83.19641419137061,0.9902046561168594,0.9903846153846154,0.996314228076421,0.9955128205128205,0.9972445607027343,0.9993589743589744,0.008333333333333333,0.008333333333333333,0.7387413265620735,,,,
base,heavy,400,0,classical_invA,,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.7592080574173842,7.240791942582422,0.8760848601735777,0.9910025706940874,0.9975004899425242,1.0,0.9975004899425242,1.0,0.0,0.0,1.0,fixed-tau 0.350,0.980719794344473,0.5765815760266371,0.35
base,heavy,400,0,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.7592080574173842,7.240791942582422,0.8760848601735777,0.9910025706940874,0.9975004899425242,1.0,0.9975004899425242,1.0,0.012210796915167094,0.012210796915167094,0.08650034720600085,mu=0.003,,,
base,heavy,400,0,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.7592080574173842,7.240791942582422,0.9975116785647735,0.9955012853470437,0.9975116785647735,0.9955012853470437,0.9975020882863201,0.9993573264781491,0.0006426735218508997,0.0006426735218508997,0.22228451858947196,,,,
base,heavy,400,0,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.7592080574173842,7.240791942582422,0.9975052649672054,0.9980719794344473,0.9975052649672054,0.9980719794344473,0.9975004899425242,1.0,0.0,0.0,0.20663778866613394,,,,
base,heavy,400,1,classical_invA,,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.4242872495655992,7.575712750433513,0.8695872801082544,0.9910025706940874,0.9975004899425242,1.0,0.9975004899425242,1.0,0.0,0.0,1.0,fixed-tau 0.350,0.9794344473007712,0.5339449541284403,0.35
base,heavy,400,1,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.4242872495655992,7.575712750433513,0.8695872801082544,0.9910025706940874,0.9975004899425242,1.0,0.9975004899425242,1.0,0.07647814910025708,0.07647814910025708,0.0856645353957876,mu=0.003,,,
base,heavy,400,1,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.4242872495655992,7.575712750433513,0.9975164618738344,0.993573264781491,0.9975100801593548,0.9961439588688946,0.9975020882863201,0.9993573264781491,0.0,0.0,0.8461087570557096,,,,
base,heavy,400,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.4242872495655992,7.575712750433513,0.997505280997245,0.9980719794344473,0.997505280997245,0.9980719794344473,0.9975020922988943,0.9993573264781491,0.0019280205655526992,0.0019280205655526992,0.21084071858466252,,,,
base,heavy,400,2,classical_invA,,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.670317546954911,7.3296824530450895,0.5988729508196722,0.9930247305009512,0.8760636621493855,0.9974635383639823,0.9975001188909849,1.0,0.0,0.0,0.9999999999999998,fixed-tau 0.350,0.9930247305009512,0.5988729508196722,0.35
base,heavy,400,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.670317546954911,7.3296824530450895,0.5988729508196722,0.9930247305009512,0.8760636621493855,0.9974635383639823,0.9975001070023952,1.0,0.04819277108433735,0.04819277108433735,0.08861256441342956,mu=0.0139,,,
base,heavy,400,2,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.670317546954911,7.3296824530450895,0.9975238146570515,0.9904882688649335,0.9975111640935486,0.9955611921369689,0.9975001070023952,1.0,0.0,0.0,0.49470712284844787,,,,
base,heavy,400,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.670317546954911,7.3296824530450895,0.8763432364096081,0.9923906150919467,0.8762024917205488,0.9955611921369689,0.9975001188909849,1.0,0.0025364616360177552,0.0025364616360177552,0.20750219498794473,,,,
base,heavy,400,3,classical_invA,,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.5358983848622462,7.464101615137755,0.8770203232517203,0.9916129032258064,0.9974990359186848,1.0,0.9974990359186848,1.0,0.0,0.0,1.0,fixed-tau 0.350,0.9812903225806452,0.5693657984144961,0.35
base,heavy,400,3,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.5358983848622462,7.464101615137755,0.8770203232517203,0.9916129032258064,0.9974990359186848,1.0,0.9974990359186848,1.0,0.003870967741935484,0.003870967741935484,0.09056394679811758,mu=0.139,,,
base,heavy,400,3,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.5358983848622462,7.464101615137755,0.9975086286323759,0.9961290322580645,0.9975086286323759,0.9961290322580645,0.9975006373455445,0.9993548387096775,0.0,0.16322580645161291,0.7953350050658692,,,,
base,heavy,400,3,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.5358983848622462,7.464101615137755,0.9975038483011001,0.9980645161290322,0.9975038483011001,0.9980645161290322,0.9975006413783423,0.9993548387096775,0.004516129032258065,0.004516129032258065,0.20795787901457924,,,,
base,heavy,400,4,classical_invA,,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.8361882257492782,7.163811774236152,0.8843960601347849,0.9936346276257161,0.9975002108351778,1.0,0.9975002108351778,1.0,0.0,0.0,1.0,fixed-tau 0.350,0.9872692552514322,0.6245461147421931,0.35
base,heavy,400,4,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.8361882257492782,7.163811774236152,0.8843960601347849,0.9936346276257161,0.9975002108351778,1.0,0.9975002108351778,1.0,0.0076384468491406746,0.0076384468491406746,0.0871905936914895,mu=0.0139,,,
base,heavy,400,4,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.8361882257492782,7.163811774236152,0.9975144605249548,0.9942711648631445,0.9975112898965371,0.9955442393380013,0.9975017940937321,0.9993634627625716,0.0,0.0,0.5954867189229566,,,,
base,heavy,400,4,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.8361882257492782,7.163811774236152,0.8846296433602728,0.9904519414385742,0.9975049606410723,0.9980903882877148,0.9975017901185457,0.9993634627625716,0.0019096117122851686,0.0019096117122851686,0.20802680002948196,,,,
occ_a0.05,heavy,400,0,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.7939467754830103,83.2022815075693,0.7797627554666285,0.9903598971722365,0.992794745606609,0.9955012853470437,0.9969015263220818,0.9993573264781491,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,400,0,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.7939467754830103,83.2022815075693,0.9852315418232002,0.9903598971722365,0.9936032970481838,0.9955012853470437,0.9958715754652111,0.9993573264781491,0.007069408740359897,0.007069408740359897,0.14288317408402612,mu=0.003,,,
occ_a0.05,heavy,400,0,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.7939467754830103,83.2022815075693,0.9967164140940628,0.9903598971722365,0.99699387324586,0.9955012853470437,0.997409490427609,0.9993573264781491,0.0,0.0,0.8481021989311718,,,,
occ_a0.05,heavy,400,1,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.46019846276759874,83.20037125682894,0.8562634082641545,0.9903598971722365,0.9872413679493938,0.9955012853470437,0.9957746517144589,0.9993573264781491,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,400,1,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.46019846276759874,83.20037125682894,0.9849790427916951,0.9903598971722365,0.9946277580861085,0.9955012853470437,0.9971673555487952,0.9993573264781491,0.008997429305912597,0.008997429305912597,0.14329962844193317,mu=0.003,,,
occ_a0.05,heavy,400,1,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.46019846276759874,83.20037125682894,0.9975243468677606,0.9903598971722365,0.9975116425889841,0.9955012853470437,0.997502084273733,0.9993573264781491,0.0,0.0,0.8749142792840618,,,,
occ_a0.05,heavy,400,2,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.7018807928838778,83.51647782198229,0.4525061338941465,0.9904882688649335,0.7125595020139143,0.9955611921369689,0.9495809072877344,0.9993658845909955,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,400,2,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.7018807928838778,83.51647782198229,0.5515360321561872,0.9904882688649335,0.9250059708621925,0.9955611921369689,0.9943955477320816,0.9993658845909955,0.0025364616360177552,0.0025364616360177552,0.14069449870962464,mu=0.003,,,
occ_a0.05,heavy,400,2,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.7018807928838778,83.51647782198229,0.9916084667454604,0.9904882688649335,0.9951498300895891,0.9955611921369689,0.9970482303429185,0.9993658845909955,0.0,0.0,0.5716530654063843,,,,
occ_a0.05,heavy,400,3,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.5696490652487743,82.90583264263178,0.7923149776755514,0.9903225806451613,0.9862733411025808,0.9954838709677419,0.9968613863392296,0.9993548387096775,0.0,0.0,0.9999999999999998,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,400,3,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.5696490652487743,82.90583264263178,0.9851320199143759,0.9903225806451613,0.9950614043791228,0.9954838709677419,0.9966022878074995,0.9993548387096775,0.0,0.0,0.1303014006102848,mu=0.003,,,
occ_a0.05,heavy,400,3,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.5696490652487743,82.90583264263178,0.9967723757417227,0.9903225806451613,0.9968622841676512,0.9954838709677419,0.9970881488221007,0.9993548387096775,0.0,0.0,0.8041742977762032,,,,
occ_a0.05,heavy,400,4,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.8652419141040602,83.50270051171829,0.7120651369356032,0.9904519414385742,0.9672076152136537,0.9955442393380013,0.995971931805062,0.9993634627625716,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,400,4,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.8652419141040602,83.50270051171829,0.9416354088522131,0.9904519414385742,0.9939999846546922,0.9955442393380013,0.9961422312646355,0.9993634627625716,0.011457670273711012,0.011457670273711012,0.14100526636520588,mu=0.003,,,
occ_a0.05,heavy,400,4,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.8652419141040602,83.50270051171829,0.9951016502024189,0.9904519414385742,0.9965305968526923,0.9955442393380013,0.9973169410393521,0.9993634627625716,0.0,0.0,0.6373520652407877,,,,
fork_b0.5,heavy,400,0,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.5444218844691164,8.776382042852326,0.8740086665031478,0.9903598971722365,0.9969759830001207,0.9987146529562982,0.9974313781523432,0.9993573264781491,0.0012853470437017994,0.0012853470437017994,0.9999999999999998,fixed-tau 0.350,0.9376606683804627,0.4384141647421093,0.35
fork_b0.5,heavy,400,0,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.5444218844691164,8.776382042852326,0.9237987061089437,0.9916452442159382,0.9975002891696333,1.0,0.9975002891696333,1.0,0.006426735218508998,0.006426735218508998,0.10328129555356509,mu=3,,,
fork_b0.5,heavy,400,0,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.5444218844691164,8.776382042852326,0.9975018434949129,0.9993573264781491,0.9975018434949129,0.9993573264781491,0.9975018434949129,0.9993573264781491,0.0,0.0,0.5674451965268157,,,,
fork_b0.5,heavy,400,0,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.5444218844691164,8.776382042852326,0.9975065391052157,0.9967866323907455,0.9975065391052157,0.9967866323907455,0.9975019719160598,0.9993573264781491,0.0,0.0,0.1977127794880984,,,,
fork_b0.5,heavy,400,1,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3517570571484046,8.7066343858461,0.8688287368062649,0.9903598971722365,0.9969855285987069,0.9993573264781491,0.9969855285987069,0.9993573264781491,0.0,0.0,0.9999999999999998,fixed-tau 0.350,0.9350899742930592,0.3962655601659751,0.35
fork_b0.5,heavy,400,1,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3517570571484046,8.7066343858461,0.9191257403427853,0.9916452442159382,0.9975004899425242,1.0,0.9975004899425242,1.0,0.012210796915167094,0.012210796915167094,0.09645975989202492,mu=1.39,,,
fork_b0.5,heavy,400,1,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3517570571484046,8.7066343858461,0.9975082909608833,0.9961439588688946,0.9975082909608833,0.9961439588688946,0.9975020240833794,0.9993573264781491,0.0,0.0,0.620864537509648,,,,
fork_b0.5,heavy,400,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3517570571484046,8.7066343858461,0.9975050798631652,0.9974293059125964,0.9975050798631652,0.9974293059125964,0.997502084273733,0.9993573264781491,0.0,0.0,0.23410405616083335,,,,
fork_b0.5,heavy,400,2,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.667050661494624,8.41873845697513,0.8664043790626069,0.9904882688649335,0.8707393380536802,0.9955611921369689,0.9968421474198522,1.0,0.0,0.0,1.0,fixed-tau 0.350,0.9315155358275206,0.45309009679821294,0.35
fork_b0.5,heavy,400,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.667050661494624,8.41873845697513,0.7046700699565135,0.9904882688649335,0.9461670088980151,0.9974635383639823,0.997500110965271,1.0,0.0,0.0,0.09033265546763877,mu=0.003,,,
fork_b0.5,heavy,400,2,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.667050661494624,8.41873845697513,0.9890419800202043,0.9904882688649335,0.9890242794124844,0.9955611921369689,0.997501616973786,0.9993658845909955,0.0,0.0,0.4218348488610074,,,,
fork_b0.5,heavy,400,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.667050661494624,8.41873845697513,0.989062947416942,0.9930247305009512,0.9975070140026152,0.9961953075459734,0.997500003963215,1.0,0.0,0.0,0.2068626098794619,,,,
fork_b0.5,heavy,400,3,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6249898780803642,8.57691919880365,0.8740151017728168,0.9903225806451613,0.9969488819465661,0.9987096774193548,0.997425066783694,0.9993548387096775,0.0006451612903225806,0.0006451612903225806,1.0,fixed-tau 0.350,0.9148387096774193,0.4314354450681636,0.35
fork_b0.5,heavy,400,3,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6249898780803642,8.57691919880365,0.9348517623107265,0.9909677419354839,0.9974990197771062,1.0,0.9974990197771062,1.0,0.0025806451612903226,0.0025806451612903226,0.11691806379197683,mu=6.46,,,
fork_b0.5,heavy,400,3,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6249898780803642,8.57691919880365,0.9975082251194177,0.9948387096774194,0.9975066333571413,0.9954838709677419,0.9974990359186848,1.0,0.0,0.0,0.4321847384855997,,,,
fork_b0.5,heavy,400,3,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6249898780803642,8.57691919880365,0.9975089456636753,0.9948387096774194,0.9975092294107867,0.9954838709677419,0.9975005687859929,0.9993548387096775,0.0006451612903225806,0.0006451612903225806,0.204022759002394,,,,
fork_b0.5,heavy,400,4,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6524606862956048,8.153595522630551,0.8748391248391248,0.9904519414385742,0.9968427868740373,0.9993634627625716,0.9968427868740373,0.9993634627625716,0.0038192234245703373,0.0038192234245703373,1.0,fixed-tau 0.350,0.9318905155951623,0.4925476603119584,0.35
fork_b0.5,heavy,400,4,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6524606862956048,8.153595522630551,0.9512659611001842,0.9936346276257161,0.9975002108351778,1.0,0.9975002108351778,1.0,0.022278803309993635,0.022278803309993635,0.13190430419186008,mu=13.9,,,
fork_b0.5,heavy,400,4,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6524606862956048,8.153595522630551,0.9975201754511704,0.9910884786760026,0.9975091218061733,0.9955442393380013,0.9975002108351778,1.0,0.0,0.0,0.5189892627198702,,,,
fork_b0.5,heavy,400,4,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.6524606862956048,8.153595522630551,0.9891839288196858,0.9904519414385742,0.9975074378691062,0.9961807765754297,0.9975016470034086,0.9993634627625716,0.0,0.0,0.21782044666768136,,,,
occ0.05_fork0.5,heavy,400,1,classical_invA,,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.3792803208614932,83.2603135811437,0.8489807918463348,0.9903598971722365,0.9884389180797707,0.9955012853470437,0.9949539364163538,0.9993573264781491,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,heavy,400,1,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.3792803208614932,83.2603135811437,0.9705680125291264,0.9903598971722365,0.9802988871224165,0.9955012853470437,0.9874484417502765,0.9993573264781491,0.015424164524421594,0.015424164524421594,0.15058764521447535,mu=0.646,,,
occ0.05_fork0.5,heavy,400,1,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.3792803208614932,83.2603135811437,0.995494797529009,0.9903598971722365,0.996632637977061,0.9955012853470437,0.9970347854939037,0.9993573264781491,0.0006426735218508997,0.0006426735218508997,0.839448518625532,,,,
occ0.05_fork0.5,heavy,400,2,classical_invA,,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.6764121680803814,83.6648715161283,0.4926924326079896,0.9904882688649335,0.7517394054395952,0.9955611921369689,0.9898959461971958,0.9993658845909955,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,heavy,400,2,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.6764121680803814,83.6648715161283,0.3769445552453131,0.9904882688649335,0.9190638210124755,0.9955611921369689,0.9808696074385181,0.9993658845909955,0.024730500951173115,0.024730500951173115,0.16591902895536512,mu=1.39,,,
occ0.05_fork0.5,heavy,400,2,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.6764121680803814,83.6648715161283,0.9195508858673259,0.9904882688649335,0.9611010629072619,0.9955611921369689,0.9968712714827116,0.9993658845909955,0.0006341154090044388,0.0006341154090044388,0.7479985718267105,,,,
occ0.05_fork0.5,heavy,400,3,classical_invA,,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.6537024106890286,83.15007597327775,0.8261608154020385,0.9903225806451613,0.9897366653141858,0.9954838709677419,0.9971823299893587,0.9993548387096775,0.0012903225806451613,0.0012903225806451613,1.0000000000000002,fixed-tau 0.386,0.0,0.0,0.3857142857142857
