config,regime,setout,family,degree,rep,n_true,eff,tau,L1,L2,L3,twin_frac,n_probes
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,5,791,0.9810366624525917,0.003977308049798012,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,5,791,0.9810366624525917,0.003977218177169561,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,5,791,0.9810366624525917,0.003976776730269194,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,5,791,0.9810366624525917,0.00397643493488431,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,5,791,0.9810366624525917,0.1370719075202942,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,5,791,0.9810366624525917,0.13812890648841858,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,6,782,0.9705882352941176,0.1730772703886032,0.029411764705882353,0.0,0.0,0.03964194373401535,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,6,782,0.9705882352941176,0.17307713627815247,0.029411764705882353,0.0,0.0,0.03964194373401535,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,6,782,0.9705882352941176,0.17307715117931366,0.029411764705882353,0.0,0.0,0.03964194373401535,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,6,782,0.9705882352941176,0.1730770319700241,0.029411764705882353,0.0,0.0,0.03964194373401535,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,6,782,0.9705882352941176,0.17307695746421814,0.029411764705882353,0.0,0.0,0.03964194373401535,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,6,782,0.9526854219948849,0.2003103792667389,0.03324808184143223,0.005115089514066497,0.008951406649616368,0.03964194373401535,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,6,782,0.9578005115089514,0.1567820906639099,0.03324808184143223,0.0,0.008951406649616368,0.03964194373401535,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,7,794,0.982367758186398,0.20297516882419586,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,7,794,0.982367758186398,0.10540859401226044,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,7,794,0.982367758186398,0.10404755175113678,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,7,794,0.982367758186398,0.10070237517356873,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,7,794,0.982367758186398,0.10033871978521347,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,7,794,0.9735516372795969,0.17948080599308014,0.0163727959697733,0.0,0.010075566750629723,0.49496221662468515,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,7,794,0.9735516372795969,0.1465199738740921,0.0163727959697733,0.0,0.010075566750629723,0.49496221662468515,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,8,784,0.9757653061224489,0.17307709157466888,0.02423469387755102,0.0,0.0,0.03443877551020408,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,8,784,0.9757653061224489,0.1730770319700241,0.02423469387755102,0.0,0.0,0.03443877551020408,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,8,784,0.9757653061224489,0.1730770319700241,0.02423469387755102,0.0,0.0,0.03443877551020408,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,8,784,0.9757653061224489,0.17307697236537933,0.02423469387755102,0.0,0.0,0.03443877551020408,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,8,784,0.9757653061224489,0.17307694256305695,0.02423469387755102,0.0,0.0,0.03443877551020408,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,8,784,0.9668367346938775,0.13243582844734192,0.02423469387755102,0.0,0.008928571428571428,0.03443877551020408,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,8,784,0.9668367346938775,0.13665463030338287,0.02423469387755102,0.0,0.008928571428571428,0.03443877551020408,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,9,785,0.9732484076433121,0.002136609982699156,0.0267515923566879,0.0,0.0,0.034394904458598725,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,9,785,0.9732484076433121,0.0021363769192248583,0.0267515923566879,0.0,0.0,0.034394904458598725,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,9,785,0.9732484076433121,0.002136379247531295,0.0267515923566879,0.0,0.0,0.034394904458598725,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,9,785,0.9732484076433121,0.0021364381536841393,0.0267515923566879,0.0,0.0,0.034394904458598725,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,9,785,0.9732484076433121,0.0021364493295550346,0.0267515923566879,0.0,0.0,0.034394904458598725,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,9,785,0.9515923566878981,0.2003103792667389,0.030573248407643312,0.007643312101910828,0.01019108280254777,0.034394904458598725,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,9,785,0.9592356687898089,0.1567820906639099,0.030573248407643312,0.0,0.01019108280254777,0.034394904458598725,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,0,785,0.9859872611464968,0.0008663911721669137,0.006369426751592357,0.0025477707006369425,0.005095541401273885,0.007643312101910828,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,0,785,0.9859872611464968,0.0008331447024829686,0.007643312101910828,0.0012738853503184713,0.005095541401273885,0.007643312101910828,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,0,785,0.9847133757961783,0.0008467105217278004,0.003821656050955414,0.006369426751592357,0.005095541401273885,0.007643312101910828,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,0,785,0.9834394904458599,0.000896345591172576,0.003821656050955414,0.007643312101910828,0.005095541401273885,0.007643312101910828,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,0,785,0.4764331210191083,0.005624463781714439,0.007643312101910828,0.0,0.5159235668789809,0.007643312101910828,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,0,785,0.4764331210191083,0.004607615992426872,0.007643312101910828,0.0,0.5159235668789809,0.007643312101910828,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,0,785,0.0012738853503184713,0.003366874298080802,0.007643312101910828,0.0,0.9910828025477707,0.007643312101910828,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,0,785,0.0012738853503184713,0.001089138095267117,0.007643312101910828,0.0,0.9910828025477707,0.007643312101910828,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,1,777,0.9742599742599742,0.0016130867879837751,0.01287001287001287,0.01287001287001287,0.0,0.015444015444015444,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,1,777,0.9742599742599742,0.0012278350768610835,0.01287001287001287,0.01287001287001287,0.0,0.015444015444015444,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,1,777,0.9845559845559846,0.000880757812410593,0.01287001287001287,0.002574002574002574,0.0,0.015444015444015444,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,1,777,0.9832689832689833,0.0008446497959084809,0.01287001287001287,0.003861003861003861,0.0,0.015444015444015444,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,1,777,0.49034749034749037,0.0037588367704302073,0.015444015444015444,0.002574002574002574,0.49163449163449163,0.015444015444015444,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,1,777,0.4864864864864865,0.00492795230820775,0.015444015444015444,0.006435006435006435,0.49163449163449163,0.015444015444015444,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,1,777,0.0,inf,0.015444015444015444,0.0,0.9845559845559846,0.015444015444015444,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,1,777,0.0,inf,0.015444015444015444,0.0,0.9845559845559846,0.015444015444015444,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,2,793,0.9987389659520807,0.0006463330937549472,0.0,0.0,0.0012610340479192938,0.005044136191677175,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,2,793,0.9962168978562421,0.000652539951261133,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.005044136191677175,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,2,793,0.9949558638083228,0.0006891418597660959,0.0012610340479192938,0.0025220680958385876,0.0012610340479192938,0.005044136191677175,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,2,793,0.9924337957124842,0.0007786580827087164,0.0012610340479192938,0.005044136191677175,0.0012610340479192938,0.005044136191677175,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,2,793,0.0012610340479192938,0.007958760485053062,0.005044136191677175,0.0,0.9936948297604036,0.005044136191677175,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,2,793,0.0012610340479192938,0.007234827149659395,0.005044136191677175,0.0,0.9936948297604036,0.005044136191677175,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,2,793,0.0,inf,0.005044136191677175,0.0,0.9949558638083228,0.005044136191677175,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,2,793,0.0,inf,0.005044136191677175,0.0,0.9949558638083228,0.005044136191677175,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,3,784,0.9923469387755102,0.0006020914879627526,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,3,784,0.9923469387755102,0.0007059422205202281,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,3,784,0.9923469387755102,0.0007680238923057914,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,3,784,0.9923469387755102,0.0006513546104542911,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,3,784,0.49362244897959184,0.005089650861918926,0.01020408163265306,0.0,0.4961734693877551,0.01020408163265306,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,3,784,0.4897959183673469,0.004566060844808817,0.01020408163265306,0.003826530612244898,0.4961734693877551,0.01020408163265306,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,3,784,0.0012755102040816326,0.003375916974619031,0.01020408163265306,0.0,0.9885204081632653,0.01020408163265306,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,3,784,0.0012755102040816326,0.0011138664558529854,0.01020408163265306,0.0,0.9885204081632653,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,4,784,0.9808673469387755,0.0016720161074772477,0.007653061224489796,0.002551020408163265,0.008928571428571428,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,4,784,0.9808673469387755,0.0015672827139496803,0.007653061224489796,0.002551020408163265,0.008928571428571428,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,4,784,0.9821428571428571,0.0012674903264269233,0.007653061224489796,0.0012755102040816326,0.008928571428571428,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,4,784,0.9808673469387755,0.0012573397252708673,0.008928571428571428,0.0012755102040816326,0.008928571428571428,0.01020408163265306,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,4,784,0.0,inf,0.01020408163265306,0.0,0.9897959183673469,0.01020408163265306,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,4,784,0.0,inf,0.01020408163265306,0.0,0.9897959183673469,0.01020408163265306,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,4,784,0.0,inf,0.01020408163265306,0.0,0.9897959183673469,0.01020408163265306,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,4,784,0.0,inf,0.01020408163265306,0.0,0.9897959183673469,0.01020408163265306,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,5,791,0.988621997471555,0.037061940878629684,0.0050568900126422255,0.0012642225031605564,0.0050568900126422255,0.007585335018963337,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,5,791,0.988621997471555,0.036967433989048004,0.0050568900126422255,0.0012642225031605564,0.0050568900126422255,0.007585335018963337,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,5,791,0.988621997471555,0.03688138350844383,0.0037926675094816687,0.0025284450063211127,0.0050568900126422255,0.007585335018963337,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,5,791,0.9898862199747156,0.0368306003510952,0.0037926675094816687,0.0012642225031605564,0.0050568900126422255,0.007585335018963337,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,5,791,0.4879898862199747,0.005032594781368971,0.007585335018963337,0.018963337547408345,0.4854614412136536,0.007585335018963337,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,5,791,0.5056890012642224,0.0037960107438266277,0.007585335018963337,0.0012642225031605564,0.4854614412136536,0.007585335018963337,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,5,791,0.0,inf,0.007585335018963337,0.0,0.9924146649810367,0.007585335018963337,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,5,791,0.0,inf,0.007585335018963337,0.0,0.9924146649810367,0.007585335018963337,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,6,782,0.9923273657289002,0.0008437999640591443,0.0038363171355498722,0.0,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,6,782,0.9923273657289002,0.0008418448269367218,0.0038363171355498722,0.0,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,6,782,0.9884910485933504,0.0009590448462404311,0.0038363171355498722,0.0038363171355498722,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,6,782,0.9884910485933504,0.000981043791398406,0.0038363171355498722,0.0038363171355498722,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,6,782,0.0,inf,0.00639386189258312,0.23785166240409208,0.7557544757033248,0.00639386189258312,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,6,782,0.23785166240409208,0.006812312640249729,0.00639386189258312,0.0,0.7557544757033248,0.00639386189258312,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,6,782,0.0,inf,0.00639386189258312,0.0,0.9936061381074168,0.00639386189258312,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,6,782,0.0,inf,0.00639386189258312,0.0,0.9936061381074168,0.00639386189258312,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,7,794,0.9874055415617129,0.002175615169107914,0.005037783375314861,0.0025188916876574307,0.005037783375314861,0.008816120906801008,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,7,794,0.9874055415617129,0.0016343117458745837,0.005037783375314861,0.0025188916876574307,0.005037783375314861,0.008816120906801008,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,7,794,0.9874055415617129,0.005189931485801935,0.006297229219143577,0.0012594458438287153,0.005037783375314861,0.008816120906801008,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,7,794,0.9886649874055415,0.021371591836214066,0.006297229219143577,0.0,0.005037783375314861,0.008816120906801008,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,7,794,0.49748110831234255,0.0035857034381479025,0.008816120906801008,0.0,0.49370277078085645,0.008816120906801008,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,7,794,0.49622166246851385,0.0048029059544205666,0.008816120906801008,0.0012594458438287153,0.49370277078085645,0.008816120906801008,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,7,794,0.0,inf,0.008816120906801008,0.0,0.9911838790931989,0.008816120906801008,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,7,794,0.0,inf,0.008816120906801008,0.0,0.9911838790931989,0.008816120906801008,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,8,784,0.9923469387755102,0.0007288582273758948,0.0012755102040816326,0.0,0.006377551020408163,0.00510204081632653,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,8,784,0.9897959183673469,0.0008693775744177401,0.0012755102040816326,0.002551020408163265,0.006377551020408163,0.00510204081632653,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,8,784,0.9885204081632653,0.0011120021808892488,0.002551020408163265,0.002551020408163265,0.006377551020408163,0.00510204081632653,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,8,784,0.9885204081632653,0.0009028557687997818,0.002551020408163265,0.002551020408163265,0.006377551020408163,0.00510204081632653,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,8,784,0.4885204081632653,0.004991490859538317,0.003826530612244898,0.00510204081632653,0.5025510204081632,0.00510204081632653,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,8,784,0.49362244897959184,0.004214788321405649,0.003826530612244898,0.0,0.5025510204081632,0.00510204081632653,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,8,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,8,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
moderate/occ_a0.05/fitted_moment_d80,moderate,occ_a0.05,fitted_moment,80.0,9,785,0.9949044585987261,0.0007076988113112748,0.005095541401273885,0.0,0.0,0.005095541401273885,5
moderate/occ_a0.05/fitted_moment_d84,moderate,occ_a0.05,fitted_moment,84.0,9,785,0.9923566878980892,0.0007689098711125553,0.005095541401273885,0.0025477707006369425,0.0,0.005095541401273885,5
moderate/occ_a0.05/fitted_moment_d160,moderate,occ_a0.05,fitted_moment,160.0,9,785,0.9923566878980892,0.0007728131022304296,0.005095541401273885,0.0025477707006369425,0.0,0.005095541401273885,5
moderate/occ_a0.05/fitted_moment_d164,moderate,occ_a0.05,fitted_moment,164.0,9,785,0.9910828025477707,0.0008132497896440327,0.005095541401273885,0.003821656050955414,0.0,0.005095541401273885,5
moderate/occ_a0.05/comb_prod_d40,moderate,occ_a0.05,comb_prod,40.0,9,785,0.48662420382165605,0.005012383684515953,0.005095541401273885,0.0012738853503184713,0.5070063694267516,0.005095541401273885,5
moderate/occ_a0.05/comb_prod_d44,moderate,occ_a0.05,comb_prod,44.0,9,785,0.4878980891719745,0.0038496239576488733,0.005095541401273885,0.0,0.5070063694267516,0.005095541401273885,5
moderate/occ_a0.05/normalized_half_comb_d40,moderate,occ_a0.05,normalized_half_comb,40.0,9,785,0.0,inf,0.005095541401273885,0.0,0.9949044585987261,0.005095541401273885,5
moderate/occ_a0.05/normalized_half_comb_d44,moderate,occ_a0.05,normalized_half_comb,44.0,9,785,0.0,inf,0.005095541401273885,0.0,0.9949044585987261,0.005095541401273885,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,0,785,0.9808917197452229,0.0022546148393303156,0.005095541401273885,0.007643312101910828,0.006369426751592357,0.007643312101910828,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,0,785,0.9808917197452229,0.0008454868802800775,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.007643312101910828,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,0,785,0.9872611464968153,0.0005331970751285553,0.005095541401273885,0.0012738853503184713,0.006369426751592357,0.007643312101910828,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,0,785,0.9872611464968153,0.0004982352838851511,0.005095541401273885,0.0012738853503184713,0.006369426751592357,0.007643312101910828,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,0,785,0.005095541401273885,0.0033230227418243885,0.007643312101910828,0.4853503184713376,0.5019108280254777,0.007643312101910828,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,0,785,0.49044585987261147,0.0010404611239209771,0.007643312101910828,0.0,0.5019108280254777,0.007643312101910828,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,0,785,0.0012738853503184713,0.0030963292811065912,0.007643312101910828,0.0,0.9910828025477707,0.007643312101910828,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,0,785,0.0012738853503184713,0.0008370034629479051,0.007643312101910828,0.0,0.9910828025477707,0.007643312101910828,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,1,777,0.9742599742599742,0.021266181021928787,0.01287001287001287,0.01287001287001287,0.0,0.015444015444015444,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,1,777,0.9742599742599742,0.020512128248810768,0.01287001287001287,0.01287001287001287,0.0,0.015444015444015444,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,1,777,0.9858429858429858,0.00053612538613379,0.01287001287001287,0.001287001287001287,0.0,0.015444015444015444,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,1,777,0.9871299871299871,0.00045679588220082223,0.01287001287001287,0.0,0.0,0.015444015444015444,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,1,777,0.4851994851994852,0.0034145317040383816,0.015444015444015444,0.0,0.49935649935649934,0.015444015444015444,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,1,777,0.25225225225225223,0.0022475626319646835,0.015444015444015444,0.23294723294723294,0.49935649935649934,0.015444015444015444,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,1,777,0.0,inf,0.015444015444015444,0.0,0.9845559845559846,0.015444015444015444,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,1,777,0.0,inf,0.015444015444015444,0.0,0.9845559845559846,0.015444015444015444,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,2,793,0.9886506935687264,0.0019267118768766522,0.0012610340479192938,0.01008827238335435,0.0,0.005044136191677175,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,2,793,0.9886506935687264,0.0010780150769278407,0.0025220680958385876,0.008827238335435058,0.0,0.005044136191677175,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,2,793,0.9987389659520807,0.00042998307617381215,0.0,0.0012610340479192938,0.0,0.005044136191677175,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,2,793,0.9962168978562421,0.0004305866314098239,0.0012610340479192938,0.0025220680958385876,0.0,0.005044136191677175,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,2,793,0.2421185372005044,0.0035730001982301474,0.005044136191677175,0.006305170239596469,0.7465321563682219,0.005044136191677175,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,2,793,0.244640605296343,0.0018804797437041998,0.005044136191677175,0.0037831021437578815,0.7465321563682219,0.005044136191677175,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,2,793,0.0,inf,0.005044136191677175,0.0,0.9949558638083228,0.005044136191677175,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,2,793,0.0,inf,0.005044136191677175,0.0,0.9949558638083228,0.005044136191677175,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,3,784,0.9923469387755102,0.0004454437585081905,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,3,784,0.9923469387755102,0.0004706889158114791,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,3,784,0.9923469387755102,0.00038796194712631404,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,3,784,0.9923469387755102,0.000434402609243989,0.006377551020408163,0.0,0.0012755102040816326,0.01020408163265306,5
