setout,regime,T,rep,family,degree,gamma,occ_alpha,fork_beta,kernel,eps,n_seg,n_true,lam_min,lam_max,far_e970,eff_e970,far_e980,eff_e980,far_e990,eff_e990,far_e995,eff_e995,eff_f001,eff_f010,eff_f100,cos_C,notes
fork_b0.5,heavy,200,2,classical_invA,,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.1292517006802721,0.9770992366412213,0.5962343096234309,0.9821882951653944,0.6181372549019608,0.9910941475826972,0.994137653271279,1.0,0.0,0.0,0.9338422391857506,1.0,reference only (tau_abs 0.350)
fork_b0.5,heavy,200,2,fitted_moment,40.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.06837606837606838,0.9707379134860051,0.10139860139860139,0.9809160305343512,0.7305967575025871,0.9936386768447837,0.9950003816502557,1.0,0.021628498727735368,0.9096692111959288,0.9770992366412213,0.12358462761464507,mu=0.646
fork_b0.5,heavy,200,2,fitted_moment,80.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.09382422802850356,0.9707379134860051,0.15207877461706784,0.9860050890585241,0.7307824887969666,0.9936386768447837,0.9950003498482931,1.0,0.8982188295165394,0.9096692111959288,0.9707379134860051,0.1175487399230798,mu=0.139
fork_b0.5,heavy,200,2,fitted_moment,84.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.10129564193168433,0.9707379134860051,0.16108108108108107,0.9872773536895675,0.7307824887969666,0.9936386768447837,0.9950003816502557,1.0,0.9020356234096693,0.9173027989821882,0.9694656488549618,0.11762169832794153,mu=0.139
fork_b0.5,heavy,200,2,fitted_moment,160.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.10760233918128655,0.9707379134860051,0.26049618320610685,0.9860050890585241,0.7307824887969666,0.9936386768447837,0.9941727274749227,1.0,0.926208651399491,0.9325699745547074,0.9694656488549618,0.11298532590502643,mu=0.0139
fork_b0.5,heavy,200,2,comb_prod,40.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.9668980477223428,0.9707379134860051,0.9666450356911097,0.9809160305343512,0.9949860724233983,0.9961832061068703,0.9949860724233983,0.9961832061068703,0.0,0.8435114503816794,0.9033078880407125,0.49778671968405214,
fork_b0.5,heavy,200,2,comb_prod,44.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.9669310449443071,0.9707379134860051,0.966636375438141,0.9809160305343512,0.9949794731991518,0.9910941475826972,0.9949777678257253,0.9987277353689568,0.0,0.8435114503816794,0.9033078880407125,0.5915133528679302,
fork_b0.5,heavy,200,2,normalized_half_comb,40.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.7592300410224045,0.9707379134860051,0.9693622094178422,0.9809160305343512,0.9690590618421575,0.9910941475826972,0.9950115167788651,0.9974554707379135,0.003816793893129771,0.003816793893129771,0.8804071246819338,0.2172694185958196,
fork_b0.5,heavy,200,2,normalized_half_comb,44.0,3.0,0.0,0.5,step,0.006312668537322595,157212,786,1.7516232217022487,8.153595522667594,0.2382851445663011,0.9720101781170484,0.7755928282244072,0.9872773536895675,0.969014756771807,0.9910941475826972,0.9950002226363966,1.0,0.003816793893129771,0.003816793893129771,0.8791348600508906,0.1298293093467939,
fork_b0.5,heavy,200,3,classical_invA,,3.0,0.0,0.5,step,0.006312668537322595,157608,788,1.67429444614637,8.109700134695846,0.13804713804713806,0.9746192893401016,0.14285714285714285,0.9822335025380711,0.6239768897448242,0.9911167512690355,0.6402745995423341,0.9974619289340102,0.025380710659898477,0.025380710659898477,0.9428934010152284,1.0,reference only (tau_abs 0.350)
