source,provenance,regime,T,rep,solver,response_family,degree,kernel,gamma,eps_setout,fork_beta,occ_alpha,normalization,composed,metric,target_eff,tau,eff,far,notes
store,metrics.csv:ERF:sol_c6641507305f8c3a,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.7243043174280396,0.99,0.0,
store,metrics.csv:ERF:sol_d90e529e38af9abb,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_d90e529e38af9abb,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.4399211396707763,0.99,0.0,
store,metrics.csv:ERF:sol_cfe29ee6ac5094fb,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_cfe29ee6ac5094fb,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3978629102243652,0.99,0.0,
store,metrics.csv:ERF:sol_89d74cc41299b337,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_89d74cc41299b337,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3934711505903472,0.99,0.0,
store,metrics.csv:ERF:sol_b51d15f7d9e9beed,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_b51d15f7d9e9beed,clean,50,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3781559755338897,0.99,0.0,
store,metrics.csv:ERF:sol_fd156b5a432c7d42,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_fd156b5a432c7d42,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5580011009435338,1.0,0.0,
store,metrics.csv:ERF:sol_270384438c26b03a,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_270384438c26b03a,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5580011009435338,1.0,0.0,
store,metrics.csv:ERF:sol_5816a3d60371ecf6,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_5816a3d60371ecf6,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5563973106464517,1.0,0.0,
store,metrics.csv:ERF:sol_356f47f2fb9344c6,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_356f47f2fb9344c6,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5417580531240507,1.0,0.0,
store,metrics.csv:ERF:sol_8bd43a3dd510c03e,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_8bd43a3dd510c03e,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5021404357602215,1.0,0.0,
store,metrics.csv:ERF:sol_7e5fcddd0e69b1ea,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.75,0.050632911392405,
store,metrics.csv:ERF:sol_7e5fcddd0e69b1ea,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.2586537162326532,1.0,0.0384615384615384,
store,metrics.csv:ERF:sol_88590514c3bfe7ad,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.75,0.0,
store,metrics.csv:ERF:sol_88590514c3bfe7ad,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.2139666959342384,1.0,0.0825688073394495,
store,metrics.csv:ERF:sol_437761c76ee1d2e4,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.75,0.0,
store,metrics.csv:ERF:sol_437761c76ee1d2e4,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.2094665045162953,1.0,0.1379310344827586,
store,metrics.csv:ERF:sol_6aa35f238f8427a6,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.735,0.0636942675159235,
store,metrics.csv:ERF:sol_6aa35f238f8427a6,clean,50,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.1786323717685408,1.0,0.3883792048929663,
store,metrics.csv:Verify_new_results:sol_b27d18e72e9ae96e,clean,50,5,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,fixed_tau,,0.6,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_b27d18e72e9ae96e,clean,50,5,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,wp,0.99,1.999999999,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_bd4e4bf17784b430,clean,50,5,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,fixed_tau,,0.4333333333333333,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_bd4e4bf17784b430,clean,50,5,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,wp,0.99,0.6000000228418579,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_cefdb3124e57ba41,clean,50,5,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,fixed_tau,,0.6,1.0,0.0099009900990099,
store,metrics.csv:Verify_new_results:sol_cefdb3124e57ba41,clean,50,5,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,wp,0.99,1.999999999,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_512525f6fd53fcd4,clean,50,5,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,fixed_tau,,0.4333333333333333,1.0,0.0099009900990099,
store,metrics.csv:Verify_new_results:sol_512525f6fd53fcd4,clean,50,5,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,wp,0.99,0.6000000228418579,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_0385f47c1d639383,clean,50,5,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_0385f47c1d639383,clean,50,5,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3636363734735717,1.0,0.0,
store,metrics.csv:Verify_new_results:sol_899f2a9f26d1cb9c,clean,50,5,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,campaign default d=40 line-comb
store,metrics.csv:Verify_new_results:sol_899f2a9f26d1cb9c,clean,50,5,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3645849210488938,1.0,0.0,campaign default d=40 line-comb
store,metrics.csv:Verify_new_results:sol_9f933eebeefd789f,clean,50,5,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.75,0.0,
store,metrics.csv:Verify_new_results:sol_9f933eebeefd789f,clean,50,5,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.1801742162781054,1.0,0.0099009900990099,
store,metrics.csv:Noisy_Density:sol_767cd07464b0a9ca,moderate,700,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.4154128440366972,0.9964888446375788,
store,metrics.csv:Noisy_Density:sol_767cd07464b0a9ca,moderate,700,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0296014853997697,0.990091743119266,0.9985825648116724,
store,metrics.csv:Noisy_Density:sol_0bb167212e7f06a1,moderate,700,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.7185321100917431,0.991823405605853,
store,metrics.csv:Noisy_Density:sol_0bb167212e7f06a1,moderate,700,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0786510844959487,0.990091743119266,0.998584988288654,
store,metrics.csv:Larger_Scatter:sol_78be3e9a7792fae4,"other(sc=0.0005,res=0,drop=0.1)",50,10,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.81875,0.0,
store,metrics.csv:Larger_Scatter:sol_78be3e9a7792fae4,"other(sc=0.0005,res=0,drop=0.1)",50,10,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.979997499687461,
store,metrics.csv:Larger_Scatter:sol_18ba3c7bf5983348,"other(sc=0.0003,res=0,drop=0.05)",200,13,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9312242090784044,0.0,
store,metrics.csv:Larger_Scatter:sol_18ba3c7bf5983348,"other(sc=0.0003,res=0,drop=0.05)",200,13,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9949851001600352,
store,metrics.csv:Larger_Scatter:sol_580d18da67a694b3,"other(sc=0.001,res=0,drop=0.05)",100,6,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8983050847457628,0.0245398773006134,
store,metrics.csv:Larger_Scatter:sol_580d18da67a694b3,"other(sc=0.001,res=0,drop=0.05)",100,6,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9900363083678122,
store,metrics.csv:Larger_Scatter:sol_2fe98a3d9fbad6d5,"other(sc=0.001,res=0,drop=0)",200,8,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0453460620525059,
store,metrics.csv:Larger_Scatter:sol_2fe98a3d9fbad6d5,"other(sc=0.001,res=0,drop=0)",200,8,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3636361350549926,1.0,0.029126213592233,
store,metrics.csv:Larger_Scatter:sol_fd4474cc2d8800fe,"other(sc=0.0003,res=0,drop=0.02)",50,10,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9897435897435898,0.0,
store,metrics.csv:Larger_Scatter:sol_fd4474cc2d8800fe,"other(sc=0.0003,res=0,drop=0.02)",50,10,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333333422674407,1.0,0.0,
store,metrics.csv:Larger_Scatter:sol_b565470bc5903f18,"other(sc=0.0001,res=0,drop=0.02)",10,11,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8857142857142857,0.0,
store,metrics.csv:Larger_Scatter:sol_b565470bc5903f18,"other(sc=0.0001,res=0,drop=0.02)",10,11,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9,
store,metrics.csv:Noisy_Density:sol_782951c47a11e747,moderate,1000,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9864899311751212,0.9360531403360928,
store,metrics.csv:Noisy_Density:sol_782951c47a11e747,moderate,1000,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333333422674407,0.9938822329849604,0.9746069581754002,
store,metrics.csv:Noisy_Density:sol_c2149e4535448a9d,moderate,1000,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.6936018353301046,0.9310213704464216,
store,metrics.csv:Noisy_Density:sol_c2149e4535448a9d,moderate,1000,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.173901653741462,0.9931175121080804,0.9746134348100894,
store,metrics.csv:Noisy_Density:sol_be8159788c970237,moderate,1000,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9546265613051236,0.7569759896171318,
store,metrics.csv:Noisy_Density:sol_be8159788c970237,moderate,1000,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9990000953261148,
store,metrics.csv:Noisy_Density:sol_c65050517f25ac40,moderate,1000,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.687229161356105,0.7378961695508458,
store,metrics.csv:Noisy_Density:sol_c65050517f25ac40,moderate,1000,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,1e-06,0.9778230945704818,0.9439033663829662,
store,metrics.csv:Noisy_Density:sol_776c125b8715a64c,moderate,1000,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.5801682385929136,0.9558152627594106,campaign default d=40 line-comb
store,metrics.csv:Noisy_Density:sol_776c125b8715a64c,moderate,1000,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0079000315309975,0.9908233494774408,0.9990092253937036,campaign default d=40 line-comb
store,metrics.csv:Noisy_Density:sol_7ab0a4ed9a9b759f,moderate,1000,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.6711700229416263,0.6448610736444564,campaign default d=40 line-comb
store,metrics.csv:Noisy_Density:sol_7ab0a4ed9a9b759f,moderate,1000,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0137260904059382,0.9913331633953608,0.9990087411241676,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_1eb85edc6e69d1c2,"other(sc=0.001,res=0,drop=0)",20,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:Larger_Scatter:sol_1eb85edc6e69d1c2,"other(sc=0.001,res=0,drop=0)",20,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3636363734735717,1.0,0.0,
store,metrics.csv:Larger_Scatter:sol_90359d55a4a6ff15,"other(sc=0.001,res=0,drop=0)",20,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.75,0.0,
store,metrics.csv:Larger_Scatter:sol_90359d55a4a6ff15,"other(sc=0.001,res=0,drop=0)",20,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.1801742141007438,1.0,0.0,
store,metrics.csv:Larger_Scatter:sol_1676b890534c5602,"other(sc=0.001,res=0,drop=0)",20,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_1676b890534c5602,"other(sc=0.001,res=0,drop=0)",20,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3645849350932961,1.0,0.0,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_9299b285176feb4c,"other(sc=0.0007,res=0,drop=0.01)",1000,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9825775044837304,0.5063714763804865,
store,metrics.csv:Larger_Scatter:sol_9299b285176feb4c,"other(sc=0.0007,res=0,drop=0.01)",1000,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333344151510467,0.994363310274148,0.9109188146991988,
store,metrics.csv:Larger_Scatter:sol_b427ff0afb10a69e,"other(sc=0.001,res=0,drop=0.05)",200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8997175141242938,0.1002824858757062,
store,metrics.csv:Larger_Scatter:sol_b427ff0afb10a69e,"other(sc=0.001,res=0,drop=0.05)",200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9950053262410848,
store,metrics.csv:Larger_Scatter:sol_4d7b3a8e60c7f62a,"other(sc=0.001,res=0,drop=0.05)",200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.6666666666666666,0.0834951456310679,
store,metrics.csv:Larger_Scatter:sol_4d7b3a8e60c7f62a,"other(sc=0.001,res=0,drop=0.05)",200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,1e-06,0.9646892655367232,0.4474110032362459,
store,metrics.csv:Larger_Scatter:sol_069225c3b74530fe,"other(sc=0.001,res=0,drop=0.05)",200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.7556497175141242,0.001865671641791,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_069225c3b74530fe,"other(sc=0.001,res=0,drop=0.05)",200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0022459175404195,1.0,0.9950053262410848,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_2e372c07833aa439,"other(sc=0.0007,res=0,drop=0)",200,12,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0184049079754601,
store,metrics.csv:Larger_Scatter:sol_2e372c07833aa439,"other(sc=0.0007,res=0,drop=0)",200,12,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.363632707787918,1.0,0.015990159901599,
store,metrics.csv:Larger_Scatter:sol_d33845beb4cbe1ea,"other(sc=0.0007,res=0,drop=0.05)",10,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9428571428571428,0.0,
store,metrics.csv:Larger_Scatter:sol_d33845beb4cbe1ea,"other(sc=0.0007,res=0,drop=0.05)",10,16,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9,
store,metrics.csv:Larger_Scatter:sol_04283d289fa6cdf1,"other(sc=0.0001,res=0,drop=0.05)",100,14,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9014084507042254,0.0,
store,metrics.csv:Larger_Scatter:sol_04283d289fa6cdf1,"other(sc=0.0001,res=0,drop=0.05)",100,14,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9900353674282828,
store,metrics.csv:ERF:sol_f04cb71f1962ec28,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_f04cb71f1962ec28,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.999999999,1.0,0.0,
store,metrics.csv:ERF:sol_a74562e8aa004c91,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_a74562e8aa004c91,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.999999999,1.0,0.0,
store,metrics.csv:ERF:sol_9877233ad902c969,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_9877233ad902c969,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.999999999,1.0,0.0,
store,metrics.csv:ERF:sol_9e84ac543f224bcf,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_9e84ac543f224bcf,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.999999999,1.0,0.0,
store,metrics.csv:ERF:sol_6d47f47b9396bfaf,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_6d47f47b9396bfaf,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.999999999,1.0,0.0,
store,metrics.csv:ERF:sol_67ea07000d61afec,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_67ea07000d61afec,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.9504736651911012,1.0,0.0,
store,metrics.csv:ERF:sol_621f5c48e1aac497,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_621f5c48e1aac497,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.6799235929979554,1.0,0.0,
store,metrics.csv:ERF:sol_e490492e08e48cbc,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_e490492e08e48cbc,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.6351745118631592,1.0,0.0,
store,metrics.csv:ERF:sol_898db6cf42e0fe15,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_898db6cf42e0fe15,"other(sc=0.0003,res=0.01,drop=0)",10,19,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.4774725427164306,1.0,0.0,
store,metrics.csv:ERF:sol_3d3e082b308169df,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_3d3e082b308169df,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5580011083077623,1.0,0.0,
store,metrics.csv:ERF:sol_ba81073ecd6b73f2,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_ba81073ecd6b73f2,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5580011083077623,1.0,0.0,
store,metrics.csv:ERF:sol_db37aa8dc336dd4a,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_db37aa8dc336dd4a,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5580011083077623,1.0,0.0,
store,metrics.csv:ERF:sol_d511c680ee8b2e3d,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_d511c680ee8b2e3d,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5580011083077623,1.0,0.0,
store,metrics.csv:ERF:sol_0d5e0fb3bd91fa2c,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_0d5e0fb3bd91fa2c,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5580011083077623,1.0,0.0,
store,metrics.csv:ERF:sol_3d3e187a9de4df42,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_3d3e187a9de4df42,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.554906210821302,1.0,0.0,
store,metrics.csv:ERF:sol_03bede60dadd6c98,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_03bede60dadd6c98,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5117772194442783,1.0,0.0,
store,metrics.csv:ERF:sol_4599eb333aad1efe,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.0,
store,metrics.csv:ERF:sol_4599eb333aad1efe,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.4929221551545503,1.0,0.0,
store,metrics.csv:ERF:sol_ef8901899edca8cd,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.75,0.0625,
store,metrics.csv:ERF:sol_ef8901899edca8cd,"other(sc=0.0003,res=0.01,drop=0)",10,19,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.313017538387344,1.0,0.0476190476190476,
store,metrics.csv:Larger_Scatter:sol_d77110f3f8410fb9,"other(sc=0.001,res=0,drop=0.1)",400,3,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8871449925261584,0.2341935483870967,
store,metrics.csv:Larger_Scatter:sol_d77110f3f8410fb9,"other(sc=0.001,res=0,drop=0.1)",400,3,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.2499999840988388,1.0,0.9974924614545596,
