comp,kind,lam,size
58886,isolated_false,0.0,1
58887,isolated_false,0.0,1
58888,isolated_false,0.0,1
58889,isolated_false,0.0,1
58890,isolated_false,0.0,1
58891,isolated_false,0.0,1
58892,isolated_false,0.0,1
58893,isolated_false,0.0,1
58894,isolated_false,0.0,1
58895,isolated_false,0.0,1
58896,isolated_false,0.0,1
58897,isolated_false,0.0,1
58898,isolated_false,0.0,1
58899,isolated_false,0.0,1
58900,isolated_false,0.0,1
58901,isolated_false,0.0,1
58902,isolated_false,0.0,1
58903,isolated_false,0.0,1
58904,isolated_false,0.0,1
58905,isolated_false,0.0,1
58906,isolated_false,0.0,1
58907,isolated_false,0.0,1
58908,isolated_false,0.0,1
58909,isolated_false,0.0,1
58910,isolated_false,0.0,1
58911,isolated_false,0.0,1
58912,isolated_false,0.0,1
58913,isolated_false,0.0,1
58914,isolated_false,0.0,1
58915,isolated_false,0.0,1
58916,isolated_false,0.0,1
58917,isolated_false,0.0,1
58918,isolated_false,0.0,1
58919,isolated_false,0.0,1
58920,isolated_false,0.0,1
58921,isolated_false,0.0,1
58922,isolated_false,0.0,1
58923,isolated_false,0.0,1
58924,isolated_false,0.0,1
58925,isolated_false,0.0,1
58926,isolated_false,0.0,1
58927,isolated_false,0.0,1
58928,isolated_false,0.0,1
58929,isolated_false,0.0,1
58930,isolated_false,0.0,1
58931,isolated_false,0.0,1
58932,isolated_false,0.0,1
58933,isolated_false,0.0,1
58934,isolated_false,0.0,1
58935,isolated_false,0.0,1
58936,isolated_false,0.0,1
58937,isolated_false,0.0,1
58938,isolated_false,0.0,1
58939,isolated_false,0.0,1
58940,isolated_false,0.0,1
58941,isolated_false,0.0,1
58942,isolated_false,0.0,1
58943,isolated_false,0.0,1
58944,isolated_false,0.0,1
58945,isolated_false,0.0,1
58946,isolated_false,0.0,1
58947,isolated_false,0.0,1
58948,isolated_false,0.0,1
58949,isolated_false,0.0,1
58950,isolated_false,0.0,1
58951,isolated_false,0.0,1
58952,isolated_false,0.0,1
58953,isolated_false,0.0,1
58954,isolated_false,0.0,1
58955,isolated_false,0.0,1
58956,isolated_false,0.0,1
58957,isolated_false,0.0,1
58958,isolated_false,0.0,1
58959,isolated_false,0.0,1
58960,isolated_false,0.0,1
58961,isolated_false,0.0,1
58962,isolated_false,0.0,1
58963,isolated_false,0.0,1
58964,isolated_false,0.0,1
58965,isolated_false,0.0,1
58966,isolated_false,0.0,1
58967,isolated_false,0.0,1
58968,isolated_false,0.0,1
58969,isolated_false,0.0,1
58970,isolated_false,0.0,1
58971,isolated_false,0.0,1
58972,isolated_false,0.0,1
58973,isolated_false,0.0,1
58974,isolated_false,0.0,1
58975,isolated_false,0.0,1
58976,isolated_false,0.0,1
58977,isolated_false,0.0,1
58978,isolated_false,0.0,1
58979,isolated_false,0.0,1
58980,isolated_false,0.0,1
58981,isolated_false,0.0,1
58982,isolated_false,0.0,1
58983,isolated_false,0.0,1
58984,isolated_false,0.0,1
58985,isolated_false,0.0,1
58986,isolated_false,0.0,1
58987,isolated_false,0.0,1
58988,isolated_false,0.0,1
58989,isolated_false,0.0,1
58990,isolated_false,0.0,1
58991,isolated_false,0.0,1
58992,isolated_false,0.0,1
58993,isolated_false,0.0,1
58994,isolated_false,0.0,1
58995,isolated_false,0.0,1
58996,isolated_false,0.0,1
58997,isolated_false,0.0,1
58998,isolated_false,0.0,1
58999,isolated_false,0.0,1
59000,isolated_false,0.0,1
59001,isolated_false,0.0,1
59002,isolated_false,0.0,1
59003,isolated_false,0.0,1
59004,isolated_false,0.0,1
59005,isolated_false,0.0,1
59006,isolated_false,0.0,1
59007,isolated_false,0.0,1
59008,isolated_false,0.0,1
59009,isolated_false,0.0,1
59010,isolated_false,0.0,1
59011,isolated_false,0.0,1
59012,isolated_false,0.0,1
59013,isolated_false,0.0,1
59014,isolated_false,0.0,1
59015,isolated_false,0.0,1
59016,isolated_false,0.0,1
59017,isolated_false,0.0,1
59018,isolated_false,0.0,1
59019,isolated_false,0.0,1
59020,isolated_false,0.0,1
59021,isolated_false,0.0,1
59022,isolated_false,0.0,1
59023,isolated_false,0.0,1
59024,isolated_false,0.0,1
59025,isolated_false,0.0,1
59026,isolated_false,0.0,1
59027,isolated_false,0.0,1
59028,isolated_false,0.0,1
59029,isolated_false,0.0,1
59030,isolated_false,0.0,1
59031,isolated_false,0.0,1
59032,isolated_false,0.0,1
59033,isolated_false,0.0,1
59034,isolated_false,0.0,1
59035,isolated_false,0.0,1
59036,isolated_false,0.0,1
59037,isolated_false,0.0,1
59038,isolated_false,0.0,1
59039,isolated_false,0.0,1
59040,isolated_false,0.0,1
59041,isolated_false,0.0,1
59042,isolated_false,0.0,1
59043,isolated_false,0.0,1
59044,isolated_false,0.0,1
59045,isolated_false,0.0,1
59046,isolated_false,0.0,1
59047,isolated_false,0.0,1
59048,isolated_false,0.0,1
59049,isolated_false,0.0,1
59050,isolated_false,0.0,1
59051,isolated_false,0.0,1
59052,isolated_false,0.0,1
59053,isolated_false,0.0,1
59054,isolated_false,0.0,1
59055,isolated_false,0.0,1
59056,isolated_false,0.0,1
59057,isolated_false,0.0,1
59058,isolated_false,0.0,1
59059,isolated_false,0.0,1
59060,isolated_false,0.0,1
59061,isolated_false,0.0,1
59062,isolated_false,0.0,1
59063,isolated_false,0.0,1
59064,isolated_false,0.0,1
59065,isolated_false,0.0,1
59066,isolated_false,0.0,1
59067,isolated_false,0.0,1
59068,isolated_false,0.0,1
59069,isolated_false,0.0,1
59070,isolated_false,0.0,1
59071,isolated_false,0.0,1
59072,isolated_false,0.0,1
59073,isolated_false,0.0,1
59074,isolated_false,0.0,1
59075,isolated_false,0.0,1
59076,isolated_false,0.0,1
59077,isolated_false,0.0,1
59078,isolated_false,0.0,1
59079,isolated_false,0.0,1
59080,isolated_false,0.0,1
59081,isolated_false,0.0,1
59082,isolated_false,0.0,1
59083,isolated_false,0.0,1
59084,isolated_false,0.0,1
59085,isolated_false,0.0,1
59086,isolated_false,0.0,1
59087,isolated_false,0.0,1
59088,isolated_false,0.0,1
59089,isolated_false,0.0,1
59090,isolated_false,0.0,1
59091,isolated_false,0.0,1
59092,isolated_false,0.0,1
59093,isolated_false,0.0,1
59094,isolated_false,0.0,1
59095,isolated_false,0.0,1
59096,isolated_false,0.0,1
59097,isolated_false,0.0,1
59098,isolated_false,0.0,1
59099,isolated_false,0.0,1
59100,isolated_false,0.0,1
59101,isolated_false,0.0,1
59102,isolated_false,0.0,1
59103,isolated_false,0.0,1
59104,isolated_false,0.0,1
59105,isolated_false,0.0,1
59106,isolated_false,0.0,1
59107,isolated_false,0.0,1
59108,isolated_false,0.0,1
59109,isolated_false,0.0,1
59110,isolated_false,0.0,1
59111,isolated_false,0.0,1
59112,isolated_false,0.0,1
59113,isolated_false,0.0,1
59114,isolated_false,0.0,1
59115,isolated_false,0.0,1
59116,isolated_false,0.0,1
59117,isolated_false,0.0,1
59118,isolated_false,0.0,1
59119,isolated_false,0.0,1
59120,isolated_false,0.0,1
59121,isolated_false,0.0,1
59122,isolated_false,0.0,1
59123,isolated_false,0.0,1
59124,isolated_false,0.0,1
59125,isolated_false,0.0,1
59126,isolated_false,0.0,1
59127,isolated_false,0.0,1
59128,isolated_false,0.0,1
59129,isolated_false,0.0,1
59130,isolated_false,0.0,1
59131,isolated_false,0.0,1
59132,isolated_false,0.0,1
59133,isolated_false,0.0,1
59134,isolated_false,0.0,1
59135,isolated_false,0.0,1
59136,isolated_false,0.0,1
59137,isolated_false,0.0,1
59138,isolated_false,0.0,1
59139,isolated_false,0.0,1
59140,isolated_false,0.0,1
59141,isolated_false,0.0,1
59142,isolated_false,0.0,1
59143,isolated_false,0.0,1
59144,isolated_false,0.0,1
59145,isolated_false,0.0,1
59146,isolated_false,0.0,1
59147,isolated_false,0.0,1
59148,isolated_false,0.0,1
59149,isolated_false,0.0,1
59150,isolated_false,0.0,1
59151,isolated_false,0.0,1
59152,isolated_false,0.0,1
59153,isolated_false,0.0,1
59154,isolated_false,0.0,1
59155,isolated_false,0.0,1
59156,isolated_false,0.0,1
59157,isolated_false,0.0,1
59158,isolated_false,0.0,1
59159,isolated_false,0.0,1
59160,isolated_false,0.0,1
59161,isolated_false,0.0,1
59162,isolated_false,0.0,1
59163,isolated_false,0.0,1
59164,isolated_false,0.0,1
59165,isolated_false,0.0,1
59166,isolated_false,0.0,1
59167,isolated_false,0.0,1
59168,isolated_false,0.0,1
59169,isolated_false,0.0,1
59170,isolated_false,0.0,1
59171,isolated_false,0.0,1
59172,isolated_false,0.0,1
59173,isolated_false,0.0,1
59174,isolated_false,0.0,1
59175,isolated_false,0.0,1
59176,isolated_false,0.0,1
59177,isolated_false,0.0,1
59178,isolated_false,0.0,1
59179,isolated_false,0.0,1
59180,isolated_false,0.0,1
59181,isolated_false,0.0,1
59182,isolated_false,0.0,1
59183,isolated_false,0.0,1
59184,isolated_false,0.0,1
59185,isolated_false,0.0,1
59186,isolated_false,0.0,1
59187,isolated_false,0.0,1
59188,isolated_false,0.0,1
59189,isolated_false,0.0,1
59190,isolated_false,0.0,1
59191,isolated_false,0.0,1
59192,isolated_false,0.0,1
59193,isolated_false,0.0,1
59194,isolated_false,0.0,1
59195,isolated_false,0.0,1
59196,isolated_false,0.0,1
59197,isolated_false,0.0,1
59198,isolated_false,0.0,1
59199,isolated_false,0.0,1
59200,isolated_false,0.0,1
59201,isolated_false,0.0,1
59202,isolated_false,0.0,1
59203,isolated_false,0.0,1
59204,isolated_false,0.0,1
59205,isolated_false,0.0,1
59206,isolated_false,0.0,1
59207,isolated_false,0.0,1
59208,isolated_false,0.0,1
59209,isolated_false,0.0,1
59210,isolated_false,0.0,1
59211,isolated_false,0.0,1
59212,isolated_false,0.0,1
59213,isolated_false,0.0,1
59214,isolated_false,0.0,1
59215,isolated_false,0.0,1
59216,isolated_false,0.0,1
59217,isolated_false,0.0,1
59218,isolated_false,0.0,1
59219,isolated_false,0.0,1
59220,isolated_false,0.0,1
59221,isolated_false,0.0,1
59222,isolated_false,0.0,1
59223,isolated_false,0.0,1
59224,isolated_false,0.0,1
59225,isolated_false,0.0,1
59226,isolated_false,0.0,1
59227,isolated_false,0.0,1
59228,isolated_false,0.0,1
59229,isolated_false,0.0,1
59230,isolated_false,0.0,1
59231,isolated_false,0.0,1
59232,isolated_false,0.0,1
59233,isolated_false,0.0,1
59234,isolated_false,0.0,1
59235,isolated_false,0.0,1
59236,isolated_false,0.0,1
59237,isolated_false,0.0,1
59238,isolated_false,0.0,1
59239,isolated_false,0.0,1
59240,isolated_false,0.0,1
59241,isolated_false,0.0,1
59242,isolated_false,0.0,1
59243,isolated_false,0.0,1
59244,isolated_false,0.0,1
59245,isolated_false,0.0,1
59246,isolated_false,0.0,1
59247,isolated_false,0.0,1
59248,isolated_false,0.0,1
59249,isolated_false,0.0,1
59250,isolated_false,0.0,1
59251,isolated_false,0.0,1
59252,isolated_false,0.0,1
59253,isolated_false,0.0,1
59254,isolated_false,0.0,1
59255,isolated_false,0.0,1
59256,isolated_false,0.0,1
59257,isolated_false,0.0,1
59258,isolated_false,0.0,1
59259,isolated_false,0.0,1
59260,isolated_false,0.0,1
59261,isolated_false,0.0,1
59262,isolated_false,0.0,1
59263,isolated_false,0.0,1
59264,isolated_false,0.0,1
59265,isolated_false,0.0,1
59266,isolated_false,0.0,1
59267,isolated_false,0.0,1
59268,isolated_false,0.0,1
59269,isolated_false,0.0,1
59270,isolated_false,0.0,1
59271,isolated_false,0.0,1
59272,isolated_false,0.0,1
59273,isolated_false,0.0,1
59274,isolated_false,0.0,1
59275,isolated_false,0.0,1
59276,isolated_false,0.0,1
59277,isolated_false,0.0,1
59278,isolated_false,0.0,1
59279,isolated_false,0.0,1
59280,isolated_false,0.0,1
59281,isolated_false,0.0,1
59282,isolated_false,0.0,1
59283,isolated_false,0.0,1
59284,isolated_false,0.0,1
59285,isolated_false,0.0,1
59286,isolated_false,0.0,1
59287,isolated_false,0.0,1
59288,isolated_false,0.0,1
59289,isolated_false,0.0,1
59290,isolated_false,0.0,1
59291,isolated_false,0.0,1
59292,isolated_false,0.0,1
59293,isolated_false,0.0,1
59294,isolated_false,0.0,1
59295,isolated_false,0.0,1
59296,isolated_false,0.0,1
59297,isolated_false,0.0,1
59298,isolated_false,0.0,1
59299,isolated_false,0.0,1
59300,isolated_false,0.0,1
59301,isolated_false,0.0,1
59302,isolated_false,0.0,1
59303,isolated_false,0.0,1
59304,isolated_false,0.0,1
59305,isolated_false,0.0,1
59306,isolated_false,0.0,1
59307,isolated_false,0.0,1
59308,isolated_false,0.0,1
59309,isolated_false,0.0,1
59310,isolated_false,0.0,1
59311,isolated_false,0.0,1
59312,isolated_false,0.0,1
59313,isolated_false,0.0,1
59314,isolated_false,0.0,1
59315,isolated_false,0.0,1
59316,isolated_false,0.0,1
59317,isolated_false,0.0,1
59318,isolated_false,0.0,1
59319,isolated_false,0.0,1
59320,isolated_false,0.0,1
59321,isolated_false,0.0,1
59322,isolated_false,0.0,1
59323,isolated_false,0.0,1
59324,isolated_false,0.0,1
59325,isolated_false,0.0,1
59326,isolated_false,0.0,1
59327,isolated_false,0.0,1
59328,isolated_false,0.0,1
59329,isolated_false,0.0,1
59330,isolated_false,0.0,1
59331,isolated_false,0.0,1
59332,isolated_false,0.0,1
59333,isolated_false,0.0,1
59334,isolated_false,0.0,1
59335,isolated_false,0.0,1
59336,isolated_false,0.0,1
59337,isolated_false,0.0,1
59338,isolated_false,0.0,1
59339,isolated_false,0.0,1
59340,isolated_false,0.0,1
59341,isolated_false,0.0,1
59342,isolated_false,0.0,1
59343,isolated_false,0.0,1
59344,isolated_false,0.0,1
59345,isolated_false,0.0,1
59346,isolated_false,0.0,1
59347,isolated_false,0.0,1
59348,isolated_false,0.0,1
59349,isolated_false,0.0,1
59350,isolated_false,0.0,1
59351,isolated_false,0.0,1
59352,isolated_false,0.0,1
59353,isolated_false,0.0,1
59354,isolated_false,0.0,1
59355,isolated_false,0.0,1
59356,isolated_false,0.0,1
59357,isolated_false,0.0,1
59358,isolated_false,0.0,1
59359,isolated_false,0.0,1
59360,isolated_false,0.0,1
59361,isolated_false,0.0,1
59362,isolated_false,0.0,1
59363,isolated_false,0.0,1
59364,isolated_false,0.0,1
59365,isolated_false,0.0,1
59366,isolated_false,0.0,1
59367,isolated_false,0.0,1
59368,isolated_false,0.0,1
59369,isolated_false,0.0,1
59370,isolated_false,0.0,1
59371,isolated_false,0.0,1
59372,isolated_false,0.0,1
59373,isolated_false,0.0,1
59374,isolated_false,0.0,1
59375,isolated_false,0.0,1
59376,isolated_false,0.0,1
59377,isolated_false,0.0,1
59378,isolated_false,0.0,1
59379,isolated_false,0.0,1
59380,isolated_false,0.0,1
59381,isolated_false,0.0,1
59382,isolated_false,0.0,1
59383,isolated_false,0.0,1
59384,isolated_false,0.0,1
59385,isolated_false,0.0,1
59386,isolated_false,0.0,1
59387,isolated_false,0.0,1
59388,isolated_false,0.0,1
59389,isolated_false,0.0,1
59390,isolated_false,0.0,1
59391,isolated_false,0.0,1
59392,isolated_false,0.0,1
59393,isolated_false,0.0,1
59394,isolated_false,0.0,1
59395,isolated_false,0.0,1
59396,isolated_false,0.0,1
59397,isolated_false,0.0,1
59398,isolated_false,0.0,1
59399,isolated_false,0.0,1
59400,isolated_false,0.0,1
59401,isolated_false,0.0,1
59402,isolated_false,0.0,1
59403,isolated_false,0.0,1
59404,isolated_false,0.0,1
59405,isolated_false,0.0,1
59406,isolated_false,0.0,1
59407,isolated_false,0.0,1
59408,isolated_false,0.0,1
59409,isolated_false,0.0,1
59410,isolated_false,0.0,1
59411,isolated_false,0.0,1
59412,isolated_false,0.0,1
59413,isolated_false,0.0,1
59414,isolated_false,0.0,1
59415,isolated_false,0.0,1
59416,isolated_false,0.0,1
59417,isolated_false,0.0,1
59418,isolated_false,0.0,1
59419,isolated_false,0.0,1
59420,isolated_false,0.0,1
59421,isolated_false,0.0,1
59422,isolated_false,0.0,1
59423,isolated_false,0.0,1
59424,isolated_false,0.0,1
59425,isolated_false,0.0,1
59426,isolated_false,0.0,1
59427,isolated_false,0.0,1
59428,isolated_false,0.0,1
59429,isolated_false,0.0,1
59430,isolated_false,0.0,1
59431,isolated_false,0.0,1
59432,isolated_false,0.0,1
59433,isolated_false,0.0,1
59434,isolated_false,0.0,1
59435,isolated_false,0.0,1
59436,isolated_false,0.0,1
59437,isolated_false,0.0,1
59438,isolated_false,0.0,1
59439,isolated_false,0.0,1
59440,isolated_false,0.0,1
59441,isolated_false,0.0,1
59442,isolated_false,0.0,1
59443,isolated_false,0.0,1
59444,isolated_false,0.0,1
59445,isolated_false,0.0,1
59446,isolated_false,0.0,1
59447,isolated_false,0.0,1
59448,isolated_false,0.0,1
59449,isolated_false,0.0,1
59450,isolated_false,0.0,1
59451,isolated_false,0.0,1
59452,isolated_false,0.0,1
59453,isolated_false,0.0,1
59454,isolated_false,0.0,1
59455,isolated_false,0.0,1
59456,isolated_false,0.0,1
59457,isolated_false,0.0,1
59458,isolated_false,0.0,1
59459,isolated_false,0.0,1
59460,isolated_false,0.0,1
59461,isolated_false,0.0,1
59462,isolated_false,0.0,1
59463,isolated_false,0.0,1
59464,isolated_false,0.0,1
59465,isolated_false,0.0,1
59466,isolated_false,0.0,1
59467,isolated_false,0.0,1
59468,isolated_false,0.0,1
59469,isolated_false,0.0,1
59470,isolated_false,0.0,1
59471,isolated_false,0.0,1
59472,isolated_false,0.0,1
59473,isolated_false,0.0,1
59474,isolated_false,0.0,1
59475,isolated_false,0.0,1
59476,isolated_false,0.0,1
59477,isolated_false,0.0,1
59478,isolated_false,0.0,1
59479,isolated_false,0.0,1
59480,isolated_false,0.0,1
59481,isolated_false,0.0,1
59482,isolated_false,0.0,1
59483,isolated_false,0.0,1
59484,isolated_false,0.0,1
59485,isolated_false,0.0,1
59486,isolated_false,0.0,1
59487,isolated_false,0.0,1
59488,isolated_false,0.0,1
59489,isolated_false,0.0,1
59490,isolated_false,0.0,1
59491,isolated_false,0.0,1
59492,isolated_false,0.0,1
59493,isolated_false,0.0,1
59494,isolated_false,0.0,1
59495,isolated_false,0.0,1
59496,isolated_false,0.0,1
59497,isolated_false,0.0,1
59498,isolated_false,0.0,1
59499,isolated_false,0.0,1
59500,isolated_false,0.0,1
59501,isolated_false,0.0,1
59502,isolated_false,0.0,1
59503,isolated_false,0.0,1
59504,isolated_false,0.0,1
59505,isolated_false,0.0,1
59506,isolated_false,0.0,1
59507,isolated_false,0.0,1
59508,isolated_false,0.0,1
59509,isolated_false,0.0,1
59510,isolated_false,0.0,1
59511,isolated_false,0.0,1
59512,isolated_false,0.0,1
59513,isolated_false,0.0,1
59514,isolated_false,0.0,1
59515,isolated_false,0.0,1
59516,isolated_false,0.0,1
59517,isolated_false,0.0,1
59518,isolated_false,0.0,1
59519,isolated_false,0.0,1
59520,isolated_false,0.0,1
59521,isolated_false,0.0,1
59522,isolated_false,0.0,1
59523,isolated_false,0.0,1
59524,isolated_false,0.0,1
59525,isolated_false,0.0,1
59526,isolated_false,0.0,1
59527,isolated_false,0.0,1
59528,isolated_false,0.0,1
59529,isolated_false,0.0,1
59530,isolated_false,0.0,1
59531,isolated_false,0.0,1
59532,isolated_false,0.0,1
59533,isolated_false,0.0,1
59534,isolated_false,0.0,1
59535,isolated_false,0.0,1
59536,isolated_false,0.0,1
59537,isolated_false,0.0,1
59538,isolated_false,0.0,1
59539,isolated_false,0.0,1
59540,isolated_false,0.0,1
59541,isolated_false,0.0,1
59542,isolated_false,0.0,1
59543,isolated_false,0.0,1
59544,isolated_false,0.0,1
59545,isolated_false,0.0,1
59546,isolated_false,0.0,1
59547,isolated_false,0.0,1
59548,isolated_false,0.0,1
59549,isolated_false,0.0,1
59550,isolated_false,0.0,1
59551,isolated_false,0.0,1
59552,isolated_false,0.0,1
59553,isolated_false,0.0,1
59554,isolated_false,0.0,1
59555,isolated_false,0.0,1
59556,isolated_false,0.0,1
59557,isolated_false,0.0,1
59558,isolated_false,0.0,1
59559,isolated_false,0.0,1
59560,isolated_false,0.0,1
59561,isolated_false,0.0,1
59562,isolated_false,0.0,1
59563,isolated_false,0.0,1
59564,isolated_false,0.0,1
59565,isolated_false,0.0,1
59566,isolated_false,0.0,1
59567,isolated_false,0.0,1
59568,isolated_false,0.0,1
59569,isolated_false,0.0,1
59570,isolated_false,0.0,1
59571,isolated_false,0.0,1
59572,isolated_false,0.0,1
59573,isolated_false,0.0,1
59574,isolated_false,0.0,1
59575,isolated_false,0.0,1
59576,isolated_false,0.0,1
59577,isolated_false,0.0,1
59578,isolated_false,0.0,1
59579,isolated_false,0.0,1
59580,isolated_false,0.0,1
59581,isolated_false,0.0,1
59582,isolated_false,0.0,1
59583,isolated_false,0.0,1
59584,isolated_false,0.0,1
59585,isolated_false,0.0,1
59586,isolated_false,0.0,1
59587,isolated_false,0.0,1
59588,isolated_false,0.0,1
59589,isolated_false,0.0,1
59590,isolated_false,0.0,1
59591,isolated_false,0.0,1
59592,isolated_false,0.0,1
59593,isolated_false,0.0,1
59594,isolated_false,0.0,1
59595,isolated_false,0.0,1
59596,isolated_false,0.0,1
59597,isolated_false,0.0,1
59598,isolated_false,0.0,1
59599,isolated_false,0.0,1
59600,isolated_false,0.0,1
59601,isolated_false,0.0,1
59602,isolated_false,0.0,1
59603,isolated_false,0.0,1
59604,isolated_false,0.0,1
59605,isolated_false,0.0,1
59606,isolated_false,0.0,1
59607,isolated_false,0.0,1
59608,isolated_false,0.0,1
59609,isolated_false,0.0,1
59610,isolated_false,0.0,1
59611,isolated_false,0.0,1
59612,isolated_false,0.0,1
59613,isolated_false,0.0,1
59614,isolated_false,0.0,1
59615,isolated_false,0.0,1
59616,isolated_false,0.0,1
59617,isolated_false,0.0,1
59618,isolated_false,0.0,1
59619,isolated_false,0.0,1
59620,isolated_false,0.0,1
59621,isolated_false,0.0,1
59622,isolated_false,0.0,1
59623,isolated_false,0.0,1
59624,isolated_false,0.0,1
59625,isolated_false,0.0,1
59626,isolated_false,0.0,1
59627,isolated_false,0.0,1
59628,isolated_false,0.0,1
59629,isolated_false,0.0,1
59630,isolated_false,0.0,1
59631,isolated_false,0.0,1
59632,isolated_false,0.0,1
59633,isolated_false,0.0,1
59634,isolated_false,0.0,1
59635,isolated_false,0.0,1
59636,isolated_false,0.0,1
59637,isolated_false,0.0,1
59638,isolated_false,0.0,1
59639,isolated_false,0.0,1
59640,isolated_false,0.0,1
59641,isolated_false,0.0,1
59642,isolated_false,0.0,1
59643,isolated_false,0.0,1
59644,isolated_false,0.0,1
59645,isolated_false,0.0,1
59646,isolated_false,0.0,1
59647,isolated_false,0.0,1
59648,isolated_false,0.0,1
59649,isolated_false,0.0,1
59650,isolated_false,0.0,1
59651,isolated_false,0.0,1
59652,isolated_false,0.0,1
59653,isolated_false,0.0,1
59654,isolated_false,0.0,1
59655,isolated_false,0.0,1
59656,isolated_false,0.0,1
59657,isolated_false,0.0,1
59658,isolated_false,0.0,1
59659,isolated_false,0.0,1
59660,isolated_false,0.0,1
59661,isolated_false,0.0,1
59662,isolated_false,0.0,1
59663,isolated_false,0.0,1
59664,isolated_false,0.0,1
59665,isolated_false,0.0,1
59666,isolated_false,0.0,1
59667,isolated_false,0.0,1
59668,isolated_false,0.0,1
59669,isolated_false,0.0,1
59670,isolated_false,0.0,1
59671,isolated_false,0.0,1
59672,isolated_false,0.0,1
59673,isolated_false,0.0,1
59674,isolated_false,0.0,1
59675,isolated_false,0.0,1
59676,isolated_false,0.0,1
59677,isolated_false,0.0,1
59678,isolated_false,0.0,1
59679,isolated_false,0.0,1
59680,isolated_false,0.0,1
59681,isolated_false,0.0,1
59682,isolated_false,0.0,1
59683,isolated_false,0.0,1
59684,isolated_false,0.0,1
59685,isolated_false,0.0,1
59686,isolated_false,0.0,1
59687,isolated_false,0.0,1
59688,isolated_false,0.0,1
59689,isolated_false,0.0,1
59690,isolated_false,0.0,1
59691,isolated_false,0.0,1
59692,isolated_false,0.0,1
59693,isolated_false,0.0,1
59694,isolated_false,0.0,1
59695,isolated_false,0.0,1
59696,isolated_false,0.0,1
59697,isolated_false,0.0,1
59698,isolated_false,0.0,1
59699,isolated_false,0.0,1
59700,isolated_false,0.0,1
59701,isolated_false,0.0,1
59702,isolated_false,0.0,1
59703,isolated_false,0.0,1
59704,isolated_false,0.0,1
59705,isolated_false,0.0,1
59706,isolated_false,0.0,1
59707,isolated_false,0.0,1
59708,isolated_false,0.0,1
59709,isolated_false,0.0,1
59710,isolated_false,0.0,1
59711,isolated_false,0.0,1
59712,isolated_false,0.0,1
59713,isolated_false,0.0,1
59714,isolated_false,0.0,1
59715,isolated_false,0.0,1
59716,isolated_false,0.0,1
59717,isolated_false,0.0,1
59718,isolated_false,0.0,1
59719,isolated_false,0.0,1
59720,isolated_false,0.0,1
59721,isolated_false,0.0,1
59722,isolated_false,0.0,1
59723,isolated_false,0.0,1
59724,isolated_false,0.0,1
59725,isolated_false,0.0,1
59726,isolated_false,0.0,1
59727,isolated_false,0.0,1
59728,isolated_false,0.0,1
59729,isolated_false,0.0,1
59730,isolated_false,0.0,1
59731,isolated_false,0.0,1
59732,isolated_false,0.0,1
59733,isolated_false,0.0,1
59734,isolated_false,0.0,1
59735,isolated_false,0.0,1
59736,isolated_false,0.0,1
59737,isolated_false,0.0,1
59738,isolated_false,0.0,1
59739,isolated_false,0.0,1
59740,isolated_false,0.0,1
59741,isolated_false,0.0,1
59742,isolated_false,0.0,1
59743,isolated_false,0.0,1
59744,isolated_false,0.0,1
59745,isolated_false,0.0,1
59746,isolated_false,0.0,1
59747,isolated_false,0.0,1
59748,isolated_false,0.0,1
59749,isolated_false,0.0,1
59750,isolated_false,0.0,1
59751,isolated_false,0.0,1
59752,isolated_false,0.0,1
59753,isolated_false,0.0,1
59754,isolated_false,0.0,1
59755,isolated_false,0.0,1
59756,isolated_false,0.0,1
59757,isolated_false,0.0,1
59758,isolated_false,0.0,1
59759,isolated_false,0.0,1
59760,isolated_false,0.0,1
59761,isolated_false,0.0,1
59762,isolated_false,0.0,1
59763,isolated_false,0.0,1
59764,isolated_false,0.0,1
59765,isolated_false,0.0,1
59766,isolated_false,0.0,1
59767,isolated_false,0.0,1
59768,isolated_false,0.0,1
59769,isolated_false,0.0,1
59770,isolated_false,0.0,1
59771,isolated_false,0.0,1
59772,isolated_false,0.0,1
59773,isolated_false,0.0,1
59774,isolated_false,0.0,1
59775,isolated_false,0.0,1
59776,isolated_false,0.0,1
59777,isolated_false,0.0,1
59778,isolated_false,0.0,1
59779,isolated_false,0.0,1
59780,isolated_false,0.0,1
59781,isolated_false,0.0,1
59782,isolated_false,0.0,1
59783,isolated_false,0.0,1
59784,isolated_false,0.0,1
59785,isolated_false,0.0,1
59786,isolated_false,0.0,1
59787,isolated_false,0.0,1
59788,isolated_false,0.0,1
59789,isolated_false,0.0,1
59790,isolated_false,0.0,1
59791,isolated_false,0.0,1
59792,isolated_false,0.0,1
59793,isolated_false,0.0,1
59794,isolated_false,0.0,1
59795,isolated_false,0.0,1
59796,isolated_false,0.0,1
59797,isolated_false,0.0,1
59798,isolated_false,0.0,1
59799,isolated_false,0.0,1
59800,isolated_false,0.0,1
59801,isolated_false,0.0,1
59802,isolated_false,0.0,1
59803,isolated_false,0.0,1
59804,isolated_false,0.0,1
59805,isolated_false,0.0,1
59806,isolated_false,0.0,1
59807,isolated_false,0.0,1
59808,isolated_false,0.0,1
59809,isolated_false,0.0,1
59810,isolated_false,0.0,1
59811,isolated_false,0.0,1
59812,isolated_false,0.0,1
59813,isolated_false,0.0,1
59814,isolated_false,0.0,1
59815,isolated_false,0.0,1
59816,isolated_false,0.0,1
59817,isolated_false,0.0,1
