n_trk,tau,eff,eff_s,pur,pur_s,fr,fr_s,far,far_s,n_reps,f1
200,1.1,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,0.0009287217671029269,2.7516625029182747e-05,10,0.9065750825978691
200,1.15,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,0.0009287217671029269,2.7516625029182747e-05,10,0.9065750825978691
200,1.2,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,0.0009287217671029269,2.7516625029182747e-05,10,0.9065750825978691
200,1.25,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,0.0009287217671029269,2.7516625029182747e-05,10,0.9065750825978691
200,1.3,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,0.0009287217671029269,2.7516625029182747e-05,10,0.9065750825978691
200,1.35,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,0.0009287217671029269,2.7516625029182747e-05,10,0.9065750825978691
200,1.4,0.97625,0.003027650354097493,0.8438652265287618,0.003912705443635543,0.15613477347123822,0.003912705443635544,0.0009287217671029269,2.7516625029182747e-05,10,0.9052431575663052
200,1.45,0.9758749999999999,0.0030164479662897125,0.8438161091523225,0.0039059086622194837,0.15618389084767742,0.0039059086622194863,0.0009287217671029269,2.7516625029182747e-05,10,0.905053655950014
200,1.5,0.74175,0.001333333333333333,0.8042195972862449,0.0046968214133279295,0.19578040271375502,0.004696821413327931,0.0009287217671029269,2.7516625029182747e-05,10,0.7717226617317771
500,0.1,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.15,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.2,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.25,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.3,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.35,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.4,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.45,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.5,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.55,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.6,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.65,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.7,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.75,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.8,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.85,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.9,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,0.95,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.0,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.05,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.1,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.15,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.2,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.25,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.3,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.35,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.4,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,0.002404842444254568,4.598291268920732e-05,5,0.6212393012537125
500,1.45,0.9800000000000001,0.001000000000000001,0.4547127829650629,0.004703820104118715,0.5452872170349371,0.0047038201041187154,0.002404842444254568,4.598291268920732e-05,5,0.6211954512384281
500,1.5,0.9800000000000001,0.001000000000000001,0.4547127829650629,0.004703820104118715,0.5452872170349371,0.0047038201041187154,0.002404842444254568,4.598291268920732e-05,5,0.6211954512384281
1000,0.1,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.15,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.2,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.25,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.3,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.35,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.4,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.45,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.5,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.55,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.6,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.65,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.7,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.75,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.8,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.85,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,0.004744679538513558,6.024665670147414e-05,3,0.29585106579708736
1000,0.9,0.9771666666666667,0.0017638342073763953,0.17429867963503906,0.0018585138744151828,0.8257013203649609,0.001858513874415181,0.004744679538513558,6.024665670147414e-05,3,0.2958297621902476
1000,0.95,0.9770833333333333,0.0017814631938693373,0.174286420634388,0.001859940510270076,0.825713579365612,0.0018599405102700773,0.004744679538513558,6.024665670147414e-05,3,0.29580828615888316
1000,1.0,0.9770833333333333,0.0017814631938693373,0.174286420634388,0.001859940510270076,0.825713579365612,0.0018599405102700773,0.004744679538513558,6.024665670147414e-05,3,0.29580828615888316
1000,1.05,0.977,0.0018027756377320015,0.17427416054220457,0.0018614469266607482,0.8257258394577954,0.0018614469266607482,0.004744679538513558,6.024665670147414e-05,3,0.2957868085383683
1000,1.1,0.977,0.0018027756377320015,0.17427416054220457,0.0018614469266607482,0.8257258394577954,0.0018614469266607482,0.004744679538513558,6.024665670147414e-05,3,0.2957868085383683
1000,1.15,0.97675,0.0019094065395649533,0.17423749671345765,0.0018742809989744892,0.8257625032865423,0.0018742809989744905,0.004744679538513558,6.024665670147414e-05,3,0.2957225432957736
1000,1.2,0.97675,0.0019094065395649533,0.17423749671345765,0.0018742809989744892,0.8257625032865423,0.0018742809989744905,0.004744679538513558,6.024665670147414e-05,3,0.2957225432957736
1000,1.25,0.97675,0.0019094065395649533,0.17423749671345765,0.0018742809989744892,0.8257625032865423,0.0018742809989744905,0.004744679538513558,6.024665670147414e-05,3,0.2957225432957736
1000,1.3,0.97675,0.0019094065395649533,0.17423749671345765,0.0018742809989744892,0.8257625032865423,0.0018742809989744905,0.004744679538513558,6.024665670147414e-05,3,0.2957225432957736
1000,1.35,0.9765,0.0020816659994661348,0.1742010692021477,0.0019032090660961063,0.8257989307978523,0.0019032090660961076,0.004744679538513558,6.024665670147414e-05,3,0.2956586182610279
1000,1.4,0.9765,0.0020816659994661348,0.1742010692021477,0.0019032090660961063,0.8257989307978523,0.0019032090660961076,0.004744679538513558,6.024665670147414e-05,3,0.2956586182610279
1000,1.45,0.9765,0.0020816659994661348,0.1742010692021477,0.0019032090660961063,0.8257989307978523,0.0019032090660961076,0.004744679538513558,6.024665670147414e-05,3,0.2956586182610279
1000,1.5,0.9765,0.0020816659994661348,0.1742010692021477,0.0019032090660961063,0.8257989307978523,0.0019032090660961076,0.004744679538513558,6.024665670147414e-05,3,0.2956586182610279
