angle,n_tracks,scale,theta_d,measurement_error,collision_noise,convolution,epsilon,n_repeats,m_reconstruction_efficiency_mean,m_reconstruction_efficiency_se,m_ghost_rate_mean,m_ghost_rate_se,m_clone_fraction_total_mean,m_clone_fraction_total_se,m_clone_fraction_among_matched_mean,m_clone_fraction_among_matched_se,m_purity_all_matched_mean,m_purity_all_matched_se,m_purity_primary_only_mean,m_purity_primary_only_se,m_hit_efficiency_mean_mean,m_hit_efficiency_mean_se,m_hit_efficiency_weighted_mean,m_hit_efficiency_weighted_se,hit_purity_mean_primary_mean,hit_purity_mean_primary_se,hit_efficiency_mean_primary_mean,hit_efficiency_mean_primary_se,hit_efficiency_weighted_primary_mean,hit_efficiency_weighted_primary_se
0.1,10,20,0.1,0.0,0.0004,True,0.011313728386345501,3,0.4666666666666666,0.2905932629027116,0.4761904761904762,0.2896553585856295,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.1,10,20,0.1,0.01,5e-05,True,0.02104188696070639,3,0.13333333333333333,0.06666666666666668,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.1,10,20,0.1,0.01,0.0001,True,0.02118397995814633,3,0.16666666666666666,0.08819171036881969,0.5833333333333334,0.22047927592204922,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6333333333333333,0.3179797338056486,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6333333333333333,0.3179797338056486,0.0,0.0
0.1,10,20,0.1,0.01,0.0004,True,0.02384871080094573,3,0.13333333333333333,0.03333333333333334,0.5333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,10,20,0.1,0.05,5e-05,True,0.1049501935691241,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,20,0.1,0.05,0.0001,True,0.10497877466515133,3,0.0,0.0,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,20,0.1,0.05,0.0004,True,0.10554877133437707,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.0001,0.0,5e-05,True,7.3824115301167e-05,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9826666666666667,0.0026666666666666323,0.0,0.0,1.0,0.0,0.9826666666666667,0.0026666666666666323,0.0,0.0
0.1,50,1,0.0001,0.0,0.0001,True,0.00014300349646075093,3,0.9199999999999999,0.01999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9435185185185185,0.006481481481481546,0.0,0.0,1.0,0.0,0.9435185185185185,0.006481481481481546,0.0,0.0
0.1,50,1,0.0001,0.0,0.0004,True,0.0005660830327787611,3,0.41333333333333333,0.06359594676112972,0.020833333333333332,0.020833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8094749694749694,0.021994350195629717,0.0,0.0,1.0,0.0,0.8094749694749694,0.021994350195629717,0.0,0.0
0.1,50,1,0.0001,0.01,5e-05,True,0.0010523204394088015,3,0.36000000000000004,0.052915026221291815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.747874802094751,0.00291111166353989,0.0,0.0,1.0,0.0,0.747874802094751,0.00291111166353989,0.0,0.0
0.1,50,1,0.0001,0.01,0.0001,True,0.0010594235730799712,3,0.32666666666666666,0.03333333333333333,0.017543859649122806,0.01754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7253561253561253,0.015622826063652649,0.0,0.0,1.0,0.0,0.7253561253561253,0.015622826063652649,0.0,0.0
0.1,50,1,0.0001,0.01,0.0004,True,0.0011926350268198285,3,0.3466666666666667,0.05456901847914967,0.12777777777777777,0.10378634273483002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7635338345864661,0.018621711298668676,0.0,0.0,1.0,0.0,0.7635338345864661,0.018621711298668676,0.0,0.0
0.1,50,1,0.0001,0.05,5e-05,True,0.005249153951365971,3,0.22,0.01154700538379251,0.40935672514619875,0.04093567251461989,0.0,0.0,0.0,0.0,0.0,0.0,0.9846753246753247,0.007854011754927484,0.7207070707070707,0.013276201442520104,0.0,0.0,0.9846753246753247,0.007854011754927484,0.7207070707070707,0.013276201442520104,0.0,0.0
0.1,50,1,0.0001,0.05,0.0001,True,0.00525058255864442,3,0.19333333333333333,0.07688375063113866,0.41595441595441596,0.21169068932489943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6558823529411765,0.03408889931512493,0.0,0.0,1.0,0.0,0.6558823529411765,0.03408889931512493,0.0,0.0
0.1,50,1,0.0001,0.05,0.0004,True,0.005279073517686696,3,0.16,0.02,0.4915824915824916,0.07156367443377874,0.0,0.0,0.0,0.0,0.0,0.0,0.9727891156462585,0.027210884353741492,0.6761904761904761,0.03809523809523815,0.0,0.0,0.9727891156462585,0.027210884353741492,0.6761904761904761,0.03809523809523815,0.0,0.0
0.1,50,1,0.001,0.0,5e-05,True,7.3824115301167e-05,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,1,0.001,0.0,0.0001,True,0.00014300349646075093,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,1,0.001,0.0,0.0004,True,0.0005660830327787611,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9706666666666667,0.0026666666666667065,0.0,0.0,1.0,0.0,0.9706666666666667,0.0026666666666667065,0.0,0.0
0.1,50,1,0.001,0.01,5e-05,True,0.0010523204394088015,3,0.96,0.011547005383792526,0.006944444444444444,0.006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9527349592319196,0.0019184915696971528,0.0,0.0,1.0,0.0,0.9527349592319196,0.0019184915696971528,0.0,0.0
0.1,50,1,0.001,0.01,0.0001,True,0.0010594235730799712,3,0.9133333333333332,0.04055175020198814,0.007751937984496124,0.007751937984496125,0.0,0.0,0.0,0.0,0.0,0.0,0.9977324263038548,0.0022675736961451274,0.9606526668638469,0.0007929615879955361,0.0,0.0,0.9977324263038548,0.0022675736961451274,0.9606526668638469,0.0007929615879955361,0.0,0.0
0.1,50,1,0.001,0.01,0.0004,True,0.0011926350268198285,3,0.8666666666666667,0.029059326290271182,0.03741088936536735,0.008089187945355115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9512992511118233,0.008298803883656707,0.0,0.0,1.0,0.0,0.9512992511118233,0.008298803883656707,0.0,0.0
0.1,50,1,0.001,0.05,5e-05,True,0.005249153951365971,3,0.18000000000000002,0.04163331998932266,0.481733746130031,0.08543769837073081,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692307692308,0.01040093103626423,0.7871794871794872,0.04707066602739953,0.0,0.0,0.9807692307692308,0.01040093103626423,0.7871794871794872,0.04707066602739953,0.0,0.0
0.1,50,1,0.001,0.05,0.0001,True,0.00525058255864442,3,0.24666666666666667,0.08353309390761114,0.3258145363408521,0.19482891028286403,0.0,0.0,0.0,0.0,0.0,0.0,0.9507469654528479,0.031922541988584394,0.803186274509804,0.02446196311356621,0.0,0.0,0.9507469654528479,0.031922541988584394,0.803186274509804,0.02446196311356621,0.0,0.0
0.1,50,1,0.001,0.05,0.0004,True,0.005279073517686696,3,0.27999999999999997,0.041633319989322654,0.2465378421900161,0.0751981848073627,0.0,0.0,0.0,0.0,0.0,0.0,0.9860509860509862,0.007559515943002236,0.7855995855995856,0.01544188997447185,0.0,0.0,0.9860509860509862,0.007559515943002236,0.7855995855995856,0.01544188997447185,0.0,0.0
0.1,50,1,0.01,0.0,5e-05,True,7.3824115301167e-05,3,0.5933333333333334,0.17139946842909923,0.17502149151085322,0.08022881769315426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,1,0.01,0.0,0.0001,True,0.00014300349646075093,3,0.6533333333333333,0.32687068459016705,0.3401360544217687,0.32998456695605183,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.1,50,1,0.01,0.0,0.0004,True,0.0005660830327787611,3,0.9466666666666667,0.013333333333333308,0.027494331065759634,0.007086167800453515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,1,0.01,0.01,5e-05,True,0.0010523204394088015,3,0.9333333333333332,0.048074017006186534,0.03578822833481218,0.026253691609617155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,1,0.01,0.01,0.0001,True,0.0010594235730799712,3,0.6333333333333333,0.28150389774289886,0.0893939393939394,0.05870112311457733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,1,0.01,0.01,0.0004,True,0.0011926350268198285,3,0.68,0.2809507667427397,0.061507936507936505,0.04241579033022212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,1,0.01,0.05,5e-05,True,0.005249153951365971,3,0.43333333333333335,0.22578258962501466,0.39105691056910574,0.30457003411011613,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6522417153996101,0.32612103247421176,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6522417153996101,0.32612103247421176,0.0,0.0
0.1,50,1,0.01,0.05,0.0001,True,0.00525058255864442,3,0.48666666666666664,0.10413666234542208,0.21943681318681318,0.03806859963654621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9783434343434344,0.006908500181492188,0.0,0.0,1.0,0.0,0.9783434343434344,0.006908500181492188,0.0,0.0
0.1,50,1,0.01,0.05,0.0004,True,0.005279073517686696,3,0.5133333333333333,0.1443760521847181,0.12872879036672139,0.029481028237318165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9654520917678814,0.003778677462887959,0.0,0.0,1.0,0.0,0.9654520917678814,0.003778677462887959,0.0,0.0
0.1,50,1,0.1,0.0,5e-05,True,7.3824115301167e-05,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.0,0.0001,True,0.00014300349646075093,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.0,0.0004,True,0.0005660830327787611,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.01,5e-05,True,0.0010523204394088015,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.01,0.0001,True,0.0010594235730799712,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.01,0.0004,True,0.0011926350268198285,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.05,5e-05,True,0.005249153951365971,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.05,0.0001,True,0.00525058255864442,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,1,0.1,0.05,0.0004,True,0.005279073517686696,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.0001,0.0,5e-05,True,0.00014300349646075093,3,0.3333333333333333,0.024037008503093267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.0001,0.0,0.0001,True,0.0002836370920736567,3,0.03333333333333333,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.0001,0.0,0.0004,True,0.0011315697062046156,3,0.013333333333333334,0.013333333333333334,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.1,50,2,0.0001,0.01,5e-05,True,0.0021043199422362056,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.0001,0.01,0.0001,True,0.0021185283616919053,3,0.006666666666666667,0.006666666666666667,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.1,50,2,0.0001,0.01,0.0004,True,0.002384986880318839,3,0.013333333333333334,0.006666666666666667,0.6,0.3055050463303894,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.1,50,2,0.0001,0.05,5e-05,True,0.01049821951042763,3,0.006666666666666667,0.006666666666666667,0.9722222222222222,0.027777777777777794,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.1,50,2,0.0001,0.05,0.0001,True,0.010501076749034994,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.0001,0.05,0.0004,True,0.010558059144043631,3,0.013333333333333334,0.006666666666666667,0.8910256410256411,0.07392668329917176,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.39999999999999997,0.2,0.0,0.0,0.6666666666666666,0.33333333333333337,0.39999999999999997,0.2,0.0,0.0
0.1,50,2,0.001,0.0,5e-05,True,0.00014300349646075093,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.001,0.0,0.0001,True,0.0002836370920736567,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.001,0.0,0.0004,True,0.0011315697062046156,3,0.7133333333333333,0.03711842908553347,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.001,0.01,5e-05,True,0.0021043199422362056,3,0.15333333333333335,0.04807401700618653,0.1111111111111111,0.07349309197401642,0.0,0.0,0.0,0.0,0.0,0.0,0.9701779701779701,0.01842928721564985,1.0,0.0,0.0,0.0,0.9701779701779701,0.01842928721564985,1.0,0.0,0.0,0.0
0.1,50,2,0.001,0.01,0.0001,True,0.0021185283616919053,3,0.14666666666666667,0.04807401700618653,0.30158730158730157,0.0839921051131616,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.027777777777777794,1.0,0.0,0.0,0.0,0.9722222222222222,0.027777777777777794,1.0,0.0,0.0,0.0
0.1,50,2,0.001,0.01,0.0004,True,0.002384986880318839,3,0.06,0.023094010767585032,0.41269841269841273,0.12473201305953739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.001,0.05,5e-05,True,0.01049821951042763,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.001,0.05,0.0001,True,0.010501076749034994,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.001,0.05,0.0004,True,0.010558059144043631,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.01,0.0,5e-05,True,0.00014300349646075093,3,0.64,0.32083225108042573,0.013888888888888888,0.01388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.1,50,2,0.01,0.0,0.0001,True,0.0002836370920736567,3,0.96,0.02309401076758502,0.020691609977324263,0.012028965518096906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.01,0.0,0.0004,True,0.0011315697062046156,3,0.9266666666666666,0.04055175020198814,0.028703703703703703,0.014374235829870394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.01,0.01,5e-05,True,0.0021043199422362056,3,0.9333333333333332,0.013333333333333308,0.03458049886621315,0.007086167800453515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.01,0.01,0.0001,True,0.0021185283616919053,3,0.6266666666666666,0.14621141466307538,0.11232927279438905,0.042013716191521354,0.0,0.0,0.0,0.0,0.0,0.0,0.9973544973544973,0.002645502645502636,1.0,0.0,0.0,0.0,0.9973544973544973,0.002645502645502636,1.0,0.0,0.0,0.0
0.1,50,2,0.01,0.01,0.0004,True,0.002384986880318839,3,0.8666666666666667,0.052068331172711015,0.052625287841234686,0.021357532359601385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,2,0.01,0.05,5e-05,True,0.01049821951042763,3,0.13333333333333333,0.07512951779723098,0.46990740740740744,0.265235760359323,0.0,0.0,0.0,0.0,0.0,0.0,0.6530612244897959,0.32674312812307016,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6530612244897959,0.32674312812307016,0.6666666666666666,0.33333333333333337,0.0,0.0
0.1,50,2,0.01,0.05,0.0001,True,0.010501076749034994,3,0.12666666666666668,0.09820613241770824,0.4692982456140351,0.2666796511150923,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.1,50,2,0.01,0.05,0.0004,True,0.010558059144043631,3,0.1466666666666667,0.02403700850309326,0.15555555555555556,0.029397236789606564,0.0,0.0,0.0,0.0,0.0,0.0,0.97010582010582,0.015848746879100706,0.9925925925925926,0.0074074074074073825,0.0,0.0,0.97010582010582,0.015848746879100706,0.9925925925925926,0.0074074074074073825,0.0,0.0
0.1,50,2,0.1,0.0,5e-05,True,0.00014300349646075093,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.0,0.0001,True,0.0002836370920736567,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.0,0.0004,True,0.0011315697062046156,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.01,5e-05,True,0.0021043199422362056,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.01,0.0001,True,0.0021185283616919053,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.01,0.0004,True,0.002384986880318839,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.05,5e-05,True,0.01049821951042763,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.05,0.0001,True,0.010501076749034994,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,2,0.1,0.05,0.0004,True,0.010558059144043631,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.0,5e-05,True,0.00021319005605327846,3,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.0,0.0001,True,0.0004247940677551889,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.0,0.0004,True,0.0016971888521905864,3,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.01,5e-05,True,0.003156390328808629,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.01,0.0001,True,0.0031777035588293387,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.01,0.0004,True,0.00357740127855356,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.05,5e-05,True,0.015747251165976188,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.05,0.0001,True,0.015751537045137484,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.0001,0.05,0.0004,True,0.015837011059045784,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.001,0.0,5e-05,True,0.00021319005605327846,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,3,0.001,0.0,0.0001,True,0.0004247940677551889,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,50,3,0.001,0.0,0.0004,True,0.0016971888521905864,3,0.006666666666666667,0.006666666666666667,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.1,50,3,0.001,0.01,5e-05,True,0.003156390328808629,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.001,0.01,0.0001,True,0.0031777035588293387,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50,3,0.001,0.01,0.0004,True,0.00357740127855356,3,0.0,0.0,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
