phi_max,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.2,0.0001,1000,sol_8a63566d9be3ad55,ev_311f5ecb3b89,hm_a00ad2a2c52a,0.5642297267913818,False
0.01,0.0001,20,sol_9038cb9e191eebb0,ev_316e2d48ba54,hm_a00ad2a2c52a,0.5670102834701538,False
0.02,0.0003,1000,sol_31115530b0b6fd1b,ev_31a70a415dac,hm_a0f8ed47a107,369.9999694824219,True
0.01,0.0001,50,sol_8b0e2344f64d19b5,ev_31e8a25832ee,hm_a00ad2a2c52a,0.5669956207275391,False
0.1,0.0003,400,sol_2f542a704d78408a,ev_327337b511e4,hm_a0f8ed47a107,0.6977534294128418,False
0.02,0.0001,400,sol_22f7e9e2c039d155,ev_32b5d9786367,hm_a00ad2a2c52a,1.1158318519592285,False
0.2,0.0003,700,sol_b680c1ddba90fde7,ev_32bb5acf4d11,hm_a0f8ed47a107,0.5998536348342896,False
0.02,0.0001,200,sol_750d7100df23a526,ev_32d5b0be8d9b,hm_a00ad2a2c52a,0.5669970512390137,False
0.2,0.0001,400,sol_32241704eaf9199e,ev_32e4e5699205,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,20,sol_2520cc5881c23626,ev_33063d35b8f1,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,200,sol_0760236a53f3fd9e,ev_3324bc30d536,hm_a0f8ed47a107,30.508033752441406,False
0.02,0.0001,100,sol_dcb77637933e915b,ev_3363c1dbf50e,hm_a00ad2a2c52a,0.5669742822647095,False
0.02,0.0003,50,sol_b2b1c0474c4bc821,ev_339ea75aa4ed,hm_a0f8ed47a107,0.5670024752616882,False
0.01,0.0001,400,sol_e92694dbc2e808ee,ev_33f261581fc9,hm_a00ad2a2c52a,14.861549377441406,False
0.05,0.0003,1000,sol_b4acda56fb687baa,ev_340414c8bdc6,hm_a0f8ed47a107,2.1081409454345703,False
0.2,0.0003,100,sol_c67c00fcabbeae2c,ev_3462fb1288e4,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,20,sol_ef91e59cebbb0913,ev_347dbd2bb8b8,hm_a0f8ed47a107,0.6000000238418579,False
0.01,0.0001,100,sol_2fb7bef43281b2f3,ev_3494ad0987cd,hm_a00ad2a2c52a,0.6290395259857178,False
0.05,0.0001,700,sol_c7eb16057895c1bb,ev_34aca35879e8,hm_a00ad2a2c52a,0.8960290551185608,False
0.01,0.0001,20,sol_c4a73e53e5622693,ev_350d59b90170,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,100,sol_2299389204fe5a26,ev_3520d24b7896,hm_a00ad2a2c52a,0.6981255412101746,False
0.01,0.0001,100,sol_e25f6c65defb3dda,ev_3551e1f32195,hm_a00ad2a2c52a,0.7349417805671692,False
0.02,0.0003,20,sol_5f004da5180bb376,ev_357a283e6716,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,400,sol_57a63f3c6f48f9a2,ev_358106ea56a4,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,10,sol_d03619e222efed91,ev_35cbd26298fa,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,1000,sol_3ee652115e2ec873,ev_362dac2aaaad,hm_a0f8ed47a107,10.753278732299805,False
0.2,0.0003,100,sol_b464bb6ec0b84c3b,ev_36ac9afa2001,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,400,sol_034a5a74434759f8,ev_36b66846b97b,hm_a00ad2a2c52a,1.1922519207000732,False
0.1,0.0003,700,sol_34c7efa1da99175a,ev_36c124042418,hm_a0f8ed47a107,1.4998997449874878,False
0.2,0.0003,1000,sol_7c1dcb1f6c65253f,ev_36c7c1029f77,hm_a0f8ed47a107,0.5998051166534424,False
0.01,0.0001,100,sol_bd301d2a7f0bc7a3,ev_36ce48ca1d7e,hm_a00ad2a2c52a,0.8731641173362732,False
0.01,0.0001,700,sol_44c79f6f7cfd20eb,ev_36d79d1a443b,hm_a00ad2a2c52a,37.029014587402344,False
0.05,0.0003,20,sol_5b6854f61a508b5e,ev_372edbe524bf,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,400,sol_5896493b08226b1f,ev_37397f600f23,hm_a0f8ed47a107,0.5996233224868774,False
0.02,0.0003,200,sol_a097b110975c01fe,ev_374f8165c031,hm_a0f8ed47a107,1.1419243812561035,False
0.01,0.0001,50,sol_02b879802564b40a,ev_379813f6a1bb,hm_a00ad2a2c52a,0.9127066135406494,False
0.2,0.0003,700,sol_c17a22e7b3bef1da,ev_37d097271a80,hm_a0f8ed47a107,0.7607746124267578,False
0.02,0.0001,1000,sol_c52bfe6269d145e0,ev_37d986e5ef9d,hm_a00ad2a2c52a,1.662821650505066,False
0.01,0.0001,10,sol_400aad016b3c636b,ev_37fb6371b700,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,1000,sol_2e08bbc70f775368,ev_3817b83950ab,hm_a0f8ed47a107,2.514554977416992,False
0.01,0.0003,20,sol_80e405bde7915da6,ev_381a90db343e,hm_a0f8ed47a107,0.6000000238418579,False
0.02,0.0001,400,sol_aaae419801ac1033,ev_381d4a476961,hm_a00ad2a2c52a,1.1922720670700073,False
0.02,0.0003,50,sol_6776477d4fe71872,ev_3827a00d45d1,hm_a0f8ed47a107,0.7349309921264648,False
0.02,0.0001,1000,sol_3ec33f9cf018ddc4,ev_383e3e35ac75,hm_a00ad2a2c52a,8.308757781982422,False
0.1,0.0001,700,sol_8977620741763f15,ev_3854d7cf9633,hm_a00ad2a2c52a,1.0218788385391235,False
0.1,0.0001,200,sol_dde046ef17dec77e,ev_387d2d353b6a,hm_a00ad2a2c52a,0.5669739246368408,False
0.02,0.0003,200,sol_da09677285b8d018,ev_3883cc5d8956,hm_a0f8ed47a107,1.1156113147735596,False
0.05,0.0001,1000,sol_fad40b266b943963,ev_3899208b37ce,hm_a00ad2a2c52a,1.1921724081039429,False
0.01,0.0003,200,sol_9b909f77b2392be9,ev_38a17abc542a,hm_a0f8ed47a107,926.721435546875,True
0.05,0.0001,50,sol_0d713465c3c83f76,ev_38da41a9d4f6,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,200,sol_60100b4566bd9d3e,ev_38e65badcc39,hm_a0f8ed47a107,0.6289782524108887,False
0.05,0.0001,20,sol_b3388fbf7bd549ef,ev_38edb2414d3a,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,200,sol_c3d255913db3286e,ev_396aff13987c,hm_a0f8ed47a107,54.408164978027344,True
0.2,0.0001,50,sol_b7dfc82352649320,ev_3987f36dafef,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,20,sol_b6dc19b798b54902,ev_39f92bc739a9,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,400,sol_e6038a8958aa1671,ev_39ffeaca3bbd,hm_a0f8ed47a107,0.5997080206871033,False
0.1,0.0003,700,sol_1ca285f5cd79d05b,ev_3a0f99cc4448,hm_a0f8ed47a107,0.8552980422973633,False
0.05,0.0003,50,sol_a3fe279d76079d1a,ev_3a18689414b4,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,100,sol_76abf1188840f447,ev_3a3637b38f25,hm_a0f8ed47a107,0.7645221948623657,False
0.05,0.0001,200,sol_c3497e9ef839b0e2,ev_3a7dcbf21e3c,hm_a00ad2a2c52a,0.5669738054275513,False
0.1,0.0001,700,sol_dff78bded59b7091,ev_3a990056fd27,hm_a00ad2a2c52a,0.8478176593780518,False
0.01,0.0003,400,sol_7d937aafa255b6ba,ev_3aab96d19680,hm_a0f8ed47a107,5356.18408203125,True
0.2,0.0001,1000,sol_11531b259752eccf,ev_3abcd83bfaa1,hm_a00ad2a2c52a,0.5996018052101135,False
0.05,0.0003,1000,sol_933a55dd513704ac,ev_3ad02ccb78e6,hm_a0f8ed47a107,4.871809005737305,False
0.01,0.0003,700,sol_19af5b0f540622aa,ev_3ae28587c7d3,hm_a0f8ed47a107,777.4080810546875,True
0.01,0.0001,100,sol_9976ddc276ddf654,ev_3b2c6bec7837,hm_a00ad2a2c52a,0.6983930468559265,False
0.05,0.0001,200,sol_2d9204e701e69a53,ev_3b4ff490550d,hm_a00ad2a2c52a,0.5669742822647095,False
0.02,0.0001,200,sol_fdf836d506986acb,ev_3bb2bd697f34,hm_a00ad2a2c52a,0.5997047424316406,False
0.2,0.0001,50,sol_98adde42db6cbedb,ev_3bd70f4c7824,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,700,sol_a8c1e7a1cf98a6e2,ev_3c2d6601044b,hm_a00ad2a2c52a,0.5996357202529907,False
0.05,0.0003,1000,sol_853b6b0608fee2b9,ev_3c5c96f862d4,hm_a0f8ed47a107,1.9872686862945557,False
0.05,0.0003,10,sol_2fc5b1838800301e,ev_3ca23a301689,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0001,20,sol_70105444aee8f101,ev_3ccae33127b4,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,400,sol_888992d0676b6749,ev_3cf0251f360b,hm_a00ad2a2c52a,0.5669738054275513,False
0.05,0.0001,200,sol_97167f9e36044962,ev_3dc9da30133b,hm_a00ad2a2c52a,0.5669742822647095,False
0.01,0.0001,400,sol_061a4fef9cdd8770,ev_3dd0caa895cb,hm_a00ad2a2c52a,37.83858108520508,False
0.1,0.0001,50,sol_a4ddab356be98ef3,ev_3dea1ad0b8ff,hm_a00ad2a2c52a,0.5670135021209717,False
0.2,0.0001,400,sol_59d444dc2d6a015a,ev_3df2801980f3,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,700,sol_b70d60f2ed6b068f,ev_3df2c0123653,hm_a0f8ed47a107,0.7289786338806152,False
0.1,0.0003,10,sol_27b6ac719d1a7bfd,ev_3e1b08dcd962,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,100,sol_efb63b180efba1ea,ev_3e282e5f627a,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,200,sol_8c41739004d25fa2,ev_3e3662dbf123,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,10,sol_3adb59abe47cd440,ev_3e57e4f2ffc9,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,50,sol_0948c88c82a3cad4,ev_3e991c3b7f36,hm_a0f8ed47a107,0.6000000238418579,False
0.1,0.0003,100,sol_bc7abcae3c0cd4d9,ev_3ec7119a2eaa,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,200,sol_cb08864728c0ab5e,ev_3ef8a83391f2,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,100,sol_39730a5147ae4c3f,ev_3f1dbbd72c7c,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,200,sol_6c20c8c14e40c064,ev_3f71a51fe3c4,hm_a00ad2a2c52a,1.1923503875732422,False
0.05,0.0003,20,sol_a58ab5cfaea9a0c8,ev_3f8d29e690eb,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,200,sol_32954952b69ae968,ev_3fb153b11af5,hm_a0f8ed47a107,0.9783979058265686,False
0.02,0.0001,700,sol_77bc7046d9475bcb,ev_3fba8bcaa556,hm_a00ad2a2c52a,1.2009998559951782,False
0.05,0.0001,50,sol_4707c0a42b686360,ev_3fe3370f6f20,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,200,sol_586c7d10aed1a7d5,ev_3fec4444ac51,hm_a00ad2a2c52a,2.7575623989105225,False
0.2,0.0003,200,sol_1de0f4d00fdd84c8,ev_3ffb878e29b1,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,700,sol_1941aa892a2fa46a,ev_403380e7f8b9,hm_a0f8ed47a107,0.5999040603637695,False
0.05,0.0001,50,sol_3702a6039025ffa3,ev_403d1046b0a6,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,700,sol_ca965c2b6d307e66,ev_4071ae182f89,hm_a0f8ed47a107,1.192052960395813,False
0.2,0.0003,20,sol_8ec06d8ba12f1e90,ev_40bd8f577c15,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,700,sol_4a9bfa2a6ab01c51,ev_40e692586a55,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,50,sol_63e4855b184a18e4,ev_40f45fb59d84,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,200,sol_51858c5992bb88c5,ev_4112e72438ac,hm_a0f8ed47a107,80.69882202148438,True
0.1,0.0001,20,sol_9ffcf6a653e94fa2,ev_411dabf15f55,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,400,sol_bb59147ff48f6e40,ev_412ac6c45595,hm_a0f8ed47a107,3575.177001953125,True
0.02,0.0003,10,sol_ffc3939e3b8a00ad,ev_4184df5f7570,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0003,20,sol_9ac146c10420fa4a,ev_41fcbe9fe939,hm_a0f8ed47a107,0.8973645567893982,False
0.1,0.0003,10,sol_b6b3da7858b28f7e,ev_41fffba139a5,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,400,sol_65cf5eb54ec09525,ev_420525347b7a,hm_a00ad2a2c52a,0.5994887948036194,False
0.2,0.0001,200,sol_02980e584457137a,ev_4207c179b3ac,hm_a00ad2a2c52a,0.5669741034507751,False
0.01,0.0001,1000,sol_3b03cd4520469244,ev_4209bea8e24a,hm_a00ad2a2c52a,20.031145095825195,False
0.1,0.0003,10,sol_fd745f0f968e8312,ev_4238d0c24a6f,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,700,sol_5c1c2f42b6084050,ev_426153877e5d,hm_a00ad2a2c52a,3.8788132667541504,False
0.01,0.0003,20,sol_845ad2718bbc24cf,ev_4294b74e95ac,hm_a0f8ed47a107,0.5670102834701538,False
0.02,0.0003,400,sol_4c9ee296294e18df,ev_42b7874c6ce4,hm_a0f8ed47a107,50.46317672729492,True
0.01,0.0003,10,sol_87a35a3e594bf2bb,ev_43029f033136,hm_a0f8ed47a107,0.5670102834701538,False
0.1,0.0001,200,sol_9fa20bb26da2af21,ev_430885d99ac2,hm_a00ad2a2c52a,0.9596496224403381,False
0.01,0.0003,100,sol_d8c771e58244a615,ev_43215ad77c68,hm_a0f8ed47a107,2.64131236076355,False
0.02,0.0003,200,sol_8ad59e8f95300232,ev_4384391b3650,hm_a0f8ed47a107,1.3728961944580078,False
0.02,0.0003,100,sol_c727a38b02997f50,ev_438931666c86,hm_a0f8ed47a107,0.8459119200706482,False
0.05,0.0001,400,sol_66f2a503e25e8056,ev_43a23f55e2d6,hm_a00ad2a2c52a,0.5994912385940552,False
0.01,0.0003,50,sol_279f6f325ac25152,ev_43ad6f8c0ba6,hm_a0f8ed47a107,0.9145520925521851,False
0.01,0.0003,400,sol_847bb4bf0d5b2b1c,ev_43bad7147d65,hm_a0f8ed47a107,49084.26953125,True
0.05,0.0003,1000,sol_017240c7e5af7d27,ev_43c542263d41,hm_a0f8ed47a107,8.286195755004883,False
0.2,0.0003,10,sol_a5ba0810150deeb0,ev_43ebb1822f87,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,400,sol_2aacb0209bf2b634,ev_43f5dc436987,hm_a0f8ed47a107,0.5669675469398499,False
0.2,0.0003,20,sol_54495a5036af73d3,ev_4410d74cd860,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,400,sol_8089f5960d9f439c,ev_4432e7488f4d,hm_a00ad2a2c52a,0.6713250875473022,False
0.1,0.0001,100,sol_592fd3773b579759,ev_444efd583a24,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,200,sol_b3da49fa53200ce6,ev_44c5773167e9,hm_a00ad2a2c52a,0.8260018825531006,False
0.1,0.0003,400,sol_cec9a3e40bdb5b14,ev_44c670b49e72,hm_a0f8ed47a107,0.5998890995979309,False
0.05,0.0001,50,sol_5ffc4d4be48d62bf,ev_44cb1f963214,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,10,sol_951360bc711aa7a0,ev_44ef7e47f27a,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,20,sol_aa1025aeb4a008bc,ev_44f757b35138,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,100,sol_7b25c2d1efd0e7d6,ev_451720557d23,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,1000,sol_05d6e19a6ecf03fa,ev_4530a5f0cbd9,hm_a0f8ed47a107,518.7620849609375,True
0.2,0.0001,700,sol_58770750ac9cedbe,ev_45c7e12603c9,hm_a00ad2a2c52a,0.5669548511505127,False
0.1,0.0003,200,sol_62c35577766cac7c,ev_45cd4732e9d2,hm_a0f8ed47a107,0.5669664144515991,False
0.05,0.0001,200,sol_85f5f6183c9cedd7,ev_45ec29391016,hm_a00ad2a2c52a,0.5669748187065125,False
0.02,0.0001,50,sol_0c62ffec21103c51,ev_460243ae78ff,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,50,sol_3bbb0e4d94f959d0,ev_466535633a85,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,400,sol_1d1806dfc867aed3,ev_466eeb7fe1a7,hm_a0f8ed47a107,0.9519413113594055,False
0.2,0.0001,700,sol_b4c2b21e7581a0bc,ev_469d39330e11,hm_a00ad2a2c52a,0.5641465187072754,False
0.01,0.0003,100,sol_cde86d43301098e4,ev_46fe3b8ae5fd,hm_a0f8ed47a107,13.926877975463867,False
0.2,0.0003,1000,sol_69777527190360e2,ev_475f8259955c,hm_a0f8ed47a107,0.7605185508728027,False
0.02,0.0003,400,sol_b6db444e04bde51b,ev_478f84b13186,hm_a0f8ed47a107,3.2483303546905518,False
0.2,0.0003,50,sol_fba290102edb35d1,ev_47d9c42b104c,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,100,sol_5a5ebec4e3fa3917,ev_47dcb3060dc9,hm_a0f8ed47a107,1.5756280422210693,False
0.2,0.0001,700,sol_ef5a48287fdc65ce,ev_47e762185c13,hm_a00ad2a2c52a,0.5642499923706055,False
0.1,0.0001,10,sol_e6f49982b3ee1ef1,ev_47e81e66548a,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,1000,sol_af060081fd6b0ce3,ev_47efe8f9b2e2,hm_a0f8ed47a107,544.4812622070312,True
0.02,0.0001,10,sol_ebf4a844d81bdf9b,ev_48093135ee2b,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,700,sol_7e449e0c7a71db64,ev_48516392cc00,hm_a0f8ed47a107,3.050565481185913,False
0.05,0.0003,20,sol_7f5b8c5f4cb065e0,ev_485603257daa,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,400,sol_1b8056ff542f8827,ev_487d16b67f58,hm_a00ad2a2c52a,0.566962718963623,False
0.05,0.0001,700,sol_97ed2b335933c645,ev_48a76ac21f56,hm_a00ad2a2c52a,0.9737443327903748,False
0.2,0.0001,700,sol_68b69b6b7485f0e6,ev_48d8c5b46b99,hm_a00ad2a2c52a,0.564259946346283,False
0.1,0.0003,100,sol_2ef8376efd145c08,ev_490d7d9ef56e,hm_a0f8ed47a107,0.5999366044998169,False
0.05,0.0003,100,sol_edaf15015de59fdf,ev_4915c7406cdc,hm_a0f8ed47a107,0.5999308228492737,False
0.05,0.0001,10,sol_9729b2af5c9c468b,ev_4918086d8589,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,700,sol_c8e2dbb15f7df234,ev_4a20854fd22e,hm_a00ad2a2c52a,1.4348218441009521,False
0.02,0.0001,400,sol_a3d149d017884f8f,ev_4a3ee55a49e8,hm_a00ad2a2c52a,1.1922756433486938,False
0.2,0.0003,200,sol_8f18c39c72eddbf4,ev_4a4bb9068618,hm_a0f8ed47a107,0.5669743418693542,False
0.01,0.0001,50,sol_18afd61e8ebd5e26,ev_4ab8babcc495,hm_a00ad2a2c52a,0.5669786930084229,False
0.1,0.0003,700,sol_54a1892b2f928964,ev_4abd29b45fe9,hm_a0f8ed47a107,2.108682155609131,False
0.2,0.0003,20,sol_8ac548c666357e30,ev_4afbc80cf4cf,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0003,50,sol_b144ae666f5d808f,ev_4b6657e9c82c,hm_a0f8ed47a107,0.8536698222160339,False
0.02,0.0003,400,sol_2163a96c8851160d,ev_4ba2a11060cd,hm_a0f8ed47a107,3.616692066192627,False
0.1,0.0001,400,sol_4f51cbc35aeaffca,ev_4bc654d1664e,hm_a00ad2a2c52a,0.5669738054275513,False
0.05,0.0003,50,sol_680a071fb2a7aee6,ev_4bc7de3e2663,hm_a0f8ed47a107,0.5669752955436707,False
0.1,0.0003,50,sol_c669ba9a9cfd1e09,ev_4bd40820d502,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,400,sol_cd45df9de6755aa0,ev_4bdfb713951b,hm_a0f8ed47a107,1.1418217420578003,False
0.01,0.0001,200,sol_fe431e09124ef31e,ev_4c04038e6e1e,hm_a00ad2a2c52a,0.9737315773963928,False
0.05,0.0003,50,sol_076c09b089aed14f,ev_4c34c3d19824,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,100,sol_bd4a2f46865ba26f,ev_4c47746cfa82,hm_a00ad2a2c52a,0.5669761896133423,False
0.02,0.0001,20,sol_59f7b158f83b6cbd,ev_4c8154019fd7,hm_a00ad2a2c52a,0.5670102834701538,False
0.02,0.0001,100,sol_50a90377f939b51d,ev_4c81c9027f0a,hm_a00ad2a2c52a,0.5998908877372742,False
0.05,0.0003,200,sol_91732bc5c8f80557,ev_4c9346abe32f,hm_a0f8ed47a107,0.9596583247184753,False
0.1,0.0003,10,sol_a578502ca31d535a,ev_4c9f20d0205f,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0001,10,sol_49992a5164caf23d,ev_4ca10240ed9d,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,400,sol_96f82b5f1d6a92ad,ev_4cd44209f6e4,hm_a0f8ed47a107,1.2597135305404663,False
0.1,0.0001,200,sol_24d2aeac5c53d138,ev_4d271f97011b,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,10,sol_aa7787bd13a42c08,ev_4d65163fc7a2,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,50,sol_2772cb0fb7925eff,ev_4d7f5a258efc,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,200,sol_224873c36ddaad6f,ev_4d809a1628ae,hm_a00ad2a2c52a,1.3681755065917969,False
0.1,0.0003,1000,sol_272fd0b675689a43,ev_4dc3c5783213,hm_a0f8ed47a107,1.5844601392745972,False
0.05,0.0001,1000,sol_3fb34717dbc9998c,ev_4dc3fa32264a,hm_a00ad2a2c52a,1.6061944961547852,False
0.02,0.0003,20,sol_87c138de20b1253b,ev_4df6639c3654,hm_a0f8ed47a107,0.781209409236908,False
0.2,0.0001,700,sol_8d775d358ca6cb0b,ev_4e3ab329de75,hm_a00ad2a2c52a,0.5642353892326355,False
0.1,0.0001,1000,sol_34382af64d0dbb61,ev_4e3bc52cb996,hm_a00ad2a2c52a,0.7344035506248474,False
0.2,0.0003,200,sol_2082d510db4801ce,ev_4e419c1001b0,hm_a0f8ed47a107,0.5669754147529602,False
0.01,0.0001,200,sol_a119f0ee94261335,ev_4e5d86dab09d,hm_a00ad2a2c52a,0.9473754167556763,False
0.05,0.0003,10,sol_92217b1deeca71c9,ev_4ea8497f4cba,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,50,sol_004f64bcb048dd65,ev_4ecc79308e4e,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,10,sol_4c6982955cf447bf,ev_4f341ef0d38a,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,1000,sol_735b721f872f1ea9,ev_4f7f0149b7e4,hm_a00ad2a2c52a,2.5236284732818604,False
0.02,0.0001,1000,sol_6bcabc28fb22ce4a,ev_4f99f10284c7,hm_a00ad2a2c52a,1.87178635597229,False
0.05,0.0001,20,sol_b6e1da0a46ac1a8c,ev_4f9f83bb3ec7,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,1000,sol_8768aacc1f523960,ev_4fbb87b80e28,hm_a00ad2a2c52a,2.8635549545288086,False
0.05,0.0003,200,sol_675bdc424a4ef0dc,ev_4fc89581f3fd,hm_a0f8ed47a107,0.6289753317832947,False
0.2,0.0001,50,sol_9eed4922a2143d24,ev_503a18d4ecf2,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,20,sol_320a70a9d0fef8be,ev_505432390ff8,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,20,sol_e812ae1407fcd571,ev_5063513193c7,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0001,100,sol_06794fe7d37dfb14,ev_5078f91c8a8f,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,50,sol_06d8a2ef7e9df1ff,ev_50866711c1a0,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,100,sol_501a286e0387c3ea,ev_50b435a37504,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,100,sol_eef27f73de57df04,ev_50bba9425b6f,hm_a00ad2a2c52a,0.6290472149848938,False
0.01,0.0003,20,sol_d25f3d2ce2c6880b,ev_50cc63a2f266,hm_a0f8ed47a107,0.5670102834701538,False
0.1,0.0001,700,sol_b81bd73024ab92d2,ev_50fc9ff46618,hm_a00ad2a2c52a,0.8039575815200806,False
0.2,0.0003,200,sol_9e8687271379e16e,ev_5135b752f77a,hm_a0f8ed47a107,0.5669748783111572,False
0.2,0.0003,20,sol_0f5480c1f026b859,ev_5169eda2e500,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,200,sol_92e61bea0d9a2272,ev_5196806b786e,hm_a0f8ed47a107,2.637779712677002,False
0.05,0.0003,50,sol_443b6e0a9b8dcb40,ev_519ab5f1df80,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,400,sol_e8c11f838bce436d,ev_51a88039be65,hm_a00ad2a2c52a,0.9596620202064514,False
0.2,0.0001,20,sol_6889e5f5f766fdee,ev_51d19b7a9b17,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,400,sol_2cc9af6857364404,ev_520733822b51,hm_a0f8ed47a107,5.558847904205322,False
0.1,0.0001,10,sol_8926f5c43cc4782b,ev_5222803974e3,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,100,sol_b9b697d30281850b,ev_522fff58ac39,hm_a0f8ed47a107,1.5000072717666626,False
0.1,0.0003,400,sol_7991758f2d1e5087,ev_52952404a97b,hm_a0f8ed47a107,0.7608105540275574,False
0.1,0.0001,400,sol_7fba18948956f87f,ev_5297c92d5705,hm_a00ad2a2c52a,0.5669735670089722,False
0.2,0.0001,100,sol_5272cd0a9eef9ef8,ev_52dc8f08e66d,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,50,sol_018cd96549e77a40,ev_52ee7bd69b3f,hm_a0f8ed47a107,0.9923593997955322,False
0.01,0.0001,1000,sol_58fe5e1babf61e5c,ev_536a7a3bd055,hm_a00ad2a2c52a,1089.42578125,True
0.02,0.0003,700,sol_ab5ccf1ec45c3eb9,ev_536c6528b1d1,hm_a0f8ed47a107,261.05670166015625,True
0.01,0.0001,50,sol_0be56b6879817098,ev_53808544dc2a,hm_a00ad2a2c52a,0.5669801235198975,False
0.1,0.0001,1000,sol_7d0712eb6a0d12c0,ev_53a30423c3a9,hm_a00ad2a2c52a,0.8538303971290588,False
0.2,0.0003,400,sol_204162fc93274140,ev_53d6f201c2ee,hm_a0f8ed47a107,0.4545454680919647,False
