shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
8192,75,49,Q,0.0,300,300,22200,21,21,0,7.0,0.0,0.05230456334835309,0.07,0.00101470947265625,14.422779083251953,0.0025634765625,22500
8192,75,50,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05385021446271067,0.07666666666666666,0.0010554790496826172,16.20644760131836,0.0029296875,22500
8192,75,50,Q,0.0,300,300,22200,23,23,0,7.666666666666667,0.0,0.05385021446271067,0.07666666666666666,0.0010554790496826172,16.20644760131836,0.0029296875,22500
8192,75,51,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.06033501135869399,0.08940397350993377,0.0009775161743164062,14.696730136871338,0.0040283203125,22500
8192,75,51,Q,0.0,300,300,22200,29,27,2,9.0,6.896551724137931,0.06033501135869399,0.08940397350993377,0.0009775161743164062,14.696730136871338,0.0040283203125,22500
8192,75,52,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.051584659440412246,0.06666666666666667,0.0010845661163330078,15.649999380111694,0.0028076171875,22500
8192,75,52,Q,0.0,300,300,22200,20,20,0,6.666666666666667,0.0,0.051584659440412246,0.06666666666666667,0.0010845661163330078,15.649999380111694,0.0028076171875,22500
8192,75,53,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.046099243658599465,0.06333333333333334,0.0011768341064453125,15.336242914199829,0.0025634765625,22500
8192,75,53,Q,0.0,300,300,22200,19,19,0,6.333333333333333,0.0,0.046099243658599465,0.06333333333333334,0.0011768341064453125,15.336242914199829,0.0025634765625,22500
8192,75,54,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.06117365374415576,0.08970099667774087,0.0010347366333007812,11.43999433517456,0.003662109375,22500
8192,75,54,Q,0.0,300,300,22200,28,27,1,9.0,3.5714285714285716,0.06117365374415576,0.08970099667774087,0.0010347366333007812,11.43999433517456,0.003662109375,22500
8192,75,55,C,0.0,300,300,22200,306,300,6,100.0,1.9607843137254901,0.05656914156142799,0.0784313725490196,0.0015058517456054688,14.863433599472046,0.003173828125,22500
8192,75,55,Q,0.0,300,300,22200,24,23,1,7.666666666666667,4.166666666666667,0.05656914156142799,0.0784313725490196,0.0015058517456054688,14.863433599472046,0.003173828125,22500
8192,75,56,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05767945496717755,0.076158940397351,0.0009851455688476562,14.494609594345093,0.0030517578125,22500
8192,75,56,Q,0.0,300,300,22200,25,23,2,7.666666666666667,8.0,0.05767945496717755,0.076158940397351,0.0009851455688476562,14.494609594345093,0.0030517578125,22500
8192,75,57,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05244674176434051,0.07,0.0010223388671875,15.20747423171997,0.0029296875,22500
8192,75,57,Q,0.0,300,300,22200,21,21,0,7.0,0.0,0.05244674176434051,0.07,0.0010223388671875,15.20747423171997,0.0029296875,22500
8192,75,58,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05349268335947039,0.07641196013289037,0.0008225440979003906,10.487678050994873,0.003173828125,22500
8192,75,58,Q,0.0,300,300,22200,24,23,1,7.666666666666667,4.166666666666667,0.05349268335947039,0.07641196013289037,0.0008225440979003906,10.487678050994873,0.003173828125,22500
8192,75,59,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05091641711923096,0.06666666666666667,0.001010894775390625,9.410380125045776,0.00244140625,22500
8192,75,59,Q,0.0,300,300,22200,20,20,0,6.666666666666667,0.0,0.05091641711923096,0.06666666666666667,0.001010894775390625,9.410380125045776,0.00244140625,22500
8192,100,0,C,0.0,400,400,39600,400,400,0,100.0,0.0,0.029029136961914618,0.03,0.0011065006256103516,21.446889638900757,0.0015869140625,40000
8192,100,0,Q,0.0,400,400,39600,12,12,0,3.0,0.0,0.029029136961914618,0.03,0.0011065006256103516,21.446889638900757,0.0015869140625,40000
8192,100,1,C,0.0,400,400,39600,403,400,3,100.0,0.7444168734491315,0.039376930152649904,0.04714640198511166,0.0013110637664794922,15.210808277130127,0.0023193359375,40000
8192,100,1,Q,0.0,400,400,39600,19,19,0,4.75,0.0,0.039376930152649904,0.04714640198511166,0.0013110637664794922,15.210808277130127,0.0023193359375,40000
8192,100,2,C,0.0,400,400,39600,400,400,0,100.0,0.0,0.033513196731090954,0.0375,0.0011792182922363281,22.592788696289062,0.0018310546875,40000
8192,100,2,Q,0.0,400,400,39600,15,15,0,3.75,0.0,0.033513196731090954,0.0375,0.0011792182922363281,22.592788696289062,0.0018310546875,40000
8192,100,3,C,0.0,400,400,39600,400,400,0,100.0,0.0,0.0248541433312262,0.02,0.0016913414001464844,22.582521438598633,0.0009765625,40000
