tag,sigma_res,sigma_scatt,n_trk,rep,n_seg,repro_ok,type,count,act_C,act_Q,act_Q_wp,tau_Q_wp,have_q
eps2_sr0.02_ss0.0001,0.02,0.0001,200,4,160000,True,chain>=3,153,0,2.0,2.0,1.0216969524509592,True
eps2_sr0.02_ss0.0001,0.02,0.0001,200,4,160000,True,hub,39,0,1.0,1.0,1.0216969524509592,True
eps2_sr0.02_ss0.0001,0.02,0.0001,200,4,160000,True,TRUE,800,800,800.0,800.0,1.0216969524509592,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,0,640000,True,isolated,626684,2323,11469.0,11466.0,0.8772376975957668,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,0,640000,True,pair,9682,49,235.0,235.0,0.8772376975957668,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,0,640000,True,chain>=3,1606,6,38.0,38.0,0.8772376975957668,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,0,640000,True,hub,428,2,8.0,8.0,0.8772376975957668,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,0,640000,True,TRUE,1600,1600,1600.0,1599.0,0.8772376975957668,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,1,640000,True,isolated,627088,2244,11517.0,11515.0,0.8784224915264669,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,1,640000,True,pair,9288,50,224.0,223.0,0.8784224915264669,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,1,640000,True,chain>=3,1636,10,41.0,41.0,0.8784224915264669,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,1,640000,True,hub,388,6,15.0,15.0,0.8784224915264669,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,1,640000,True,TRUE,1600,1600,1600.0,1599.0,0.8784224915264669,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,2,640000,True,isolated,627423,2404,11031.0,11026.0,0.885953042990448,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,2,640000,True,pair,8914,47,193.0,193.0,0.885953042990448,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,2,640000,True,chain>=3,1650,10,31.0,31.0,0.885953042990448,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,2,640000,True,hub,413,3,7.0,7.0,0.885953042990448,True
eps2_sr0.02_ss0.0001,0.02,0.0001,400,2,640000,True,TRUE,1600,1588,1600.0,1599.0,0.885953042990448,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,0,10000,True,isolated,9764,1,21.0,21.0,0.7648628987211838,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,0,10000,True,pair,36,0,0.0,0.0,0.7648628987211838,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,0,10000,True,chain>=3,0,0,0.0,0.0,0.7648628987211838,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,0,10000,True,hub,0,0,0.0,0.0,0.7648628987211838,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,0,10000,True,TRUE,200,200,200.0,199.0,0.7648628987211838,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,1,10000,True,isolated,9780,6,32.0,31.0,0.7441897183858098,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,1,10000,True,pair,16,0,0.0,0.0,0.7441897183858098,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,1,10000,True,chain>=3,0,0,0.0,0.0,0.7441897183858098,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,1,10000,True,hub,4,0,0.0,0.0,0.7441897183858098,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,1,10000,True,TRUE,200,200,200.0,200.0,0.7441897183858098,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,2,10000,True,isolated,9773,1,13.0,13.0,0.772109122491269,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,2,10000,True,pair,24,0,0.0,0.0,0.772109122491269,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,2,10000,True,chain>=3,0,0,0.0,0.0,0.772109122491269,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,2,10000,True,hub,3,0,0.0,0.0,0.772109122491269,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,2,10000,True,TRUE,200,200,200.0,199.0,0.772109122491269,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,3,10000,True,isolated,9777,8,28.0,28.0,0.7000656229398176,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,3,10000,True,pair,22,0,0.0,0.0,0.7000656229398176,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,3,10000,True,chain>=3,0,0,0.0,0.0,0.7000656229398176,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,3,10000,True,hub,1,0,0.0,0.0,0.7000656229398176,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,3,10000,True,TRUE,200,200,200.0,200.0,0.7000656229398176,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,4,10000,True,isolated,9782,3,33.0,33.0,0.7545782805453028,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,4,10000,True,pair,18,0,0.0,0.0,0.7545782805453028,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,4,10000,True,chain>=3,0,0,0.0,0.0,0.7545782805453028,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,4,10000,True,hub,0,0,0.0,0.0,0.7545782805453028,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,4,10000,True,TRUE,200,200,200.0,200.0,0.7545782805453028,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,5,10000,True,isolated,9756,5,35.0,35.0,0.6965335819253292,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,5,10000,True,pair,40,0,0.0,0.0,0.6965335819253292,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,5,10000,True,chain>=3,0,0,0.0,0.0,0.6965335819253292,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,5,10000,True,hub,4,0,0.0,0.0,0.6965335819253292,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,5,10000,True,TRUE,200,200,200.0,200.0,0.6965335819253292,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,6,10000,True,isolated,9778,0,18.0,18.0,0.7699624323278741,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,6,10000,True,pair,22,0,0.0,0.0,0.7699624323278741,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,6,10000,True,chain>=3,0,0,0.0,0.0,0.7699624323278741,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,6,10000,True,hub,0,0,0.0,0.0,0.7699624323278741,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,6,10000,True,TRUE,200,200,200.0,200.0,0.7699624323278741,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,7,10000,True,isolated,9771,4,32.0,31.0,0.7483724685221697,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,7,10000,True,pair,24,0,0.0,0.0,0.7483724685221697,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,7,10000,True,chain>=3,3,0,0.0,0.0,0.7483724685221697,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,7,10000,True,hub,2,0,0.0,0.0,0.7483724685221697,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,7,10000,True,TRUE,200,200,200.0,200.0,0.7483724685221697,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,8,10000,True,isolated,9766,2,24.0,24.0,0.7592312561058591,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,8,10000,True,pair,34,0,0.0,0.0,0.7592312561058591,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,8,10000,True,chain>=3,0,0,0.0,0.0,0.7592312561058591,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,8,10000,True,hub,0,0,0.0,0.0,0.7592312561058591,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,8,10000,True,TRUE,200,200,200.0,199.0,0.7592312561058591,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,9,10000,True,isolated,9768,7,29.0,29.0,0.6985154884933861,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,9,10000,True,pair,32,1,1.0,1.0,0.6985154884933861,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,9,10000,True,chain>=3,0,0,0.0,0.0,0.6985154884933861,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,9,10000,True,hub,0,0,0.0,0.0,0.6985154884933861,True
eps2_sr0.02_ss0.0003,0.02,0.0003,50,9,10000,True,TRUE,200,200,200.0,200.0,0.6985154884933861,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,0,40000,True,isolated,39350,49,195.0,194.0,0.8932288740968556,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,0,40000,True,pair,204,0,2.0,2.0,0.8932288740968556,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,0,40000,True,chain>=3,27,0,0.0,0.0,0.8932288740968556,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,0,40000,True,hub,19,0,0.0,0.0,0.8932288740968556,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,0,40000,True,TRUE,400,400,400.0,400.0,0.8932288740968556,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,1,40000,True,isolated,39415,20,178.0,176.0,0.9762111704396506,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,1,40000,True,pair,150,0,0.0,0.0,0.9762111704396506,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,1,40000,True,chain>=3,12,0,0.0,0.0,0.9762111704396506,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,1,40000,True,hub,23,0,0.0,0.0,0.9762111704396506,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,1,40000,True,TRUE,400,400,400.0,396.0,0.9762111704396506,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,2,40000,True,isolated,39379,27,204.0,204.0,0.8936181458871465,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,2,40000,True,pair,180,0,2.0,2.0,0.8936181458871465,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,2,40000,True,chain>=3,19,0,0.0,0.0,0.8936181458871465,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,2,40000,True,hub,22,0,0.0,0.0,0.8936181458871465,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,2,40000,True,TRUE,400,400,400.0,399.0,0.8936181458871465,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,3,40000,True,isolated,39414,16,170.0,169.0,0.9236816047330373,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,3,40000,True,pair,170,0,0.0,0.0,0.9236816047330373,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,3,40000,True,chain>=3,4,0,0.0,0.0,0.9236816047330373,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,3,40000,True,hub,12,0,0.0,0.0,0.9236816047330373,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,3,40000,True,TRUE,400,400,400.0,400.0,0.9236816047330373,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,4,40000,True,isolated,39406,28,154.0,153.0,0.9809270731335522,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,4,40000,True,pair,160,0,2.0,2.0,0.9809270731335522,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,4,40000,True,chain>=3,18,0,0.0,0.0,0.9809270731335522,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,4,40000,True,hub,16,0,0.0,0.0,0.9809270731335522,True
eps2_sr0.02_ss0.0003,0.02,0.0003,100,4,40000,True,TRUE,400,400,400.0,397.0,0.9809270731335522,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,0,160000,True,isolated,157739,172,1594.0,1592.0,0.9919695978883534,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,0,160000,True,pair,1346,0,15.0,15.0,0.9919695978883534,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,0,160000,True,chain>=3,70,0,0.0,0.0,0.9919695978883534,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,0,160000,True,hub,45,0,1.0,1.0,0.9919695978883534,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,0,160000,True,TRUE,800,800,800.0,800.0,0.9919695978883534,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,1,160000,True,isolated,157740,235,1546.0,1545.0,0.9895104321090751,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,1,160000,True,pair,1294,2,17.0,17.0,0.9895104321090751,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,1,160000,True,chain>=3,107,0,2.0,2.0,0.9895104321090751,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,1,160000,True,hub,59,0,0.0,0.0,0.9895104321090751,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,1,160000,True,TRUE,800,800,800.0,800.0,0.9895104321090751,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,2,160000,True,isolated,157673,284,1572.0,1571.0,0.9769903929975435,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,2,160000,True,pair,1334,4,15.0,15.0,0.9769903929975435,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,2,160000,True,chain>=3,128,0,1.0,1.0,0.9769903929975435,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,2,160000,True,hub,65,0,0.0,0.0,0.9769903929975435,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,2,160000,True,TRUE,800,800,800.0,800.0,0.9769903929975435,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,3,160000,True,isolated,157654,164,1424.0,1422.0,1.0185393404775562,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,3,160000,True,pair,1340,0,10.0,10.0,1.0185393404775562,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,3,160000,True,chain>=3,139,0,1.0,1.0,1.0185393404775562,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,3,160000,True,hub,67,0,1.0,1.0,1.0185393404775562,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,3,160000,True,TRUE,800,800,800.0,799.0,1.0185393404775562,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,4,160000,True,isolated,157907,216,1555.0,1554.0,0.9914842826627369,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,4,160000,True,pair,1160,3,13.0,13.0,0.9914842826627369,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,4,160000,True,chain>=3,87,0,1.0,1.0,0.9914842826627369,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,4,160000,True,hub,46,0,0.0,0.0,0.9914842826627369,True
eps2_sr0.02_ss0.0003,0.02,0.0003,200,4,160000,True,TRUE,800,800,800.0,800.0,0.9914842826627369,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,0,640000,True,isolated,625910,2793,11880.0,11876.0,0.8567619258746875,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,0,640000,True,pair,9998,49,202.0,202.0,0.8567619258746875,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,0,640000,True,chain>=3,2062,16,45.0,45.0,0.8567619258746875,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,0,640000,True,hub,430,2,10.0,10.0,0.8567619258746875,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,0,640000,True,TRUE,1600,1600,1600.0,1600.0,0.8567619258746875,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,1,640000,True,isolated,626938,2448,12012.0,12010.0,0.8615151117977545,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,1,640000,True,pair,9258,33,188.0,188.0,0.8615151117977545,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,1,640000,True,chain>=3,1812,17,48.0,48.0,0.8615151117977545,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,1,640000,True,hub,392,7,11.0,11.0,0.8615151117977545,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,1,640000,True,TRUE,1600,1600,1599.0,1597.0,0.8615151117977545,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,2,640000,True,isolated,627114,1910,11742.0,11741.0,0.8950241292802463,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,2,640000,True,pair,8972,31,206.0,206.0,0.8950241292802463,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,2,640000,True,chain>=3,1787,6,33.0,33.0,0.8950241292802463,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,2,640000,True,hub,527,3,13.0,13.0,0.8950241292802463,True
eps2_sr0.02_ss0.0003,0.02,0.0003,400,2,640000,True,TRUE,1600,1588,1600.0,1600.0,0.8950241292802463,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,0,10000,True,isolated,9776,0,18.0,18.0,0.7699624323278744,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,0,10000,True,pair,22,0,0.0,0.0,0.7699624323278744,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,0,10000,True,chain>=3,0,0,0.0,0.0,0.7699624323278744,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,0,10000,True,hub,2,0,0.0,0.0,0.7699624323278744,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,0,10000,True,TRUE,200,200,200.0,200.0,0.7699624323278744,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,1,10000,True,isolated,9762,0,24.0,24.0,0.7645540634769845,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,1,10000,True,pair,36,0,0.0,0.0,0.7645540634769845,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,1,10000,True,chain>=3,0,0,0.0,0.0,0.7645540634769845,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,1,10000,True,hub,2,0,0.0,0.0,0.7645540634769845,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,1,10000,True,TRUE,200,200,200.0,200.0,0.7645540634769845,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,2,10000,True,isolated,9780,0,18.0,18.0,0.7699624323278713,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,2,10000,True,pair,18,0,0.0,0.0,0.7699624323278713,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,2,10000,True,chain>=3,0,0,0.0,0.0,0.7699624323278713,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,2,10000,True,hub,2,0,0.0,0.0,0.7699624323278713,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,2,10000,True,TRUE,200,200,200.0,200.0,0.7699624323278713,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,3,10000,True,isolated,9768,5,31.0,30.0,0.7456241798235357,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,3,10000,True,pair,30,0,0.0,0.0,0.7456241798235357,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,3,10000,True,chain>=3,0,0,0.0,0.0,0.7456241798235357,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,3,10000,True,hub,2,0,0.0,0.0,0.7456241798235357,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,3,10000,True,TRUE,200,200,200.0,200.0,0.7456241798235357,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,4,10000,True,isolated,9774,11,21.0,21.0,0.6979568777111207,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,4,10000,True,pair,26,0,0.0,0.0,0.6979568777111207,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,4,10000,True,chain>=3,0,0,0.0,0.0,0.6979568777111207,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,4,10000,True,hub,0,0,0.0,0.0,0.6979568777111207,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,4,10000,True,TRUE,200,200,200.0,199.0,0.6979568777111207,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,5,10000,True,isolated,9767,3,35.0,34.0,0.7456435596506044,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,5,10000,True,pair,24,1,1.0,1.0,0.7456435596506044,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,5,10000,True,chain>=3,0,0,0.0,0.0,0.7456435596506044,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,5,10000,True,hub,9,0,0.0,0.0,0.7456435596506044,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,5,10000,True,TRUE,200,200,200.0,198.0,0.7456435596506044,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,6,10000,True,isolated,9785,2,28.0,28.0,0.7563966022836124,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,6,10000,True,pair,12,0,0.0,0.0,0.7563966022836124,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,6,10000,True,chain>=3,0,0,0.0,0.0,0.7563966022836124,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,6,10000,True,hub,3,0,0.0,0.0,0.7563966022836124,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,6,10000,True,TRUE,200,200,200.0,198.0,0.7563966022836124,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,7,10000,True,isolated,9772,2,26.0,26.0,0.7581264949723999,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,7,10000,True,pair,24,0,0.0,0.0,0.7581264949723999,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,7,10000,True,chain>=3,0,0,0.0,0.0,0.7581264949723999,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,7,10000,True,hub,4,0,0.0,0.0,0.7581264949723999,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,7,10000,True,TRUE,200,200,200.0,198.0,0.7581264949723999,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,8,10000,True,isolated,9775,8,48.0,47.0,0.7264033678539568,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,8,10000,True,pair,24,0,0.0,0.0,0.7264033678539568,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,8,10000,True,chain>=3,0,0,0.0,0.0,0.7264033678539568,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,8,10000,True,hub,1,0,0.0,0.0,0.7264033678539568,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,8,10000,True,TRUE,200,200,200.0,199.0,0.7264033678539568,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,9,10000,True,isolated,9768,0,28.0,28.0,0.7610138045658782,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,9,10000,True,pair,30,0,0.0,0.0,0.7610138045658782,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,9,10000,True,chain>=3,0,0,0.0,0.0,0.7610138045658782,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,9,10000,True,hub,2,0,0.0,0.0,0.7610138045658782,True
eps2_sr0.02_ss0.0005,0.02,0.0005,50,9,10000,True,TRUE,200,200,200.0,200.0,0.7610138045658782,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,0,40000,True,isolated,39406,21,207.0,207.0,0.9017309185657869,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,0,40000,True,pair,168,0,0.0,0.0,0.9017309185657869,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,0,40000,True,chain>=3,9,0,0.0,0.0,0.9017309185657869,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,0,40000,True,hub,17,0,0.0,0.0,0.9017309185657869,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,0,40000,True,TRUE,400,400,400.0,400.0,0.9017309185657869,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,1,40000,True,isolated,39413,22,226.0,226.0,0.8941928333737625,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,1,40000,True,pair,170,0,0.0,0.0,0.8941928333737625,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,1,40000,True,chain>=3,9,0,0.0,0.0,0.8941928333737625,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,1,40000,True,hub,8,0,0.0,0.0,0.8941928333737625,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,1,40000,True,TRUE,400,400,400.0,400.0,0.8941928333737625,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,2,40000,True,isolated,39378,33,230.0,229.0,0.8863464262145243,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,2,40000,True,pair,190,1,2.0,2.0,0.8863464262145243,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,2,40000,True,chain>=3,6,0,0.0,0.0,0.8863464262145243,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,2,40000,True,hub,26,0,0.0,0.0,0.8863464262145243,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,2,40000,True,TRUE,400,400,400.0,400.0,0.8863464262145243,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,3,40000,True,isolated,39338,31,158.0,158.0,0.9202207110050834,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,3,40000,True,pair,230,0,1.0,1.0,0.9202207110050834,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,3,40000,True,chain>=3,21,0,0.0,0.0,0.9202207110050834,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,3,40000,True,hub,11,0,0.0,0.0,0.9202207110050834,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,3,40000,True,TRUE,400,400,400.0,400.0,0.9202207110050834,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,4,40000,True,isolated,39399,34,273.0,272.0,0.8663407147326444,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,4,40000,True,pair,182,0,0.0,0.0,0.8663407147326444,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,4,40000,True,chain>=3,3,0,0.0,0.0,0.8663407147326444,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,4,40000,True,hub,16,0,0.0,0.0,0.8663407147326444,True
eps2_sr0.02_ss0.0005,0.02,0.0005,100,4,40000,True,TRUE,400,400,400.0,400.0,0.8663407147326444,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,0,160000,True,isolated,157594,317,1660.0,1659.0,0.9532787454045527,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,0,160000,True,pair,1414,1,12.0,12.0,0.9532787454045527,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,0,160000,True,chain>=3,133,1,3.0,3.0,0.9532787454045527,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,0,160000,True,hub,59,0,2.0,2.0,0.9532787454045527,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,0,160000,True,TRUE,800,800,800.0,799.0,0.9532787454045527,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,1,160000,True,isolated,157607,178,1545.0,1543.0,0.996603926722216,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,1,160000,True,pair,1406,2,22.0,22.0,0.996603926722216,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,1,160000,True,chain>=3,129,0,1.0,1.0,0.996603926722216,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,1,160000,True,hub,58,0,2.0,2.0,0.996603926722216,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,1,160000,True,TRUE,800,800,800.0,800.0,0.996603926722216,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,2,160000,True,isolated,157749,224,1865.0,1864.0,0.9451074604037588,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,2,160000,True,pair,1170,2,18.0,18.0,0.9451074604037588,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,2,160000,True,chain>=3,196,0,5.0,5.0,0.9451074604037588,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,2,160000,True,hub,85,0,0.0,0.0,0.9451074604037588,True
