n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
2,52,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8294872164989908,0.75,0.0003485679626464844,0.39994263648986816,0.142333984375,16
2,52,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8294872164989908,0.75,0.0003485679626464844,0.39994263648986816,0.142333984375,16
2,53,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8215759049463817,0.75,0.0004074573516845703,0.38318824768066406,0.1375732421875,16
2,53,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8215759049463817,0.75,0.0004074573516845703,0.38318824768066406,0.1375732421875,16
2,54,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8244883283857112,0.75,0.0003323554992675781,0.4223296642303467,0.14599609375,16
2,54,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8244883283857112,0.75,0.0003323554992675781,0.4223296642303467,0.14599609375,16
2,55,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8230972268277418,0.75,0.0003349781036376953,0.39900755882263184,0.13818359375,16
2,55,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8230972268277418,0.75,0.0003349781036376953,0.39900755882263184,0.13818359375,16
2,56,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8264398354033156,0.75,0.00038695335388183594,0.4489884376525879,0.1402587890625,16
2,56,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8264398354033156,0.75,0.00038695335388183594,0.4489884376525879,0.1402587890625,16
2,57,C,0.01,6,8,6,4,4,0,50.0,0.0,0.8186577212450644,0.5,0.0003376007080078125,0.40536046028137207,0.090087890625,12
2,57,Q,0.01,6,8,6,5,5,0,62.5,0.0,0.8186577212450644,0.5,0.0003376007080078125,0.40536046028137207,0.090087890625,12
2,58,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8242675744311624,0.75,0.00034689903259277344,0.4136807918548584,0.1427001953125,16
2,58,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8242675744311624,0.75,0.00034689903259277344,0.4136807918548584,0.1427001953125,16
2,59,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8258432595698106,0.75,0.0003466606140136719,0.3895127773284912,0.1494140625,16
2,59,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8258432595698106,0.75,0.0003466606140136719,0.3895127773284912,0.1494140625,16
4,0,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6571311044632281,0.75,0.0003533363342285156,0.41445350646972656,0.073486328125,64
4,0,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6571311044632281,0.75,0.0003533363342285156,0.41445350646972656,0.073486328125,64
4,1,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6687385560578601,0.75,0.0003750324249267578,0.5269374847412109,0.0748291015625,64
4,1,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6687385560578601,0.75,0.0003750324249267578,0.5269374847412109,0.0748291015625,64
4,2,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6674743751538809,0.75,0.00054168701171875,0.5488986968994141,0.0760498046875,64
4,2,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6674743751538809,0.75,0.00054168701171875,0.5488986968994141,0.0760498046875,64
