shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
8192,10,43,Q,0.0,40,40,360,38,38,0,95.0,0.0,0.5504390649341793,0.95,0.0006458759307861328,1.1169190406799316,0.033203125,400
8192,10,44,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5437306412658593,0.925,0.0005977153778076172,0.7191770076751709,0.0325927734375,400
8192,10,44,Q,0.0,40,40,360,37,37,0,92.5,0.0,0.5437306412658593,0.925,0.0005977153778076172,0.7191770076751709,0.0325927734375,400
8192,10,45,C,0.0,40,40,360,40,40,0,100.0,0.0,0.552549405169269,1.0,0.0016210079193115234,1.0708250999450684,0.032958984375,400
8192,10,45,Q,0.0,40,40,360,40,40,0,100.0,0.0,0.552549405169269,1.0,0.0016210079193115234,1.0708250999450684,0.032958984375,400
8192,10,46,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5432393691065294,0.95,0.0008716583251953125,0.9589149951934814,0.0340576171875,400
8192,10,46,Q,0.0,40,40,360,38,38,0,95.0,0.0,0.5432393691065294,0.95,0.0008716583251953125,0.9589149951934814,0.0340576171875,400
8192,10,47,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5507013083702073,0.95,0.0006463527679443359,0.720707893371582,0.027587890625,400
8192,10,47,Q,0.0,40,40,360,38,38,0,95.0,0.0,0.5507013083702073,0.95,0.0006463527679443359,0.720707893371582,0.027587890625,400
8192,10,48,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5518579628508665,0.95,0.0007796287536621094,1.5419962406158447,0.0325927734375,400
8192,10,48,Q,0.0,40,40,360,38,38,0,95.0,0.0,0.5518579628508665,0.95,0.0007796287536621094,1.5419962406158447,0.0325927734375,400
8192,10,49,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5566476076769374,1.0,0.0005266666412353516,0.7453453540802002,0.033935546875,400
8192,10,49,Q,0.0,40,40,360,40,40,0,100.0,0.0,0.5566476076769374,1.0,0.0005266666412353516,0.7453453540802002,0.033935546875,400
8192,10,50,C,0.0,40,40,360,40,40,0,100.0,0.0,0.543669078414752,0.95,0.004352569580078125,0.9628136157989502,0.0306396484375,400
8192,10,50,Q,0.0,40,40,360,38,38,0,95.0,0.0,0.543669078414752,0.95,0.004352569580078125,0.9628136157989502,0.0306396484375,400
8192,10,51,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5561978413434224,1.0,0.0008051395416259766,0.943894624710083,0.0308837890625,400
8192,10,51,Q,0.0,40,40,360,40,40,0,100.0,0.0,0.5561978413434224,1.0,0.0008051395416259766,0.943894624710083,0.0308837890625,400
8192,10,52,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5539636550433239,1.0,0.0006883144378662109,1.171203851699829,0.0302734375,400
8192,10,52,Q,0.0,40,40,360,40,40,0,100.0,0.0,0.5539636550433239,1.0,0.0006883144378662109,1.171203851699829,0.0302734375,400
8192,10,53,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5531020421507159,0.975,0.0007116794586181641,0.9517765045166016,0.032958984375,400
8192,10,53,Q,0.0,40,40,360,39,39,0,97.5,0.0,0.5531020421507159,0.975,0.0007116794586181641,0.9517765045166016,0.032958984375,400
8192,10,54,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5563602502691396,0.975,0.0007960796356201172,0.8869457244873047,0.0343017578125,400
8192,10,54,Q,0.0,40,40,360,39,39,0,97.5,0.0,0.5563602502691396,0.975,0.0007960796356201172,0.8869457244873047,0.0343017578125,400
8192,10,55,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5473688564419894,0.95,0.0005087852478027344,0.8310859203338623,0.02880859375,400
8192,10,55,Q,0.0,40,40,360,38,38,0,95.0,0.0,0.5473688564419894,0.95,0.0005087852478027344,0.8310859203338623,0.02880859375,400
8192,10,56,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5586573207537833,0.975,0.0005824565887451172,0.7343447208404541,0.0302734375,400
8192,10,56,Q,0.0,40,40,360,39,39,0,97.5,0.0,0.5586573207537833,0.975,0.0005824565887451172,0.7343447208404541,0.0302734375,400
8192,10,57,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5486200008583294,0.975,0.0007550716400146484,1.1287498474121094,0.029296875,400
8192,10,57,Q,0.0,40,40,360,39,39,0,97.5,0.0,0.5486200008583294,0.975,0.0007550716400146484,1.1287498474121094,0.029296875,400
8192,10,58,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5358882910806679,0.9,0.0009925365447998047,0.8436205387115479,0.0274658203125,400
8192,10,58,Q,0.0,40,40,360,36,36,0,90.0,0.0,0.5358882910806679,0.9,0.0009925365447998047,0.8436205387115479,0.0274658203125,400
8192,10,59,C,0.0,40,40,360,40,40,0,100.0,0.0,0.5558255235549205,0.975,0.0006551742553710938,0.7542645931243896,0.032958984375,400
8192,10,59,Q,0.0,40,40,360,39,39,0,97.5,0.0,0.5558255235549205,0.975,0.0006551742553710938,0.7542645931243896,0.032958984375,400
8192,15,0,C,0.0,60,60,840,60,60,0,100.0,0.0,0.46388019823882765,0.9166666666666666,0.0012316703796386719,1.451244831085205,0.0244140625,900
8192,15,0,Q,0.0,60,60,840,55,55,0,91.66666666666667,0.0,0.46388019823882765,0.9166666666666666,0.0012316703796386719,1.451244831085205,0.0244140625,900
8192,15,1,C,0.0,60,60,840,60,60,0,100.0,0.0,0.44106395878462423,0.85,0.005902290344238281,1.637683391571045,0.0242919921875,900
8192,15,1,Q,0.0,60,60,840,51,51,0,85.0,0.0,0.44106395878462423,0.85,0.005902290344238281,1.637683391571045,0.0242919921875,900
8192,15,2,C,0.0,60,60,840,60,60,0,100.0,0.0,0.45111805175485115,0.8666666666666667,0.0009701251983642578,1.1167421340942383,0.021240234375,900
8192,15,2,Q,0.0,60,60,840,52,52,0,86.66666666666667,0.0,0.45111805175485115,0.8666666666666667,0.0009701251983642578,1.1167421340942383,0.021240234375,900
8192,15,3,C,0.0,60,60,840,60,60,0,100.0,0.0,0.44999191441968067,0.8333333333333334,0.0008251667022705078,1.212735652923584,0.0223388671875,900
8192,15,3,Q,0.0,60,60,840,50,50,0,83.33333333333333,0.0,0.44999191441968067,0.8333333333333334,0.0008251667022705078,1.212735652923584,0.0223388671875,900
8192,15,4,C,0.0,60,60,840,60,60,0,100.0,0.0,0.45325169432982026,0.9166666666666666,0.0007617473602294922,1.2368547916412354,0.02294921875,900
