row_id,batch,meas,coll,ghost,drop,repeat,e_win,step_flag
12314,246,4e-05,0.00022999999999999998,0,0,1,2,False
12315,246,4e-05,0.00022999999999999998,0,0,1,2,True
12316,246,4e-05,0.00022999999999999998,0,0,1,3,False
12317,246,4e-05,0.00022999999999999998,0,0,1,3,True
12318,246,4e-05,0.00022999999999999998,0,0,1,4,False
12319,246,4e-05,0.00022999999999999998,0,0,1,4,True
12320,246,4e-05,0.00022999999999999998,0,0,2,0,False
12321,246,4e-05,0.00022999999999999998,0,0,2,0,True
12322,246,4e-05,0.00022999999999999998,0,0,2,1,False
12323,246,4e-05,0.00022999999999999998,0,0,2,1,True
12324,246,4e-05,0.00022999999999999998,0,0,2,2,False
12325,246,4e-05,0.00022999999999999998,0,0,2,2,True
12326,246,4e-05,0.00022999999999999998,0,0,2,3,False
12327,246,4e-05,0.00022999999999999998,0,0,2,3,True
12328,246,4e-05,0.00022999999999999998,0,0,2,4,False
12329,246,4e-05,0.00022999999999999998,0,0,2,4,True
12330,246,4e-05,0.00022999999999999998,0,0,3,0,False
12331,246,4e-05,0.00022999999999999998,0,0,3,0,True
12332,246,4e-05,0.00022999999999999998,0,0,3,1,False
12333,246,4e-05,0.00022999999999999998,0,0,3,1,True
12334,246,4e-05,0.00022999999999999998,0,0,3,2,False
12335,246,4e-05,0.00022999999999999998,0,0,3,2,True
12336,246,4e-05,0.00022999999999999998,0,0,3,3,False
12337,246,4e-05,0.00022999999999999998,0,0,3,3,True
12338,246,4e-05,0.00022999999999999998,0,0,3,4,False
12339,246,4e-05,0.00022999999999999998,0,0,3,4,True
12340,246,4e-05,0.00022999999999999998,0,0,4,0,False
12341,246,4e-05,0.00022999999999999998,0,0,4,0,True
12342,246,4e-05,0.00022999999999999998,0,0,4,1,False
12343,246,4e-05,0.00022999999999999998,0,0,4,1,True
12344,246,4e-05,0.00022999999999999998,0,0,4,2,False
12345,246,4e-05,0.00022999999999999998,0,0,4,2,True
12346,246,4e-05,0.00022999999999999998,0,0,4,3,False
12347,246,4e-05,0.00022999999999999998,0,0,4,3,True
12348,246,4e-05,0.00022999999999999998,0,0,4,4,False
12349,246,4e-05,0.00022999999999999998,0,0,4,4,True
12350,247,4e-05,0.00022999999999999998,0,0,5,0,False
12351,247,4e-05,0.00022999999999999998,0,0,5,0,True
12352,247,4e-05,0.00022999999999999998,0,0,5,1,False
12353,247,4e-05,0.00022999999999999998,0,0,5,1,True
12354,247,4e-05,0.00022999999999999998,0,0,5,2,False
12355,247,4e-05,0.00022999999999999998,0,0,5,2,True
12356,247,4e-05,0.00022999999999999998,0,0,5,3,False
12357,247,4e-05,0.00022999999999999998,0,0,5,3,True
12358,247,4e-05,0.00022999999999999998,0,0,5,4,False
12359,247,4e-05,0.00022999999999999998,0,0,5,4,True
12360,247,4e-05,0.00022999999999999998,0,0,6,0,False
12361,247,4e-05,0.00022999999999999998,0,0,6,0,True
12362,247,4e-05,0.00022999999999999998,0,0,6,1,False
12363,247,4e-05,0.00022999999999999998,0,0,6,1,True
12364,247,4e-05,0.00022999999999999998,0,0,6,2,False
12365,247,4e-05,0.00022999999999999998,0,0,6,2,True
12366,247,4e-05,0.00022999999999999998,0,0,6,3,False
12367,247,4e-05,0.00022999999999999998,0,0,6,3,True
12368,247,4e-05,0.00022999999999999998,0,0,6,4,False
12369,247,4e-05,0.00022999999999999998,0,0,6,4,True
12370,247,4e-05,0.00022999999999999998,0,0,7,0,False
12371,247,4e-05,0.00022999999999999998,0,0,7,0,True
12372,247,4e-05,0.00022999999999999998,0,0,7,1,False
12373,247,4e-05,0.00022999999999999998,0,0,7,1,True
12374,247,4e-05,0.00022999999999999998,0,0,7,2,False
12375,247,4e-05,0.00022999999999999998,0,0,7,2,True
12376,247,4e-05,0.00022999999999999998,0,0,7,3,False
12377,247,4e-05,0.00022999999999999998,0,0,7,3,True
12378,247,4e-05,0.00022999999999999998,0,0,7,4,False
12379,247,4e-05,0.00022999999999999998,0,0,7,4,True
12380,247,4e-05,0.00022999999999999998,0,0,8,0,False
12381,247,4e-05,0.00022999999999999998,0,0,8,0,True
12382,247,4e-05,0.00022999999999999998,0,0,8,1,False
12383,247,4e-05,0.00022999999999999998,0,0,8,1,True
12384,247,4e-05,0.00022999999999999998,0,0,8,2,False
12385,247,4e-05,0.00022999999999999998,0,0,8,2,True
12386,247,4e-05,0.00022999999999999998,0,0,8,3,False
12387,247,4e-05,0.00022999999999999998,0,0,8,3,True
12388,247,4e-05,0.00022999999999999998,0,0,8,4,False
12389,247,4e-05,0.00022999999999999998,0,0,8,4,True
12390,247,4e-05,0.00022999999999999998,0,0,9,0,False
12391,247,4e-05,0.00022999999999999998,0,0,9,0,True
12392,247,4e-05,0.00022999999999999998,0,0,9,1,False
12393,247,4e-05,0.00022999999999999998,0,0,9,1,True
12394,247,4e-05,0.00022999999999999998,0,0,9,2,False
12395,247,4e-05,0.00022999999999999998,0,0,9,2,True
12396,247,4e-05,0.00022999999999999998,0,0,9,3,False
12397,247,4e-05,0.00022999999999999998,0,0,9,3,True
12398,247,4e-05,0.00022999999999999998,0,0,9,4,False
12399,247,4e-05,0.00022999999999999998,0,0,9,4,True
12400,248,4e-05,0.00023999999999999998,0,0,0,0,False
12401,248,4e-05,0.00023999999999999998,0,0,0,0,True
12402,248,4e-05,0.00023999999999999998,0,0,0,1,False
12403,248,4e-05,0.00023999999999999998,0,0,0,1,True
12404,248,4e-05,0.00023999999999999998,0,0,0,2,False
12405,248,4e-05,0.00023999999999999998,0,0,0,2,True
12406,248,4e-05,0.00023999999999999998,0,0,0,3,False
12407,248,4e-05,0.00023999999999999998,0,0,0,3,True
12408,248,4e-05,0.00023999999999999998,0,0,0,4,False
12409,248,4e-05,0.00023999999999999998,0,0,0,4,True
12410,248,4e-05,0.00023999999999999998,0,0,1,0,False
12411,248,4e-05,0.00023999999999999998,0,0,1,0,True
12412,248,4e-05,0.00023999999999999998,0,0,1,1,False
12413,248,4e-05,0.00023999999999999998,0,0,1,1,True
12414,248,4e-05,0.00023999999999999998,0,0,1,2,False
12415,248,4e-05,0.00023999999999999998,0,0,1,2,True
12416,248,4e-05,0.00023999999999999998,0,0,1,3,False
12417,248,4e-05,0.00023999999999999998,0,0,1,3,True
12418,248,4e-05,0.00023999999999999998,0,0,1,4,False
12419,248,4e-05,0.00023999999999999998,0,0,1,4,True
12420,248,4e-05,0.00023999999999999998,0,0,2,0,False
12421,248,4e-05,0.00023999999999999998,0,0,2,0,True
12422,248,4e-05,0.00023999999999999998,0,0,2,1,False
12423,248,4e-05,0.00023999999999999998,0,0,2,1,True
12424,248,4e-05,0.00023999999999999998,0,0,2,2,False
12425,248,4e-05,0.00023999999999999998,0,0,2,2,True
12426,248,4e-05,0.00023999999999999998,0,0,2,3,False
12427,248,4e-05,0.00023999999999999998,0,0,2,3,True
12428,248,4e-05,0.00023999999999999998,0,0,2,4,False
12429,248,4e-05,0.00023999999999999998,0,0,2,4,True
12430,248,4e-05,0.00023999999999999998,0,0,3,0,False
12431,248,4e-05,0.00023999999999999998,0,0,3,0,True
12432,248,4e-05,0.00023999999999999998,0,0,3,1,False
12433,248,4e-05,0.00023999999999999998,0,0,3,1,True
12434,248,4e-05,0.00023999999999999998,0,0,3,2,False
12435,248,4e-05,0.00023999999999999998,0,0,3,2,True
12436,248,4e-05,0.00023999999999999998,0,0,3,3,False
12437,248,4e-05,0.00023999999999999998,0,0,3,3,True
12438,248,4e-05,0.00023999999999999998,0,0,3,4,False
12439,248,4e-05,0.00023999999999999998,0,0,3,4,True
12440,248,4e-05,0.00023999999999999998,0,0,4,0,False
12441,248,4e-05,0.00023999999999999998,0,0,4,0,True
12442,248,4e-05,0.00023999999999999998,0,0,4,1,False
12443,248,4e-05,0.00023999999999999998,0,0,4,1,True
12444,248,4e-05,0.00023999999999999998,0,0,4,2,False
12445,248,4e-05,0.00023999999999999998,0,0,4,2,True
12446,248,4e-05,0.00023999999999999998,0,0,4,3,False
12447,248,4e-05,0.00023999999999999998,0,0,4,3,True
12448,248,4e-05,0.00023999999999999998,0,0,4,4,False
12449,248,4e-05,0.00023999999999999998,0,0,4,4,True
12450,249,4e-05,0.00023999999999999998,0,0,5,0,False
12451,249,4e-05,0.00023999999999999998,0,0,5,0,True
12452,249,4e-05,0.00023999999999999998,0,0,5,1,False
12453,249,4e-05,0.00023999999999999998,0,0,5,1,True
12454,249,4e-05,0.00023999999999999998,0,0,5,2,False
12455,249,4e-05,0.00023999999999999998,0,0,5,2,True
12456,249,4e-05,0.00023999999999999998,0,0,5,3,False
12457,249,4e-05,0.00023999999999999998,0,0,5,3,True
12458,249,4e-05,0.00023999999999999998,0,0,5,4,False
12459,249,4e-05,0.00023999999999999998,0,0,5,4,True
12460,249,4e-05,0.00023999999999999998,0,0,6,0,False
12461,249,4e-05,0.00023999999999999998,0,0,6,0,True
12462,249,4e-05,0.00023999999999999998,0,0,6,1,False
12463,249,4e-05,0.00023999999999999998,0,0,6,1,True
12464,249,4e-05,0.00023999999999999998,0,0,6,2,False
12465,249,4e-05,0.00023999999999999998,0,0,6,2,True
12466,249,4e-05,0.00023999999999999998,0,0,6,3,False
12467,249,4e-05,0.00023999999999999998,0,0,6,3,True
12468,249,4e-05,0.00023999999999999998,0,0,6,4,False
12469,249,4e-05,0.00023999999999999998,0,0,6,4,True
12470,249,4e-05,0.00023999999999999998,0,0,7,0,False
12471,249,4e-05,0.00023999999999999998,0,0,7,0,True
12472,249,4e-05,0.00023999999999999998,0,0,7,1,False
12473,249,4e-05,0.00023999999999999998,0,0,7,1,True
12474,249,4e-05,0.00023999999999999998,0,0,7,2,False
12475,249,4e-05,0.00023999999999999998,0,0,7,2,True
12476,249,4e-05,0.00023999999999999998,0,0,7,3,False
12477,249,4e-05,0.00023999999999999998,0,0,7,3,True
12478,249,4e-05,0.00023999999999999998,0,0,7,4,False
12479,249,4e-05,0.00023999999999999998,0,0,7,4,True
12480,249,4e-05,0.00023999999999999998,0,0,8,0,False
12481,249,4e-05,0.00023999999999999998,0,0,8,0,True
12482,249,4e-05,0.00023999999999999998,0,0,8,1,False
12483,249,4e-05,0.00023999999999999998,0,0,8,1,True
12484,249,4e-05,0.00023999999999999998,0,0,8,2,False
12485,249,4e-05,0.00023999999999999998,0,0,8,2,True
12486,249,4e-05,0.00023999999999999998,0,0,8,3,False
12487,249,4e-05,0.00023999999999999998,0,0,8,3,True
12488,249,4e-05,0.00023999999999999998,0,0,8,4,False
12489,249,4e-05,0.00023999999999999998,0,0,8,4,True
12490,249,4e-05,0.00023999999999999998,0,0,9,0,False
12491,249,4e-05,0.00023999999999999998,0,0,9,0,True
12492,249,4e-05,0.00023999999999999998,0,0,9,1,False
12493,249,4e-05,0.00023999999999999998,0,0,9,1,True
12494,249,4e-05,0.00023999999999999998,0,0,9,2,False
12495,249,4e-05,0.00023999999999999998,0,0,9,2,True
12496,249,4e-05,0.00023999999999999998,0,0,9,3,False
12497,249,4e-05,0.00023999999999999998,0,0,9,3,True
12498,249,4e-05,0.00023999999999999998,0,0,9,4,False
12499,249,4e-05,0.00023999999999999998,0,0,9,4,True
12500,250,4e-05,0.00025,0,0,0,0,False
12501,250,4e-05,0.00025,0,0,0,0,True
12502,250,4e-05,0.00025,0,0,0,1,False
12503,250,4e-05,0.00025,0,0,0,1,True
12504,250,4e-05,0.00025,0,0,0,2,False
12505,250,4e-05,0.00025,0,0,0,2,True
12506,250,4e-05,0.00025,0,0,0,3,False
12507,250,4e-05,0.00025,0,0,0,3,True
12508,250,4e-05,0.00025,0,0,0,4,False
12509,250,4e-05,0.00025,0,0,0,4,True
12510,250,4e-05,0.00025,0,0,1,0,False
12511,250,4e-05,0.00025,0,0,1,0,True
12512,250,4e-05,0.00025,0,0,1,1,False
12513,250,4e-05,0.00025,0,0,1,1,True
12514,250,4e-05,0.00025,0,0,1,2,False
12515,250,4e-05,0.00025,0,0,1,2,True
12516,250,4e-05,0.00025,0,0,1,3,False
12517,250,4e-05,0.00025,0,0,1,3,True
12518,250,4e-05,0.00025,0,0,1,4,False
12519,250,4e-05,0.00025,0,0,1,4,True
12520,250,4e-05,0.00025,0,0,2,0,False
12521,250,4e-05,0.00025,0,0,2,0,True
12522,250,4e-05,0.00025,0,0,2,1,False
12523,250,4e-05,0.00025,0,0,2,1,True
12524,250,4e-05,0.00025,0,0,2,2,False
12525,250,4e-05,0.00025,0,0,2,2,True
12526,250,4e-05,0.00025,0,0,2,3,False
12527,250,4e-05,0.00025,0,0,2,3,True
12528,250,4e-05,0.00025,0,0,2,4,False
12529,250,4e-05,0.00025,0,0,2,4,True
12530,250,4e-05,0.00025,0,0,3,0,False
12531,250,4e-05,0.00025,0,0,3,0,True
12532,250,4e-05,0.00025,0,0,3,1,False
12533,250,4e-05,0.00025,0,0,3,1,True
12534,250,4e-05,0.00025,0,0,3,2,False
12535,250,4e-05,0.00025,0,0,3,2,True
12536,250,4e-05,0.00025,0,0,3,3,False
12537,250,4e-05,0.00025,0,0,3,3,True
12538,250,4e-05,0.00025,0,0,3,4,False
12539,250,4e-05,0.00025,0,0,3,4,True
12540,250,4e-05,0.00025,0,0,4,0,False
12541,250,4e-05,0.00025,0,0,4,0,True
12542,250,4e-05,0.00025,0,0,4,1,False
12543,250,4e-05,0.00025,0,0,4,1,True
12544,250,4e-05,0.00025,0,0,4,2,False
12545,250,4e-05,0.00025,0,0,4,2,True
12546,250,4e-05,0.00025,0,0,4,3,False
12547,250,4e-05,0.00025,0,0,4,3,True
12548,250,4e-05,0.00025,0,0,4,4,False
12549,250,4e-05,0.00025,0,0,4,4,True
12550,251,4e-05,0.00025,0,0,5,0,False
12551,251,4e-05,0.00025,0,0,5,0,True
12552,251,4e-05,0.00025,0,0,5,1,False
12553,251,4e-05,0.00025,0,0,5,1,True
12554,251,4e-05,0.00025,0,0,5,2,False
12555,251,4e-05,0.00025,0,0,5,2,True
12556,251,4e-05,0.00025,0,0,5,3,False
12557,251,4e-05,0.00025,0,0,5,3,True
12558,251,4e-05,0.00025,0,0,5,4,False
12559,251,4e-05,0.00025,0,0,5,4,True
12560,251,4e-05,0.00025,0,0,6,0,False
12561,251,4e-05,0.00025,0,0,6,0,True
12562,251,4e-05,0.00025,0,0,6,1,False
12563,251,4e-05,0.00025,0,0,6,1,True
12564,251,4e-05,0.00025,0,0,6,2,False
12565,251,4e-05,0.00025,0,0,6,2,True
12566,251,4e-05,0.00025,0,0,6,3,False
12567,251,4e-05,0.00025,0,0,6,3,True
12568,251,4e-05,0.00025,0,0,6,4,False
12569,251,4e-05,0.00025,0,0,6,4,True
12570,251,4e-05,0.00025,0,0,7,0,False
12571,251,4e-05,0.00025,0,0,7,0,True
12572,251,4e-05,0.00025,0,0,7,1,False
12573,251,4e-05,0.00025,0,0,7,1,True
12574,251,4e-05,0.00025,0,0,7,2,False
12575,251,4e-05,0.00025,0,0,7,2,True
12576,251,4e-05,0.00025,0,0,7,3,False
12577,251,4e-05,0.00025,0,0,7,3,True
12578,251,4e-05,0.00025,0,0,7,4,False
12579,251,4e-05,0.00025,0,0,7,4,True
12580,251,4e-05,0.00025,0,0,8,0,False
12581,251,4e-05,0.00025,0,0,8,0,True
12582,251,4e-05,0.00025,0,0,8,1,False
12583,251,4e-05,0.00025,0,0,8,1,True
12584,251,4e-05,0.00025,0,0,8,2,False
12585,251,4e-05,0.00025,0,0,8,2,True
12586,251,4e-05,0.00025,0,0,8,3,False
12587,251,4e-05,0.00025,0,0,8,3,True
12588,251,4e-05,0.00025,0,0,8,4,False
12589,251,4e-05,0.00025,0,0,8,4,True
12590,251,4e-05,0.00025,0,0,9,0,False
12591,251,4e-05,0.00025,0,0,9,0,True
12592,251,4e-05,0.00025,0,0,9,1,False
12593,251,4e-05,0.00025,0,0,9,1,True
12594,251,4e-05,0.00025,0,0,9,2,False
12595,251,4e-05,0.00025,0,0,9,2,True
12596,251,4e-05,0.00025,0,0,9,3,False
12597,251,4e-05,0.00025,0,0,9,3,True
12598,251,4e-05,0.00025,0,0,9,4,False
12599,251,4e-05,0.00025,0,0,9,4,True
12600,252,4e-05,0.00026,0,0,0,0,False
12601,252,4e-05,0.00026,0,0,0,0,True
12602,252,4e-05,0.00026,0,0,0,1,False
12603,252,4e-05,0.00026,0,0,0,1,True
12604,252,4e-05,0.00026,0,0,0,2,False
12605,252,4e-05,0.00026,0,0,0,2,True
12606,252,4e-05,0.00026,0,0,0,3,False
12607,252,4e-05,0.00026,0,0,0,3,True
12608,252,4e-05,0.00026,0,0,0,4,False
12609,252,4e-05,0.00026,0,0,0,4,True
12610,252,4e-05,0.00026,0,0,1,0,False
12611,252,4e-05,0.00026,0,0,1,0,True
12612,252,4e-05,0.00026,0,0,1,1,False
12613,252,4e-05,0.00026,0,0,1,1,True
12614,252,4e-05,0.00026,0,0,1,2,False
12615,252,4e-05,0.00026,0,0,1,2,True
12616,252,4e-05,0.00026,0,0,1,3,False
12617,252,4e-05,0.00026,0,0,1,3,True
12618,252,4e-05,0.00026,0,0,1,4,False
12619,252,4e-05,0.00026,0,0,1,4,True
12620,252,4e-05,0.00026,0,0,2,0,False
12621,252,4e-05,0.00026,0,0,2,0,True
12622,252,4e-05,0.00026,0,0,2,1,False
12623,252,4e-05,0.00026,0,0,2,1,True
12624,252,4e-05,0.00026,0,0,2,2,False
12625,252,4e-05,0.00026,0,0,2,2,True
12626,252,4e-05,0.00026,0,0,2,3,False
12627,252,4e-05,0.00026,0,0,2,3,True
12628,252,4e-05,0.00026,0,0,2,4,False
12629,252,4e-05,0.00026,0,0,2,4,True
12630,252,4e-05,0.00026,0,0,3,0,False
12631,252,4e-05,0.00026,0,0,3,0,True
12632,252,4e-05,0.00026,0,0,3,1,False
12633,252,4e-05,0.00026,0,0,3,1,True
12634,252,4e-05,0.00026,0,0,3,2,False
12635,252,4e-05,0.00026,0,0,3,2,True
12636,252,4e-05,0.00026,0,0,3,3,False
12637,252,4e-05,0.00026,0,0,3,3,True
12638,252,4e-05,0.00026,0,0,3,4,False
12639,252,4e-05,0.00026,0,0,3,4,True
12640,252,4e-05,0.00026,0,0,4,0,False
12641,252,4e-05,0.00026,0,0,4,0,True
12642,252,4e-05,0.00026,0,0,4,1,False
12643,252,4e-05,0.00026,0,0,4,1,True
12644,252,4e-05,0.00026,0,0,4,2,False
12645,252,4e-05,0.00026,0,0,4,2,True
12646,252,4e-05,0.00026,0,0,4,3,False
12647,252,4e-05,0.00026,0,0,4,3,True
12648,252,4e-05,0.00026,0,0,4,4,False
12649,252,4e-05,0.00026,0,0,4,4,True
12650,253,4e-05,0.00026,0,0,5,0,False
12651,253,4e-05,0.00026,0,0,5,0,True
12652,253,4e-05,0.00026,0,0,5,1,False
12653,253,4e-05,0.00026,0,0,5,1,True
12654,253,4e-05,0.00026,0,0,5,2,False
12655,253,4e-05,0.00026,0,0,5,2,True
12656,253,4e-05,0.00026,0,0,5,3,False
12657,253,4e-05,0.00026,0,0,5,3,True
12658,253,4e-05,0.00026,0,0,5,4,False
12659,253,4e-05,0.00026,0,0,5,4,True
12660,253,4e-05,0.00026,0,0,6,0,False
12661,253,4e-05,0.00026,0,0,6,0,True
12662,253,4e-05,0.00026,0,0,6,1,False
12663,253,4e-05,0.00026,0,0,6,1,True
12664,253,4e-05,0.00026,0,0,6,2,False
12665,253,4e-05,0.00026,0,0,6,2,True
12666,253,4e-05,0.00026,0,0,6,3,False
12667,253,4e-05,0.00026,0,0,6,3,True
12668,253,4e-05,0.00026,0,0,6,4,False
12669,253,4e-05,0.00026,0,0,6,4,True
12670,253,4e-05,0.00026,0,0,7,0,False
12671,253,4e-05,0.00026,0,0,7,0,True
12672,253,4e-05,0.00026,0,0,7,1,False
12673,253,4e-05,0.00026,0,0,7,1,True
12674,253,4e-05,0.00026,0,0,7,2,False
12675,253,4e-05,0.00026,0,0,7,2,True
12676,253,4e-05,0.00026,0,0,7,3,False
12677,253,4e-05,0.00026,0,0,7,3,True
12678,253,4e-05,0.00026,0,0,7,4,False
12679,253,4e-05,0.00026,0,0,7,4,True
12680,253,4e-05,0.00026,0,0,8,0,False
12681,253,4e-05,0.00026,0,0,8,0,True
12682,253,4e-05,0.00026,0,0,8,1,False
12683,253,4e-05,0.00026,0,0,8,1,True
12684,253,4e-05,0.00026,0,0,8,2,False
12685,253,4e-05,0.00026,0,0,8,2,True
12686,253,4e-05,0.00026,0,0,8,3,False
12687,253,4e-05,0.00026,0,0,8,3,True
12688,253,4e-05,0.00026,0,0,8,4,False
12689,253,4e-05,0.00026,0,0,8,4,True
12690,253,4e-05,0.00026,0,0,9,0,False
12691,253,4e-05,0.00026,0,0,9,0,True
12692,253,4e-05,0.00026,0,0,9,1,False
12693,253,4e-05,0.00026,0,0,9,1,True
12694,253,4e-05,0.00026,0,0,9,2,False
12695,253,4e-05,0.00026,0,0,9,2,True
12696,253,4e-05,0.00026,0,0,9,3,False
12697,253,4e-05,0.00026,0,0,9,3,True
12698,253,4e-05,0.00026,0,0,9,4,False
12699,253,4e-05,0.00026,0,0,9,4,True
12700,254,4e-05,0.00027,0,0,0,0,False
12701,254,4e-05,0.00027,0,0,0,0,True
12702,254,4e-05,0.00027,0,0,0,1,False
12703,254,4e-05,0.00027,0,0,0,1,True
12704,254,4e-05,0.00027,0,0,0,2,False
12705,254,4e-05,0.00027,0,0,0,2,True
12706,254,4e-05,0.00027,0,0,0,3,False
12707,254,4e-05,0.00027,0,0,0,3,True
12708,254,4e-05,0.00027,0,0,0,4,False
12709,254,4e-05,0.00027,0,0,0,4,True
12710,254,4e-05,0.00027,0,0,1,0,False
12711,254,4e-05,0.00027,0,0,1,0,True
12712,254,4e-05,0.00027,0,0,1,1,False
12713,254,4e-05,0.00027,0,0,1,1,True
12714,254,4e-05,0.00027,0,0,1,2,False
12715,254,4e-05,0.00027,0,0,1,2,True
12716,254,4e-05,0.00027,0,0,1,3,False
12717,254,4e-05,0.00027,0,0,1,3,True
12718,254,4e-05,0.00027,0,0,1,4,False
12719,254,4e-05,0.00027,0,0,1,4,True
12720,254,4e-05,0.00027,0,0,2,0,False
12721,254,4e-05,0.00027,0,0,2,0,True
12722,254,4e-05,0.00027,0,0,2,1,False
12723,254,4e-05,0.00027,0,0,2,1,True
12724,254,4e-05,0.00027,0,0,2,2,False
12725,254,4e-05,0.00027,0,0,2,2,True
12726,254,4e-05,0.00027,0,0,2,3,False
12727,254,4e-05,0.00027,0,0,2,3,True
12728,254,4e-05,0.00027,0,0,2,4,False
12729,254,4e-05,0.00027,0,0,2,4,True
12730,254,4e-05,0.00027,0,0,3,0,False
12731,254,4e-05,0.00027,0,0,3,0,True
12732,254,4e-05,0.00027,0,0,3,1,False
12733,254,4e-05,0.00027,0,0,3,1,True
12734,254,4e-05,0.00027,0,0,3,2,False
12735,254,4e-05,0.00027,0,0,3,2,True
12736,254,4e-05,0.00027,0,0,3,3,False
12737,254,4e-05,0.00027,0,0,3,3,True
12738,254,4e-05,0.00027,0,0,3,4,False
12739,254,4e-05,0.00027,0,0,3,4,True
12740,254,4e-05,0.00027,0,0,4,0,False
12741,254,4e-05,0.00027,0,0,4,0,True
12742,254,4e-05,0.00027,0,0,4,1,False
12743,254,4e-05,0.00027,0,0,4,1,True
12744,254,4e-05,0.00027,0,0,4,2,False
12745,254,4e-05,0.00027,0,0,4,2,True
12746,254,4e-05,0.00027,0,0,4,3,False
12747,254,4e-05,0.00027,0,0,4,3,True
12748,254,4e-05,0.00027,0,0,4,4,False
12749,254,4e-05,0.00027,0,0,4,4,True
12750,255,4e-05,0.00027,0,0,5,0,False
12751,255,4e-05,0.00027,0,0,5,0,True
12752,255,4e-05,0.00027,0,0,5,1,False
12753,255,4e-05,0.00027,0,0,5,1,True
12754,255,4e-05,0.00027,0,0,5,2,False
12755,255,4e-05,0.00027,0,0,5,2,True
12756,255,4e-05,0.00027,0,0,5,3,False
12757,255,4e-05,0.00027,0,0,5,3,True
12758,255,4e-05,0.00027,0,0,5,4,False
12759,255,4e-05,0.00027,0,0,5,4,True
12760,255,4e-05,0.00027,0,0,6,0,False
12761,255,4e-05,0.00027,0,0,6,0,True
12762,255,4e-05,0.00027,0,0,6,1,False
12763,255,4e-05,0.00027,0,0,6,1,True
12764,255,4e-05,0.00027,0,0,6,2,False
12765,255,4e-05,0.00027,0,0,6,2,True
12766,255,4e-05,0.00027,0,0,6,3,False
12767,255,4e-05,0.00027,0,0,6,3,True
12768,255,4e-05,0.00027,0,0,6,4,False
12769,255,4e-05,0.00027,0,0,6,4,True
12770,255,4e-05,0.00027,0,0,7,0,False
12771,255,4e-05,0.00027,0,0,7,0,True
12772,255,4e-05,0.00027,0,0,7,1,False
12773,255,4e-05,0.00027,0,0,7,1,True
12774,255,4e-05,0.00027,0,0,7,2,False
12775,255,4e-05,0.00027,0,0,7,2,True
12776,255,4e-05,0.00027,0,0,7,3,False
12777,255,4e-05,0.00027,0,0,7,3,True
12778,255,4e-05,0.00027,0,0,7,4,False
12779,255,4e-05,0.00027,0,0,7,4,True
12780,255,4e-05,0.00027,0,0,8,0,False
12781,255,4e-05,0.00027,0,0,8,0,True
12782,255,4e-05,0.00027,0,0,8,1,False
12783,255,4e-05,0.00027,0,0,8,1,True
12784,255,4e-05,0.00027,0,0,8,2,False
12785,255,4e-05,0.00027,0,0,8,2,True
12786,255,4e-05,0.00027,0,0,8,3,False
12787,255,4e-05,0.00027,0,0,8,3,True
12788,255,4e-05,0.00027,0,0,8,4,False
12789,255,4e-05,0.00027,0,0,8,4,True
12790,255,4e-05,0.00027,0,0,9,0,False
12791,255,4e-05,0.00027,0,0,9,0,True
12792,255,4e-05,0.00027,0,0,9,1,False
12793,255,4e-05,0.00027,0,0,9,1,True
12794,255,4e-05,0.00027,0,0,9,2,False
12795,255,4e-05,0.00027,0,0,9,2,True
12796,255,4e-05,0.00027,0,0,9,3,False
12797,255,4e-05,0.00027,0,0,9,3,True
12798,255,4e-05,0.00027,0,0,9,4,False
12799,255,4e-05,0.00027,0,0,9,4,True
12800,256,4e-05,0.00028,0,0,0,0,False
12801,256,4e-05,0.00028,0,0,0,0,True
12802,256,4e-05,0.00028,0,0,0,1,False
12803,256,4e-05,0.00028,0,0,0,1,True
12804,256,4e-05,0.00028,0,0,0,2,False
12805,256,4e-05,0.00028,0,0,0,2,True
12806,256,4e-05,0.00028,0,0,0,3,False
12807,256,4e-05,0.00028,0,0,0,3,True
12808,256,4e-05,0.00028,0,0,0,4,False
12809,256,4e-05,0.00028,0,0,0,4,True
12810,256,4e-05,0.00028,0,0,1,0,False
12811,256,4e-05,0.00028,0,0,1,0,True
12812,256,4e-05,0.00028,0,0,1,1,False
12813,256,4e-05,0.00028,0,0,1,1,True
12814,256,4e-05,0.00028,0,0,1,2,False
12815,256,4e-05,0.00028,0,0,1,2,True
12816,256,4e-05,0.00028,0,0,1,3,False
12817,256,4e-05,0.00028,0,0,1,3,True
12818,256,4e-05,0.00028,0,0,1,4,False
12819,256,4e-05,0.00028,0,0,1,4,True
12820,256,4e-05,0.00028,0,0,2,0,False
12821,256,4e-05,0.00028,0,0,2,0,True
12822,256,4e-05,0.00028,0,0,2,1,False
12823,256,4e-05,0.00028,0,0,2,1,True
12824,256,4e-05,0.00028,0,0,2,2,False
12825,256,4e-05,0.00028,0,0,2,2,True
12826,256,4e-05,0.00028,0,0,2,3,False
12827,256,4e-05,0.00028,0,0,2,3,True
12828,256,4e-05,0.00028,0,0,2,4,False
12829,256,4e-05,0.00028,0,0,2,4,True
12830,256,4e-05,0.00028,0,0,3,0,False
12831,256,4e-05,0.00028,0,0,3,0,True
12832,256,4e-05,0.00028,0,0,3,1,False
12833,256,4e-05,0.00028,0,0,3,1,True
12834,256,4e-05,0.00028,0,0,3,2,False
