regime,phi_max,n_tracks,repeat,epsilon,n_true,n_false,true_accepted,false_accepted,seg_efficiency,seg_false_rate
non_dense,0.2,75,8,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,9,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,10,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,11,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,12,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,13,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,14,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,15,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,16,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,17,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,18,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,75,19,2.121324586196087e-05,225,1265400,225,0,1.0,0.0
non_dense,0.2,80,0,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,1,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,2,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,3,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,4,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,5,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,6,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,7,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,8,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,9,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,10,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,11,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,12,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,13,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,14,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,15,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,16,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,17,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,18,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,80,19,2.121324586196087e-05,240,1535760,240,0,1.0,0.0
non_dense,0.2,85,0,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,1,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,2,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,3,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,4,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,5,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,6,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,7,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,8,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,9,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,10,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,11,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,12,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,13,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,14,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,15,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,16,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,17,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,18,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,85,19,2.121324586196087e-05,255,1842120,255,0,1.0,0.0
non_dense,0.2,90,0,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,1,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,2,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,3,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,4,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,5,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,6,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,7,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,8,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,9,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,10,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,11,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,12,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,13,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,14,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,15,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,16,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,17,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,18,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,90,19,2.121324586196087e-05,270,2186730,270,0,1.0,0.0
non_dense,0.2,95,0,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,1,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,2,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,3,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,4,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,5,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,6,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,7,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,8,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,9,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,10,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,11,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,12,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,13,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,14,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,15,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,16,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,17,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,18,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,95,19,2.121324586196087e-05,285,2571840,285,0,1.0,0.0
non_dense,0.2,100,0,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,1,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,2,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,3,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,4,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,5,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,6,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,7,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,8,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,9,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,10,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,11,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,12,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,13,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,14,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,15,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,16,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,17,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,18,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
non_dense,0.2,100,19,2.121324586196087e-05,300,2999700,300,0,1.0,0.0
