status,n_trk,rep,seed,tag,sigma_res,sigma_scatt,phi_max,hit_ineff,convolution,erf_sigma,epsilon,gamma,delta,tau_default,n_seg,n_pad,A_nnz,n_qubits,quantum_metrics_default,cos_QC,P_anc,t_gen,t_angles,t_classical,t_q,t_total,sol_Q,angle_n_true,angle_n_false,angle_true_accepted,angle_false_accepted,angle_segment_efficiency,angle_segment_false_rate,cls_default_n_true_all,cls_default_n_false_all,cls_default_n_true_active,cls_default_n_false_active,cls_default_n_active,cls_default_segment_efficiency,cls_default_segment_purity,cls_default_segment_false_rate,file,q_default_n_true_all,q_default_n_false_all,q_default_n_true_active,q_default_n_false_active,q_default_n_active,q_default_segment_efficiency,q_default_segment_purity,q_default_segment_false_rate
ok,100.0,3.0,210003.0,eps2_sr0.01_ss0.0001,0.01,0.0001,0.2,0.0,False,0.0001,0.0031777035588293387,3.0,1.0,0.35,40000.0,65536.0,40700.0,18.0,,0.17994439643291835,0.001988454299586496,0.0072307586669921875,50.081851959228516,0.12096405029296875,1354.4053170681,1404.6160316467285,,300.0,2999700.0,300.0,50.0,1.0,0.14285714285714285,400.0,39600.0,11.0,8.0,19.0,0.0275,0.5789473684210527,0.42105263157894735,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0001/eps2_sr0.01_ss0.0001_n0100_r003.pkl,400.0,39600.0,201.0,8.0,209.0,0.5025,0.9617224880382775,0.03827751196172249
ok,100.0,4.0,210004.0,eps2_sr0.01_ss0.0001,0.01,0.0001,0.2,0.0,False,0.0001,0.0031777035588293387,3.0,1.0,0.35,40000.0,65536.0,40666.0,18.0,,0.16656373216590387,0.00190761175444307,0.007266998291015625,48.37244248390198,0.13066887855529785,1082.785382270813,1131.2964322566986,,300.0,2999700.0,300.0,33.0,1.0,0.0990990990990991,400.0,39600.0,400.0,39600.0,40000.0,1.0,0.01,0.99,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0001/eps2_sr0.01_ss0.0001_n0100_r004.pkl,400.0,39600.0,300.0,63.0,363.0,0.75,0.8264462809917356,0.17355371900826447
ok,200.0,0.0,220000.0,eps2_sr0.01_ss0.0001,0.01,0.0001,0.2,0.0,False,0.0001,0.0031777035588293387,3.0,1.0,0.35,160000.0,262144.0,161652.0,20.0,,0.13220612944366472,0.0011362727080766698,0.013815879821777344,377.48568391799927,0.515622615814209,25173.339990615845,25551.356653690338,,600.0,23999400.0,600.0,226.0,1.0,0.2736077481840194,800.0,159200.0,800.0,159200.0,160000.0,1.0,0.005,0.995,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0001/eps2_sr0.01_ss0.0001_n0200_r000.pkl,800.0,159200.0,601.0,441.0,1042.0,0.75125,0.5767754318618042,0.42322456813819576
ok,200.0,1.0,220001.0,eps2_sr0.01_ss0.0001,0.01,0.0001,0.2,0.0,False,0.0001,0.0031777035588293387,3.0,1.0,0.35,160000.0,262144.0,161644.0,20.0,,0.13203625450520126,0.0011365239592666077,0.01577138900756836,413.57444167137146,0.5339927673339844,21823.685320854187,22237.811044216156,,600.0,23999400.0,600.0,222.0,1.0,0.27007299270072993,800.0,159200.0,800.0,159200.0,160000.0,1.0,0.005,0.995,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0001/eps2_sr0.01_ss0.0001_n0200_r001.pkl,800.0,159200.0,603.0,427.0,1030.0,0.75375,0.5854368932038835,0.4145631067961165
ok,200.0,2.0,220002.0,eps2_sr0.01_ss0.0001,0.01,0.0001,0.2,0.0,False,0.0001,0.0031777035588293387,3.0,1.0,0.35,160000.0,262144.0,161618.0,20.0,,0.13150235950305703,0.001123652761890351,0.02077341079711914,550.2207560539246,0.5270483493804932,24953.76264810562,25504.53400015831,,600.0,23999400.0,600.0,209.0,1.0,0.2583436341161928,800.0,159200.0,800.0,392.0,1192.0,1.0,0.6711409395973155,0.3288590604026846,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0001/eps2_sr0.01_ss0.0001_n0200_r002.pkl,800.0,159200.0,599.0,380.0,979.0,0.74875,0.6118488253319714,0.3881511746680286
ok,200.0,3.0,220003.0,eps2_sr0.01_ss0.0001,0.01,0.0001,0.2,0.0,False,0.0001,0.0031777035588293387,3.0,1.0,0.35,160000.0,262144.0,161600.0,20.0,,0.13045366300722308,0.001108938585535039,0.014913082122802734,395.7701482772827,0.4576609134674072,17632.6630795002,18028.9071764946,,600.0,23999400.0,599.0,201.0,0.9983333333333333,0.25125,800.0,159200.0,799.0,383.0,1182.0,0.99875,0.6759729272419628,0.3240270727580372,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0001/eps2_sr0.01_ss0.0001_n0200_r003.pkl,800.0,159200.0,596.0,11.0,607.0,0.745,0.9818780889621087,0.018121911037891267
ok,200.0,4.0,220004.0,eps2_sr0.01_ss0.0001,0.01,0.0001,0.2,0.0,False,0.0001,0.0031777035588293387,3.0,1.0,0.35,160000.0,262144.0,161610.0,20.0,,0.1313050107167948,0.0011246940627520762,0.014723539352416992,382.6490182876587,0.6748514175415039,39972.64268946648,40355.983855485916,,600.0,23999400.0,600.0,205.0,1.0,0.2546583850931677,800.0,159200.0,800.0,375.0,1175.0,1.0,0.6808510638297872,0.3191489361702128,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0001/eps2_sr0.01_ss0.0001_n0200_r004.pkl,800.0,159200.0,599.0,19.0,618.0,0.74875,0.9692556634304207,0.030744336569579287
ok,10.0,0.0,201000.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0010809898376464844,0.262178897857666,0.003650188446044922,3.7631638050079346,4.030569314956665,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r000.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,1.0,201001.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,462.0,11.0,,0.4722218681892389,0.0229635924079386,0.001010894775390625,0.24454545974731445,0.0032629966735839844,2.6203479766845703,2.869539260864258,,30.0,2970.0,30.0,1.0,1.0,0.03225806451612903,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r001.pkl,40.0,360.0,30.0,2.0,32.0,0.75,0.9375,0.0625
ok,10.0,2.0,201002.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.001065969467163086,0.26586008071899414,0.0035429000854492188,2.9639816284179688,3.2348945140838623,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r002.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,3.0,201003.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0010519027709960938,0.26017260551452637,0.0033483505249023438,2.826050043106079,3.091052293777466,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r003.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,4.0,201004.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0010650157928466797,0.26467204093933105,0.0034639835357666016,2.8555407524108887,3.125227928161621,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r004.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,5.0,201005.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.001051187515258789,0.27262020111083984,0.003455638885498047,3.1226935386657715,3.4003427028656006,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r005.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,6.0,201006.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0027718544006347656,0.702282190322876,0.013828277587890625,5.052382469177246,5.772037982940674,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r006.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,7.0,201007.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0010251998901367188,0.7003941535949707,0.011543035507202148,5.018949508666992,5.732449531555176,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r007.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,8.0,201008.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0010116100311279297,0.24269390106201172,0.0033342838287353516,2.607414960861206,2.854846715927124,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r008.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,9.0,201009.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0010688304901123047,0.25669169425964355,0.0032138824462890625,2.9139955043792725,3.1753432750701904,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0010_r009.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,20.0,0.0,202000.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0017230510711669922,0.6279404163360596,0.00600743293762207,6.676263809204102,7.312455654144287,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r000.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,1.0,202001.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0017604827880859375,0.6483147144317627,0.007025480270385742,6.560011863708496,7.2177228927612305,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r001.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,2.0,202002.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1722.0,13.0,,0.3443413020071022,0.011338781936947734,0.0017366409301757812,0.6192018985748291,0.006085634231567383,6.087462425231934,6.714956760406494,,60.0,23940.0,60.0,1.0,1.0,0.01639344262295082,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r002.pkl,80.0,1520.0,60.0,2.0,62.0,0.75,0.967741935483871,0.03225806451612903
ok,20.0,3.0,202003.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0018482208251953125,0.6604862213134766,0.007016181945800781,6.538071155548096,7.208103656768799,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r003.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,4.0,202004.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0018091201782226562,0.6555492877960205,0.006128787994384766,6.4967217445373535,7.160828351974487,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r004.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,5.0,202005.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0017325878143310547,0.692009449005127,0.005437135696411133,6.9644811153411865,7.664072275161743,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r005.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,6.0,202006.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0018143653869628906,0.6318902969360352,0.0059049129486083984,6.098873615264893,6.738986968994141,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r006.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,7.0,202007.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0016863346099853516,0.5762655735015869,0.00577092170715332,5.7585179805755615,6.342699766159058,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r007.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,8.0,202008.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1722.0,13.0,,0.3443413020071024,0.011338781936947739,0.0017876625061035156,0.6004419326782227,0.005807638168334961,5.88802170753479,6.496545076370239,,60.0,23940.0,60.0,1.0,1.0,0.01639344262295082,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r008.pkl,80.0,1520.0,60.0,2.0,62.0,0.75,0.967741935483871,0.03225806451612903
ok,20.0,9.0,202009.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,1600.0,2048.0,1722.0,13.0,,0.3450463703811698,0.011460852249447335,0.0017702579498291016,0.6346447467803955,0.005968570709228516,6.454266548156738,7.097193956375122,,60.0,23940.0,60.0,1.0,1.0,0.01639344262295082,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0020_r009.pkl,80.0,1520.0,60.0,1.0,61.0,0.75,0.9836065573770492,0.01639344262295082
ok,50.0,0.0,205000.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10308.0,16.0,,0.22427938885268972,0.003570184530330222,0.0036773681640625,6.258095979690552,0.09347987174987793,95.6166410446167,101.97235202789307,,150.0,374850.0,150.0,4.0,1.0,0.025974025974025976,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r000.pkl,200.0,9800.0,150.0,8.0,158.0,0.75,0.9493670886075949,0.05063291139240506
ok,50.0,1.0,205001.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10308.0,16.0,,0.22427938885269025,0.003570184530330225,0.003928184509277344,6.2806642055511475,0.11645317077636719,109.22655868530273,115.62824010848999,,150.0,374850.0,150.0,4.0,1.0,0.025974025974025976,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r001.pkl,200.0,9800.0,150.0,8.0,158.0,0.75,0.9493670886075949,0.05063291139240506
ok,50.0,2.0,205002.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10306.0,16.0,,0.22354487567021467,0.003552307746955837,0.0039958953857421875,6.167023420333862,0.14591765403747559,122.64601731300354,128.96366930007935,,150.0,374850.0,150.0,3.0,1.0,0.0196078431372549,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r002.pkl,200.0,9800.0,150.0,6.0,156.0,0.75,0.9615384615384616,0.038461538461538464
ok,50.0,3.0,205003.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10308.0,16.0,,0.22427938885268955,0.003570184530330229,0.003886699676513672,6.451697826385498,0.0989682674407959,105.66380834579468,112.21887612342834,,150.0,374850.0,150.0,4.0,1.0,0.025974025974025976,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r003.pkl,200.0,9800.0,150.0,8.0,158.0,0.75,0.9493670886075949,0.05063291139240506
ok,50.0,4.0,205004.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10310.0,16.0,,0.22544940749339404,0.0036185788918292553,0.00388336181640625,6.125540494918823,0.14010977745056152,207.15236067771912,213.42264032363892,,150.0,374850.0,150.0,5.0,1.0,0.03225806451612903,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r004.pkl,200.0,9800.0,150.0,8.0,158.0,0.75,0.9493670886075949,0.05063291139240506
ok,50.0,5.0,205005.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10310.0,16.0,,0.22544940749339282,0.0036185788918292523,0.0037567615509033203,6.394319534301758,0.08727502822875977,94.98561787605286,101.4714002609253,,150.0,374850.0,150.0,5.0,1.0,0.03225806451612903,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r005.pkl,200.0,9800.0,150.0,8.0,158.0,0.75,0.9493670886075949,0.05063291139240506
ok,50.0,6.0,205006.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10306.0,16.0,,0.22354487567021458,0.0035523077469558437,0.0035681724548339844,6.135239839553833,0.06528568267822266,88.20937037467957,94.41387438774109,,150.0,374850.0,150.0,3.0,1.0,0.0196078431372549,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r006.pkl,200.0,9800.0,150.0,6.0,156.0,0.75,0.9615384615384616,0.038461538461538464
ok,50.0,7.0,205007.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10306.0,16.0,,0.2237661649562941,0.003567566536018164,0.005513668060302734,6.442078113555908,0.09962129592895508,122.46222019195557,129.00999188423157,,150.0,374850.0,150.0,3.0,1.0,0.0196078431372549,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r007.pkl,200.0,9800.0,150.0,5.0,155.0,0.75,0.967741935483871,0.03225806451612903
ok,50.0,8.0,205008.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10306.0,16.0,,0.2235448756702158,0.003552307746955848,0.00384521484375,6.463218927383423,0.09254717826843262,93.69906234741211,100.25918173789978,,150.0,374850.0,150.0,3.0,1.0,0.0196078431372549,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r008.pkl,200.0,9800.0,150.0,6.0,156.0,0.75,0.9615384615384616,0.038461538461538464
ok,50.0,9.0,205009.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,10000.0,16384.0,10310.0,16.0,,0.22501144274373122,0.003588061313704594,0.00458216667175293,6.583960294723511,0.07621216773986816,94.36950993537903,101.03468894958496,,150.0,374850.0,150.0,5.0,1.0,0.03225806451612903,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0050_r009.pkl,200.0,9800.0,150.0,10.0,160.0,0.75,0.9375,0.0625
ok,100.0,0.0,210000.0,eps2_sr0.01_ss0.0003,0.01,0.0003,0.2,0.0,False,0.0001,0.0033967337116407354,3.0,1.0,0.35,40000.0,65536.0,40636.0,18.0,,0.1627274887118507,0.0018374136181041687,0.007429838180541992,51.20037913322449,0.1978893280029297,2372.164266347885,2423.5707948207855,,300.0,2999700.0,300.0,18.0,1.0,0.05660377358490566,400.0,39600.0,400.0,39600.0,40000.0,1.0,0.01,0.99,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.01_ss0.0003/eps2_sr0.01_ss0.0003_n0100_r000.pkl,400.0,39600.0,300.0,34.0,334.0,0.75,0.8982035928143712,0.10179640718562874
