tag,n_trk,sigma_res,sigma_scatt,rep_mean,seed_mean,phi_max_mean,hit_ineff_mean,erf_sigma_mean,epsilon_mean,gamma_mean,delta_mean,tau_default_mean,n_seg_mean,n_pad_mean,A_nnz_mean,n_qubits_mean,quantum_metrics_default_mean,cos_QC_mean,P_anc_mean,t_gen_mean,t_angles_mean,t_classical_mean,t_q_mean,t_total_mean,sol_Q_mean,angle_n_true_mean,angle_n_false_mean,angle_true_accepted_mean,angle_false_accepted_mean,angle_segment_efficiency_mean,angle_segment_false_rate_mean,cls_default_n_true_all_mean,cls_default_n_false_all_mean,cls_default_n_true_active_mean,cls_default_n_false_active_mean,cls_default_n_active_mean,cls_default_segment_efficiency_mean,cls_default_segment_purity_mean,cls_default_segment_false_rate_mean,q_default_n_true_all_mean,q_default_n_false_all_mean,q_default_n_true_active_mean,q_default_n_false_active_mean,q_default_n_active_mean,q_default_segment_efficiency_mean,q_default_segment_purity_mean,q_default_segment_false_rate_mean,rep_std,seed_std,phi_max_std,hit_ineff_std,erf_sigma_std,epsilon_std,gamma_std,delta_std,tau_default_std,n_seg_std,n_pad_std,A_nnz_std,n_qubits_std,quantum_metrics_default_std,cos_QC_std,P_anc_std,t_gen_std,t_angles_std,t_classical_std,t_q_std,t_total_std,sol_Q_std,angle_n_true_std,angle_n_false_std,angle_true_accepted_std,angle_false_accepted_std,angle_segment_efficiency_std,angle_segment_false_rate_std,cls_default_n_true_all_std,cls_default_n_false_all_std,cls_default_n_true_active_std,cls_default_n_false_active_std,cls_default_n_active_std,cls_default_segment_efficiency_std,cls_default_segment_purity_std,cls_default_segment_false_rate_std,q_default_n_true_all_std,q_default_n_false_all_std,q_default_n_true_active_std,q_default_n_false_active_std,q_default_n_active_std,q_default_segment_efficiency_std,q_default_segment_purity_std,q_default_segment_false_rate_std,rep_n,seed_n,phi_max_n,hit_ineff_n,erf_sigma_n,epsilon_n,gamma_n,delta_n,tau_default_n,n_seg_n,n_pad_n,A_nnz_n,n_qubits_n,quantum_metrics_default_n,cos_QC_n,P_anc_n,t_gen_n,t_angles_n,t_classical_n,t_q_n,t_total_n,sol_Q_n,angle_n_true_n,angle_n_false_n,angle_true_accepted_n,angle_false_accepted_n,angle_segment_efficiency_n,angle_segment_false_rate_n,cls_default_n_true_all_n,cls_default_n_false_all_n,cls_default_n_true_active_n,cls_default_n_false_active_n,cls_default_n_active_n,cls_default_segment_efficiency_n,cls_default_segment_purity_n,cls_default_segment_false_rate_n,q_default_n_true_all_n,q_default_n_false_all_n,q_default_n_true_active_n,q_default_n_false_active_n,q_default_n_active_n,q_default_segment_efficiency_n,q_default_segment_purity_n,q_default_segment_false_rate_n,rep_sem,seed_sem,phi_max_sem,hit_ineff_sem,erf_sigma_sem,epsilon_sem,gamma_sem,delta_sem,tau_default_sem,n_seg_sem,n_pad_sem,A_nnz_sem,n_qubits_sem,quantum_metrics_default_sem,cos_QC_sem,P_anc_sem,t_gen_sem,t_angles_sem,t_classical_sem,t_q_sem,t_total_sem,sol_Q_sem,angle_n_true_sem,angle_n_false_sem,angle_true_accepted_sem,angle_false_accepted_sem,angle_segment_efficiency_sem,angle_segment_false_rate_sem,cls_default_n_true_all_sem,cls_default_n_false_all_sem,cls_default_n_true_active_sem,cls_default_n_false_active_sem,cls_default_n_active_sem,cls_default_segment_efficiency_sem,cls_default_segment_purity_sem,cls_default_segment_false_rate_sem,q_default_n_true_all_sem,q_default_n_false_all_sem,q_default_n_true_active_sem,q_default_n_false_active_sem,q_default_n_active_sem,q_default_segment_efficiency_sem,q_default_segment_purity_sem,q_default_segment_false_rate_sem
eps2_sr0.02_ss0.0003,100.0,0.02,0.0003,2.0,210002.0,0.2,0.0,0.0001,0.006425712727947196,3.0,1.0,0.35,40000.0,65536.0,40808.0,18.0,,0.186467106054967,0.002279017878291597,0.007361316680908203,49.01035022735596,0.14839754104614258,2108.924420928955,2158.0912272453306,,300.0,2999700.0,300.0,104.0,1.0,0.25666686905716174,400.0,39600.0,323.8,15908.6,16232.4,0.8095000000000001,0.4220074822988865,0.5779925177011134,400.0,39600.0,283.2,139.4,422.6,0.708,0.6995018293995346,0.30049817060046535,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.120439557122072,0.0,,0.005959699195174041,7.702209422339441e-05,0.0002252394841712166,2.2050475405304213,0.03865542651905629,1596.6971060902742,1595.2075616443562,,0.0,0.0,0.0,14.560219778561036,0.0,0.02632557648904339,0.0,0.0,170.38837988548397,21627.287920587733,21697.868300826238,0.42597094971370997,0.37639760600054517,0.37639760600054517,0.0,0.0,41.59567285187247,72.46585402794892,113.46937912934925,0.10398918212968117,0.13685208405554364,0.1368520840555436,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.023056476879765,0.0,,0.0026652585051719882,3.444532769058075e-05,0.00010073015956476564,0.9861272388489489,0.017287232279171585,714.0646537390093,713.3985092116933,,0.0,0.0,0.0,6.511528238439882,0.0,0.011773155715274252,0.0,0.0,76.19999999999999,9672.017191878847,9703.581697497064,0.1905,0.16833012671708034,0.16833012671708034,0.0,0.0,18.602150413325877,32.40771513081415,50.745049019584165,0.046505376033314685,0.061202112562142134,0.06120211256214212
eps2_sr0.02_ss0.0003,200.0,0.02,0.0003,2.0,220002.0,0.2,0.0,0.0001,0.006425712727947196,3.0,1.0,0.35,160000.0,262144.0,162886.4,20.0,,0.17816045389680793,0.001897939681973136,0.019867944717407226,409.2901644706726,0.494946813583374,33158.945595932004,33568.752260494235,,600.0,23999400.0,600.0,843.2,1.0,0.5840062984570429,800.0,159200.0,494.2,32175.2,32669.4,0.61775,0.5795072443592453,0.4204927556407547,800.0,159200.0,489.8,389.0,878.8,0.6122500000000001,0.7177083291712136,0.28229167082878626,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.22275883654477,0.0,,0.0035537902137775103,5.7999331695809306e-05,0.007642886647089904,81.0511951890922,0.15655077566517936,9586.027654734868,9656.182092428367,,0.0,0.0,0.0,39.1113794182716,0.0,0.011574736404995676,0.0,0.0,315.8626283687261,71012.3512299093,71185.91290276468,0.39482828546090765,0.41132737296896155,0.41132737296896155,0.0,0.0,103.51908036685798,655.9580779287652,727.4748792913746,0.1293988504585725,0.24584632481056765,0.24584632481056765,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98228122921729,0.0,,0.0015893032991560045,2.593808966427755e-05,0.0034180028174436937,36.247196420082815,0.07001163526353217,4287.00189403601,4318.375912357197,,0.0,0.0,0.0,17.491140614608295,0.0,0.005176379484642373,0.0,0.0,141.25806171684502,31757.688918433596,31835.30805819224,0.17657257714605626,0.1839511933930015,0.1839511933930015,0.0,0.0,46.29514013371166,293.3533705277647,325.3366564037935,0.05786892516713958,0.10994581885898447,0.10994581885898447
eps2_sr0.02_ss0.0005,10.0,0.02,0.0005,4.5,201004.5,0.2,0.0,0.0001,0.006646035213727248,3.0,1.0,0.35,400.0,512.0,460.2,11.0,,0.4657976845631812,0.022448741046744655,0.0013036489486694335,0.42588005065917967,0.004919576644897461,4.430583524703979,4.863193869590759,,30.0,2970.0,30.0,0.1,1.0,0.0032258064516129032,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,40.0,360.0,30.0,0.2,30.2,0.75,0.99375,0.00625,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336783,0.0,,0.0022572280406112453,0.00018090032864563906,0.0008108354618516398,0.24871536345270545,0.0028015301544550503,1.9331144570647685,2.181536140892941,,0.0,0.0,0.0,0.31622776601683794,0.0,0.010200895677962514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,0.632455532033676,0.0,0.019764235376052375,0.01976423537605237,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000076,0.0,,0.0007137981806730584,5.720570679932223e-05,0.00025640868670857506,0.07865070375871494,0.0008859216221721274,0.6113044662124443,0.6898623003195684,,0.0,0.0,0.0,0.09999999999999999,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.20000000000000004,0.0,0.006250000000000001,0.0062499999999999995
eps2_sr0.02_ss0.0005,20.0,0.02,0.0005,4.5,202004.5,0.2,0.0,0.0001,0.006646035213727248,3.0,1.0,0.35,1600.0,2048.0,1721.4,13.0,,0.34349389191302293,0.01129587765684844,0.0030385255813598633,1.204443883895874,0.009464001655578614,9.792129945755004,11.009950041770935,,60.0,23940.0,60.0,0.7,1.0,0.011115150713907986,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.0,1.4,61.4,0.75,0.9787594876660342,0.021240512333965844,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674987019698525,0.0,,0.003655962166760636,0.000191280653925167,0.0020272083711208293,0.14537118788312337,0.003916093964958551,0.7998955608444545,0.8358883338686929,,0.0,0.0,0.0,1.3374935098492586,0.0,0.021029376102727856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6749870196985173,2.6749870196985173,0.0,0.03982750241012998,0.03982750241012997,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459051693633037,0.0,,0.0011561167486367943,6.0488253872995455e-05,0.0006410595744501728,0.04597040598749412,0.0012383776460508638,0.25294918625262747,0.2643311004588335,,0.0,0.0,0.0,0.42295258468165065,0.0,0.006650072625693507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459051693633013,0.8459051693633013,0.0,0.012594562113185631,0.01259456211318563
eps2_sr0.02_ss0.0005,50.0,0.02,0.0005,4.5,205004.5,0.2,0.0,0.0001,0.006646035213727248,3.0,1.0,0.35,10000.0,16384.0,10332.0,16.0,,0.23410642890773548,0.0038255623292536268,0.003737139701843262,6.953660869598389,0.20226483345031737,240.424103140831,247.5846100330353,,150.0,374850.0,150.0,16.0,1.0,0.0953370567444323,200.0,9800.0,200.0,7845.2,8045.2,1.0,0.19307782413664767,0.8069221758633522,200.0,9800.0,150.4,26.1,176.5,0.752,0.855048230445042,0.1449517695549581,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073846850849689,0.0,,0.005492094273986593,0.00014894562087929797,0.0009126409855339708,1.02135970269387,0.03198628543749276,38.120533335084836,38.404975159888814,,0.0,0.0,0.0,6.036923425424945,0.0,0.03206138670270273,0.0,0.0,0.0,4121.080920772553,4121.080920772553,0.0,0.36499691441218257,0.3649969144121825,0.0,0.0,0.6992058987801002,10.74399056837511,11.147994338793762,0.003496029493900514,0.05174681718259391,0.051746817182593885,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818085616873631,0.0,,0.0017367527030166478,4.7100740948651284e-05,0.00028860242003081286,0.3229822970825043,0.01011495158707525,12.054771095924277,12.144719498743791,,0.0,0.0,0.0,1.9090428084368471,0.0,0.010138700692397636,0.0,0.0,0.0,1303.200213150518,1303.200213150518,0.0,0.11542215884760348,0.11542215884760347,0.0,0.0,0.22110831935702638,3.397548135543238,3.5253053453251075,0.001105541596785136,0.016363780396133395,0.016363780396133388
eps2_sr0.02_ss0.0005,100.0,0.02,0.0005,2.0,210002.0,0.2,0.0,0.0001,0.006646035213727248,3.0,1.0,0.35,40000.0,65536.0,40845.2,18.0,,0.19109676015471258,0.002360109961650632,0.0072266578674316405,48.43030338287353,0.14776992797851562,1843.801354265213,1892.3873524188996,,300.0,2999700.0,300.0,122.6,1.0,0.2881719553794623,400.0,39600.0,321.8,15915.0,16236.8,0.8045,0.37890841789144536,0.6210915821085546,400.0,39600.0,280.2,125.4,405.6,0.7005,0.7388537076833679,0.2611462923166322,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.590321636384516,0.0,,0.009307787055716592,0.00011484952016479616,0.0005228272752730514,3.2897485085358773,0.020692963968178237,307.2224025378167,308.98013200326864,,0.0,0.0,0.0,24.795160818191924,0.0,0.041333477464711804,0.0,0.0,174.86051584048354,21621.47130747582,21693.96738035715,0.43715128960120886,0.3459139917880137,0.34591399178801374,0.0,0.0,42.11531787841569,105.01571310999131,135.40236334717355,0.10528829469603924,0.18747474549488044,0.18747474549488044,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.177466041006877,0.0,,0.004162568915334984,5.136226685434341e-05,0.0002338154656003076,1.4712202587929537,0.009254174817760067,137.3940352570724,138.18011577123337,,0.0,0.0,0.0,11.08873302050329,0.0,0.01848489307151025,0.0,0.0,78.19999999999999,9669.415923415438,9701.837152828324,0.19549999999999998,0.1546974400012605,0.15469744000126054,0.0,0.0,18.834542734029938,46.96445464391128,60.553777751681196,0.04708635683507486,0.08384125499820502,0.08384125499820502
eps2_sr0.02_ss0.0005,200.0,0.02,0.0005,2.0,220002.0,0.2,0.0,0.0001,0.006646035213727248,3.0,1.0,0.35,160000.0,262144.0,163065.6,20.0,,0.1839014919944494,0.002012186325165081,0.015016746520996094,358.75811462402345,0.5491786479949952,47616.50109891892,47975.825257873534,,600.0,23999400.0,600.0,932.8,1.0,0.607903615170547,800.0,159200.0,347.8,351.0,698.8,0.43475,0.6443281012852873,0.3556718987147128,800.0,159200.0,485.8,111.4,597.2,0.60725,0.8159100835318019,0.184089916468198,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.98489126520158,0.0,,0.005979759171334076,8.857316391292693e-05,0.0022196107612757325,35.62668341026389,0.1272446737450276,19695.181877032726,19730.52433501861,,0.0,0.0,0.0,69.49244563260096,0.0,0.018095422477726653,0.0,0.0,413.4479411002067,682.8565002985621,1005.0040795937099,0.5168099263752584,0.1955703063030327,0.1955703063030327,0.0,0.0,99.10196768984963,37.085037414029934,127.9245871597794,0.12387745961231204,0.039653946749851475,0.039653946749851454,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.15593294288149,0.0,,0.002674229599236161,3.961112309830717e-05,0.000992640109160519,15.932737183642816,0.056905548053732886,8807.953101253415,8823.758728963088,,0.0,0.0,0.0,31.077966471440824,0.0,0.008092518948354895,0.0,0.0,184.89954029147827,305.382710709038,449.45148792722887,0.23112442536434782,0.08746169985480734,0.08746169985480734,0.0,0.0,44.31974729169831,16.584932921178787,57.2096145765727,0.05539968411462289,0.01773378410176495,0.01773378410176494
eps2_sr0.05_ss0.0001,10.0,0.05,0.0001,4.5,201004.5,0.2,0.0,0.0001,0.015751537045137484,3.0,1.0,0.35,400.0,512.0,462.4,11.0,,0.47394729988186396,0.02322448819653698,0.0012320280075073242,0.3470761775970459,0.004242062568664551,3.7532779932022096,4.106377363204956,,30.0,2970.0,30.0,1.2,1.0,0.03771994134897361,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,40.0,360.0,30.0,2.1,32.1,0.75,0.9370928209993675,0.0629071790006325,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8378731669453678,0.0,,0.006691442342617292,0.0006869190510024394,0.0004182189187998249,0.1396595777086991,0.0017280732786798076,1.3018637099269486,1.4308682644235895,,0.0,0.0,0.0,0.9189365834726815,0.0,0.027991936711709166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919573407620817,1.7919573407620824,0.0,0.050130174164375166,0.050130174164375194,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811865258054246,0.0,,0.0021160198634363426,0.00021722287693290776,0.00013225243439804596,0.04416423626167689,0.0005464647524303081,0.41168545264859163,0.45248027472306185,,0.0,0.0,0.0,0.29059326290271154,0.0,0.008851827612828501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5666666666666669,0.0,0.015852552986035363,0.01585255298603537
eps2_sr0.05_ss0.0001,20.0,0.05,0.0001,4.5,202004.5,0.2,0.0,0.0001,0.015751537045137484,3.0,1.0,0.35,1600.0,2048.0,1732.6,13.0,,0.3594759079651321,0.012289975656584335,0.002034783363342285,0.6958606481552124,0.007485532760620117,6.776639866828918,7.482691764831543,,60.0,23940.0,60.0,6.3,1.0,0.09427973438618742,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.0,11.0,71.0,0.75,0.8465654489216963,0.1534345510783037,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005551702879947,0.0,,0.00571807013591936,0.0004195443120724577,0.0003399303331046794,0.15577151236835066,0.001804306182677679,0.712385389434626,0.7814459192609796,,0.0,0.0,0.0,2.0027758514399734,0.0,0.027343359594787817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269438398822866,3.1269438398822866,0.0,0.037752724759600155,0.03775272475960017,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666664,0.0,,0.001808212545009376,0.00013267156055174438,0.00010749540983905233,0.04925927736530777,0.0005705717133585311,0.22527604024394687,0.24711489731087388,,0.0,0.0,0.0,0.6333333333333332,0.0,0.008646729520054823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888264649460884,0.9888264649460884,0.0,0.011938459811776922,0.011938459811776925
eps2_sr0.05_ss0.0001,50.0,0.05,0.0001,4.5,205004.5,0.2,0.0,0.0001,0.015751537045137484,3.0,1.0,0.35,10000.0,16384.0,10482.4,16.0,,0.2590112639537633,0.005377121816550155,0.004314851760864258,6.199233531951904,0.13552343845367432,284.77128241062167,291.11117844581605,,150.0,374850.0,150.0,91.2,1.0,0.3739283556419964,200.0,9800.0,189.6,5902.7,6092.3,0.9480000000000001,0.3211486021769467,0.6788513978230533,200.0,9800.0,140.1,77.9,218.0,0.7005,0.6940845343916024,0.3059154656083976,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22479524323741,0.0,,0.07594212266789566,0.00040833162340993175,0.0010857481910181207,1.3354248817586927,0.062046051542429405,116.16073164848589,116.17724141602444,,0.0,0.0,0.0,21.112397621618758,0.0,0.05328149946475585,0.0,0.0,28.918275651682045,5026.777232426801,5037.789331090021,0.14459137825841023,0.39669899944169157,0.39669899944169157,0.0,0.0,19.41047826991047,60.80835103466921,73.78497287539125,0.09705239134955236,0.17558346099806535,0.17558346099806535,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35265267028737,0.0,,0.02401500779784531,0.00012912579706495148,0.00034334372490248333,0.42229842704185133,0.01962068426942803,36.7332486680821,36.73846951498827,,0.0,0.0,0.0,6.676326335143702,0.0,0.016849089545767085,0.0,0.0,9.14476170639053,1589.6065344746305,1593.0888658340575,0.04572380853195265,0.12544723837456095,0.12544723837456095,0.0,0.0,6.138132180612165,19.22928900286112,23.332857137997955,0.03069066090306083,0.0555243656209228,0.0555243656209228
eps2_sr0.05_ss0.0001,100.0,0.05,0.0001,2.0,210002.0,0.2,0.0,0.0001,0.015751537045137484,3.0,1.0,0.35,40000.0,65536.0,41891.2,18.0,,0.290038762511993,0.005237696312340023,0.009205818176269531,47.12328238487244,0.2358567714691162,6948.167381572724,6995.536572551728,,300.0,2999700.0,300.0,645.6,1.0,0.6814522054098082,400.0,39600.0,186.8,296.0,482.8,0.46699999999999997,0.5626393085548773,0.4373606914451228,400.0,39600.0,262.6,176.6,439.2,0.6565,0.6078368852312896,0.3921631147687103,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.14840142809126,0.0,,0.014729047250912073,0.00048619716854206773,0.0012140854512045053,7.6963568304538965,0.08244006676536217,1778.5385698510374,1775.8496336606474,,0.0,0.0,0.0,66.07420071404572,0.0,0.023091921611840514,0.0,0.0,195.66987504467824,427.5230987911647,607.824563504964,0.4891746876116957,0.2084384782158384,0.20843847821583844,0.0,0.0,36.73281911315819,66.6805818810844,96.48678666014327,0.09183204778289557,0.06675799656303988,0.06675799656303985,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.09856174222847,0.0,,0.006587030179369159,0.00021743398386559715,0.0005429555198773556,3.441915410397947,0.0368683186713942,795.3866285584355,794.1840997366612,,0.0,0.0,0.0,29.54928087111427,0.0,0.01032702129103438,0.0,0.0,87.50622834975805,191.1941421696805,271.82740847824743,0.21876557087439516,0.09321652128344475,0.09321652128344476,0.0,0.0,16.42741610844505,29.8204627730691,43.15020278052005,0.04106854027111267,0.029855083671330898,0.029855083671330884
eps2_sr0.05_ss0.0001,200.0,0.05,0.0001,2.0,220002.0,0.2,0.0,0.0001,0.015751537045137484,3.0,1.0,0.35,160000.0,262144.0,171188.0,20.0,,0.3482043404970345,0.007826672891929167,0.022162675857543945,334.60132932662964,0.4037179946899414,80574.70093035698,80909.72911715508,,600.0,23999400.0,600.0,4994.0,1.0,0.8927422238112264,800.0,159200.0,56.0,40.0,96.0,0.07,0.5833333333333334,0.4166666666666667,800.0,159200.0,415.0,1185.0,1600.0,0.51875,0.259375,0.740625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eps2_sr0.05_ss0.0003,10.0,0.05,0.0003,4.5,201004.5,0.2,0.0,0.0001,0.015797180738484268,3.0,1.0,0.35,400.0,512.0,463.4,11.0,,0.47868211869291766,0.02375740878063565,0.0018013715744018555,0.3998833656311035,0.005576300621032715,3.8933965444564818,4.301451849937439,,30.0,2970.0,30.0,1.7,1.0,0.04717741935483871,40.0,360.0,40.0,324.8,364.8,1.0,0.17333333333333334,0.8266666666666668,40.0,360.0,30.1,1.9,32.0,0.7525000000000001,0.9448142414860682,0.055185758513931885,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.040603354706289,0.0,,0.02541853650957061,0.0026548832621596783,0.001624135411958199,0.08952127677804211,0.0019642695413132835,0.48376277328743433,0.5393286132253128,,0.0,0.0,0.0,3.020301677353145,0.0,0.07540789761848345,0.0,0.0,0.0,111.31217363792696,111.31217363792696,0.0,0.23190036174568116,0.23190036174568116,0.0,0.0,0.316227766016838,2.2335820757001272,2.4944382578492945,0.007905694150420957,0.06050222128868688,0.060502221288686854,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102065042525866,0.0,,0.008038047015838946,0.0008395478030282501,0.000513596713032378,0.028309113366495286,0.0006211565689044186,0.15297922107879539,0.17055068250919989,,0.0,0.0,0.0,0.9551032521262934,0.0,0.02384607100391945,0.0,0.0,0.0,35.2,35.2,0.0,0.07333333333333333,0.07333333333333333,0.0,0.0,0.10000000000000002,0.706320670013903,0.7888106377466155,0.0025000000000000022,0.019132482277177825,0.019132482277177815
eps2_sr0.05_ss0.0003,20.0,0.05,0.0003,4.5,202004.5,0.2,0.0,0.0001,0.015797180738484268,3.0,1.0,0.35,1600.0,2048.0,1733.0,13.0,,0.3602330320607269,0.012326596750334052,0.00212554931640625,0.7036239624023437,0.008841633796691895,7.4850152969360355,8.200234270095825,,60.0,23940.0,60.0,6.5,1.0,0.09685904294387108,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.3,11.0,71.3,0.7537499999999999,0.8470371064315072,0.15296289356849269,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.447221354708784,0.0,,0.006926283364218311,0.0005232619736524587,0.00037210811868737667,0.1567304839978242,0.007081504480483243,1.6691111376824719,1.8253482457022434,,0.0,0.0,0.0,2.223610677354389,0.0,0.02943055516770776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6749485577105525,3.091206165165235,3.128720008068619,0.008436856971381902,0.03433509988277019,0.03433509988277024,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4063348739819344,0.0,,0.002190283115066345,0.0001654699649696785,0.0001176709190892375,0.04956253082136971,0.0022393683419014445,0.5278192863031509,0.5772257979411746,,0.0,0.0,0.0,0.7031674369909662,0.0,0.00930675871331953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21343747458109483,0.9775252199076787,0.9893881386437225,0.0026679684322636838,0.01085771193189341,0.010857711931893426
