n_trk,rep,solver,sigma_res,sigma_scatt,hit_ineff,epsilon,n_seg,n_true_all,n_false_all,n_true_active,n_false_active,n_active,n_qubits,P_anc,cos_QC,t_classical,t_q
10,15,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.004156827926635742,4.077899932861328
10,16,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0027780532836914062,2.3246209621429443
10,17,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0035796165466308594,4.298023700714111
10,18,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0032775402069091797,2.787430763244629
10,19,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0037527084350585938,3.9854846000671387
10,20,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.00362396240234375,3.856224775314331
10,21,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0034165382385253906,3.6025238037109375
10,22,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.46508388638250825,0.004767656326293945,3.0449721813201904
10,23,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0032341480255126953,2.648115634918213
10,24,Q,0.005,0.0001,0.01,0.0016308858027061653,380,38,342,38,0,38,11,0.021010467407944027,0.46228019928757613,0.0049936771392822266,3.5227243900299072
10,25,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.002783060073852539,2.2903618812561035
10,26,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0037093162536621094,3.968579053878784
10,27,Q,0.005,0.0001,0.01,0.0016308858027061653,380,38,342,38,0,38,11,0.02072443887394695,0.4622088171536909,0.0034770965576171875,2.6953256130218506
10,28,Q,0.005,0.0001,0.01,0.0016308858027061653,400,40,360,40,0,40,11,0.022391535339945333,0.4650838863825082,0.0034415721893310547,2.8100457191467285
10,29,Q,0.005,0.0001,0.01,0.0016308858027061653,380,38,342,36,0,36,11,0.020152381805953502,0.4544297476350709,0.0032982826232910156,3.6785728931427
20,0,Q,0.005,0.0001,0.01,0.0016308858027061653,1440,72,1368,67,0,67,13,0.009343769027962594,0.32972905318520995,0.005532979965209961,6.651812314987183
20,1,Q,0.005,0.0001,0.01,0.0016308858027061653,1521,76,1445,74,0,74,13,0.010219205169956298,0.3360585993642132,0.004647254943847656,5.211708307266235
20,2,Q,0.005,0.0001,0.01,0.0016308858027061653,1580,79,1501,79,0,79,13,0.011023134178450564,0.34098821280925234,0.0055081844329833984,7.06922721862793
20,3,Q,0.005,0.0001,0.01,0.0016308858027061653,1541,77,1464,77,0,77,13,0.0106063600619524,0.33966545101589685,0.005468606948852539,6.9028239250183105
20,4,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,78,0,78,13,0.010778993553452023,0.3403888469922663,0.006429433822631836,6.380305528640747
20,5,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.007869958877563477,7.284202575683594
20,6,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,78,0,78,13,0.010778993553452066,0.3403888469922666,0.005532741546630859,5.861380100250244
20,7,Q,0.005,0.0001,0.01,0.0016308858027061653,1520,76,1444,74,0,74,13,0.010290712303455404,0.3361553227367066,0.005521297454833984,5.9924468994140625
20,8,Q,0.005,0.0001,0.01,0.0016308858027061653,1521,77,1444,77,0,77,13,0.01060636006195249,0.3417181395909917,0.006147623062133789,6.961268663406372
20,9,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.005501270294189453,6.560648202896118
20,10,Q,0.005,0.0001,0.01,0.0016308858027061653,1580,79,1501,79,0,79,13,0.01102313417845064,0.34098821280925284,0.005049705505371094,5.600292682647705
20,11,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.006754398345947266,7.334627151489258
20,12,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,78,0,78,13,0.010778993553451969,0.34038884699226607,0.005723476409912109,7.258521556854248
20,13,Q,0.005,0.0001,0.01,0.0016308858027061653,1580,79,1501,79,0,79,13,0.01102313417845064,0.34098821280925246,0.0065958499908447266,5.815732002258301
20,14,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,76,0,76,13,0.010635979286454336,0.3375086073277014,0.005938291549682617,6.91236686706543
20,15,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.00558161735534668,5.932400941848755
20,16,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.0062749385833740234,6.346600770950317
20,17,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.0064470767974853516,6.71563720703125
20,18,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.0047948360443115234,5.142111778259277
20,19,Q,0.005,0.0001,0.01,0.0016308858027061653,1483,74,1409,72,0,72,13,0.009873938186957138,0.3344101958576979,0.006012678146362305,6.877809524536133
20,20,Q,0.005,0.0001,0.01,0.0016308858027061653,1521,76,1445,74,0,74,13,0.01021920516995626,0.3360585993642142,0.0056498050689697266,6.942889928817749
20,21,Q,0.005,0.0001,0.01,0.0016308858027061653,1521,76,1445,74,0,74,13,0.010219205169956152,0.3360585993642135,0.0063571929931640625,5.744182825088501
20,22,Q,0.005,0.0001,0.01,0.0016308858027061653,1520,76,1444,76,0,76,13,0.010433726570452925,0.33912724951466755,0.005651712417602539,5.943394422531128
20,23,Q,0.005,0.0001,0.01,0.0016308858027061653,1580,79,1501,79,0,79,13,0.011023134178450569,0.34098821280925373,0.0059490203857421875,6.988126277923584
20,24,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,78,0,78,13,0.010778993553451965,0.34038884699226585,0.005384922027587891,6.681366682052612
20,25,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,76,0,76,13,0.010635979286454421,0.33750860732770055,0.0058746337890625,6.643678665161133
20,26,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,76,0,76,13,0.01063597928645426,0.33750860732770105,0.004773378372192383,5.231096506118774
20,27,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,78,0,78,13,0.01077899355345188,0.34038884699226507,0.005876302719116211,6.143127679824829
20,28,Q,0.005,0.0001,0.01,0.0016308858027061653,1600,80,1520,80,0,80,13,0.0111957676699501,0.3415750822915047,0.0070760250091552734,6.613445043563843
20,29,Q,0.005,0.0001,0.01,0.0016308858027061653,1560,78,1482,78,2,80,13,0.010922007820449681,0.3432413949008876,0.0054912567138671875,6.64900541305542
50,0,Q,0.005,0.0001,0.01,0.0016308858027061653,10000,200,9800,200,4,204,16,0.0035344309635814437,0.22280788127002932,0.0920555591583252,96.18856835365295
50,1,Q,0.005,0.0001,0.01,0.0016308858027061653,9801,196,9605,195,10,205,16,0.003650947671484528,0.23524962954678608,0.14682841300964355,207.7361283302307
50,2,Q,0.005,0.0001,0.01,0.0016308858027061653,9801,196,9605,194,6,200,16,0.003430237434458537,0.22216538087604393,0.07502102851867676,126.10963487625122
50,3,Q,0.005,0.0001,0.01,0.0016308858027061653,9900,198,9702,198,7,205,16,0.0035772717204864616,0.2255228454974864,0.09607553482055664,96.97498369216919
50,4,Q,0.005,0.0001,0.01,0.0016308858027061653,9802,197,9605,197,0,197,16,0.0034250014458340446,0.2213472758091147,0.11104345321655273,104.94702577590942
50,5,Q,0.005,0.0001,0.01,0.0016308858027061653,9801,196,9605,194,0,194,16,0.0033766070843351836,0.2198849772113134,0.06593632698059082,173.93726181983948
50,6,Q,0.005,0.0001,0.01,0.0016308858027061653,9801,196,9605,195,4,199,16,0.003442878229208538,0.22211537468443496,0.06635069847106934,88.43258738517761
50,7,Q,0.005,0.0001,0.01,0.0016308858027061653,10000,200,9800,200,0,200,16,0.003498677396832678,0.22132635949059234,0.1023101806640625,92.3330590724945
50,8,Q,0.005,0.0001,0.01,0.0016308858027061653,9900,198,9702,198,0,198,16,0.003455519023958504,0.22098982684090743,0.07771158218383789,105.31136870384216
50,9,Q,0.005,0.0001,0.01,0.0016308858027061653,9900,198,9702,198,0,198,16,0.0034555190239585316,0.22098982684090687,0.06700611114501953,151.22729539871216
50,10,Q,0.005,0.0001,0.01,0.0016308858027061653,9702,194,9508,194,0,194,16,0.003351325494835415,0.22028482076961323,0.13452768325805664,110.40877223014832
50,11,Q,0.005,0.0001,0.01,0.0016308858027061653,9459,189,9270,186,0,186,16,0.003202440007276148,0.218470744080675,0.05952143669128418,151.04769730567932
50,12,Q,0.005,0.0001,0.01,0.0016308858027061653,9701,194,9507,192,0,192,16,0.003333448711461052,0.21952374030313462,0.0646512508392334,97.37317752838135
50,13,Q,0.005,0.0001,0.01,0.0016308858027061653,9801,196,9605,194,4,198,16,0.0034123606510840614,0.2214079148530329,0.06289148330688477,96.85252094268799
50,14,Q,0.005,0.0001,0.01,0.0016308858027061653,9751,195,9556,193,4,197,16,0.0033907814646468876,0.22123747522310414,0.08028435707092285,118.76708173751831
50,15,Q,0.005,0.0001,0.01,0.0016308858027061653,9950,199,9751,199,4,203,16,0.0035128517771443957,0.22264920088632525,0.06319451332092285,111.7413432598114
50,16,Q,0.005,0.0001,0.01,0.0016308858027061653,9604,192,9412,190,0,190,16,0.0032813519468993563,0.2191278646906596,0.13837146759033203,173.02226877212524
50,17,Q,0.005,0.0001,0.01,0.0016308858027061653,9850,197,9653,195,2,197,16,0.003425001445833988,0.22082502632309783,0.08984994888305664,99.31221079826355
50,18,Q,0.005,0.0001,0.01,0.0016308858027061653,9506,190,9316,186,0,186,16,0.0032113783989634447,0.21793986008301366,0.08148670196533203,79.39820575714111
50,19,Q,0.005,0.0001,0.01,0.0016308858027061653,9702,194,9508,192,2,194,16,0.0033423871031480097,0.22029184463466356,0.061176300048828125,163.1408131122589
100,0,Q,0.005,0.0001,0.01,0.0016308858027061653,38907,389,38518,385,16,401,18,0.0017078727190643125,0.15876638396671267,0.14613008499145508,944.9573514461517
100,1,Q,0.005,0.0001,0.01,0.0016308858027061653,39302,393,38909,391,14,405,18,0.0017339211013445472,0.15900856697943583,0.1534268856048584,1560.2972648143768
100,2,Q,0.005,0.0001,0.01,0.0016308858027061653,39500,395,39105,393,16,409,18,0.0017514144883280997,0.15939570187514732,0.11038589477539062,871.8529002666473
100,3,Q,0.005,0.0001,0.01,0.0016308858027061653,38808,388,38420,386,8,394,18,0.0016868357370030274,0.15788042803092134,0.1425943374633789,832.0837404727936
100,4,Q,0.005,0.0001,0.01,0.0016308858027061653,39303,393,38910,390,9,399,18,0.001727488409766884,0.15854035029572505,0.2050321102142334,1642.3455913066864
100,5,Q,0.005,0.0001,0.01,0.0016308858027061653,39403,394,39009,392,14,406,18,0.0017393158979536064,0.1590654466711773,0.08440685272216797,1216.3306963443756
100,6,Q,0.005,0.0001,0.01,0.0016308858027061653,39501,395,39106,395,10,405,18,0.0017424760966410688,0.15885537746004774,0.08231759071350098,1173.5062263011932
100,7,Q,0.005,0.0001,0.01,0.0016308858027061653,39103,391,38712,385,13,398,18,0.0017413587976804212,0.15985634070554086,0.1363210678100586,1430.8964366912842
100,8,Q,0.005,0.0001,0.01,0.0016308858027061653,38415,385,38030,381,10,391,18,0.0016782807417066719,0.15833851198740392,0.08701395988464355,909.3742260932922
100,9,Q,0.005,0.0001,0.01,0.0016308858027061653,39501,395,39106,395,11,406,18,0.0017622040815465261,0.15980110775708234,0.08591794967651367,1268.3787379264832
100,10,Q,0.005,0.0001,0.01,0.0016308858027061653,38806,389,38417,388,14,402,18,0.001713267515673449,0.159230451090515,0.12279057502746582,1185.6647748947144
100,11,Q,0.005,0.0001,0.01,0.0016308858027061653,38907,389,38518,385,10,395,18,0.0016922305336122766,0.15794544352067405,0.11439681053161621,981.9397192001343
100,12,Q,0.005,0.0001,0.01,0.0016308858027061653,38610,386,38224,384,10,394,18,0.0016782807417064305,0.1580304723910519,0.11673212051391602,970.1235642433167
100,13,Q,0.005,0.0001,0.01,0.0016308858027061653,39700,397,39303,395,16,411,18,0.001762204081546081,0.15951028500232325,0.12354493141174316,861.9687368869781
100,14,Q,0.005,0.0001,0.01,0.0016308858027061653,39203,392,38811,388,12,400,18,0.0017173533151267325,0.1584065047001468,0.1535496711730957,936.6662156581879
100,15,Q,0.005,0.0001,0.01,0.0016308858027061653,39006,390,38616,386,6,392,18,0.0016909215364561937,0.15745656397795946,0.10750842094421387,873.1758451461792
100,16,Q,0.005,0.0001,0.01,0.0016308858027061653,39500,395,39105,394,15,409,18,0.0017837038639906453,0.16065745160432318,0.09526920318603516,827.296126127243
100,17,Q,0.005,0.0001,0.01,0.0016308858027061653,39400,394,39006,394,10,404,18,0.0017393158979537382,0.1587949615024596,0.15244126319885254,1035.9267690181732
100,18,Q,0.005,0.0001,0.01,0.0016308858027061653,39006,390,38616,386,8,394,18,0.0016953907322997254,0.15773190394073064,0.07940888404846191,1138.502115726471
100,19,Q,0.005,0.0001,0.01,0.0016308858027061653,38610,386,38224,378,6,384,18,0.0016559347624892369,0.15663682180545094,0.1519925594329834,1463.9624707698822
200,0,Q,0.005,0.0001,0.01,0.0016308858027061653,156220,782,155438,778,94,872,20,0.0008992266694130555,0.11622473508529942,0.31520724296569824,8962.728921175003
200,1,Q,0.005,0.0001,0.01,0.0016308858027061653,157009,785,156224,783,113,896,20,0.0009197727775391643,0.11773261430481335,0.37622928619384766,20986.395218849182
200,2,Q,0.005,0.0001,0.01,0.0016308858027061653,158204,791,157413,791,91,882,20,0.000913204534868378,0.1162687739035117,0.5355017185211182,19549.43150663376
200,3,Q,0.005,0.0001,0.01,0.0016308858027061653,158403,792,157611,788,87,875,20,0.0009159697087200739,0.11618323049428989,0.38076019287109375,11179.648322820663
200,4,Q,0.005,0.0001,0.01,0.0016308858027061653,156222,781,155441,775,73,848,20,0.0008956690375604675,0.1159803651992513,0.4861106872558594,16121.743249416351
200,5,Q,0.005,0.0001,0.01,0.0016308858027061653,157803,789,157014,783,80,863,20,0.000905104117403062,0.11574108633347843,0.4110128879547119,12771.344208240509
200,6,Q,0.005,0.0001,0.01,0.0016308858027061653,156212,781,155431,779,111,890,20,0.000912865657133842,0.11731863226435053,0.48545336723327637,16394.843468666077
200,7,Q,0.005,0.0001,0.01,0.0016308858027061653,156414,782,155632,778,81,859,20,0.0008934765499648204,0.11561492308902319,0.3549478054046631,12321.30201625824
200,8,Q,0.005,0.0001,0.01,0.0016308858027061653,157010,785,156225,781,116,897,20,0.000917634028715351,0.11719465900361942,0.532038688659668,16764.650328874588
200,9,Q,0.005,0.0001,0.01,0.0016308858027061653,153851,769,153082,757,89,846,20,0.0008734295383244267,0.1153931300281587,0.40297389030456543,16321.855921983719
