10,57,1000000,GPU,0.0,2.0
10,58,1000000,GPU,0.0,2.0
10,59,1000000,GPU,0.0,2.0
15,0,1000000,GPU,0.0,2.0
15,1,1000000,GPU,0.0,2.0
15,2,1000000,GPU,0.0,2.0
15,3,1000000,GPU,0.0,2.0
15,4,1000000,GPU,0.0,2.0
15,5,1000000,GPU,0.0,2.0
15,6,1000000,GPU,0.0,2.0
15,7,1000000,GPU,0.0,2.0
15,8,1000000,GPU,0.0,2.0
15,9,1000000,GPU,0.0,2.0
15,10,1000000,GPU,0.0,2.0
15,11,1000000,GPU,0.0,2.0
15,12,1000000,GPU,0.0,2.0
15,13,1000000,GPU,0.0,2.0
15,14,1000000,GPU,0.0,2.0
15,15,1000000,GPU,0.0,2.0
15,16,1000000,GPU,0.0,2.0
15,17,1000000,GPU,0.0,2.0
15,18,1000000,GPU,0.0,2.0
15,19,1000000,GPU,0.0,2.0
15,20,1000000,GPU,0.0,2.0
15,21,1000000,GPU,0.0,2.0
15,22,1000000,GPU,0.0,2.0
15,23,1000000,GPU,0.0,2.0
15,24,1000000,GPU,0.0,2.0
15,25,1000000,GPU,0.0,2.0
15,26,1000000,GPU,0.0,2.0
15,27,1000000,GPU,0.0,2.0
15,28,1000000,GPU,0.0,2.0
15,29,1000000,GPU,0.0,2.0
15,30,1000000,GPU,0.0,2.0
15,31,1000000,GPU,0.0,2.0
15,32,1000000,GPU,0.0,2.0
15,33,1000000,GPU,0.0,2.0
15,34,1000000,GPU,0.0,2.0
15,35,1000000,GPU,0.0,2.0
15,36,1000000,GPU,0.0,2.0
15,37,1000000,GPU,0.0,2.0
15,38,1000000,GPU,0.0,2.0
15,39,1000000,GPU,0.0,2.0
15,40,1000000,GPU,0.0,2.0
15,41,1000000,GPU,0.0,2.0
15,42,1000000,GPU,0.0,2.0
15,43,1000000,GPU,0.0,2.0
15,44,1000000,GPU,0.0,2.0
15,45,1000000,GPU,0.0,2.0
15,46,1000000,GPU,0.0,2.0
15,47,1000000,GPU,0.0,2.0
15,48,1000000,GPU,0.0,2.0
15,49,1000000,GPU,0.0,2.0
15,50,1000000,GPU,0.0,2.0
15,51,1000000,GPU,0.0,2.0
15,52,1000000,GPU,0.0,2.0
15,53,1000000,GPU,0.0,2.0
15,54,1000000,GPU,0.0,2.0
15,55,1000000,GPU,0.0,2.0
15,56,1000000,GPU,0.0,2.0
15,57,1000000,GPU,0.0,2.0
15,58,1000000,GPU,0.0,2.0
15,59,1000000,GPU,0.0,2.0
20,0,1000000,GPU,0.0,2.0
20,1,1000000,GPU,0.0,2.0
20,2,1000000,GPU,0.0,2.0
20,3,1000000,GPU,0.0,2.0
20,4,1000000,GPU,0.0,2.0
20,5,1000000,GPU,0.0,2.0
20,6,1000000,GPU,0.0,2.0
20,7,1000000,GPU,0.0,2.0
20,8,1000000,GPU,0.0,2.0
20,9,1000000,GPU,0.0,2.0
20,10,1000000,GPU,0.0,2.0
20,11,1000000,GPU,0.0,2.0
20,12,1000000,GPU,0.0,2.0
20,13,1000000,GPU,0.0,2.0
20,14,1000000,GPU,0.0,2.0
20,15,1000000,GPU,0.0,2.0
20,16,1000000,GPU,0.0,2.0
20,17,1000000,GPU,0.0,2.0
20,18,1000000,GPU,0.0,2.0
20,19,1000000,GPU,0.0,2.0
20,20,1000000,GPU,0.0,2.0
20,21,1000000,GPU,0.0,2.0
20,22,1000000,GPU,0.0,2.0
20,23,1000000,GPU,0.0,2.0
20,24,1000000,GPU,0.0,2.0
20,25,1000000,GPU,0.0,2.0
20,26,1000000,GPU,0.0,2.0
20,27,1000000,GPU,0.0,2.0
20,28,1000000,GPU,0.0,2.0
20,29,1000000,GPU,0.0,2.0
20,30,1000000,GPU,0.0,2.0
20,31,1000000,GPU,0.0,2.0
20,32,1000000,GPU,0.0,2.0
20,33,1000000,GPU,0.0,2.0
20,34,1000000,GPU,0.0,2.0
20,35,1000000,GPU,0.0,2.0
20,36,1000000,GPU,0.0,2.0
20,37,1000000,GPU,0.0,2.0
20,38,1000000,GPU,0.0,2.0
20,39,1000000,GPU,0.0,2.0
20,40,1000000,GPU,0.0,2.0
20,41,1000000,GPU,0.0,2.0
20,42,1000000,GPU,0.0,2.0
20,43,1000000,GPU,0.0,2.0
20,44,1000000,GPU,0.0,2.0
20,45,1000000,GPU,0.0,2.0
20,46,1000000,GPU,0.0,2.0
20,47,1000000,GPU,0.0,2.0
20,48,1000000,GPU,0.0,2.0
20,49,1000000,GPU,0.0,2.0
20,50,1000000,GPU,0.0,2.0
20,51,1000000,GPU,0.0,2.0
20,52,1000000,GPU,0.0,2.0
20,53,1000000,GPU,0.0,2.0
20,54,1000000,GPU,0.0,2.0
20,55,1000000,GPU,0.0,2.0
20,56,1000000,GPU,0.0,2.0
20,57,1000000,GPU,0.0,2.0
20,58,1000000,GPU,0.0,2.0
20,59,1000000,GPU,0.0,2.0
30,0,1000000,GPU,0.0,2.0
30,1,1000000,GPU,0.0,2.0
30,2,1000000,GPU,0.0,2.0
30,3,1000000,GPU,0.0,2.0
30,4,1000000,GPU,0.0,2.0
30,5,1000000,GPU,0.0,2.0
30,6,1000000,GPU,0.0,2.0
30,7,1000000,GPU,0.0,2.0
30,8,1000000,GPU,0.0,2.0
30,9,1000000,GPU,0.0,2.0
30,10,1000000,GPU,0.0,2.0
30,11,1000000,GPU,0.0,2.0
30,12,1000000,GPU,0.0,2.0
30,13,1000000,GPU,0.0,2.0
30,14,1000000,GPU,0.0,2.0
30,15,1000000,GPU,0.0,2.0
30,16,1000000,GPU,0.0,2.0
30,17,1000000,GPU,0.0,2.0
30,18,1000000,GPU,0.0,2.0
30,19,1000000,GPU,0.0,2.0
30,20,1000000,GPU,0.0,2.0
30,21,1000000,GPU,0.0,2.0
30,22,1000000,GPU,0.0,2.0
30,23,1000000,GPU,0.0,2.0
30,24,1000000,GPU,0.0,2.0
30,25,1000000,GPU,0.0,2.0
30,26,1000000,GPU,0.0,2.0
30,27,1000000,GPU,0.0,2.0
30,28,1000000,GPU,0.0,2.0
30,29,1000000,GPU,0.0,2.0
30,30,1000000,GPU,0.0,2.0
30,31,1000000,GPU,0.0,2.0
30,32,1000000,GPU,0.0,2.0
30,33,1000000,GPU,0.0,2.0
30,34,1000000,GPU,0.0,2.0
30,35,1000000,GPU,0.0,2.0
30,36,1000000,GPU,0.0,2.0
30,37,1000000,GPU,0.0,2.0
30,38,1000000,GPU,0.0,2.0
30,39,1000000,GPU,0.0,2.0
30,40,1000000,GPU,0.0,2.0
30,41,1000000,GPU,0.0,2.0
30,42,1000000,GPU,0.0,2.0
30,43,1000000,GPU,0.0,2.0
30,44,1000000,GPU,0.0,2.0
30,45,1000000,GPU,0.0,2.0
30,46,1000000,GPU,0.0,2.0
30,47,1000000,GPU,0.0,2.0
30,48,1000000,GPU,0.0,2.0
30,49,1000000,GPU,0.0,2.0
30,50,1000000,GPU,0.0,2.0
30,51,1000000,GPU,0.0,2.0
30,52,1000000,GPU,0.0,2.0
30,53,1000000,GPU,0.0,2.0
30,54,1000000,GPU,0.0,2.0
30,55,1000000,GPU,0.0,2.0
30,56,1000000,GPU,0.0,2.0
30,57,1000000,GPU,0.0,2.0
30,58,1000000,GPU,0.0,2.0
30,59,1000000,GPU,0.0,2.0
50,0,1000000,GPU,0.0,2.0
50,1,1000000,GPU,0.0,2.0
50,2,1000000,GPU,0.0,2.0
50,3,1000000,GPU,0.0,2.0
50,4,1000000,GPU,0.0,2.0
50,5,1000000,GPU,0.0,2.0
50,6,1000000,GPU,0.0,2.0
50,7,1000000,GPU,0.0,2.0
50,8,1000000,GPU,0.0,2.0
50,9,1000000,GPU,0.0,2.0
50,10,1000000,GPU,0.0,2.0
50,11,1000000,GPU,0.0,2.0
50,12,1000000,GPU,0.0,2.0
50,13,1000000,GPU,0.0,2.0
50,14,1000000,GPU,0.0,2.0
50,15,1000000,GPU,0.0,2.0
50,16,1000000,GPU,0.0,2.0
50,17,1000000,GPU,0.0,2.0
50,18,1000000,GPU,0.0,2.0
50,19,1000000,GPU,0.0,2.0
50,20,1000000,GPU,0.0,2.0
50,21,1000000,GPU,0.0,2.0
50,22,1000000,GPU,0.0,2.0
50,23,1000000,GPU,0.0,2.0
50,24,1000000,GPU,0.0,2.0
50,25,1000000,GPU,0.0,2.0
50,26,1000000,GPU,0.0,2.0
50,27,1000000,GPU,0.0,2.0
50,28,1000000,GPU,0.0,2.0
50,29,1000000,GPU,0.0,2.0
50,30,1000000,GPU,0.0,2.0
50,31,1000000,GPU,0.0,2.0
50,32,1000000,GPU,0.0,2.0
50,33,1000000,GPU,0.0,2.0
50,34,1000000,GPU,0.0,2.0
50,35,1000000,GPU,0.0,2.0
50,36,1000000,GPU,0.0,2.0
50,37,1000000,GPU,0.0,2.0
50,38,1000000,GPU,0.0,2.0
50,39,1000000,GPU,0.0,2.0
50,40,1000000,GPU,0.0,2.0
50,41,1000000,GPU,0.0,2.0
50,42,1000000,GPU,0.0,2.0
50,43,1000000,GPU,0.0,2.0
50,44,1000000,GPU,0.0,2.0
50,45,1000000,GPU,0.0,2.0
50,46,1000000,GPU,0.0,2.0
50,47,1000000,GPU,0.0,2.0
50,48,1000000,GPU,0.0,2.0
50,49,1000000,GPU,0.0,2.0
50,50,1000000,GPU,0.0,2.0
50,51,1000000,GPU,0.0,2.0
50,52,1000000,GPU,0.0,2.0
50,53,1000000,GPU,0.0,2.0
50,54,1000000,GPU,0.0,2.0
50,55,1000000,GPU,0.0,2.0
50,56,1000000,GPU,0.0,2.0
50,57,1000000,GPU,0.0,2.0
50,58,1000000,GPU,0.0,2.0
50,59,1000000,GPU,0.0,2.0
75,0,1000000,GPU,0.0,2.0
75,1,1000000,GPU,0.0,2.0
75,2,1000000,GPU,0.0,2.0
75,3,1000000,GPU,0.0,2.0
75,4,1000000,GPU,0.0,2.0
75,5,1000000,GPU,0.0,2.0
75,6,1000000,GPU,0.0,2.0
75,7,1000000,GPU,0.0,2.0
75,8,1000000,GPU,0.0,2.0
75,9,1000000,GPU,0.0,2.0
75,10,1000000,GPU,0.0,2.0
75,11,1000000,GPU,0.0,2.0
75,12,1000000,GPU,0.0,2.0
75,13,1000000,GPU,0.0,2.0
75,14,1000000,GPU,0.0,2.0
75,15,1000000,GPU,0.0,2.0
75,16,1000000,GPU,0.0,2.0
75,17,1000000,GPU,0.0,2.0
75,18,1000000,GPU,0.0,2.0
75,19,1000000,GPU,0.0,2.0
75,20,1000000,GPU,0.0,2.0
75,21,1000000,GPU,0.0,2.0
75,22,1000000,GPU,0.0,2.0
75,23,1000000,GPU,0.0,2.0
75,24,1000000,GPU,0.0,2.0
75,25,1000000,GPU,0.0,2.0
75,26,1000000,GPU,0.0,2.0
75,27,1000000,GPU,0.0,2.0
75,28,1000000,GPU,0.0,2.0
75,29,1000000,GPU,0.0,2.0
75,30,1000000,GPU,0.0,2.0
75,31,1000000,GPU,0.0,2.0
75,32,1000000,GPU,0.0,2.0
75,33,1000000,GPU,0.0,2.0
75,34,1000000,GPU,0.0,2.0
75,35,1000000,GPU,0.0,2.0
75,36,1000000,GPU,0.0,2.0
75,37,1000000,GPU,0.0,2.0
75,38,1000000,GPU,0.0,2.0
75,39,1000000,GPU,0.0,2.0
75,40,1000000,GPU,0.0,2.0
75,41,1000000,GPU,0.0,2.0
75,42,1000000,GPU,0.0,2.0
75,43,1000000,GPU,0.0,2.0
75,44,1000000,GPU,0.0,2.0
75,45,1000000,GPU,0.0,2.0
75,46,1000000,GPU,0.0,2.0
75,47,1000000,GPU,0.0,2.0
75,48,1000000,GPU,0.0,2.0
75,49,1000000,GPU,0.0,2.0
75,50,1000000,GPU,0.0,2.0
75,51,1000000,GPU,0.0,2.0
75,52,1000000,GPU,0.0,2.0
75,53,1000000,GPU,0.0,2.0
75,54,1000000,GPU,0.0,2.0
75,55,1000000,GPU,0.0,2.0
75,56,1000000,GPU,0.0,2.0
75,57,1000000,GPU,0.0,2.0
75,58,1000000,GPU,0.0,2.0
75,59,1000000,GPU,0.0,2.0
100,0,1000000,GPU,0.0,2.0
100,1,1000000,GPU,0.0,2.0
100,2,1000000,GPU,0.0,2.0
100,3,1000000,GPU,0.0,2.0
100,4,1000000,GPU,0.0,2.0
100,5,1000000,GPU,0.0,2.0
100,6,1000000,GPU,0.0,2.0
100,7,1000000,GPU,0.0,2.0
100,8,1000000,GPU,0.0,2.0
100,9,1000000,GPU,0.0,2.0
100,10,1000000,GPU,0.0,2.0
100,11,1000000,GPU,0.0,2.0
100,12,1000000,GPU,0.0,2.0
100,13,1000000,GPU,0.0,2.0
100,14,1000000,GPU,0.0,2.0
100,15,1000000,GPU,0.0,2.0
100,16,1000000,GPU,0.0,2.0
100,17,1000000,GPU,0.0,2.0
100,18,1000000,GPU,0.0,2.0
100,19,1000000,GPU,0.0,2.0
100,20,1000000,GPU,0.0,2.0
100,21,1000000,GPU,0.0,2.0
100,22,1000000,GPU,0.0,2.0
100,23,1000000,GPU,0.0,2.0
100,24,1000000,GPU,0.0,2.0
100,25,1000000,GPU,0.0,2.0
100,26,1000000,GPU,0.0,2.0
100,27,1000000,GPU,0.0,2.0
100,28,1000000,GPU,0.0,2.0
100,29,1000000,GPU,0.0,2.0
150,0,1000000,GPU,0.0,2.0
150,1,1000000,GPU,0.0,2.0
150,2,1000000,GPU,0.0,2.0
150,3,1000000,GPU,0.0,2.0
150,4,1000000,GPU,0.0,2.0
150,5,1000000,GPU,0.0,2.0
150,6,1000000,GPU,0.0,2.0
150,7,1000000,GPU,0.0,2.0
150,8,1000000,GPU,0.0,2.0
150,9,1000000,GPU,0.0,2.0
150,10,1000000,GPU,0.0,2.0
150,11,1000000,GPU,0.0,2.0
150,12,1000000,GPU,0.0,2.0
150,13,1000000,GPU,0.0,2.0
150,14,1000000,GPU,0.0,2.0
150,15,1000000,GPU,0.0,2.0
150,16,1000000,GPU,0.0,2.0
150,17,1000000,GPU,0.0,2.0
150,18,1000000,GPU,0.0,2.0
150,19,1000000,GPU,0.0,2.0
150,20,1000000,GPU,0.0,2.0
150,21,1000000,GPU,0.0,2.0
150,22,1000000,GPU,0.0,2.0
150,23,1000000,GPU,0.0,2.0
150,24,1000000,GPU,0.0,2.0
150,25,1000000,GPU,0.0,2.0
150,26,1000000,GPU,0.0,2.0
150,27,1000000,GPU,0.0,2.0
150,28,1000000,GPU,0.0,2.0
150,29,1000000,GPU,0.0,2.0
200,0,1000000,GPU,0.0,2.0
200,1,1000000,GPU,0.0,2.0
200,2,1000000,GPU,0.0,2.0
200,3,1000000,GPU,0.0,2.0
200,4,1000000,GPU,0.0,2.0
200,5,1000000,GPU,0.0,2.0
200,6,1000000,GPU,0.0,2.0
200,7,1000000,GPU,0.0,2.0
200,8,1000000,GPU,0.0,2.0
200,9,1000000,GPU,0.0,2.0
200,10,1000000,GPU,0.0,2.0
200,11,1000000,GPU,0.0,2.0
200,12,1000000,GPU,0.0,2.0
200,13,1000000,GPU,0.0,2.0
200,14,1000000,GPU,0.0,2.0
200,15,1000000,GPU,0.0,2.0
200,16,1000000,GPU,0.0,2.0
200,17,1000000,GPU,0.0,2.0
200,18,1000000,GPU,0.0,2.0
200,19,1000000,GPU,0.0,2.0
200,20,1000000,GPU,0.0,2.0
200,21,1000000,GPU,0.0,2.0
200,22,1000000,GPU,0.0,2.0
200,23,1000000,GPU,0.0,2.0
200,24,1000000,GPU,0.0,2.0
200,25,1000000,GPU,0.0,2.0
200,26,1000000,GPU,0.0,2.0
200,27,1000000,GPU,0.0,2.0
200,28,1000000,GPU,0.0,2.0
200,29,1000000,GPU,0.0,2.0
300,0,1000000,GPU,0.0,2.0
300,1,1000000,GPU,0.0,2.0
300,2,1000000,GPU,0.0,2.0
300,3,1000000,GPU,0.0,2.0
300,4,1000000,GPU,0.0,2.0
300,5,1000000,GPU,0.0,2.0
300,6,1000000,GPU,0.0,2.0
300,7,1000000,GPU,0.0,2.0
300,8,1000000,GPU,0.0,2.0
300,9,1000000,GPU,0.0,2.0
300,10,1000000,GPU,0.0,2.0
300,11,1000000,GPU,0.0,2.0
300,12,1000000,GPU,0.0,2.0
300,13,1000000,GPU,0.0,2.0
300,14,1000000,GPU,0.0,2.0
300,15,1000000,GPU,0.0,2.0
300,16,1000000,GPU,0.0,2.0
300,17,1000000,GPU,0.0,2.0
300,18,1000000,GPU,0.0,2.0
300,19,1000000,GPU,0.0,2.0
500,0,1000000,GPU,0.0,2.0
500,1,1000000,GPU,0.0,2.0
500,2,1000000,GPU,0.0,2.0
500,3,1000000,GPU,0.0,2.0
500,4,1000000,GPU,0.0,2.0
500,5,1000000,GPU,0.0,2.0
500,6,1000000,GPU,0.0,2.0
500,7,1000000,GPU,0.0,2.0
500,8,1000000,GPU,0.0,2.0
500,9,1000000,GPU,0.0,2.0
500,10,1000000,GPU,0.0,2.0
500,11,1000000,GPU,0.0,2.0
500,12,1000000,GPU,0.0,2.0
500,13,1000000,GPU,0.0,2.0
500,14,1000000,GPU,0.0,2.0
500,15,1000000,GPU,0.0,2.0
500,16,1000000,GPU,0.0,2.0
500,17,1000000,GPU,0.0,2.0
500,18,1000000,GPU,0.0,2.0
500,19,1000000,GPU,0.0,2.0
