solver,sigma_scatt,hit_ineff,n_trk,n_rep,n_valid,excluded_frac,eff,eff_sem,far,far_sem,pur,pur_sem,eff_wp,eff_wp_sem,far_wp,far_wp_sem,cos_QC
qsvt,0.0005,0.0,400,3,3,0.0,95.25,0.5773502691896258,0.0,0.0,100.0,0.0,99.10416666666667,0.055119818980512304,3.186259152781867,0.6329738187421002,0.9699214895187157
qsvt,0.0005,0.0,700,3,3,0.0,94.27380952380952,0.21461614734904286,0.20125086034132664,0.1272822549302094,99.79874913965868,0.12728225493020692,99.16666666666667,0.11356419064487301,9.53029188696708,1.00226108333371,0.9572293150323778
qsvt,0.0005,0.0,1000,3,3,0.0,91.63333333333333,0.40551750201988285,1.9957605893058004,0.1737580719734886,98.00423941069418,0.1737580719734871,99.03333333333335,0.03333333333333144,22.4684279838403,1.0900587308270078,0.934366523875268
qsvt,0.0005,0.01,10,3,3,0.0,95.49549549549549,4.504504504504506,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.996927544909664
qsvt,0.0005,0.01,20,3,3,0.0,93.47101932045302,2.0429616934678094,0.0,0.0,100.0,0.0,100.0,0.0,31.66776243699321,31.667762436993208,0.9957291760930711
qsvt,0.0005,0.01,50,3,3,0.0,95.57282937784272,1.0953423903240413,0.0,0.0,100.0,0.0,100.0,0.0,66.00348751246095,31.996718630823686,0.989673661390917
qsvt,0.0005,0.01,100,3,3,0.0,94.93709737754405,0.5963040659342524,0.0,0.0,100.0,0.0,99.48580454532932,0.0038161363583658786,5.22440173958893,0.3512510013141195,0.9924490896959349
qsvt,0.0005,0.01,200,3,3,0.0,93.85839508601657,1.0301579045333256,0.0,0.0,100.0,0.0,99.5733053533565,0.08547092406023041,17.807564778871892,1.2331407327626025,0.9809044889470196
qsvt,0.0005,0.01,400,3,3,0.0,94.1332568488554,0.25100149627798024,0.0,0.0,100.0,0.0,99.5318765150319,0.2592209474229056,46.733270539456555,0.8246085252955699,0.955264663324979
qsvt,0.0005,0.01,700,3,3,0.0,90.46525281329953,0.5365183874172993,0.053659219663869995,0.013382427436334927,99.94634078033613,0.013382427436333808,99.31978774478479,0.06812585055467547,72.76264995214108,0.7208453422141681,0.9561625760759176
qsvt,0.0005,0.01,1000,3,3,0.0,88.88470358311349,0.8802617205111167,1.2112111935706265,0.1880137599770297,98.78878880642937,0.18801375997703207,99.25954174291252,0.07469640465668506,84.15409917190522,0.3583241901799552,0.9261967918583771
qsvt,0.0005,0.02,10,3,3,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9999978189006492
qsvt,0.0005,0.02,20,3,3,0.0,90.42809042809041,6.597075469688516,0.0,0.0,100.0,0.0,100.0,0.0,31.671283471837494,31.67128347183749,0.9922891521734133
qsvt,0.0005,0.02,50,3,3,0.0,94.59888382029335,1.7285304953563638,0.0,0.0,100.0,0.0,99.822695035461,0.17730496453900932,32.66673538810432,32.66673538810433,0.9965263260844323
qsvt,0.0005,0.02,100,3,3,0.0,94.19489156289592,0.5500776656913244,0.0,0.0,100.0,0.0,99.74115578405252,0.14957277504637811,36.60158510601061,31.200597659785835,0.9965463617338027
qsvt,0.0005,0.02,200,3,3,0.0,91.65592092340204,1.360715709509798,0.0,0.0,100.0,0.0,99.78411053540587,0.21588946459413214,71.75543802127548,27.744531238004612,0.9907778851388515
qsvt,0.0005,0.02,400,3,3,0.0,90.6903525683062,1.4454361552750068,0.0,0.0,100.0,0.0,99.51959000136868,0.24362149122354346,64.1674904594941,17.79146413170718,0.9677259933410545
qsvt,0.0005,0.02,700,3,3,0.0,87.97034748594149,0.7220706589130328,0.22455468768995335,0.16216662820509534,99.77544531231005,0.16216662820510203,99.75290338522363,0.2288146673764787,90.27572812642296,9.581469842845825,0.94696530848644
qsvt,0.0005,0.02,1000,3,3,0.0,87.07822915703296,0.5427850950037802,1.15643370347145,0.41888322412538,98.84356629652855,0.4188832241253747,99.65475396392259,0.31945239313023915,94.4447527378275,5.455290812021443,0.9273754867821666
qsvt,0.0005,0.05,10,3,3,0.0,89.79915852980868,3.788570831664838,0.0,0.0,100.0,0.0,100.0,0.0,30.0,30.000000000000004,0.9937770205853002
qsvt,0.0005,0.05,20,3,3,0.0,80.29904919714365,4.96115336228567,0.0,0.0,100.0,0.0,100.0,0.0,95.0179920285086,0.005706584071649643,0.9896404900518246
qsvt,0.0005,0.05,50,3,3,0.0,84.86181549283678,1.9700721239134202,0.0,0.0,100.0,0.0,100.0,0.0,97.99573757026037,0.00920779616697357,0.9891571386394293
qsvt,0.0005,0.05,100,3,3,0.0,86.22289351602114,0.8047735368747778,0.0,0.0,100.0,0.0,100.0,0.0,98.99813148053111,0.0009449949953113305,0.9874498915893533
qsvt,0.0005,0.05,200,3,3,0.0,81.81132602129487,1.3674315409499578,0.05858230814293999,0.05858230814294,99.94141769185705,0.05858230814294056,100.0,0.0,99.49897702630987,0.0005853074581393671,0.9724569352833451
qsvt,0.0005,0.05,400,3,3,0.0,81.9972429291118,1.1101561240952063,0.02903600464576,0.02903600464576,99.97096399535424,0.029036004645760727,99.97712194005948,0.02287805994051932,99.74973244722442,0.00017009274749282518,0.9662135579192369
qsvt,0.0005,0.05,700,3,3,0.0,80.70011999398044,0.4030999579845743,0.5151005154759567,0.276366333090722,99.48489948452406,0.2763663330907233,99.97356595294741,0.026434047052598924,99.85703016820533,0.00012197192840241835,0.9430970417133118
qsvt,0.0005,0.05,1000,3,3,0.0,80.44389650634376,0.9278690928676716,1.7536133694670266,0.5513337856688951,98.24638663053297,0.5513337856688948,99.96290821563643,0.0246104758942895,99.90005407248098,9.144908048326168e-05,0.9327087819742886
qsvt,0.0005,0.1,10,3,3,0.0,61.9047619047619,4.7619047619047645,0.0,0.0,100.0,0.0,100.0,0.0,59.73832805398706,29.869332051518786,0.9760432815334105
qsvt,0.0005,0.1,20,3,3,0.0,66.04253410158277,11.196677724989518,0.0,0.0,100.0,0.0,100.0,0.0,95.02753946247877,0.03359195101564446,0.9798327841453799
qsvt,0.0005,0.1,50,3,3,0.0,67.09150191634268,0.4248352496760171,0.0,0.0,100.0,0.0,100.0,0.0,98.01308985308145,0.008433961040433058,0.9777109536152356
qsvt,0.0005,0.1,100,3,3,0.0,72.23487462617898,3.3185909935510876,0.0,0.0,100.0,0.0,100.0,0.0,98.99712220680736,0.0072760764020757245,0.9809735650843149
qsvt,0.0005,0.1,200,3,3,0.0,71.86527345423004,0.9248882829145415,0.0,0.0,100.0,0.0,100.0,0.0,99.4997716130456,0.0011574175378115498,0.9797414258675284
qsvt,0.0005,0.1,400,3,3,0.0,72.55219395940458,1.5300334810797083,0.1747570880774867,0.06760935413108754,99.8252429119225,0.06760935413108579,99.97431946584489,0.025680534155109548,99.75012454970529,0.00027182291226778645,0.969205120613371
qsvt,0.0005,0.1,700,3,3,0.0,69.27318869586661,0.6757383441405242,0.7121183181863001,0.1495079367100834,99.2878816818137,0.14950793671009066,100.0,0.0,99.8569477191686,0.00012346518856017448,0.9439992117074593
qsvt,0.0005,0.1,1000,3,3,0.0,68.01965055582563,1.1297387058023758,1.7262863453453334,0.7458612531778832,98.27371365465467,0.7458612531778855,99.95850191928623,0.04149808071377,99.90009169376896,2.6221014790181736e-05,0.9271278197290475
qsvt,0.0007,0.0,10,3,3,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9999978189006492
qsvt,0.0007,0.0,20,3,3,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9999978189136399
qsvt,0.0007,0.0,50,3,3,0.0,98.0,2.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4926108374384233,0.4926108374384234,0.9941036475770931
qsvt,0.0007,0.0,100,3,3,0.0,98.66666666666667,0.6666666666666667,0.0,0.0,100.0,0.0,99.33333333333333,0.3333333333333333,0.25062656641604003,0.25062656641604003,0.9957355031606724
qsvt,0.0007,0.0,200,3,3,0.0,95.5,1.0408329997330663,0.0,0.0,100.0,0.0,99.125,0.125,2.6492772720236535,0.7342124145973676,0.9756185481060485
qsvt,0.0007,0.0,400,3,3,0.0,95.0,1.0103629710818451,0.0,0.0,100.0,0.0,99.14583333333333,0.11599509089229214,6.360422263889267,1.5453143257559696,0.9676837137382188
qsvt,0.0007,0.0,700,3,3,0.0,87.94047619047619,0.3549536075208439,2.88398515982575,0.5806151750343771,97.11601484017426,0.580615175034377,99.0,0.0,31.603053277521514,1.369146548377981,0.9100242274234619
qsvt,0.0007,0.0,1000,3,3,0.0,84.71666666666665,0.7073031724640991,8.271207116405224,0.459957683225382,91.72879288359478,0.45995768322538416,99.05,0.0381881307912996,51.876318725950966,0.5348468885445139,0.9084820842392984
qsvt,0.0007,0.01,10,3,3,0.0,92.93139293139295,3.913460264309218,0.0,0.0,100.0,0.0,100.0,0.0,29.916897506925206,29.916897506925206,0.9866207021983421
qsvt,0.0007,0.01,20,3,3,0.0,99.14529914529915,0.8547008547008518,0.0,0.0,100.0,0.0,100.0,0.0,31.666666666666668,31.666666666666668,0.9999978189558703
qsvt,0.0007,0.01,50,3,3,0.0,96.39068245980269,1.3073280623657744,0.0,0.0,100.0,0.0,100.0,0.0,65.99374395811762,32.00677296921484,0.9982871797163408
qsvt,0.0007,0.01,100,3,3,0.0,95.39902917688816,0.8245717040963418,0.0,0.0,100.0,0.0,99.57417749708578,0.2254724519502692,9.154253063012055,0.8729785657251162,0.9875975883247013
qsvt,0.0007,0.01,200,3,3,0.0,92.96096604772545,0.6571757758693334,0.0,0.0,100.0,0.0,99.70324479102551,0.04197814368744497,28.655292956222947,0.7237094950803376,0.9660312283692606
qsvt,0.0007,0.01,400,3,3,0.0,89.37335735630438,1.7633062916950124,0.2907025733497333,0.16832580266563532,99.70929742665027,0.16832580266563457,99.40375218910454,0.11222520972180103,61.653589458308865,0.1588871269246159,0.9408854520909475
qsvt,0.0007,0.01,700,3,3,0.0,84.39249569336778,0.1965868595284528,2.967188286205013,0.4203838382489967,97.03281171379497,0.42038383824899833,99.3081763679224,0.02221745125617679,83.74645129613229,0.20836208274969412,0.9145148644542967
qsvt,0.0007,0.01,1000,3,3,0.0,82.02393583032976,0.32726797114511597,10.783600538913014,1.189550009787855,89.216399461087,1.1895500097878509,99.32177039481194,0.10336054299509957,91.08934910242488,0.12564663631424272,0.8913527826752904
qsvt,0.0007,0.02,10,3,3,0.0,96.49122807017545,1.7543859649122784,0.0,0.0,100.0,0.0,100.0,0.0,30.0,30.000000000000004,0.9999978189363428
qsvt,0.0007,0.02,20,3,3,0.0,92.7927927927928,3.926935985171778,0.0,0.0,100.0,0.0,100.0,0.0,31.66779203241053,31.66779203241053,0.9969275447584187
qsvt,0.0007,0.02,50,3,3,0.0,94.75584215167548,0.8307926194147423,0.18115942028985332,0.18115942028985332,99.81884057971014,0.18115942028985427,100.0,0.0,33.85689686353878,32.075348258100796,0.9976753429986654
qsvt,0.0007,0.02,100,3,3,0.0,93.5448378841423,0.778295306669436,0.18832992849846333,0.09416947266204871,99.81167007150152,0.09416947266205031,99.73614775725594,0.2638522427440648,40.64292498835178,29.20260138070636,0.9962212366946276
qsvt,0.0007,0.02,200,3,3,0.0,90.93024044137532,0.919468280943623,0.0,0.0,100.0,0.0,99.52364005786258,0.26362888637339554,53.285804996709544,23.108103183233908,0.9471829860312696
qsvt,0.0007,0.02,400,3,3,0.0,87.79910552181762,0.7022612119032547,0.3207248294109433,0.17416961938236694,99.67927517058905,0.1741696193823728,99.72002714820773,0.19138153005376482,87.07101379804517,12.679146431708153,0.9367367188921273
qsvt,0.0007,0.02,700,3,3,0.0,84.19356922004506,0.13255940619346746,1.7148468713508997,0.5444478752460753,98.28515312864909,0.5444478752460783,99.07082380304915,0.024203998367404778,83.60444673632854,0.2048846497131111,0.9228617639017926
qsvt,0.0007,0.02,1000,3,3,0.0,78.55047964788866,0.3844675748263575,9.350046552613422,1.0835175496968477,90.64995344738657,1.0835175496968465,99.62664360380795,0.30869767436428514,97.0009995516039,2.899102953551539,0.9010302800312062
qsvt,0.0007,0.05,10,3,3,0.0,92.1727395411606,4.558527868840633,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.991617716545639
qsvt,0.0007,0.05,20,3,3,0.0,89.62962962962963,5.785370130301225,0.0,0.0,100.0,0.0,100.0,0.0,63.29773893216797,31.648869469125874,0.9921179959796254
qsvt,0.0007,0.05,50,3,3,0.0,88.31492051110895,1.7716512413135905,0.0,0.0,100.0,0.0,100.0,0.0,98.00279917808706,0.00026138828828513593,0.9920813153950965
qsvt,0.0007,0.05,100,3,3,0.0,82.07019519044287,3.912487629210243,0.0,0.0,100.0,0.0,99.9039385206532,0.09606147934678688,99.00093237875832,0.0008040030171230365,0.9706080568071375
qsvt,0.0007,0.05,200,3,3,0.0,81.7150117497254,1.0857406443429258,0.0,0.0,100.0,0.0,100.0,0.0,99.50080752244396,0.00028378119511579926,0.977951229163842
qsvt,0.0007,0.05,400,3,3,0.0,79.70787711722828,1.3650250813179585,0.32494079386489666,0.23931585631827415,99.67505920613509,0.23931585631827684,99.95371976765107,0.023140120356334306,99.74992396970553,0.00045139720052605233,0.9515087412066269
qsvt,0.0007,0.05,700,3,3,0.0,78.17769506167986,1.0667456682816403,2.0828881331596434,0.28450962259572393,97.91711186684034,0.2845096225957211,99.97366344725192,0.013173454529943915,99.85717224049593,1.2443703486665049e-05,0.931719020432909
qsvt,0.0007,0.05,1000,3,3,0.0,73.57374824222518,1.956662928351154,8.362327163825057,1.636359277653004,91.63767283617494,1.6363592776530078,99.89855100283917,0.01851616365162408,99.90001634078659,5.013398753988095e-05,0.8945097945317068
qsvt,0.0007,0.1,10,3,3,0.0,78.39904420549583,0.8071371925474078,0.0,0.0,100.0,0.0,100.0,0.0,59.97443563412626,29.98737048237686,0.9862881034074484
qsvt,0.0007,0.1,20,3,3,0.0,71.7753359235875,6.651599180991648,0.0,0.0,100.0,0.0,100.0,0.0,94.94778142142599,0.03315372817014782,0.9889055151847402
qsvt,0.0007,0.1,50,3,3,0.0,78.12033076703736,0.989073407682919,0.0,0.0,100.0,0.0,100.0,0.0,98.00284684108664,0.0046839532219654055,0.9867460695896676
qsvt,0.0007,0.1,100,3,3,0.0,75.99420450517026,2.0701525821671707,0.0,0.0,100.0,0.0,100.0,0.0,98.99907770650702,0.0024710792496758535,0.986854521973432
qsvt,0.0007,0.1,200,3,3,0.0,69.1318359076838,1.347795896965399,0.36145331543341336,0.25463694884647237,99.6385466845666,0.2546369488464717,100.0,0.0,99.49839432331804,0.0015710996072888805,0.9629372211113317
qsvt,0.0007,0.1,400,3,3,0.0,68.50995338544736,1.2398928742529465,0.33980817423062,0.07223389224427425,99.66019182576939,0.07223389224427777,99.97508719481813,0.02491280518187011,99.75050385492118,0.0003324612969894365,0.9521944469995157
qsvt,0.0007,0.1,700,3,3,0.0,65.64018462689482,0.7722537871703574,2.20368543920916,0.6100845984119541,97.79631456079085,0.6100845984119598,99.94172464037088,0.038480449375888265,99.85729783372342,0.000142585915482057,0.8982763196595497
qsvt,0.0007,0.1,1000,3,3,0.0,63.95199585377285,0.9606423927872336,8.602090044856707,1.7053741819055246,91.39790995514329,1.7053741819055308,99.95926265403808,0.04073734596190567,99.90014150346842,5.191244444457064e-05,0.907014535459286
qsvt,0.001,0.0,10,3,3,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9999978189006492
qsvt,0.001,0.0,20,3,3,0.0,96.66666666666667,3.3333333333333335,0.0,0.0,100.0,0.0,100.0,0.0,1.5873015873015868,1.5873015873015865,0.972925328486987
qsvt,0.001,0.0,50,3,3,0.0,98.66666666666667,1.3333333333333335,0.0,0.0,100.0,0.0,99.66666666666667,0.3333333333333333,0.0,0.0,0.9960269583379975
qsvt,0.001,0.0,100,3,3,0.0,96.66666666666667,1.2018504251546633,0.0,0.0,100.0,0.0,99.33333333333333,0.3333333333333333,0.9090350715557968,0.460577762307416,0.9896185571573298
qsvt,0.001,0.0,200,3,3,0.0,94.29166666666667,1.1733439866940603,0.0,0.0,100.0,0.0,99.16666666666667,0.16666666666666669,3.728535256466127,1.178121393908677,0.9770041901108267
qsvt,0.001,0.0,400,3,3,0.0,88.08333333333333,2.3154073315749675,1.7660753702252834,0.6196721525388055,98.23392462977472,0.6196721525388034,99.04166666666667,0.041666666666666664,23.5469719196759,3.812939529994288,0.9091596733999038
qsvt,0.001,0.0,700,3,3,0.0,75.76190476190476,0.9977298495122344,21.062372449595593,1.4298381679865633,78.9376275504044,1.4298381679865608,99.01190476190476,0.011904761904759198,63.258479265810394,1.0940578959511904,0.8660225076761883
qsvt,0.001,0.0,1000,3,3,0.0,68.825,0.5425633603552676,64.4494043429954,6.797532073976956,35.5505956570046,6.797532073976954,99.01666666666667,0.01666666666667046,96.87434659460722,1.5134146163489153,0.8890548076331285
qsvt,0.001,0.01,10,3,3,0.0,96.2962962962963,3.7037037037037046,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9999978189040081
qsvt,0.001,0.01,20,3,3,0.0,95.27139527139526,2.389494931856174,0.0,0.0,100.0,0.0,100.0,0.0,1.2658227848101233,0.7308231255564874,0.9933712190829643
qsvt,0.001,0.01,50,3,3,0.0,94.45861678004535,1.850724711741035,0.0,0.0,100.0,0.0,100.0,0.0,66.64107819998748,31.359754786268248,0.9955387237436973
qsvt,0.001,0.01,100,3,3,0.0,93.96000046131769,2.36566591275368,0.0,0.0,100.0,0.0,99.83079526226736,0.16920473773265127,45.63078937666069,26.733887886919412,0.9841205778757643
qsvt,0.001,0.01,200,3,3,0.0,89.27309249540366,0.8891000955123506,0.0484496124031,0.04844961240310001,99.9515503875969,0.04844961240309924,99.57632920577807,0.08462947284793174,31.646948764192533,13.699883520425784,0.9590474269074581
qsvt,0.001,0.01,400,3,3,0.0,82.52919028591033,2.085200548252742,3.6386296590819067,1.3077932131454189,96.36137034091809,1.30779321314542,99.04537571325817,0.0031653348979814896,77.9975018407283,0.7007692201272658,0.8975349210080692
qsvt,0.001,0.01,700,3,3,0.0,75.60164703031803,1.1714754950234516,16.728942979759676,2.081117137596403,83.27105702024032,2.081117137596405,99.07402270066216,0.06276577555262189,91.16627028528524,0.08058965523198927,0.8835917789171316
qsvt,0.001,0.01,1000,3,3,0.0,67.38825027869554,1.5835083370828278,71.65635768249483,1.089829514596754,28.34364231750516,1.0898295145967551,99.0164415242668,0.008853566497557927,95.26489015749802,0.06217330649316923,0.890626371610057
qsvt,0.001,0.02,10,3,3,0.0,96.49122807017545,1.7543859649122784,0.0,0.0,100.0,0.0,100.0,0.0,1.6666666666666667,1.6666666666666667,0.9999978188981277
qsvt,0.001,0.02,20,3,3,0.0,94.25641025641026,4.522522593316339,0.0,0.0,100.0,0.0,100.0,0.0,32.5,31.258332222518423,0.9955933510996188
qsvt,0.001,0.02,50,3,3,0.0,97.07782957782956,0.9704324013208746,0.0,0.0,100.0,0.0,100.0,0.0,98.00027766208524,0.0002776620852387168,0.9994334028736761
qsvt,0.001,0.02,100,3,3,0.0,89.18875883624054,1.8604321881447194,0.0,0.0,100.0,0.0,99.91539763113367,0.084602368866328,66.41920913591613,32.58146386451678,0.9475938594018373
qsvt,0.001,0.02,200,3,3,0.0,85.39328485218162,1.1959558849484166,0.05081300813008,0.05081300813008,99.94918699186992,0.05081300813007772,99.87129987129987,0.1287001287001317,82.64839163364547,16.851900302369785,0.9106814005998842
qsvt,0.001,0.02,400,3,3,0.0,83.9659611236203,1.774742813171911,1.6702799010878067,0.11977101174368084,98.32972009891218,0.11977101174368135,99.37638907998644,0.25274458563499275,84.52905725136011,7.610701393563563,0.9191460398699552
qsvt,0.001,0.02,700,3,3,0.0,76.89113343251763,1.3881246419685316,13.720708202666978,1.1388131502285206,86.27929179733302,1.138813150228522,99.31992217369067,0.23121336102137227,93.81108623693667,3.0293998870351206,0.9012262269448877
qsvt,0.001,0.02,1000,3,3,0.0,67.39992057220367,1.2173686838320867,65.42182447052706,12.711939080208058,34.57817552947295,12.711939080208058,99.32010822133726,0.19083804916177513,99.9006798110562,0.00018692112704064788,0.8909918572999874
qsvt,0.001,0.05,10,3,3,0.0,85.18183255025359,0.67782475423364,0.0,0.0,100.0,0.0,100.0,0.0,59.93827160493827,29.969183481418128,0.9913042480899527
qsvt,0.001,0.05,20,3,3,0.0,83.14600908500974,3.897279881218577,0.0,0.0,100.0,0.0,100.0,0.0,95.021867489434,0.009874613748152352,0.9946990993234905
qsvt,0.001,0.05,50,3,3,0.0,85.56562742246143,1.4624895585095343,0.0,0.0,100.0,0.0,100.0,0.0,98.00394353327125,0.00027076470438882325,0.9890192619963827
qsvt,0.001,0.05,100,3,3,0.0,82.01171782567131,0.31330201027977983,0.0,0.0,100.0,0.0,100.0,0.0,99.00065348278655,0.001092034127273897,0.9867174496115786
qsvt,0.001,0.05,200,3,3,0.0,78.96983652217949,1.8211930341437594,0.062189054726366676,0.062189054726366676,99.93781094527363,0.06218905472637459,100.0,0.0,99.4996946913451,0.0007071677575237523,0.9388853867429972
qsvt,0.001,0.05,400,3,3,0.0,76.91810707656953,1.8169435753765957,1.6613671899316298,0.4970298966800881,98.33863281006836,0.4970298966800931,99.95407023472752,0.02296508292454871,99.7500452617208,0.0002575790329974042,0.9213291331484011
qsvt,0.001,0.05,700,3,3,0.0,68.71764170190455,0.19789353616685826,18.550114573724954,0.5551827246894951,81.44988542627505,0.555182724689491,99.815949833517,0.06959912826427271,99.85740057100486,0.00012055698056033454,0.8897624101901541
qsvt,0.001,0.05,1000,3,3,0.0,63.677210480838625,1.3292001865557446,62.5739524156356,11.159651097232196,37.42604758436439,11.159651097232198,99.58476666184129,0.20626415209887475,99.90033127456424,0.00014934938160500179,0.8965478343264505
qsvt,0.001,0.1,10,3,3,0.0,76.97478991596638,4.25622855198265,0.0,0.0,100.0,0.0,100.0,0.0,90.0384325713273,0.019222269423457897,0.9835113042366778
qsvt,0.001,0.1,20,3,3,0.0,66.84971540405239,6.59019364394215,0.0,0.0,100.0,0.0,100.0,0.0,94.98204162874033,0.03884126848637539,0.977889156494472
qsvt,0.001,0.1,50,3,3,0.0,72.8183086119947,4.436093895406877,0.0,0.0,100.0,0.0,100.0,0.0,97.99599484131527,0.010971635640917495,0.9832694913685861
qsvt,0.001,0.1,100,3,3,0.0,71.06229797237732,0.8177701199552355,0.0,0.0,100.0,0.0,100.0,0.0,98.99741730236985,0.0020951792345216855,0.9697469982465465
qsvt,0.001,0.1,200,3,3,0.0,69.43481502337319,0.8769099587768141,0.58874664137822,0.38607851623013606,99.41125335862178,0.38607851623013567,100.0,0.0,99.49874034434981,0.0010075139914083311,0.9652202110454366
qsvt,0.001,0.1,400,3,3,0.0,64.29604948409191,0.44880124439637203,2.117865749720796,0.9667231905142429,97.8821342502792,0.9667231905142487,99.9479573250065,0.052042674993496504,99.74985805127064,0.0003304777765560298,0.9232654508125351
qsvt,0.001,0.1,700,3,3,0.0,59.863385993089935,2.0964903810480497,16.605094497217422,1.3885763392591086,83.39490550278258,1.388576339259111,99.82414701846834,0.04984353805651496,99.85754629255628,0.0002557569963677708,0.8977786589086021
qsvt,0.001,0.1,1000,3,3,0.0,57.184093172969035,0.9429948650963911,61.07020900367053,10.627235260627675,38.92979099632948,10.627235260627677,99.7923152773564,0.027497002479120663,99.90029137209235,7.5435274232188e-05,0.9035493999361274
quantum,0.0001,0.0,10,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723510176481
quantum,0.0001,0.0,20,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.966672348049817
quantum,0.0001,0.0,50,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723485927408
quantum,0.0001,0.0,100,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3316749585406266,0.16583747927031334,0.9666723481947601
quantum,0.0001,0.0,200,3,3,0.0,75.0,0.0,0.27548209366391,0.27548209366391,99.72451790633609,0.2754820936639059,100.0,0.0,1.5166397187340968,0.2820718174995367,0.9666878011339187
quantum,0.0001,0.0,400,3,3,0.0,74.95833333333333,0.020833333333333336,0.05555555555555333,0.027777777777776666,99.94444444444446,0.0277777777777762,99.91666666666667,0.041666666666666664,3.651374142039707,0.4975586967412937,0.966641150959968
quantum,0.0001,0.0,700,4,4,0.0,74.96428571428572,0.0,0.095181449051605,0.01941265031523886,99.90481855094839,0.019412650315240643,99.94642857142858,0.017857142857138797,9.047247217442287,0.3448213444638219,0.9666814707654738
quantum,0.0001,0.0,1000,3,3,0.0,74.94166666666666,0.02204792759220546,0.07775926543003667,0.04841522294724551,99.92224073456997,0.048415222947248475,99.91666666666667,0.03632415786283852,18.188049138737984,0.3293915222472478,0.966659611063141
quantum,0.0001,0.01,10,3,3,0.0,73.6842105263158,1.31578947368421,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723502677789
quantum,0.0001,0.01,20,3,3,0.0,74.35897435897435,0.6410256410256446,0.0,0.0,100.0,0.0,100.0,0.0,31.666666666666668,31.666666666666668,0.9666723488963438
quantum,0.0001,0.01,50,3,3,0.0,73.3953570795676,0.7633709735662467,0.0,0.0,100.0,0.0,100.0,0.0,32.66708745353812,32.667087453538116,0.9669677379305632
quantum,0.0001,0.01,100,3,3,0.0,73.3487607280867,0.4942477645017902,0.0,0.0,100.0,0.0,99.83122362869199,0.16877637130801307,33.00014712118459,33.00014712118458,0.9668602198791479
quantum,0.0001,0.01,200,3,3,0.0,73.71316630729676,0.31983576385493606,0.22812872002029003,0.11407450094326615,99.77187127997969,0.1140745009432728,99.53289492271996,0.04251105744840203,0.8440230723706668,0.2737319203697843,0.9668304012038562
quantum,0.0001,0.01,400,3,3,0.0,73.59793207263371,0.18461383052089123,0.0,0.0,100.0,0.0,99.46714191453253,0.05722005043867023,3.5116101513911633,0.3194142194414902,0.9669139809081385
quantum,0.0001,0.01,700,3,3,0.0,73.44117576518302,0.11711338699365278,0.033275568209183336,0.01663813382905501,99.96672443179081,0.01663813382905669,99.29206245107558,0.14155389985185382,9.994879502123254,0.2560576530668408,0.9669023082044355
quantum,0.0001,0.01,1000,3,3,0.0,73.58171032317156,0.2003189808469776,0.12690215029034332,0.04137972997982422,99.87309784970965,0.04137972997982759,99.46326355211143,0.11815387909393088,18.125985941149775,1.0228203691313391,0.9662821289004474
quantum,0.0001,0.02,10,3,3,0.0,71.83235867446393,1.6504575264986456,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9675256444382468
quantum,0.0001,0.02,20,3,3,0.0,73.71794871794872,0.6410256410256446,0.0,0.0,100.0,0.0,100.0,0.0,31.666666666666668,31.666666666666668,0.9666723501378062
quantum,0.0001,0.02,50,3,3,0.0,72.88201121438195,0.4167149692294308,0.0,0.0,100.0,0.0,100.0,0.0,32.66687385614144,32.666873856141436,0.9671985636687088
quantum,0.0001,0.02,100,3,3,0.0,72.09156289515643,0.5574002403151829,0.0,0.0,100.0,0.0,100.0,0.0,99.0005093462784,0.00023598965885551085,0.9671426940343449
quantum,0.0001,0.02,200,3,3,0.0,72.7460782041386,0.4438637482905997,0.05963029218843,0.05963029218843001,99.94036970781157,0.0596302921884302,99.4818226820039,0.25912060925566704,33.25253829780704,33.123589813596595,0.9671500268411747
quantum,0.0001,0.02,400,3,3,0.0,72.61300519404308,0.11125004110928897,0.0,0.0,100.0,0.0,99.71806549555411,0.28193450444589513,68.00371777873585,31.746219791745837,0.9671226465197661
