event,n_hits,n_seg,n_true,n_active,eff,n_iso,fp_iso,far_iso,n_pair,fp_pair,far_pair,n_chain,fp_chain,far_chain,n_hub,fp_hub,far_hub,far,pur
velo_event_373.json,2626,138185,1919,1754,0.8593017196456487,135583,0,0.0,578,0,0.0,70,70,0.039908779931584946,35,35,0.019954389965792473,0.05986316989737742,0.9401368301026226
velo_event_374.json,1013,20537,738,607,0.8075880758807588,19758,0,0.0,30,0,0.0,4,4,0.006589785831960461,7,7,0.011532125205930808,0.018121911037891267,0.9818780889621087
velo_event_375.json,1823,64509,1309,1197,0.8754774637127578,62992,0,0.0,157,0,0.0,22,22,0.018379281537176273,29,29,0.02422723475355054,0.042606516290726815,0.9573934837092732
velo_event_376.json,1904,70187,1417,1225,0.8412138320395202,68599,0,0.0,138,0,0.0,22,22,0.017959183673469388,11,11,0.008979591836734694,0.026938775510204082,0.9730612244897959
velo_event_377.json,2236,93257,1664,1517,0.8707932692307693,91222,0,0.0,303,0,0.0,29,29,0.01911667765326302,39,39,0.025708635464733027,0.04482531311799604,0.9551746868820039
velo_event_378.json,2840,153456,1961,1716,0.8383477817440081,150924,0,0.0,499,0,0.0,54,54,0.03146853146853147,18,18,0.01048951048951049,0.04195804195804196,0.958041958041958
velo_event_379.json,2361,105094,1642,1500,0.8647990255785627,103044,0,0.0,328,0,0.0,33,33,0.022,47,47,0.03133333333333333,0.05333333333333334,0.9466666666666667
velo_event_38.json,2049,80206,1417,1267,0.8440366972477065,78541,0,0.0,177,0,0.0,30,30,0.02367797947908445,41,41,0.03235990528808208,0.056037884767166535,0.9439621152328335
velo_event_380.json,3597,244547,2618,2585,0.8792971734148205,240292,0,0.0,1354,0,0.0,200,200,0.07736943907156674,83,83,0.03210831721470019,0.10947775628626692,0.8905222437137331
velo_event_381.json,1888,67255,1376,1221,0.8713662790697675,65695,0,0.0,162,0,0.0,14,14,0.011466011466011465,8,8,0.006552006552006552,0.018018018018018018,0.9819819819819819
velo_event_382.json,2552,124747,1857,1617,0.8384491114701131,122430,0,0.0,400,0,0.0,45,45,0.027829313543599257,15,15,0.00927643784786642,0.03710575139146568,0.9628942486085343
velo_event_383.json,2552,124818,1790,1599,0.8424581005586592,122404,0,0.0,533,0,0.0,68,68,0.04252657911194497,23,23,0.014383989993746092,0.056910569105691054,0.943089430894309
velo_event_384.json,2936,161599,2168,1988,0.8865313653136532,158641,0,0.0,724,0,0.0,51,51,0.025653923541247486,15,15,0.007545271629778672,0.03319919517102616,0.9668008048289738
velo_event_385.json,4198,330784,3011,2816,0.8654931916306875,325696,0,0.0,1867,0,0.0,137,137,0.048650568181818184,73,73,0.025923295454545456,0.07457386363636363,0.9254261363636364
velo_event_386.json,2368,106245,1699,1504,0.8563861094761624,104070,0,0.0,427,0,0.0,39,39,0.025930851063829786,10,10,0.006648936170212766,0.032579787234042555,0.9674202127659575
velo_event_387.json,1758,60581,1297,1192,0.8835774865073246,59065,0,0.0,173,0,0.0,24,24,0.020134228187919462,22,22,0.018456375838926176,0.03859060402684564,0.9614093959731543
velo_event_388.json,1739,57617,1238,1129,0.8675282714054927,56168,0,0.0,156,0,0.0,30,30,0.026572187776793623,25,25,0.022143489813994686,0.048715677590788306,0.9512843224092117
velo_event_389.json,918,19413,671,623,0.8688524590163934,18600,0,0.0,102,0,0.0,18,18,0.028892455858747994,22,22,0.03531300160513644,0.06420545746388442,0.9357945425361156
velo_event_39.json,2621,136144,1892,1749,0.8641649048625792,133720,0,0.0,418,0,0.0,62,62,0.03544882790165809,52,52,0.029731275014293884,0.06518010291595197,0.934819897084048
velo_event_390.json,2087,82209,1515,1339,0.8429042904290429,80360,0,0.0,272,0,0.0,34,34,0.02539208364451083,28,28,0.020911127707244213,0.04630321135175504,0.9536967886482449
velo_event_391.json,3672,252229,2625,2379,0.8445714285714285,248373,0,0.0,1069,0,0.0,102,102,0.04287515762925599,60,60,0.025220680958385876,0.06809583858764187,0.9319041614123581
velo_event_392.json,820,13900,600,540,0.8816666666666667,13265,0,0.0,24,0,0.0,9,9,0.016666666666666666,2,2,0.003703703703703704,0.020370370370370372,0.9796296296296296
velo_event_393.json,1516,43982,1091,951,0.84051329055912,42777,0,0.0,80,0,0.0,14,14,0.014721345951629864,20,20,0.02103049421661409,0.035751840168243953,0.964248159831756
velo_event_394.json,2224,96818,1589,1371,0.8363750786658276,94860,0,0.0,327,0,0.0,29,29,0.021152443471918306,13,13,0.009482129832239242,0.030634573304157548,0.9693654266958425
velo_event_395.json,3353,213124,2365,2220,0.8587737843551797,209617,0,0.0,953,0,0.0,123,123,0.05540540540540541,66,66,0.02972972972972973,0.08513513513513514,0.9148648648648648
velo_event_396.json,2330,104933,1689,1496,0.8543516873889876,102871,0,0.0,320,0,0.0,26,26,0.017379679144385027,27,27,0.01804812834224599,0.03542780748663102,0.964572192513369
velo_event_397.json,1238,29264,903,823,0.8693244739756367,28264,0,0.0,59,0,0.0,12,12,0.014580801944106925,26,26,0.031591737545565005,0.046172539489671933,0.9538274605103281
velo_event_398.json,2257,97889,1617,1456,0.8546691403834261,95896,0,0.0,302,0,0.0,35,35,0.02403846153846154,39,39,0.026785714285714284,0.050824175824175824,0.9491758241758241
velo_event_399.json,1706,58242,1234,1088,0.8565640194489466,56840,0,0.0,137,0,0.0,15,15,0.013786764705882353,16,16,0.014705882352941176,0.02849264705882353,0.9715073529411765
velo_event_4.json,1113,24123,764,651,0.8102094240837696,23285,0,0.0,42,0,0.0,10,10,0.015360983102918587,22,22,0.03379416282642089,0.04915514592933948,0.9508448540706606
velo_event_40.json,2732,137485,1919,1741,0.8645127670661803,134957,0,0.0,527,0,0.0,52,52,0.02986789201608271,30,30,0.01723147616312464,0.04709936817920735,0.9529006318207927
velo_event_400.json,3656,260367,2649,2548,0.8640996602491506,256139,0,0.0,1320,0,0.0,170,170,0.06671899529042387,89,89,0.034929356357927786,0.10164835164835165,0.8983516483516484
velo_event_401.json,3296,202517,2341,2226,0.8598889363519864,199128,0,0.0,835,0,0.0,108,108,0.04851752021563342,105,105,0.04716981132075472,0.09568733153638814,0.9043126684636118
velo_event_402.json,3109,181606,2167,1927,0.8357175819104753,178649,0,0.0,674,0,0.0,58,58,0.03009859885832901,58,58,0.03009859885832901,0.06019719771665802,0.939802802283342
velo_event_403.json,1742,57613,1258,1150,0.8839427662957074,56189,0,0.0,128,0,0.0,15,15,0.013043478260869565,23,23,0.02,0.03304347826086956,0.9669565217391305
velo_event_404.json,1397,39297,1022,940,0.8864970645792564,38176,0,0.0,65,0,0.0,11,11,0.011702127659574468,23,23,0.02446808510638298,0.036170212765957444,0.9638297872340426
velo_event_405.json,4038,308700,2971,2807,0.871760350050488,303914,0,0.0,1598,0,0.0,144,144,0.05130032062700392,73,73,0.026006412540078374,0.0773067331670823,0.9226932668329177
velo_event_406.json,1999,74929,1492,1366,0.8914209115281502,73195,0,0.0,206,0,0.0,25,25,0.018301610541727673,11,11,0.008052708638360176,0.02635431918008785,0.9736456808199121
velo_event_407.json,2440,114434,1733,1549,0.8667051356030006,112313,0,0.0,341,0,0.0,34,34,0.02194964493221433,13,13,0.008392511297611363,0.030342156229825695,0.9696578437701743
velo_event_408.json,2762,141402,1984,1798,0.8684475806451613,138781,0,0.0,562,0,0.0,48,48,0.026696329254727477,27,27,0.015016685205784204,0.04171301446051168,0.9582869855394883
velo_event_409.json,2949,165627,2085,1981,0.8676258992805755,162581,0,0.0,789,0,0.0,102,102,0.05148914689550732,70,70,0.0353356890459364,0.08682483594144372,0.9131751640585563
velo_event_41.json,3388,216889,2581,2333,0.8558698179000388,213358,0,0.0,826,0,0.0,71,71,0.030432918988426916,53,53,0.02271753107586798,0.0531504500642949,0.9468495499357051
velo_event_410.json,2553,124854,1891,1776,0.886832363828662,122454,0,0.0,410,0,0.0,52,52,0.02927927927927928,47,47,0.026463963963963964,0.05574324324324324,0.9442567567567568
velo_event_411.json,1223,28464,934,870,0.8993576017130621,27449,0,0.0,51,0,0.0,10,10,0.011494252873563218,20,20,0.022988505747126436,0.034482758620689655,0.9655172413793104
velo_event_412.json,1243,28981,867,782,0.8800461361014994,28039,0,0.0,56,0,0.0,9,9,0.011508951406649617,10,10,0.01278772378516624,0.024296675191815855,0.9757033248081841
velo_event_413.json,459,4643,334,294,0.874251497005988,4307,0,0.0,0,0,0.0,1,1,0.003401360544217687,1,1,0.003401360544217687,0.006802721088435374,0.9931972789115646
velo_event_414.json,791,12074,565,499,0.8761061946902655,11490,0,0.0,15,0,0.0,2,2,0.004008016032064128,2,2,0.004008016032064128,0.008016032064128256,0.9919839679358717
velo_event_415.json,2879,154620,2087,1961,0.8610445615716339,151855,0,0.0,514,0,0.0,89,89,0.04538500764915859,75,75,0.0382457929627741,0.08363080061193269,0.9163691993880673
velo_event_416.json,3514,233083,2530,2393,0.8731225296442687,229184,0,0.0,1185,0,0.0,136,136,0.056832427914751356,48,48,0.020058503969912243,0.0768909318846636,0.9231090681153364
velo_event_417.json,2646,135256,1899,1667,0.8467614533965245,132921,0,0.0,377,0,0.0,32,32,0.01919616076784643,27,27,0.016196760647870425,0.03539292141571686,0.9646070785842832
velo_event_418.json,5191,507070,3786,3698,0.8748019017432647,499755,0,0.0,3143,0,0.0,300,300,0.08112493239588967,86,86,0.023255813953488372,0.10438074634937804,0.895619253650622
velo_event_419.json,1334,34982,957,877,0.9028213166144201,33967,0,0.0,45,0,0.0,11,11,0.012542759407069556,2,2,0.002280501710376283,0.014823261117445839,0.9851767388825542
velo_event_42.json,3040,175088,2253,2168,0.8872614292055038,171853,0,0.0,813,0,0.0,100,100,0.046125461254612546,69,69,0.031826568265682656,0.0779520295202952,0.9220479704797048
velo_event_420.json,2509,117274,1850,1760,0.8805405405405405,114984,0,0.0,309,0,0.0,49,49,0.02784090909090909,82,82,0.04659090909090909,0.07443181818181818,0.9255681818181818
velo_event_421.json,3752,262208,2745,2602,0.8746812386156648,258114,0,0.0,1148,0,0.0,110,110,0.042275172943889314,91,91,0.03497309761721752,0.07724827056110684,0.9227517294388932
velo_event_422.json,2186,92132,1567,1379,0.8481174218251436,90224,0,0.0,291,0,0.0,15,15,0.010877447425670777,35,35,0.025380710659898477,0.03625815808556925,0.9637418419144308
velo_event_423.json,987,18692,702,631,0.8846153846153846,17955,0,0.0,25,0,0.0,5,5,0.00792393026941363,5,5,0.00792393026941363,0.01584786053882726,0.9841521394611727
velo_event_424.json,3375,217481,2429,2307,0.8801976121860848,213876,0,0.0,1007,0,0.0,118,118,0.05114867793671435,51,51,0.022106631989596878,0.07325530992631123,0.9267446900736888
velo_event_425.json,2537,123233,1872,1731,0.8899572649572649,120966,0,0.0,330,0,0.0,41,41,0.02368573079145003,24,24,0.01386481802426343,0.03755054881571346,0.9624494511842865
velo_event_426.json,2371,107830,1665,1459,0.842042042042042,105773,0,0.0,335,0,0.0,28,28,0.019191226867717615,29,29,0.019876627827278958,0.03906785469499657,0.9609321453050035
velo_event_427.json,2107,84555,1595,1453,0.8589341692789969,82601,0,0.0,276,0,0.0,35,35,0.024088093599449415,48,48,0.03303509979353063,0.05712319339298004,0.94287680660702
velo_event_428.json,2727,141716,1971,1753,0.8427194317605277,139161,0,0.0,492,0,0.0,63,63,0.03593839132915003,29,29,0.01654306902452938,0.052481460353679406,0.9475185396463206
velo_event_429.json,4892,449989,3554,3554,0.8570624648283625,442958,0,0.0,2969,0,0.0,369,369,0.10382667416994935,139,139,0.03911086100168824,0.1429375351716376,0.8570624648283625
velo_event_43.json,2393,108802,1716,1530,0.8682983682983683,106722,0,0.0,324,0,0.0,23,23,0.015032679738562092,17,17,0.011111111111111112,0.026143790849673203,0.9738562091503268
velo_event_430.json,3622,245348,2619,2462,0.8808705612829324,241524,0,0.0,1050,0,0.0,72,72,0.02924451665312754,83,83,0.033712428919577576,0.06295694557270512,0.9370430544272949
velo_event_431.json,3332,218780,2468,2449,0.903160453808752,214961,0,0.0,1131,0,0.0,120,120,0.04899959167006942,100,100,0.04083299305839118,0.08983258472846059,0.9101674152715394
velo_event_432.json,1474,43980,1031,913,0.8700290979631425,42836,0,0.0,97,0,0.0,11,11,0.012048192771084338,5,5,0.00547645125958379,0.017524644030668127,0.9824753559693319
velo_event_433.json,1094,23035,721,657,0.8613037447988904,22213,0,0.0,65,0,0.0,12,12,0.0182648401826484,24,24,0.0365296803652968,0.0547945205479452,0.9452054794520548
velo_event_434.json,3104,192706,2307,2147,0.8513220632856524,189174,0,0.0,1042,0,0.0,103,103,0.047973917093619006,80,80,0.037261294829995344,0.08523521192361434,0.9147647880763856
velo_event_435.json,2414,109686,1783,1612,0.8592260235558048,107482,0,0.0,341,0,0.0,29,29,0.017990074441687345,51,51,0.03163771712158809,0.04962779156327544,0.9503722084367245
velo_event_436.json,1396,39054,1019,916,0.8537782139352306,37889,0,0.0,100,0,0.0,14,14,0.015283842794759825,32,32,0.034934497816593885,0.05021834061135371,0.9497816593886463
velo_event_437.json,1055,21154,735,638,0.8503401360544217,20378,0,0.0,28,0,0.0,8,8,0.012539184952978056,5,5,0.007836990595611285,0.02037617554858934,0.9796238244514106
velo_event_438.json,2536,135413,1871,1664,0.8562266167824693,133059,0,0.0,421,0,0.0,33,33,0.019831730769230768,29,29,0.017427884615384616,0.037259615384615384,0.9627403846153846
velo_event_439.json,1603,48789,1199,1116,0.8974145120934112,47471,0,0.0,79,0,0.0,26,26,0.023297491039426525,14,14,0.012544802867383513,0.035842293906810034,0.96415770609319
velo_event_44.json,1833,68418,1394,1311,0.890961262553802,66693,0,0.0,262,0,0.0,37,37,0.02822273073989321,32,32,0.02440884820747521,0.05263157894736842,0.9473684210526316
velo_event_440.json,3938,288660,2830,2681,0.8572438162544169,284094,0,0.0,1481,0,0.0,162,162,0.06042521447221186,93,93,0.034688549048862365,0.09511376352107423,0.9048862364789257
velo_event_441.json,1223,29963,887,831,0.8726042841037204,28957,0,0.0,62,0,0.0,27,27,0.032490974729241874,30,30,0.036101083032490974,0.06859205776173286,0.9314079422382672
velo_event_442.json,1313,32432,956,859,0.8755230125523012,31400,0,0.0,54,0,0.0,3,3,0.0034924330616996507,19,19,0.02211874272409779,0.025611175785797437,0.9743888242142026
velo_event_443.json,3279,205532,2382,2225,0.8660789252728799,202079,0,0.0,909,0,0.0,107,107,0.04808988764044944,55,55,0.024719101123595506,0.07280898876404494,0.927191011235955
velo_event_444.json,2093,81170,1495,1340,0.8521739130434782,79313,0,0.0,296,0,0.0,28,28,0.020895522388059702,38,38,0.028358208955223882,0.049253731343283584,0.9507462686567164
velo_event_445.json,3080,181491,2294,2253,0.8626852659110723,177913,0,0.0,1010,0,0.0,159,159,0.07057256990679095,115,115,0.05104305370616955,0.1216156236129605,0.8783843763870395
velo_event_446.json,3351,211736,2472,2345,0.8859223300970874,208198,0,0.0,911,0,0.0,78,78,0.03326226012793177,77,77,0.03283582089552239,0.06609808102345416,0.9339019189765458
velo_event_447.json,2647,130730,1864,1766,0.8648068669527897,128116,0,0.0,596,0,0.0,86,86,0.04869762174405436,68,68,0.03850509626274066,0.08720271800679502,0.912797281993205
velo_event_448.json,1155,28270,850,785,0.8894117647058823,27350,0,0.0,41,0,0.0,12,12,0.015286624203821656,17,17,0.02165605095541401,0.03694267515923567,0.9630573248407643
velo_event_449.json,3335,210364,2401,2136,0.8542274052478134,207090,0,0.0,788,0,0.0,47,47,0.02200374531835206,38,38,0.017790262172284643,0.039794007490636704,0.9602059925093633
velo_event_45.json,820,13833,590,510,0.8508474576271187,13220,0,0.0,15,0,0.0,3,3,0.0058823529411764705,5,5,0.00980392156862745,0.01568627450980392,0.9843137254901961
velo_event_450.json,3081,181238,2187,2034,0.8532235939643347,178043,0,0.0,840,0,0.0,98,98,0.048180924287118974,70,70,0.0344149459193707,0.08259587020648967,0.9174041297935103
velo_event_451.json,1922,74624,1376,1207,0.8611918604651163,73069,0,0.0,157,0,0.0,5,5,0.004142502071251036,17,17,0.014084507042253521,0.018227009113504555,0.9817729908864954
velo_event_452.json,4718,418293,3412,3315,0.8549237983587339,412284,0,0.0,2199,0,0.0,269,269,0.08114630467571644,129,129,0.03891402714932127,0.12006033182503771,0.8799396681749623
velo_event_453.json,3726,266755,2798,2578,0.8602573266619014,262665,0,0.0,1121,0,0.0,109,109,0.04228083785880528,62,62,0.02404965089216447,0.06633048875096974,0.9336695112490303
velo_event_454.json,893,15416,655,606,0.8946564885496183,14712,0,0.0,29,0,0.0,13,13,0.02145214521452145,7,7,0.01155115511551155,0.033003300330033,0.966996699669967
velo_event_455.json,1793,59814,1308,1198,0.8746177370030581,58269,0,0.0,183,0,0.0,14,14,0.011686143572621035,40,40,0.0333889816360601,0.045075125208681135,0.9549248747913188
velo_event_456.json,1574,47020,1183,1103,0.8875739644970414,45673,0,0.0,111,0,0.0,26,26,0.02357207615593835,27,27,0.024478694469628286,0.04805077062556664,0.9519492293744334
velo_event_457.json,1140,24450,809,728,0.8887515451174289,23593,0,0.0,39,0,0.0,6,6,0.008241758241758242,3,3,0.004120879120879121,0.012362637362637362,0.9876373626373627
velo_event_458.json,4278,341170,2990,2748,0.8441471571906355,336274,0,0.0,1682,0,0.0,138,138,0.05021834061135371,86,86,0.03129548762736536,0.08151382823871907,0.9184861717612809
